population	links	time	infected	error
0	0	0	0	0
0	0	1	709.917	4.18005
0	0	2	568.792	3.46465
0	0	3	609.958	4.97019
0	0	4	611.583	6.05333
0	0	5	634.667	7.03746
0	0	6	656.333	8.89729
0	0	7	683.583	9.09786
0	0	8	724.542	10.295
0	0	9	776.833	11.2534
0	0	10	841.667	13.4201
0	0	11	916.458	15.8922
0	0	12	1015.83	19.099
0	0	13	1143.96	23.1941
0	0	14	1301.58	28.6533
0	0	15	1500	35.8508
0	0	16	1755.33	45.1984
0	0	17	2081.88	57.3769
0	0	18	2495.96	74.5254
0	0	19	3002.08	98.1192
0	0	20	3670.79	128.336
0	0	21	4492.17	168.389
0	0	22	5535.75	221.136
0	0	23	6828.71	280.711
0	0	24	8389.88	354.953
0	0	25	10304	442.182
0	0	26	12584.3	539.658
0	0	27	15165.2	638.533
0	0	28	18094	747.769
0	0	29	21264.9	849.381
0	0	30	24725.5	944.271
0	0	31	28348.2	1043.65
0	0	32	32069.7	1112.16
0	0	33	35888.8	1180.62
0	0	34	39745.7	1228.03
0	0	35	43617.2	1269.44
0	0	36	47476.5	1302.03
0	0	37	51179.2	1324.31
0	0	38	54833.6	1349.25
0	0	39	58422.9	1365.79
0	0	40	61883.3	1380.2
0	0	41	65210.9	1377.19
0	0	42	68436	1357.27
0	0	43	71537.7	1325.71
0	0	44	74618.9	1267.53
0	0	45	77637.4	1197.77
0	0	46	80677.8	1123.06
0	0	47	83621	1040.62
0	0	48	86538.2	963.665
0	0	49	89333.2	886.299
0	0	50	92105.2	826.777
0	0	51	94739.4	765.938
0	0	52	97212.5	720.814
0	0	53	99571.1	695.549
0	0	54	101761	661.793
0	0	55	103761	644.855
0	0	56	105659	597.04
0	0	57	107464	562.223
0	0	58	109123	518.616
0	0	59	110727	470.194
0	0	60	112188	440.056
0	0	61	113677	396.262
0	0	62	114943	368.392
0	0	63	116220	352.709
0	0	64	117389	322.365
0	0	65	118428	301.459
0	0	66	119417	302.365
0	0	67	120302	276.364
0	0	68	121074	262.52
0	0	69	121648	258.535
0	0	70	122198	250.843
0	0	71	122495	254.459
0	0	72	122743	249.334
0	0	73	122841	250.959
0	0	74	122771	257.576
0	0	75	122516	267.163
0	0	76	122153	270.611
0	0	77	121642	290.344
0	0	78	121074	311.362
0	0	79	120258	332.08
0	0	80	119394	349.701
0	0	81	118414	362.196
0	0	82	117218	390.186
0	0	83	115997	402.988
0	0	84	114668	414.467
0	0	85	113217	433.238
0	0	86	111761	440.264
0	0	87	110156	458.793
0	0	88	108436	463.565
0	0	89	106767	465.796
0	0	90	104936	489.607
0	0	91	103063	480.067
0	0	92	101111	486.684
0	0	93	99173.3	485.003
0	0	94	97181.5	492.529
0	0	95	95131.5	494.069
0	0	96	93042.8	490.387
0	0	97	91043.5	483.917
0	0	98	88940.5	483.048
0	0	99	86899.1	480.948
0	0	100	84837.9	482.548
0	0	101	82696.1	481.958
0	0	102	80582.7	481.749
0	0	103	78478.7	471.313
0	0	104	76392	469.666
0	0	105	74371.8	457.098
0	0	106	72339.9	461.232
0	0	107	70316.8	446.32
0	0	108	68342.8	443.061
0	0	109	66381	441.841
0	0	110	64400.1	430.64
0	0	111	62512.9	424.871
0	0	112	60633.8	419.554
0	0	113	58793.5	412.569
0	0	114	57065.5	405.769
0	0	115	55299.1	393.881
0	0	116	53500.3	385.364
0	0	117	51825.6	376.845
0	0	118	50084.4	369.124
0	0	119	48450.2	358.862
188361	2000	0	2.08333	0.763827
188361	2000	1	2.79167	0.635103
188361	2000	2	2.91667	0.816667
188361	2000	3	3.20833	0.84236
188361	2000	4	3.75	0.960272
188361	2000	5	5.04167	0.886637
188361	2000	6	5.25	1.0829
188361	2000	7	7.375	1.88327
188361	2000	8	9.08333	2.19426
188361	2000	9	12.1667	2.9955
188361	2000	10	14.1667	3.3216
188361	2000	11	20.4167	3.95344
188361	2000	12	25.4167	5.10031
188361	2000	13	34.7917	7.5432
188361	2000	14	45.375	9.2992
188361	2000	15	62.125	12.262
188361	2000	16	82.2083	16.4074
188361	2000	17	108	22.7572
188361	2000	18	141.958	28.574
188361	2000	19	192.542	38.4491
188361	2000	20	253.083	49.94
188361	2000	21	328	65.6645
188361	2000	22	410.542	79.9942
188361	2000	23	524.5	96.7279
188361	2000	24	645.292	119.481
188361	2000	25	784.625	136.17
188361	2000	26	918.542	146.665
188361	2000	27	1055	162.543
188361	2000	28	1192.33	173.943
188361	2000	29	1287.08	173.304
188361	2000	30	1368.79	173.131
188361	2000	31	1451.04	177.48
188361	2000	32	1482.12	165.353
188361	2000	33	1491.79	158.795
188361	2000	34	1495.62	154.626
188361	2000	35	1482.38	147.873
188361	2000	36	1435.58	146.381
188361	2000	37	1389.46	148.137
188361	2000	38	1325.62	146.671
188361	2000	39	1247.12	140.729
188361	2000	40	1194.96	139.796
188361	2000	41	1135.58	134.673
188361	2000	42	1077.33	127.202
188361	2000	43	1023.75	113.383
188361	2000	44	973.917	112.382
188361	2000	45	933.083	113.607
188361	2000	46	892.917	125.121
188361	2000	47	864.792	127.33
188361	2000	48	834.75	134.134
188361	2000	49	805.292	137.467
188361	2000	50	775	132.607
188361	2000	51	729.583	127.755
188361	2000	52	697.875	122.243
188361	2000	53	652.917	113.218
188361	2000	54	637.333	113.57
188361	2000	55	597.125	97.2159
188361	2000	56	562.917	87.6074
188361	2000	57	537.833	78.0398
188361	2000	58	516.167	70.0991
188361	2000	59	491.417	59.13
188361	2000	60	465.583	52.1803
188361	2000	61	447	44.5831
188361	2000	62	431.458	38.3879
188361	2000	63	415.917	34.6954
188361	2000	64	404.625	29.0103
188361	2000	65	395.458	26.9181
188361	2000	66	389.292	23.0642
188361	2000	67	375.417	17.7081
188361	2000	68	370.083	16.1043
188361	2000	69	355.958	18.155
188361	2000	70	356.708	15.4035
188361	2000	71	346.25	13.377
188361	2000	72	337.208	9.84816
188361	2000	73	328.875	9.92021
188361	2000	74	322.167	11.217
188361	2000	75	318.208	11.13
188361	2000	76	302.25	10.6162
188361	2000	77	306.167	8.68456
