population	links	time	infected	error
0	0	0	0	0
0	0	1	715.5	4.96152
0	0	2	575.25	4.485
0	0	3	619.5	5.60476
0	0	4	625.292	6.05325
0	0	5	644.417	7.33272
0	0	6	672.625	8.60738
0	0	7	706.708	9.69694
0	0	8	748.75	11.6385
0	0	9	798.042	13.6377
0	0	10	858.708	15.8028
0	0	11	941.417	17.2351
0	0	12	1039.42	20.7735
0	0	13	1170.96	25.8162
0	0	14	1332.79	32.1829
0	0	15	1542.29	40.5409
0	0	16	1810.17	53.2958
0	0	17	2142.33	67.8386
0	0	18	2578	87.5081
0	0	19	3130.04	114.914
0	0	20	3823.92	145.573
0	0	21	4710.21	188.509
0	0	22	5813.21	240.293
0	0	23	7182	305.849
0	0	24	8865.29	379.18
0	0	25	10888.3	466.33
0	0	26	13256.9	557.951
0	0	27	15978.6	651.568
0	0	28	19034.4	750.349
0	0	29	22403.5	849.26
0	0	30	26039.8	948.818
0	0	31	29876.4	1037.45
0	0	32	33815	1116.1
0	0	33	37867.4	1185.53
0	0	34	41839	1235.27
0	0	35	45825.6	1275.02
0	0	36	49705.1	1296.95
0	0	37	53464.3	1286.2
0	0	38	57099.3	1275.07
0	0	39	60555	1244.94
0	0	40	63853.8	1214.32
0	0	41	67080.7	1176.04
0	0	42	70179.1	1145.28
0	0	43	73190.1	1099.17
0	0	44	76110.8	1061.43
0	0	45	78870.8	1017.11
0	0	46	81703.7	982.056
0	0	47	84350.7	937.565
0	0	48	86994.3	894.28
0	0	49	89513.7	841.058
0	0	50	91966.2	789.343
0	0	51	94316.5	732.859
0	0	52	96550.3	679.878
0	0	53	98714.1	630.208
0	0	54	100769	580.763
0	0	55	102796	522.343
0	0	56	104649	483.164
0	0	57	106480	441.503
0	0	58	108239	404.086
0	0	59	109924	358.354
0	0	60	111554	334.405
0	0	61	113027	307.759
0	0	62	114524	299.268
0	0	63	115828	302.907
0	0	64	117041	309.403
0	0	65	118151	308.948
0	0	66	119206	312.917
0	0	67	120055	331.585
0	0	68	120790	324.655
0	0	69	121345	317.376
0	0	70	121894	314.228
0	0	71	122268	306.071
0	0	72	122549	304.904
0	0	73	122637	290.538
0	0	74	122587	283.723
0	0	75	122343	285.246
0	0	76	121945	280.509
0	0	77	121403	279.93
0	0	78	120792	287.786
0	0	79	120013	292.506
0	0	80	119075	299.495
0	0	81	118110	298.988
0	0	82	116933	318.967
0	0	83	115694	330.642
0	0	84	114365	348.467
0	0	85	112947	379.41
0	0	86	111343	390.785
0	0	87	109731	403.347
0	0	88	108073	422.324
0	0	89	106288	437.01
0	0	90	104503	459.442
0	0	91	102649	460.006
0	0	92	100704	475.857
0	0	93	98769.8	478.869
0	0	94	96785.8	490.843
0	0	95	94695.3	501.383
0	0	96	92641.3	499.924
0	0	97	90565.2	501.989
0	0	98	88482.6	511.752
0	0	99	86405.2	514.17
0	0	100	84298.2	511.035
0	0	101	82195	505.745
0	0	102	80077.7	515.743
0	0	103	78030.3	510.821
0	0	104	75962.9	512.123
0	0	105	73894.6	502.483
0	0	106	71871	506.952
0	0	107	69857.4	498.005
0	0	108	67847.2	499.424
0	0	109	65916.2	495.265
0	0	110	63974.2	485.372
0	0	111	62065.7	478.199
0	0	112	60203.3	469.446
0	0	113	58381.1	466.227
0	0	114	56547.2	457.795
0	0	115	54828.6	446.986
0	0	116	53082.1	443.755
0	0	117	51358.5	443.307
0	0	118	49737.7	433.912
0	0	119	48116.1	430.596
0	0	120	46541.8	420.264
0	0	121	44996.7	415.101
0	0	122	43477.6	400.457
0	0	123	42051.8	387.33
0	0	124	40645.5	376.301
0	0	125	39238.2	368.352
0	0	126	37884.5	361.526
0	0	127	36596.7	348.642
0	0	128	35343.8	340.781
0	0	129	34123.2	329.95
0	0	130	32911.6	320.23
0	0	131	31728.8	304.044
0	0	132	30590.8	290.738
0	0	133	29505.8	283.583
0	0	134	28414.3	276.065
0	0	135	27415.3	266.752
0	0	136	26393.8	254.935
0	0	137	25468.2	248.806
0	0	138	24537.8	245.505
0	0	139	23629.8	233.997
0	0	140	22762.8	229.199
0	0	141	21897.5	219.453
0	0	142	21099.2	211.341
0	0	143	20318.9	198.509
0	0	144	19544.5	191.39
0	0	145	18798.2	184.756
0	0	146	18084.6	176.413
0	0	147	17384.2	169.887
0	0	148	16742.1	163.326
0	0	149	16109	160.975
0	0	150	15504.9	157.652
0	0	151	14903.2	149.094
0	0	152	14338.2	140.918
0	0	153	13780.5	134.388
0	0	154	13213	132.488
0	0	155	12698.7	126.795
0	0	156	12208.3	122.641
0	0	157	11736	115.932
0	0	158	11291	110.825
0	0	159	10851.9	104.075
0	0	160	10428.3	100.676
0	0	161	10033.1	99.9664
0	0	162	9646.79	98.4461
0	0	163	9273.75	94.7639
0	0	164	8913.33	86.1321
0	0	165	8553.5	86.4424
0	0	166	8223.92	84.3903
0	0	167	7902.58	83.4633
0	0	168	7580.62	80.7308
0	0	169	7263.58	76.7589
0	0	170	6986.58	73.1957
0	0	171	6723.79	70.2447
0	0	172	6468	67.5562
0	0	173	6192.88	62.7473
0	0	174	5940.75	65.61
0	0	175	5700	60.3676
0	0	176	5474.71	58.1476
0	0	177	5267.46	58.129
0	0	178	5045.33	52.73
0	0	179	4847.58	51.041
188361	2000	0	2.375	0.538225
188361	2000	1	2.41667	0.799442
188361	2000	2	2.41667	0.552317
188361	2000	3	3.625	0.771946
188361	2000	4	4.70833	0.917497
188361	2000	5	4.25	1.04362
188361	2000	6	5.875	1.32068
188361	2000	7	7.375	1.48677
188361	2000	8	8.875	1.63182
188361	2000	9	11.5417	2.09051
188361	2000	10	14.5417	2.36245
188361	2000	11	21.2083	3.93414
188361	2000	12	28.8333	5.35557
188361	2000	13	39.4583	7.55519
188361	2000	14	50.5	10.9402
188361	2000	15	64.4167	13.0727
188361	2000	16	88.375	17.3676
188361	2000	17	118.792	22.9054
188361	2000	18	160.458	31.7841
188361	2000	19	209.583	42.2543
188361	2000	20	267.042	50.5067
188361	2000	21	340.708	62.0487
188361	2000	22	442.75	79.9743
188361	2000	23	557.292	93.8914
188361	2000	24	691.042	108.153
188361	2000	25	839.708	128.97
188361	2000	26	980.5	139.6
188361	2000	27	1129.33	151.759
188361	2000	28	1276.67	159.764
188361	2000	29	1399	162.918
188361	2000	30	1497.96	171.587
188361	2000	31	1571.96	168.85
188361	2000	32	1604.83	170.785
188361	2000	33	1601.96	163.073
188361	2000	34	1592.92	159.761
188361	2000	35	1546.17	151.767
188361	2000	36	1505.38	146.683
188361	2000	37	1425	135.115
188361	2000	38	1351.46	124.091
188361	2000	39	1273.71	116.321
188361	2000	40	1179.38	105.422
188361	2000	41	1095.62	100.339
188361	2000	42	1016.17	102.705
188361	2000	43	945.958	102.437
188361	2000	44	891.875	107.224
188361	2000	45	832.625	110.982
188361	2000	46	801.083	117.936
188361	2000	47	757.417	122.656
188361	2000	48	729.292	126.001
188361	2000	49	689.083	126.621
188361	2000	50	670.5	124.145
188361	2000	51	645.792	121.904
188361	2000	52	624.5	118.321
188361	2000	53	592.208	117.803
188361	2000	54	567.292	108.77
188361	2000	55	550	103.289
188361	2000	56	520.708	95.2483
188361	2000	57	503	87.0267
188361	2000	58	490.333	83.895
188361	2000	59	474.833	75.5583
188361	2000	60	459.125	63.5955
188361	2000	61	438	57.1426
188361	2000	62	417.417	51.171
188361	2000	63	411.25	40.4356
188361	2000	64	399.542	36.1781
188361	2000	65	390.792	32.6695
188361	2000	66	379.167	28.001
188361	2000	67	378	27.1765
188361	2000	68	364.167	21.5857
188361	2000	69	354.208	15.8341
188361	2000	70	350.875	19.3024
188361	2000	71	342.083	16.0502
188361	2000	72	331.875	12.4613
188361	2000	73	332.25	10.9664
188361	2000	74	325.75	10.9072
188361	2000	75	313.25	9.22062
188361	2000	76	303.208	9.22645
188361	2000	77	303.75	10.6372
188361	2000	78	296.167	9.22697
188361	2000	79	293	12.8699
188361	2000	80	283.208	8.96244
188361	2000	81	275.542	6.68633
188361	2000	82	278.208	8.67118
188361	2000	83	266.167	8.81658
188361	2000	84	255.5	6.08932
188361	2000	85	257.208	7.86037
188361	2000	86	252.458	9.06282
188361	2000	87	242.542	6.63304
188361	2000	88	237.167	5.62307
188361	2000	89	233.542	6.30602
188361	2000	90	223.542	6.39043
188361	2000	91	223.792	7.15689
188361	2000	92	216.417	6.16306
188361	2000	93	211.875	6.41253
188361	2000	94	206.25	7.74286
188361	2000	95	199.292	5.59057
188361	2000	96	194	6.52303
188361	2000	97	190.25	5.29622
188361	2000	98	186.208	6.95068
188361	2000	99	185.5	5.78093
188361	2000	100	175.208	7.21789
188361	2000	101	173.208	6.39043
188361	2000	102	166.708	5.77187
188361	2000	103	158.833	5.32298
188361	2000	104	155.292	5.59803
188361	2000	105	152.167	4.83086
188361	2000	106	146.125	4.15329
188361	2000	107	145.458	6.24502
188361	2000	108	139.917	5.68125
188361	2000	109	132.083	6.40124
188361	2000	110	131.75	3.93108
188361	2000	111	130.542	3.90038
188361	2000	112	123.625	5.51832
188361	2000	113	120.5	5.26161
188361	2000	114	115.667	5.25455
188361	2000	115	113.667	4.15556
188361	2000	116	108.875	5.05149
188361	2000	117	103.75	3.34786
188361	2000	118	101.667	4.43583
188361	2000	119	100.292	4.83491
188361	2000	120	97.7917	3.80647
188361	2000	121	89.8333	5.37373
188361	2000	122	90.125	4.768
188361	2000	123	88.1667	3.05986
188361	2000	124	84.5	5.6173
188361	2000	125	80.25	4.55287
188361	2000	126	78.5	3.41322
188361	2000	127	76.625	3.60908
188361	2000	128	76.5417	4.25863
188361	2000	129	70.0417	3.61999
188361	2000	130	70.5417	3.83924
188361	2000	131	64.6667	3.88194
188361	2000	132	65.125	4.41168
188361	2000	133	60.75	3.18377
188361	2000	134	59.25	3.30391
188361	2000	135	61.0833	2.99376
188361	2000	136	55.625	3.18718
188361	2000	137	54.9583	4.10638
188361	2000	138	51.2083	2.55765
188361	2000	139	51.7083	3.40808
188361	2000	140	47.5833	3.11676
188361	2000	141	46.0417	2.79556
188361	2000	142	44.25	3.31653
188361	2000	143	43.5417	2.89462
188361	2000	144	39.25	2.60689
188361	2000	145	39.6667	2.95809
188361	2000	146	37.5417	2.77933
188361	2000	147	37.4583	2.80177
188361	2000	148	35.5	2.47754
188361	2000	149	32.5417	2.42639
188361	2000	150	32.1667	2.25294
188361	2000	151	34	1.85792
188361	2000	152	31.1667	2.26526
188361	2000	153	29.9167	2.30259
188361	2000	154	28.2083	1.86532
188361	2000	155	26.9167	2.53012
188361	2000	156	26.5833	2.35341
188361	2000	157	25.2917	1.88203
188361	2000	158	25.0417	2.02455
188361	2000	159	23.375	2.08995
188361	2000	160	22.7917	1.57393
188361	2000	161	22	1.91692
188361	2000	162	21.0833	1.2369
188361	2000	163	18.5833	2.04996
188361	2000	164	17.5833	1.45413
188361	2000	165	17.2083	1.68084
188361	2000	166	17.875	1.97173
188361	2000	167	16.6667	1.65029
188361	2000	168	17.0417	1.75577
188361	2000	169	14.6667	1.52309
188361	2000	170	14.0833	1.46842
188361	2000	171	14.625	1.74118
188361	2000	172	15.7917	1.82763
188361	2000	173	13.3333	1.85292
188361	2000	174	13.625	1.68842
188361	2000	175	11.4583	1.12531
188361	2000	176	12.25	1.54839
188361	2000	177	12.2083	1.25955
188361	2000	178	11.2917	1.36814
188361	2000	179	11.7083	1.41318
365657	4000	0	1.83333	0.536336
365657	4000	1	2.25	0.680295
365657	4000	2	2.95833	0.640559
365657	4000	3	2.875	0.691079
365657	4000	4	3.33333	0.561688
365657	4000	5	3.875	0.938742
365657	4000	6	5.08333	1.03469
365657	4000	7	4.875	1.0897
365657	4000	8	7.70833	1.73183
365657	4000	9	8.45833	1.81233
365657	4000	10	11.7083	2.17374
365657	4000	11	14.25	2.01687
365657	4000	12	18.5833	3.00767
365657	4000	13	26.75	4.4289
365657	4000	14	31.7083	5.30571
365657	4000	15	45.5833	7.75244
365657	4000	16	56	10.5688
365657	4000	17	75.0417	13.2637
365657	4000	18	102.5	18.6808
365657	4000	19	127.125	22.4693
365657	4000	20	168.708	30.4985
365657	4000	21	213.542	35.5637
365657	4000	22	270.917	45.326
365657	4000	23	346.458	54.2572
365657	4000	24	426.792	62.2786
365657	4000	25	521.125	73.8642
365657	4000	26	615.208	81.6336
365657	4000	27	719.292	89.6624
365657	4000	28	814.25	97.0961
365657	4000	29	911.583	99.1119
365657	4000	30	984.042	105.491
365657	4000	31	1072.04	100.562
365657	4000	32	1119.83	101.685
365657	4000	33	1149.29	94.1796
365657	4000	34	1165.83	94.6181
365657	4000	35	1175.08	86.0401
365657	4000	36	1161.5	84.0519
365657	4000	37	1147.54	74.1584
365657	4000	38	1115.54	69.8023
365657	4000	39	1075.46	58.3929
365657	4000	40	1048.46	57.35
365657	4000	41	1007.71	51.1733
365657	4000	42	956.625	54.2859
365657	4000	43	928.917	52.4698
365657	4000	44	893.042	52.3277
365657	4000	45	862.25	57.7392
365657	4000	46	827.833	56.3966
365657	4000	47	795.958	62.675
365657	4000	48	772.958	67.6944
365657	4000	49	741.042	71.6133
365657	4000	50	708.25	68.6303
