population	links	index	origin_mean	origing_error	destination_mean	destination_error
886453	8000	150	0.17898	0.00199112	0.0941178	0.00187806
886453	8000	151	0.22772	0.00371396	0.289703	0.0075946
886453	8000	152	0.195278	0.0034664	0.127842	0.00438599
886453	8000	153	0.191524	0.00345147	0.106131	0.00318749
886453	8000	154	0.276217	0.00545839	0.0829023	0.00296302
886453	8000	155	0.17267	0.00208415	0.183809	0.00420008
886453	8000	156	0.217674	0.00256445	0.0844773	0.00173476
886453	8000	157	0.260035	0.0054297	0.0716482	0.00286258
886453	8000	158	0.205741	0.00379695	0.051544	0.00164617
886453	8000	159	0.209408	0.00218501	0.0889327	0.00225528
886453	8000	160	0.178787	0.00257348	0.189279	0.00357147
886453	8000	161	0.169707	0.00267378	0.0660333	0.00205432
886453	8000	162	0.276911	0.00345568	0.108857	0.00461325
886453	8000	163	0.158612	0.00160639	0.094514	0.00288837
886453	8000	164	0.185708	0.00177182	0.130427	0.00301477
886453	8000	165	0.264941	0.00561761	0.0945034	0.00337439
886453	8000	166	0.19875	0.00290901	0.677609	0.00325324
886453	8000	167	0.189458	0.00169761	0.126043	0.00226457
886453	8000	168	0.16667	0.00143753	0.0650459	0.00207485
886453	8000	169	0.177477	0.0025697	0.0955814	0.00235001
886453	8000	170	0.230302	0.0017275	0.0735758	0.002882
886453	8000	171	0.174075	0.00263794	0.0753933	0.00290073
886453	8000	172	0.255683	0.00325805	0.0660907	0.00190698
886453	8000	173	0.159466	0.00200524	0.104508	0.00282906
886453	8000	174	0.135203	0.00174383	0.0755603	0.00315055
886453	8000	175	0.183913	0.00112823	0.0738871	0.00144488
886453	8000	176	0.125983	0.00259216	0.103752	0.0030279
886453	8000	177	0.157376	0.00288608	0.164151	0.00597679
886453	8000	178	0.175413	0.00171407	0.096118	0.00218254
886453	8000	179	0.142441	0.00153733	0.0706791	0.00322258
886453	8000	180	0.17573	0.000972292	0.0728782	0.000929112
886453	8000	181	0.0664683	0.0128661	0.0505538	0.00309709
886453	8000	182	0.147252	0.00166032	0.121798	0.00276652
886453	8000	183	0.152346	0.00121478	0.0629254	0.00175255
886453	8000	184	0.12474	0.00154042	0.0861372	0.00199534
886453	8000	185	0.148444	0.00118432	0.0670432	0.00178434
886453	8000	186	0.177858	0.00150438	0.115775	0.00306497
886453	8000	187	0.158663	0.00233016	0.183982	0.00399894
886453	8000	188	0.15032	0.0015674	0.076812	0.00217467
886453	8000	189	0.173129	0.00159765	0.0729351	0.00153578
886453	8000	190	0.144993	0.00245062	0.0780677	0.00314339
886453	8000	191	0.160886	0.00182048	0.0927367	0.00404615
886453	8000	192	0.145241	0.00175884	0.126397	0.00310528
886453	8000	193	0.203527	0.0023486	0.0612958	0.00364797
886453	8000	194	0.208778	0.00292172	0.228675	0.00757086
886453	8000	195	0.182095	0.00218492	0.0739353	0.00168046
886453	8000	196	0.169032	0.00215657	0.107286	0.00419917
886453	8000	197	0.101544	0.00347669	0.0706999	0.00312686
886453	8000	198	0.20679	0.00169376	0.0602971	0.00240203
886453	8000	199	0.129342	0.00250927	0.0856153	0.00391582
886453	8000	200	0.148105	0.00182239	0.0556006	0.00280462
886453	8000	201	0.240804	0.00223668	0.0733673	0.00216948
886453	8000	202	0.186963	0.00253489	0.112838	0.00261666
886453	8000	203	0.254081	0.00196411	0.07405	0.00295441
886453	8000	204	0.177544	0.00252765	0.0935062	0.00242499
886453	8000	205	0.190521	0.00177738	0.140155	0.00279089
886453	8000	206	0.353416	0.00443011	0.859556	0.00239633
886453	8000	207	0.14178	0.00441795	0.0681474	0.00555311
886453	8000	208	0.117472	0.00131204	0.0698599	0.00180717
886453	8000	209	0.169362	0.00525507	0.0810796	0.00286067
886453	8000	210	0.158463	0.00476361	0.0790787	0.00353373
886453	8000	211	0.152886	0.00381194	0.0699055	0.00317759
886453	8000	212	0.243234	0.00516761	0.0751087	0.00253294
886453	8000	213	0.171451	0.0034897	0.0949428	0.00268031
886453	8000	214	0.305395	0.00608592	0.0717284	0.00228299
886453	8000	215	0.279403	0.00551604	0.101402	0.00324824
886453	8000	216	0.238021	0.00394519	0.257333	0.00768024
886453	8000	217	0.154542	0.00397937	0.0679762	0.00219521
886453	8000	218	0.167197	0.0073461	0.15399	0.00843816
886453	8000	219	0.197416	0.00432815	0.083675	0.00374364
886453	8000	220	0.249637	0.00404663	0.107214	0.00428558
886453	8000	221	0.153616	0.00312028	0.100857	0.00257434
886453	8000	222	0.312513	0.00488735	0.106126	0.00685161
886453	8000	223	0.176193	0.00466344	0.0634959	0.00376313
886453	8000	224	0.233546	0.00467176	0.102419	0.00483916
886453	8000	225	0.230073	0.00398667	0.189153	0.00716822
886453	8000	226	0.23341	0.00684641	0.274176	0.0112111
886453	8000	227	0.219953	0.00424339	0.549328	0.00670868
886453	8000	228	0.416667	0.127431	0.739992	0.0032376
886453	8000	229	0.197283	0.00576986	0.130463	0.00480177
886453	8000	230	0.2489	0.00277217	0.0706156	0.00204603
886453	8000	231	0.254892	0.0034432	0.149993	0.00446478
886453	8000	232	0.254685	0.00592968	0.498615	0.0068278
886453	8000	233	0.252862	0.00559935	0.758653	0.00217845
886453	8000	234	0.247973	0.00211525	0.0822197	0.00228239
886453	8000	235	0.232538	0.00378928	0.0682416	0.00221339
886453	8000	236	0.307164	0.0019323	0.0708251	0.00204879
886453	8000	237	0.24864	0.00281588	0.258517	0.00603592
886453	8000	238	0.292806	0.00494417	0.262151	0.0111647
886453	8000	239	0.273239	0.00942411	0.745701	0.00399435
886453	8000	240	0.27773	0.00391782	0.76112	0.0032399
886453	8000	241	0.277534	0.00303754	0.100296	0.00312457
886453	8000	242	0.207548	0.00345377	0.124017	0.00588354
886453	8000	243	0.213696	0.00467705	0.618266	0.00383836
886453	8000	244	0.201813	0.00445242	0.40798	0.00734966
886453	8000	245	0.196844	0.00483144	0.0673055	0.00408728
886453	8000	246	0.229667	0.00320301	0.122026	0.00342318
886453	8000	247	0.144819	0.00331167	0.0733594	0.0035415
886453	8000	248	0.215444	0.00279698	0.0782849	0.00329745
886453	8000	249	0.267581	0.00385216	0.059279	0.00308458
886453	8000	250	0.180413	0.008786	0.0570407	0.00376101
886453	8000	251	0.314096	0.00459605	0.0439128	0.00481725
886453	8000	252	0.393501	0.00558506	0.0517404	0.00291172
886453	8000	253	0.317552	0.00397396	0.0939653	0.00519285
886453	8000	254	0.0977615	0.00271867	0.0384827	0.00248869
886453	8000	255	0.251239	0.00683907	0.649373	0.00592828
886453	8000	256	0.285837	0.00244837	0.0842455	0.00271293
886453	8000	257	0.281129	0.00204649	0.10433	0.00278066
886453	8000	258	0.280135	0.00294737	0.428036	0.00850503
886453	8000	259	0.282665	0.00256059	0.6745	0.00368273
886453	8000	260	0.265187	0.00219768	0.852691	0.00137084
886453	8000	261	0.271439	0.00231179	0.226284	0.00427795
886453	8000	262	0.230068	0.00236094	0.246791	0.0084589
886453	8000	263	0.237192	0.00272055	0.203684	0.00556556
886453	8000	264	0.255207	0.00373893	0.451807	0.0100358
886453	8000	265	0.223983	0.00333008	0.143135	0.00467095
886453	8000	266	0.2046	0.00262518	0.0828068	0.00279977
886453	8000	267	0.203125	0.00453443	0.132435	0.0054163
886453	8000	268	0.198944	0.00462808	0.0664219	0.0023149
886453	8000	269	0.251985	0.00334452	0.1126	0.00412805
886453	8000	270	0.241506	0.00423676	0.625518	0.00420227
886453	8000	271	0.247898	0.00237645	0.177503	0.0059374
886453	8000	272	0.251221	0.00274463	0.0809218	0.00235275
886453	8000	273	0.223301	0.00181839	0.10678	0.00288686
886453	8000	274	0.357608	0.00298156	0.0752481	0.00429966
886453	8000	275	0.22033	0.00248079	0.0734138	0.00179382
886453	8000	276	0.179753	0.00266919	0.0527696	0.00321226
886453	8000	277	0.125	0.135161	0.116724	0.00181328
886453	8000	278	0.228639	0.00254542	0.0615604	0.00236557
886453	8000	279	0.220499	0.0041794	0.0972616	0.00200518
886453	8000	280	0.195776	0.00506747	0.107285	0.00124322
886453	8000	281	0.156662	0.00294246	0.0907985	0.00230066
886453	8000	282	0.227342	0.00154549	0.0868352	0.00172996
886453	8000	283	0.200552	0.0116573	0.0723196	0.00114606
886453	8000	284	0.192626	0.00187879	0.0794844	0.00226218
886453	8000	285	0.148192	0.00869133	0.0538482	0.000426598
886453	8000	286	0.207305	0.0023306	0.0703833	0.00224991
886453	8000	287	0.151244	0.00261354	0.0639066	0.000914942
886453	8000	288	0.201923	0.00449934	0.061114	0.00185582
886453	8000	289	0	0	0.0972222	0.0619203
886453	8000	290	0.130444	0.00173903	0.0581006	0.00107272
886453	8000	291	0.135972	0.00140624	0.0799707	0.00129598
886453	8000	292	0.13918	0.00147497	0.0696056	0.00178164
886453	8000	293	0.185149	0.00175603	0.0642621	0.00201438
886453	8000	294	0.128902	0.00207083	0.368674	0.0051289
886453	8000	295	0.139555	0.00131555	0.0910338	0.00232075
886453	8000	296	0.200139	0.00165355	0.0628171	0.00203552
886453	8000	297	0.147794	0.00272685	0.0571631	0.00218424
886453	8000	298	0.182757	0.00194982	0.208936	0.00289588
886453	8000	299	0.139388	0.00169743	0.0751838	0.00121119
886453	8000	300	0.155573	0.00160014	0.0723802	0.00160909
886453	8000	301	0.141039	0.00256625	0.0924058	0.00307902
886453	8000	302	0.127025	0.00252307	0.0627305	0.00162891
886453	8000	303	0.18085	0.00128723	0.177319	0.00216888
886453	8000	304	0.210345	0.00191912	0.0698146	0.00204673
886453	8000	305	0.162895	0.0104462	0.066192	0.00114079
886453	8000	306	0.200278	0.0148292	0.0824706	0.00232208
886453	8000	307	0.169138	0.0146339	0.0634394	0.00141192
886453	8000	308	0.188201	0.00371917	0.13134	0.00248208
886453	8000	309	0.14928	0.00323002	0.0670991	0.00133485
886453	8000	310	0.0945693	0.0183161	0.063125	0.00222057
886453	8000	311	0.199233	0.00264418	0.100158	0.00281394
886453	8000	312	0.158144	0.0288138	0.0655509	0.00370361
886453	8000	313	0.171443	0.0108343	0.0793996	0.00167266
886453	8000	314	0.193798	0.00455059	0.180423	0.00601992
886453	8000	315	0.141089	0.00178623	0.0894881	0.00205174
886453	8000	316	0.170075	0.0038525	0.176393	0.00514556
886453	8000	317	0.203513	0.00307224	0.105394	0.00402539
886453	8000	318	0.206369	0.00298454	0.10112	0.00439168
886453	8000	319	0.230093	0.00301379	0.101843	0.00255646
886453	8000	320	0.244507	0.00769271	0.413146	0.00783944
886453	8000	321	0.28551	0.00719293	0.495401	0.00741755
886453	8000	322	0.0833333	0.112955	0.0659239	0.0021073
886453	8000	323	0.22795	0.00318916	0.155051	0.00455992
886453	8000	324	0.26994	0.00248587	0.707841	0.00366799
886453	8000	325	0.224331	0.00954033	0.215789	0.011305
886453	8000	326	0.21843	0.00269799	0.153329	0.00487128
886453	8000	327	0.22088	0.00313338	0.148465	0.00459845
886453	8000	328	0.162478	0.00228534	0.0802296	0.00286919
886453	8000	329	0.198051	0.0047067	0.445648	0.0076264
886453	8000	330	0.242706	0.00443901	0.170051	0.00721825
886453	8000	331	0.288027	0.00383884	0.117058	0.00547135
886453	8000	332	0.283906	0.00247077	0.764125	0.00240702
886453	8000	333	0.233489	0.00218737	0.333015	0.00740467
886453	8000	334	0.213187	0.00325919	0.074903	0.00365548
886453	8000	335	0.252572	0.0171708	0.0858226	0.00201366
886453	8000	336	0.181765	0.00573082	0.104594	0.00540765
886453	8000	337	0.168511	0.00294982	0.0764	0.0031652
886453	8000	338	0.217449	0.00356426	0.159278	0.0042675
886453	8000	339	0.224344	0.00308648	0.0986278	0.00366976
886453	8000	340	0.169347	0.00453837	0.0831297	0.00232528
886453	8000	341	0.154583	0.00720657	0.160909	0.00294965
886453	8000	342	0.152785	0.00266496	0.1026	0.00240572
886453	8000	343	0.144697	0.0233485	0.0820916	0.00240077
886453	8000	344	0.146417	0.00451754	0.0796665	0.0033118
886453	8000	345	0.22238	0.00962083	0.0736321	0.00251897
886453	8000	346	0.234848	0.0337747	0.111529	0.00359009
886453	8000	347	0.140598	0.0127903	0.0700433	0.00158532
886453	8000	348	0.157743	0.0070102	0.0743489	0.00128365
886453	8000	349	0.176223	0.0038636	0.062262	0.00141288
886453	8000	350	0.197026	0.0027147	0.130742	0.00470969
886453	8000	351	0.157173	0.00121616	0.0716897	0.00211473
886453	8000	352	0.204488	0.00214357	0.0655849	0.00159313
886453	8000	353	0.162247	0.0128799	0.0786858	0.00296994
886453	8000	354	0.252114	0.00402974	0.0606965	0.00570224
886453	8000	355	0.334451	0.00522845	0.0534807	0.00358752
886453	8000	356	0.183962	0.00235826	0.140814	0.00425928
886453	8000	357	0.18679	0.00361418	0.448367	0.00974904
886453	8000	358	0.187928	0.00328679	0.192293	0.00717906
886453	8000	359	0.184428	0.00305249	0.104578	0.00319701
886453	8000	360	0.171148	0.00200366	0.0907352	0.00195681
886453	8000	361	0.604469	0.00885587	0.0822829	0.00846943
886453	8000	362	0.181383	0.00453934	0.142435	0.00272658
886453	8000	363	0.136364	0.0148081	0.0724441	0.00149492
886453	8000	364	0.185571	0.0021783	0.10201	0.00223795
886453	8000	365	0.138541	0.00334905	0.0812624	0.00298307
886453	8000	366	0.194068	0.00125762	0.0843772	0.001271
886453	8000	367	0.167859	0.00146892	0.101177	0.00246602
886453	8000	368	0.1645	0.00112663	0.0777502	0.00185659
886453	8000	369	0.196066	0.00688232	0.0637213	0.00245752
886453	8000	370	0.392292	0.00988107	0.0578373	0.0028297
886453	8000	371	0.1301	0.000976329	0.0597032	0.0019797
886453	8000	372	0.151429	0.00564328	0.185915	0.00818857
886453	8000	373	0.22365	0.00142481	0.0762027	0.00163712
886453	8000	374	0.119087	0.00242213	0.0660068	0.00176942
886453	8000	375	0.159306	0.00203589	0.0668839	0.0010222
886453	8000	376	0.129424	0.00215568	0.100644	0.00314046
886453	8000	377	0.215642	0.00271585	0.11775	0.00456978
886453	8000	378	0.107362	0.000884692	0.0455463	0.00113857
886453	8000	379	0.146173	0.00379743	0.0848337	0.00208412
886453	8000	380	0.195981	0.00237329	0.0578766	0.00261568
886453	8000	381	0.186641	0.00181633	0.0639285	0.0015261
886453	8000	382	0.0653522	0.00406286	0.0346287	0.00296461
886453	8000	383	0.0955855	0.00271785	0.0454186	0.00212709
886453	8000	384	0.172844	0.00221239	0.106633	0.00396742
886453	8000	385	0.269099	0.00584529	0.355888	0.00709795
886453	8000	386	0.296684	0.00142259	0.662618	0.00406821
886453	8000	387	0.315678	0.00198425	0.381967	0.00574198
886453	8000	388	0.321862	0.00269953	0.466814	0.00702888
886453	8000	389	0.228972	0.00140903	0.143709	0.00178124
886453	8000	390	0.320847	0.00190818	0.11337	0.00239191
886453	8000	391	0.33546	0.00209352	0.232114	0.00471503
886453	8000	392	0.335256	0.0237334	0.0858001	0.00225246
886453	8000	393	0.269797	0.00202571	0.306094	0.00396545
886453	8000	394	0.205787	0.00331825	0.316435	0.0114468
886453	8000	395	0.232913	0.00255546	0.0892878	0.00206106
886453	8000	396	0.219399	0.00235816	0.0898692	0.00273435
886453	8000	397	0.26634	0.00309678	0.104633	0.00164316
886453	8000	398	0.214973	0.00195471	0.186334	0.00411361
886453	8000	399	0.250611	0.00246368	0.138692	0.00269241
886453	8000	400	0.170025	0.00253469	0.0591536	0.00253125
886453	8000	401	0.190259	0.00289116	0.0780815	0.00187851
886453	8000	402	0.141992	0.00173505	0.0792958	0.0029551
886453	8000	403	0.137791	0.00276556	0.105386	0.00416379
886453	8000	404	0.157918	0.00241222	0.0573451	0.00256149
886453	8000	405	0.216848	0.0025265	0.0676871	0.00300557
886453	8000	406	0.252574	0.00343007	0.0568078	0.00371251
886453	8000	407	0.212503	0.00317243	0.0656309	0.00315372
886453	8000	408	0.216329	0.00288152	0.0755481	0.00209203
886453	8000	409	0.198004	0.00455347	0.114288	0.00275077
886453	8000	410	0.167792	0.00240682	0.0777168	0.0025311
886453	8000	411	0.180545	0.00276651	0.0790173	0.00314916
886453	8000	412	0.148438	0.00234194	0.109717	0.00323582
886453	8000	413	0.237314	0.00309795	0.0760181	0.00276636
886453	8000	414	0.205595	0.0025099	0.10431	0.00333761
886453	8000	415	0.199165	0.00268598	0.199367	0.00771708
886453	8000	416	0.162753	0.00360773	0.0981115	0.00303721
886453	8000	417	0.16744	0.00589164	0.0884575	0.00418601
886453	8000	418	0.211255	0.00532291	0.295166	0.00986908
886453	8000	419	0.187257	0.00474278	0.133229	0.00300739
886453	8000	420	0.176294	0.00352422	0.164109	0.00510408
886453	8000	421	0.206163	0.00515524	0.144577	0.00951919
886453	8000	422	0.239035	0.0021225	0.158467	0.00305856
886453	8000	423	0.226836	0.00168783	0.108966	0.00193602
886453	8000	424	0.328848	0.00536557	0.0845063	0.00439124
886453	8000	425	0.225683	0.00305874	0.486733	0.00672282
886453	8000	426	0.249831	0.00405566	0.203204	0.00641387
886453	8000	427	0.191229	0.00821094	0.071721	0.00347387
886453	8000	428	0.231698	0.00253815	0.146096	0.00436456
886453	8000	429	0.183118	0.0116393	0.40135	0.00556884
886453	8000	430	0.261207	0.0045957	0.831037	0.00219156
886453	8000	431	0.228378	0.00695122	0.789402	0.00260107
886453	8000	432	0.227316	0.0054175	0.278178	0.00521774
886453	8000	433	0.317935	0.0297789	0.288158	0.0089317
886453	8000	434	0.280605	0.00547023	0.648859	0.00390221
886453	8000	435	0.23489	0.00523282	0.215063	0.00509745
886453	8000	436	0.276964	0.00323166	0.0883302	0.00269057
886453	8000	437	0.216422	0.00433458	0.496915	0.0158274
886453	8000	438	0.239791	0.00239573	0.141691	0.00407111
886453	8000	439	0.179813	0.00298528	0.412858	0.00920581
886453	8000	440	0.250726	0.00383327	0.0567335	0.00446264
886453	8000	441	0.247681	0.00358291	0.16242	0.00719275
886453	8000	442	0.241693	0.00297638	0.269834	0.00714118
886453	8000	443	0.188186	0.00506758	0.0982917	0.00582198
886453	8000	444	0.244616	0.00367357	0.209532	0.00644933
886453	8000	445	0.208195	0.00488731	0.0847754	0.00442244
886453	8000	446	0.298893	0.00273362	0.0837106	0.00360246
886453	8000	447	0.182389	0.00330379	0.242428	0.012413
886453	8000	448	0.153769	0.00217217	0.0621919	0.0021542
886453	8000	449	0.226025	0.00367335	0.154205	0.00605161
886453	8000	450	0.229932	0.00344478	0.0733652	0.00396377
886453	8000	451	0.245432	0.00273555	0.168309	0.00525099
886453	8000	452	0.210468	0.00649962	0.0763442	0.00268164
886453	8000	453	0.251541	0.00532534	0.216495	0.00623476
