population	links	index	origin_mean	origing_error	destination_mean	destination_error
1707494	15000	130	0.160122	0.00156318	0.103994	0.00362986
1707494	15000	131	0.131757	0.00225476	0.0613902	0.00197053
1707494	15000	132	0.160557	0.00314546	0.102763	0.00491832
1707494	15000	133	0.149262	0.00394258	0.110872	0.00270755
1707494	15000	134	0.144527	0.00282919	0.152457	0.0058387
1707494	15000	135	0.173675	0.00251595	0.092605	0.00258638
1707494	15000	136	0.147997	0.00259487	0.0731494	0.00200649
1707494	15000	137	0.13434	0.00133339	0.0913926	0.00136571
1707494	15000	138	0.187669	0.00215412	0.0607328	0.00216099
1707494	15000	139	0.21801	0.00569941	0.0762186	0.00324324
1707494	15000	140	0.226818	0.00360567	0.0863466	0.00462831
1707494	15000	141	0.162624	0.00702606	0.0647115	0.00212399
1707494	15000	142	0.210245	0.00284404	0.117054	0.00335645
1707494	15000	143	0.116435	0.00408196	0.237061	0.00698574
1707494	15000	144	0.129682	0.00159268	0.0433625	0.00164989
1707494	15000	145	0.139955	0.00348552	0.0667989	0.00119667
1707494	15000	146	0.0956969	0.00453422	0.0414214	0.00223593
1707494	15000	147	0.0869342	0.0148878	0.0452171	0.00325738
1707494	15000	148	0.138452	0.00284796	0.0506885	0.00115799
1707494	15000	149	0.208751	0.00268577	0.0465133	0.00158042
1707494	15000	150	0.149522	0.00142907	0.0796413	0.00140639
1707494	15000	151	0.207863	0.00285538	0.245783	0.00711619
1707494	15000	152	0.177702	0.00231166	0.109185	0.00379683
1707494	15000	153	0.167274	0.00381951	0.0956053	0.00405708
1707494	15000	154	0.259811	0.0043856	0.0685504	0.00379778
1707494	15000	155	0.140617	0.00177359	0.147964	0.00235045
1707494	15000	156	0.179651	0.00221803	0.0696099	0.00150846
1707494	15000	157	0.229167	0.00395353	0.0616544	0.00344442
1707494	15000	158	0.18817	0.00504013	0.0452892	0.00128977
1707494	15000	159	0.168896	0.00212241	0.0691171	0.00246999
1707494	15000	160	0.159966	0.00222166	0.14977	0.00437522
1707494	15000	161	0.154066	0.00243375	0.0564826	0.00204012
1707494	15000	162	0.24472	0.00313239	0.0841378	0.00415566
1707494	15000	163	0.128652	0.00135601	0.0728267	0.00188764
1707494	15000	164	0.161492	0.00191516	0.105164	0.00213937
1707494	15000	165	0.229719	0.00530717	0.07401	0.00400834
1707494	15000	166	0.175055	0.0026121	0.619817	0.00484895
1707494	15000	167	0.170716	0.0019247	0.109948	0.00268806
1707494	15000	168	0.181534	0.00144504	0.0568587	0.00159286
1707494	15000	169	0.152805	0.00208861	0.0813895	0.00193857
1707494	15000	170	0.206015	0.00250351	0.0656498	0.00212389
1707494	15000	171	0.205076	0.00191512	0.0612453	0.00270148
1707494	15000	172	0.228777	0.00291873	0.0569811	0.0022209
1707494	15000	173	0.140164	0.00129204	0.0789173	0.00227867
1707494	15000	174	0.112029	0.00219399	0.0558443	0.00201265
1707494	15000	175	0.173008	0.00172737	0.0652962	0.00133205
1707494	15000	176	0.108446	0.00188761	0.0810934	0.0034389
1707494	15000	177	0.134477	0.00227197	0.134426	0.00536482
1707494	15000	178	0.160627	0.00135089	0.0779706	0.00227257
1707494	15000	179	0.124651	0.00148507	0.0584258	0.00196494
1707494	15000	180	0.145165	0.000655541	0.0562293	0.000629323
1707494	15000	181	0.0580357	0.0133474	0.0435987	0.003377
1707494	15000	182	0.131061	0.00126715	0.110326	0.00288228
1707494	15000	183	0.141373	0.00108463	0.0530044	0.001025
1707494	15000	184	0.103493	0.00130398	0.0726162	0.00195704
1707494	15000	185	0.132561	0.00124315	0.0587775	0.00197481
1707494	15000	186	0.162407	0.00134067	0.101393	0.00205592
1707494	15000	187	0.137503	0.00162988	0.139816	0.00515918
1707494	15000	188	0.127724	0.00160752	0.0617757	0.00157882
1707494	15000	189	0.145493	0.00143298	0.0617996	0.00135622
1707494	15000	190	0.133459	0.00223654	0.0628639	0.00215814
1707494	15000	191	0.138578	0.00169395	0.0740868	0.00247084
1707494	15000	192	0.12489	0.00148675	0.109325	0.00263836
1707494	15000	193	0.205375	0.00253874	0.0580443	0.00291564
1707494	15000	194	0.185838	0.00234727	0.20712	0.00753301
1707494	15000	195	0.16801	0.00146374	0.0633265	0.00222889
1707494	15000	196	0.158072	0.00364384	0.0909929	0.00372158
1707494	15000	197	0.086614	0.00215173	0.060486	0.00264798
1707494	15000	198	0.17911	0.00250467	0.0529592	0.00169998
1707494	15000	199	0.138342	0.00165872	0.0757039	0.00371035
1707494	15000	200	0.11532	0.00207214	0.0452447	0.00171261
1707494	15000	201	0.230098	0.00268011	0.0614398	0.00223824
1707494	15000	202	0.173713	0.00185955	0.0958231	0.00255137
1707494	15000	203	0.213733	0.00199151	0.0618891	0.00211412
1707494	15000	204	0.143557	0.00269756	0.0829433	0.00266933
1707494	15000	205	0.170462	0.00130063	0.122889	0.00298935
1707494	15000	206	0.307174	0.00383004	0.84494	0.00263995
1707494	15000	207	0.123833	0.00377764	0.0566364	0.00349162
1707494	15000	208	0.13108	0.0017316	0.0602818	0.00234442
1707494	15000	209	0.182589	0.00565597	0.0702047	0.00248686
1707494	15000	210	0.128201	0.00389929	0.0645376	0.0031515
1707494	15000	211	0.13411	0.00392314	0.0552482	0.0025976
1707494	15000	212	0.207402	0.00415901	0.0651032	0.00281768
1707494	15000	213	0.159438	0.00391855	0.082924	0.00208037
1707494	15000	214	0.286651	0.00388079	0.0636796	0.00347289
1707494	15000	215	0.26729	0.00480173	0.0860125	0.00317515
1707494	15000	216	0.198162	0.00219682	0.213158	0.00774462
1707494	15000	217	0.1276	0.00396527	0.0555249	0.00181411
1707494	15000	218	0.173916	0.00585117	0.129374	0.00707093
1707494	15000	219	0.19274	0.00377848	0.0711328	0.00489705
1707494	15000	220	0.207789	0.00504744	0.0873029	0.00293495
1707494	15000	221	0.154569	0.00288036	0.0801566	0.0023493
1707494	15000	222	0.285984	0.00590165	0.102828	0.00556783
1707494	15000	223	0.175304	0.00523171	0.0515854	0.00311902
1707494	15000	224	0.191184	0.00435531	0.0808221	0.00382896
1707494	15000	225	0.193493	0.00282857	0.149247	0.00542543
1707494	15000	226	0.219553	0.00403122	0.233496	0.0107743
1707494	15000	227	0.202562	0.00402785	0.516567	0.00531936
1707494	15000	228	0.5625	0.1225	0.726966	0.00391513
1707494	15000	229	0.172648	0.00495094	0.114006	0.00516414
1707494	15000	230	0.218995	0.00278168	0.0571138	0.00141933
1707494	15000	231	0.234584	0.00338654	0.130636	0.00368765
1707494	15000	232	0.237728	0.00662082	0.45499	0.00893682
1707494	15000	233	0.235217	0.00638863	0.726625	0.00312521
1707494	15000	234	0.228564	0.00278227	0.0732705	0.00203709
1707494	15000	235	0.214615	0.00448443	0.0572009	0.00188811
1707494	15000	236	0.322158	0.00154114	0.0646995	0.00225467
1707494	15000	237	0.22757	0.00287578	0.224009	0.00798305
1707494	15000	238	0.262168	0.00506018	0.213754	0.0125783
1707494	15000	239	0.234029	0.00808661	0.716563	0.00370245
1707494	15000	240	0.252909	0.00244852	0.749335	0.00267284
1707494	15000	241	0.261412	0.0037729	0.0831282	0.00341547
1707494	15000	242	0.193424	0.00347683	0.10832	0.0038356
1707494	15000	243	0.188509	0.00637943	0.589499	0.00461128
1707494	15000	244	0.172276	0.00293924	0.339519	0.00485881
1707494	15000	245	0.168387	0.00461733	0.0550605	0.00233926
1707494	15000	246	0.207816	0.0036473	0.108997	0.00285205
1707494	15000	247	0.123445	0.00376214	0.0639323	0.00298289
1707494	15000	248	0.189454	0.00294802	0.0699242	0.00289261
1707494	15000	249	0.225581	0.00369238	0.0521474	0.00178804
1707494	15000	250	0.162536	0.00671879	0.0558656	0.00244083
1707494	15000	251	0.281673	0.0046021	0.0318958	0.00294329
1707494	15000	252	0.37897	0.00707603	0.0459534	0.00280658
1707494	15000	253	0.303422	0.00297498	0.0809817	0.00305234
1707494	15000	254	0.0831715	0.00274238	0.0378931	0.00261417
1707494	15000	255	0.249188	0.00558516	0.647428	0.0036045
1707494	15000	256	0.28813	0.00226648	0.0697257	0.00210223
1707494	15000	257	0.272754	0.00220574	0.0871318	0.00364271
1707494	15000	258	0.276634	0.00323248	0.408904	0.00810865
1707494	15000	259	0.24709	0.00234665	0.639783	0.00283293
1707494	15000	260	0.242353	0.00298858	0.633061	0.00317217
1707494	15000	261	0.241311	0.00311058	0.644617	0.00414702
1707494	15000	262	0.240689	0.00325064	0.215623	0.0086933
1707494	15000	263	0.205634	0.00217279	0.170129	0.00603752
1707494	15000	264	0.227092	0.00302312	0.429132	0.00892949
1707494	15000	265	0.231704	0.00239028	0.119488	0.00450324
1707494	15000	266	0.179375	0.00241377	0.0759092	0.00250096
1707494	15000	267	0.196354	0.00464367	0.0947513	0.00368575
1707494	15000	268	0.168561	0.00426369	0.0604449	0.00229136
1707494	15000	269	0.217638	0.00408997	0.0911483	0.00452914
1707494	15000	270	0.226207	0.00383928	0.572387	0.00519503
1707494	15000	271	0.224394	0.00277655	0.147441	0.00459452
1707494	15000	272	0.239984	0.00263839	0.0645198	0.00222171
1707494	15000	273	0.205732	0.00181112	0.0869212	0.00193453
1707494	15000	274	0.324923	0.00358477	0.0562543	0.00237423
1707494	15000	275	0.195975	0.00201502	0.0580373	0.00173091
1707494	15000	276	0.164064	0.00252894	0.0519363	0.00318667
1707494	15000	277	0	0	0.0996025	0.00217028
1707494	15000	278	0.195688	0.00264446	0.0554937	0.00147789
1707494	15000	279	0.219427	0.00395694	0.0839899	0.00193521
1707494	15000	280	0.170314	0.00450898	0.0914059	0.00174258
1707494	15000	281	0.139214	0.00208359	0.0758095	0.00223432
1707494	15000	282	0.195767	0.00149819	0.0706868	0.00138776
1707494	15000	283	0.186412	0.00931387	0.0600637	0.00113257
1707494	15000	284	0.19133	0.00188807	0.0704574	0.00238834
1707494	15000	285	0.13866	0.00961466	0.0471076	0.000577462
1707494	15000	286	0.188023	0.0035459	0.0616456	0.00190875
1707494	15000	287	0.159932	0.00290508	0.0548027	0.00105054
1707494	15000	288	0.163375	0.00335504	0.055827	0.00234591
1707494	15000	289	0	0	0.0694444	0.055325
1707494	15000	290	0.112182	0.00183874	0.052927	0.00142579
1707494	15000	291	0.118344	0.00157688	0.0680201	0.00128452
1707494	15000	292	0.12674	0.00138845	0.0573423	0.00133029
1707494	15000	293	0.166605	0.00184168	0.0570582	0.00186156
1707494	15000	294	0.112104	0.00183589	0.338283	0.0052493
1707494	15000	295	0.135063	0.00108682	0.082611	0.00173526
1707494	15000	296	0.195422	0.0015255	0.0582865	0.00216608
1707494	15000	297	0.130543	0.00216589	0.0495351	0.00174982
1707494	15000	298	0.163134	0.00130546	0.174157	0.00367477
1707494	15000	299	0.130457	0.00190067	0.0695381	0.00175505
1707494	15000	300	0.165957	0.00199799	0.0656587	0.00155375
1707494	15000	301	0.123775	0.00237515	0.0805355	0.002348
1707494	15000	302	0.114701	0.00211911	0.0556931	0.00157783
1707494	15000	303	0.159878	0.00149898	0.149282	0.00333657
1707494	15000	304	0.188968	0.00188734	0.0582593	0.0018716
1707494	15000	305	0.145295	0.0135737	0.0578635	0.00121976
1707494	15000	306	0.192222	0.0186899	0.0731173	0.00150836
1707494	15000	307	0.168432	0.0122477	0.0546187	0.00105777
1707494	15000	308	0.16389	0.00372637	0.109631	0.00281352
1707494	15000	309	0.130909	0.0023502	0.0582723	0.00109222
1707494	15000	310	0.0973783	0.0206498	0.0578704	0.00195718
1707494	15000	311	0.185821	0.00225941	0.0855351	0.00297636
1707494	15000	312	0.137311	0.0174758	0.0573135	0.00346418
1707494	15000	313	0.150692	0.00906998	0.0733623	0.00173951
1707494	15000	314	0.175278	0.00480256	0.158472	0.006726
1707494	15000	315	0.144334	0.0021688	0.0782496	0.00207886
1707494	15000	316	0.158553	0.00578762	0.156342	0.00702906
1707494	15000	317	0.193889	0.00270597	0.0938186	0.00366705
1707494	15000	318	0.219571	0.00352106	0.0895079	0.0028139
1707494	15000	319	0.21328	0.00255237	0.0887734	0.00210938
1707494	15000	320	0.243669	0.00786057	0.366375	0.00731547
1707494	15000	321	0.288693	0.00397216	0.42268	0.00736597
1707494	15000	322	0.458333	0.203633	0.0627107	0.00219991
1707494	15000	323	0.226084	0.00445158	0.14027	0.00446701
1707494	15000	324	0.286237	0.00309678	0.674307	0.00487328
1707494	15000	325	0.287488	0.00987689	0.216038	0.00981052
1707494	15000	326	0.301946	0.00326939	0.524215	0.00529858
1707494	15000	327	0.269449	0.00306141	0.131116	0.00506941
1707494	15000	328	0.198865	0.00360641	0.0739721	0.00205487
1707494	15000	329	0.250484	0.00616963	0.83567	0.0020328
1707494	15000	330	0.304385	0.00612544	0.151473	0.00620844
1707494	15000	331	0.301889	0.00413055	0.089053	0.00455615
1707494	15000	332	0.277365	0.00299782	0.494672	0.00518722
1707494	15000	333	0.247684	0.00266062	0.294601	0.00746015
1707494	15000	334	0.218564	0.00354407	0.0653415	0.00322962
1707494	15000	335	0.256687	0.0208022	0.0711818	0.00303349
1707494	15000	336	0.169534	0.00504384	0.0771507	0.00427219
1707494	15000	337	0.141309	0.00207513	0.0622672	0.00216316
1707494	15000	338	0.184358	0.00192118	0.130294	0.00595201
1707494	15000	339	0.253101	0.00295617	0.0863641	0.00315586
1707494	15000	340	0.166802	0.00523108	0.0687997	0.00216154
1707494	15000	341	0.160278	0.00793292	0.120011	0.00287932
1707494	15000	342	0.153835	0.00300856	0.0871184	0.00206382
1707494	15000	343	0.143939	0.0267846	0.0638839	0.00261752
1707494	15000	344	0.150187	0.00399516	0.0778917	0.00329706
1707494	15000	345	0.231692	0.0107686	0.063119	0.00216867
1707494	15000	346	0.344697	0.0694906	0.095846	0.00263769
1707494	15000	347	0.142735	0.0129007	0.0621863	0.00161931
1707494	15000	348	0.158802	0.00641278	0.0680984	0.00209642
1707494	15000	349	0.167595	0.00405458	0.0548909	0.00163234
1707494	15000	350	0.181736	0.00295716	0.127756	0.0043899
1707494	15000	351	0.166326	0.00129724	0.0692916	0.00225079
1707494	15000	352	0.193643	0.00194138	0.0593614	0.00192652
1707494	15000	353	0.140625	0.0107468	0.0710544	0.00223445
1707494	15000	354	0.210949	0.00399684	0.0620025	0.00378476
1707494	15000	355	0.315525	0.0037997	0.0597053	0.00437827
1707494	15000	356	0.164568	0.00301262	0.121398	0.00530922
1707494	15000	357	0.177756	0.00294239	0.42446	0.00974329
1707494	15000	358	0.166168	0.00384781	0.158824	0.0070129
1707494	15000	359	0.164102	0.00272424	0.0893644	0.00232241
1707494	15000	360	0.155576	0.00127863	0.0821585	0.00172451
1707494	15000	361	0.559179	0.0108412	0.0609244	0.00941842
1707494	15000	362	0.159912	0.00386135	0.110165	0.00199214
1707494	15000	363	0.136364	0.0203321	0.0612737	0.00166557
1707494	15000	364	0.170437	0.00199289	0.0890546	0.00180676
1707494	15000	365	0.131757	0.00403519	0.0683729	0.00310442
1707494	15000	366	0.17354	0.00120643	0.0734581	0.0012135
1707494	15000	367	0.149505	0.00165992	0.0957716	0.00270811
1707494	15000	368	0.151775	0.00171508	0.0702637	0.00165136
1707494	15000	369	0.151453	0.00765651	0.054686	0.00177518
1707494	15000	370	0.352273	0.00721002	0.0480159	0.0030984
1707494	15000	371	0.143942	0.000837083	0.0548422	0.0015317
1707494	15000	372	0.140907	0.00774961	0.152133	0.00759768
1707494	15000	373	0.212213	0.00150549	0.0684183	0.00178143
1707494	15000	374	0.104781	0.00233776	0.0569051	0.00225271
1707494	15000	375	0.146885	0.00183765	0.0613009	0.000971813
1707494	15000	376	0.115985	0.00158046	0.084518	0.00333873
1707494	15000	377	0.198006	0.00171531	0.109512	0.00473693
1707494	15000	378	0.115875	0.00101826	0.0411959	0.0011591
1707494	15000	379	0.13484	0.00418422	0.0747543	0.00250283
1707494	15000	380	0.159476	0.00262086	0.0476939	0.00277007
1707494	15000	381	0.176235	0.0012756	0.0566025	0.00134833
1707494	15000	382	0.0549532	0.00335525	0.0325377	0.00293079
1707494	15000	383	0.117761	0.00313532	0.04453	0.00204553
1707494	15000	384	0.156853	0.00164268	0.0923929	0.00248284
1707494	15000	385	0.253542	0.00440999	0.753036	0.00343995
1707494	15000	386	0.311704	0.00201632	0.622963	0.00322272
1707494	15000	387	0.28946	0.00189478	0.322065	0.00729403
1707494	15000	388	0.292093	0.00327451	0.422206	0.00966427
1707494	15000	389	0.205563	0.00120518	0.120027	0.00148715
1707494	15000	390	0.29507	0.00209459	0.101585	0.00200504
1707494	15000	391	0.303062	0.00195015	0.187502	0.00464186
1707494	15000	392	0.302564	0.0259029	0.0699773	0.00115404
1707494	15000	393	0.244851	0.001727	0.239222	0.00323904
1707494	15000	394	0.178569	0.00249182	0.278636	0.00659338
1707494	15000	395	0.19979	0.00346879	0.0767125	0.00224745
1707494	15000	396	0.191042	0.00245816	0.0750803	0.00162015
1707494	15000	397	0.242673	0.00238286	0.0897695	0.0017676
1707494	15000	398	0.199507	0.00294906	0.163509	0.00586353
1707494	15000	399	0.218749	0.00206117	0.122553	0.00173328
1707494	15000	400	0.154728	0.00242484	0.0552461	0.00249172
1707494	15000	401	0.169728	0.00218159	0.0618416	0.00133504
1707494	15000	402	0.150201	0.00167945	0.0720114	0.00211635
1707494	15000	403	0.129756	0.00254053	0.0969004	0.00407394
1707494	15000	404	0.168164	0.00187633	0.049941	0.00208807
1707494	15000	405	0.210546	0.00284487	0.0602211	0.00332578
1707494	15000	406	0.280113	0.00257671	0.05085	0.00300983
1707494	15000	407	0.217326	0.00307096	0.0597458	0.00284298
1707494	15000	408	0.190343	0.00301894	0.0642543	0.00209979
1707494	15000	409	0.177385	0.00299506	0.0992716	0.00198677
1707494	15000	410	0.169216	0.00220799	0.0660795	0.00253571
1707494	15000	411	0.164294	0.00284821	0.0723443	0.00293844
1707494	15000	412	0.142721	0.00123953	0.0826197	0.00198956
1707494	15000	413	0.216912	0.00310388	0.0641888	0.00239099
1707494	15000	414	0.178154	0.002418	0.0891995	0.0023899
1707494	15000	415	0.196597	0.00219241	0.17668	0.00658788
1707494	15000	416	0.163363	0.00350105	0.0815809	0.00308835
1707494	15000	417	0.151617	0.0051978	0.0715639	0.00311069
1707494	15000	418	0.181006	0.00485925	0.234482	0.00883754
1707494	15000	419	0.17821	0.00632448	0.10482	0.0030515
1707494	15000	420	0.145968	0.00221389	0.145043	0.00329166
1707494	15000	421	0.180411	0.0046678	0.112976	0.00974965
1707494	15000	422	0.203476	0.0016368	0.11116	0.00354709
1707494	15000	423	0.205647	0.00138648	0.0901213	0.00167005
1707494	15000	424	0.337963	0.00476929	0.0745869	0.00360238
1707494	15000	425	0.223915	0.00283469	0.421772	0.00624011
1707494	15000	426	0.229307	0.00247262	0.176846	0.00801236
1707494	15000	427	0.178755	0.00919684	0.0584874	0.00256574
1707494	15000	428	0.182248	0.00164927	0.125812	0.00505769
1707494	15000	429	0.177429	0.0117213	0.337477	0.00639233
1707494	15000	430	0.23984	0.00498762	0.817631	0.00172705
1707494	15000	431	0.214414	0.00426506	0.769257	0.00290785
1707494	15000	432	0.217846	0.00456758	0.704134	0.00401491
1707494	15000	433	0.264493	0.0261134	0.714025	0.00429734
1707494	15000	434	0.240259	0.00429064	0.60975	0.00473346
1707494	15000	435	0.217681	0.0051375	0.186436	0.00562986
1707494	15000	436	0.265456	0.00292387	0.0813413	0.00289286
1707494	15000	437	0.229663	0.00560759	0.431812	0.0146277
1707494	15000	438	0.21063	0.00246169	0.110304	0.00319255
1707494	15000	439	0.154365	0.00431062	0.393976	0.00920785
