population	links	index	origin_mean	origing_error	destination_mean	destination_error
291568	2000	91	0.000471433	4.9439e-05	0.000508207	6.42068e-05
291568	2000	92	0.000473448	5.93202e-05	0.000429356	6.33724e-05
291568	2000	93	0.000498794	8.79273e-05	0.000519914	8.83636e-05
291568	2000	94	0.000501937	3.85243e-05	0.000458056	5.24206e-05
291568	2000	95	0.000452306	4.19573e-05	0.000421759	6.16457e-05
291568	2000	96	0.000513211	7.33928e-05	0.000527488	0.000103489
291568	2000	97	0.000478513	3.44736e-05	0.000441274	5.01635e-05
291568	2000	98	0.000471722	7.98951e-05	0.000407936	6.08227e-05
291568	2000	99	0.000449978	5.98644e-05	0.000450114	4.30188e-05
291568	2000	100	0.000583731	8.44729e-05	0.00054644	4.09078e-05
291568	2000	101	0.00047327	4.83711e-05	0.000424052	5.6403e-05
291568	2000	102	0.000483335	5.06209e-05	0.000409401	5.97208e-05
291568	2000	103	0.00050086	3.52059e-05	0.000491455	9.29925e-05
291568	2000	104	0.000500848	4.67087e-05	0.000485778	6.07037e-05
291568	2000	105	0.000529661	5.60039e-05	0.0004596	6.89869e-05
291568	2000	106	0.000476327	6.4975e-05	0.00048962	7.5371e-05
291568	2000	107	0.000536035	5.02719e-05	0.000405801	5.90412e-05
291568	2000	108	0.000480923	8.00029e-05	0.000444739	7.30639e-05
291568	2000	109	0.000532512	7.89484e-05	0.000456709	6.88871e-05
291568	2000	110	0.000487509	5.59749e-05	0.000452061	4.62502e-05
291568	2000	111	0.000460419	3.29418e-05	0.000446653	3.53839e-05
291568	2000	112	0.000425992	5.74362e-05	0.000319383	8.27181e-05
291568	2000	113	0.000413381	4.85095e-05	0.000418335	5.60352e-05
291568	2000	114	0.000500903	6.86824e-05	0.000543823	5.07606e-05
291568	2000	115	0.000524152	6.85809e-05	0.000509125	4.51851e-05
291568	2000	116	0.000465872	6.78443e-05	0.000467023	4.22758e-05
291568	2000	117	0.000510178	4.77168e-05	0.000459804	5.90493e-05
291568	2000	118	0.000531841	9.00729e-05	0.000501102	0.00012058
291568	2000	119	0.00047239	5.48515e-05	0.000431961	4.1268e-05
291568	2000	120	0.000383312	0.000127465	0.000329551	0.000143318
291568	2000	121	0.000486484	7.50371e-05	0.000419155	9.39491e-05
291568	2000	122	0.000489328	8.81412e-05	0.000435365	8.97504e-05
291568	2000	123	0.000513376	9.3004e-05	0.000484102	6.76162e-05
291568	2000	124	0.000505479	0.000124374	0.000312277	0.000295673
291568	2000	125	0.000605911	0.000132192	0.000464321	0.000118174
291568	2000	126	0.000554306	4.38125e-05	0.00057077	4.25788e-05
291568	2000	127	0.000485431	5.37624e-05	0.000401077	5.39911e-05
291568	2000	128	0.000608909	3.66271e-05	0.00044999	6.70885e-05
291568	2000	129	0.000518972	6.87948e-05	0.000451686	4.47056e-05
291568	2000	130	0.000552059	6.07476e-05	0.000486937	4.12263e-05
291568	2000	131	0.000517571	4.92976e-05	0.000671452	5.06872e-05
291568	2000	132	0	0	0.000637718	4.58663e-05
291568	2000	133	0.000546868	4.12367e-05	0.00048211	5.9158e-05
291568	2000	134	0.000523917	7.93603e-05	0.000682435	7.96119e-05
291568	2000	135	0.00050606	4.78888e-05	0.000454841	5.52796e-05
291568	2000	136	0.000475177	6.6735e-05	0.000452126	7.84838e-05
291568	2000	137	0.00048482	7.85976e-05	0.000362858	9.85914e-05
291568	2000	138	0.000563366	5.4128e-05	0.000784625	9.25643e-05
291568	2000	139	0.000512721	6.5232e-05	0.000481484	5.95881e-05
291568	2000	140	0.000498045	6.76823e-05	0.000533297	8.26969e-05
291568	2000	141	0.000566468	3.88533e-05	0.000529636	6.48506e-05
291568	2000	142	0.000511436	7.62353e-05	0.000615397	5.35307e-05
291568	2000	143	0.000555449	5.43499e-05	0.000467058	3.44942e-05
291568	2000	144	0.000515468	5.7443e-05	0.000588442	8.03167e-05
291568	2000	145	0.000563882	0.000103097	0.000443564	0.000134885
291568	2000	146	0.000521619	0.000111097	0.000514115	0.000186175
291568	2000	147	0.000512717	4.1729e-05	0.00049892	4.07335e-05
291568	2000	148	0.000490271	4.3361e-05	0.000494851	4.4359e-05
291568	2000	149	0.000503476	5.32462e-05	0.000455506	5.47988e-05
291568	2000	150	0.000553757	4.69006e-05	0.000517866	4.55761e-05
291568	2000	151	0.000576217	5.72867e-05	0.000501284	6.44256e-05
291568	2000	152	0.000518348	5.08817e-05	0.000458327	3.8607e-05
291568	2000	153	0.000527821	4.02654e-05	0.000492267	6.43245e-05
291568	2000	154	0.000524609	8.25527e-05	0.000532817	6.74222e-05
291568	2000	155	0.000555681	4.21603e-05	0.000449141	5.34336e-05
291568	2000	156	0.000542041	5.63477e-05	0.000626311	6.08785e-05
291568	2000	157	0.000542147	4.86931e-05	0.000574133	4.55591e-05
291568	2000	158	0.000532045	3.98995e-05	0.000454176	3.10431e-05
291568	2000	159	0.000531122	6.65787e-05	0.000371862	0.000121759
291568	2000	160	0.000539647	6.18701e-05	0.00036702	8.76069e-05
291568	2000	161	0.000530346	4.50163e-05	0.00043266	6.75437e-05
291568	2000	162	0.000534213	6.08176e-05	0.000334738	0.000113094
291568	2000	163	0.000469012	4.54749e-05	0.000559383	4.06272e-05
291568	2000	164	0.0005231	4.42741e-05	0.000503221	0.00012229
291568	2000	165	0.00056678	5.6354e-05	0.000512115	7.62291e-05
291568	2000	166	0.000489721	5.46278e-05	0.000446187	7.89887e-05
291568	2000	167	0	0	0	0
291568	2000	168	0.000456898	5.06587e-05	0.000491194	7.0204e-05
291568	2000	169	0.000493913	6.11968e-05	0.000535609	3.28252e-05
291568	2000	170	0.000539271	4.58311e-05	0.000508286	4.181e-05
291568	2000	171	0.000528809	5.45391e-05	0.000422977	9.2046e-05
291568	2000	172	0.00050439	4.02721e-05	0.000441951	4.0718e-05
291568	2000	173	0.000527897	7.35976e-05	0.000431245	7.60098e-05
291568	2000	174	0.000545158	5.37604e-05	0.000470925	7.87795e-05
291568	2000	175	0.000575937	6.71721e-05	0.00055542	4.71052e-05
291568	2000	176	0.00022007	0.000237959	0.000616776	0.00031062
291568	2000	177	0.000533535	9.0185e-05	0.000530478	0.000118849
291568	2000	178	0.000519501	6.57044e-05	0.000506638	8.09602e-05
291568	2000	179	0.000502607	4.16405e-05	0.000498282	5.32296e-05
291568	2000	180	0.000479669	5.47178e-05	0.000371876	0.000122287
291568	2000	181	0.000451486	5.97001e-05	0.000432176	8.05761e-05
291568	2000	182	0.000521739	9.73251e-05	0.00046615	0.000159863
291568	2000	183	0.000372024	0.000729167	0.000968992	0.00131344
291568	2000	184	0.000438431	6.21519e-05	0.000424111	7.24725e-05
291568	2000	185	0.000511863	4.58571e-05	0.000422558	6.67375e-05
