population	links	index	origin_mean	origing_error	destination_mean	destination_error
636710	4000	0	0.000902102	9.49565e-05	0.000498215	8.2364e-05
636710	4000	1	0.000961245	0.000126969	0.00051553	7.66724e-05
636710	4000	2	0.00105673	8.94298e-05	0.000489223	9.40326e-05
636710	4000	3	0.00121043	0.0001493	0.000552198	5.65352e-05
636710	4000	4	0.00111612	0.000177231	0.000477324	0.000101278
636710	4000	5	0.000838415	0.000138434	0.000515968	4.82231e-05
636710	4000	6	0.000758679	0.000338069	0.000454545	0.000321759
636710	4000	7	0.00118473	0.000137236	0.000545272	0.000123481
636710	4000	8	0.000862904	8.33186e-05	0.00052432	6.47009e-05
636710	4000	9	0.00180963	0.000358998	0.00133563	0.000197777
636710	4000	10	0.00121356	7.8874e-05	0.000491185	4.62459e-05
636710	4000	11	0.00117679	8.58385e-05	0.000545975	6.16579e-05
636710	4000	12	0.000928849	0.000241291	0.000471342	0.000167933
636710	4000	13	0.000725618	5.16832e-05	0.000521667	4.61182e-05
636710	4000	14	0.00113026	0.000118213	0.000530289	5.21907e-05
636710	4000	15	0.00100918	0.000165024	0.000444375	0.000227876
636710	4000	16	0.000865957	0.000110249	0.000515987	8.63229e-05
636710	4000	17	0.000962098	0.000180351	0.000390486	0.000132173
636710	4000	18	0.000936232	0.000102521	0.000500307	7.72017e-05
636710	4000	19	0.00100395	0.000119865	0.000476841	7.46401e-05
636710	4000	20	0.000858296	0.000142077	0.000514296	9.74592e-05
636710	4000	21	0.00104057	0.000137705	0.000559478	6.98574e-05
636710	4000	22	0.000950166	0.000122185	0.000499724	0.00010262
636710	4000	23	0.00104067	0.00020259	0.000788715	0.000285202
636710	4000	24	0.00105321	8.82534e-05	0.000537153	2.73251e-05
636710	4000	25	0.000875301	0.000133078	0.000491413	0.000111365
636710	4000	26	0.00112	8.86302e-05	0.000510444	5.11871e-05
636710	4000	27	0.00113591	0.000144647	0.000560877	6.96765e-05
636710	4000	28	0.00125187	0.000123278	0.000533384	9.84938e-05
636710	4000	29	0.00118072	7.11257e-05	0.00060749	0.00017094
636710	4000	30	0.00118963	9.99636e-05	0.000496032	0.000131504
636710	4000	31	0.000798713	8.82689e-05	0.000443925	0.000122408
636710	4000	32	0.000738251	8.23728e-05	0.000446849	8.97737e-05
636710	4000	33	0.000625894	0.000116992	0.000592818	0.00019579
636710	4000	34	0.000712351	9.59622e-05	0.000571206	0.00010233
636710	4000	35	0.000743465	0.00010408	0.000476059	7.52241e-05
