population	links	index	origin_mean	origing_error	destination_mean	destination_error
1068758	6000	0	0.00317411	0.000153465	0.000563984	0.000139263
1068758	6000	1	0.00842226	9.25869e-05	0.000886222	5.35926e-05
1068758	6000	2	0.00782871	0.000209431	0.000753818	5.22814e-05
1068758	6000	3	0.00364112	8.29241e-05	0.000608338	6.07411e-05
1068758	6000	4	0.00886736	0.000132457	0.000843981	7.28487e-05
1068758	6000	5	0.013397	0.000226403	0.000810674	0.000100737
1068758	6000	6	0.0173255	0.000162996	0.000840693	7.2548e-05
1068758	6000	7	0.0166042	0.000206839	0.0008484	8.51052e-05
1068758	6000	8	0.0325011	0.00029735	0.0010159	7.32272e-05
1068758	6000	9	0.00847496	0.000122633	0.000734312	4.82617e-05
1068758	6000	10	0.0336798	0.000308215	0.00148857	7.88635e-05
1068758	6000	11	0.0875696	0.000827943	0.00137908	8.6624e-05
1068758	6000	12	0.00741443	0.000105481	0.000829047	0.000111008
1068758	6000	13	0.00754789	0.000248815	0.00073633	0.000137225
1068758	6000	14	0.00578877	0.000108935	0.000733251	0.000108128
1068758	6000	15	0.00782472	9.7521e-05	0.000722595	7.52112e-05
1068758	6000	16	0.00962126	0.000116538	0.000929782	5.85061e-05
1068758	6000	17	0.0131021	0.000147553	0.000834423	0.000100985
1068758	6000	18	0.0129111	0.000184828	0.000757389	9.79317e-05
1068758	6000	19	0.0149399	0.000140485	0.000885162	3.73453e-05
1068758	6000	20	0.00938252	0.000134969	0.00086583	9.3878e-05
1068758	6000	21	0.00686781	0.000138177	0.000721604	0.000123815
1068758	6000	22	0.00210356	7.73787e-05	0.000570831	5.12059e-05
1068758	6000	23	0.00628163	0.000132155	0.000713004	5.62012e-05
1068758	6000	24	0.0131049	0.000274472	0.000762288	0.000115563
1068758	6000	25	0.00445226	9.87387e-05	0.000625739	9.0569e-05
1068758	6000	26	0.00293277	6.48498e-05	0.000578802	5.24104e-05
1068758	6000	27	0.00271858	6.68832e-05	0.000567051	5.16925e-05
1068758	6000	28	0.00659803	0.000209632	0.000712291	7.79121e-05
1068758	6000	29	0.00475538	8.12628e-05	0.000668779	4.89855e-05
1068758	6000	30	0.00351318	0.000109961	0.000604272	5.04556e-05
1068758	6000	31	0.00343745	9.70441e-05	0.000649486	5.73254e-05
1068758	6000	32	0.00334201	9.25657e-05	0.000640029	5.42809e-05
1068758	6000	33	0.0028013	0.000108298	0.000533044	8.33578e-05
1068758	6000	34	0.00309774	8.79849e-05	0.000657072	6.90133e-05
1068758	6000	35	0.00494988	0.000127289	0.000674823	5.88601e-05
1068758	6000	36	0.00805793	0.00011203	0.000802605	9.57277e-05
1068758	6000	37	0.00415103	0.000131073	0.000667891	5.9133e-05
1068758	6000	38	0.00353861	8.1556e-05	0.000655988	5.639e-05
1068758	6000	39	0.00350165	9.64962e-05	0.000676811	4.60611e-05
1068758	6000	40	0.00396969	7.22397e-05	0.00062741	6.38633e-05
1068758	6000	41	0.00297849	0.00010294	0.000764167	3.05689e-05
1068758	6000	42	0.00778695	0.000113285	0.000823064	6.70675e-05
1068758	6000	43	0.0035894	0.00010556	0.000696907	6.01513e-05
