population	links	index	origin_mean	origing_error	destination_mean	destination_error
1131191	8000	55	0.0384051	0.000405269	0.00228471	0.000351873
1131191	8000	56	0.019192	0.000383649	0.00213028	0.000133054
1131191	8000	57	0.0166682	0.000457776	0.00207981	0.000237444
1131191	8000	58	0.0196781	0.000350566	0.00171951	0.000268802
1131191	8000	59	0.0168971	0.000221459	0.00194008	0.000140924
1131191	8000	60	0.0325793	0.000581236	0.00228638	0.000265228
1131191	8000	61	0.0163852	0.000308456	0.00180185	0.00029248
1131191	8000	62	0.0207445	0.0011581	0.00136409	0.00070042
1131191	8000	63	0.0179289	0.000587793	0.00178967	0.00035851
1131191	8000	64	0.0102542	0.000214344	0.00174421	7.8233e-05
1131191	8000	65	0.0280221	0.00045762	0.00201575	0.000209146
1131191	8000	66	0.0321382	0.000449478	0.00189763	0.000260038
1131191	8000	67	0.0356484	0.00131833	0.00238628	0.000269052
1131191	8000	68	0.0448087	0.000548304	0.00261682	0.000215788
1131191	8000	69	0.0324378	0.000363103	0.00252095	0.00018455
1131191	8000	70	0.0343134	0.000666981	0.00230548	0.000133349
1131191	8000	71	0.0362097	0.000499588	0.00225611	0.000173082
1131191	8000	72	0.0207691	0.000298475	0.00214409	9.1796e-05
1131191	8000	73	0.0417465	0.000456313	0.00223953	0.000162172
1131191	8000	74	0.042991	0.00068949	0.00249773	0.000155587
1131191	8000	75	0.0268022	0.000299426	0.00218233	9.57772e-05
1131191	8000	76	0.0335973	0.000427571	0.00210192	9.90524e-05
1131191	8000	77	0.0208423	0.000188463	0.00196887	0.000119888
1131191	8000	78	0.0521514	0.000957486	0.00268076	0.000507645
1131191	8000	79	0.0157396	0.000272714	0.00184628	0.000247456
1131191	8000	80	0.0220039	0.000852329	0.0016227	0.000544152
1131191	8000	81	0.0228733	0.000384862	0.00217707	0.000106285
1131191	8000	82	0.039243	0.000616735	0.00213539	0.000284779
1131191	8000	83	0.0576616	0.000527831	0.00247858	0.000161779
1131191	8000	84	0.0472213	0.000486249	0.00281228	0.00019529
1131191	8000	85	0.0491044	0.000606309	0.00454915	0.000211666
1131191	8000	86	0.0192707	0.000416336	0.00203652	0.000177604
1131191	8000	87	0.0191152	0.00032598	0.00193087	0.000197525
1131191	8000	88	0.0543956	0.00194277	0.00287794	0.000557804
1131191	8000	89	0.0452177	0.00102324	0.00230681	0.000384882
1131191	8000	90	0.0332502	0.000662757	0.00261784	0.00026156
1131191	8000	91	0.0346103	0.000785796	0.00258671	0.000143447
1131191	8000	92	0.0167811	0.000242325	0.00237936	7.65292e-05
1131191	8000	93	0.0180322	0.000240978	0.00235845	0.000103299
1131191	8000	94	0.018933	0.000345662	0.00218301	0.000159377
1131191	8000	95	0.0312091	0.000394458	0.00234128	0.000265846
1131191	8000	96	0.0170005	0.000339993	0.00165786	9.70089e-05
1131191	8000	97	0.0302457	0.000427642	0.00181352	0.000101827
1131191	8000	98	0.0195996	0.000780144	0.00151031	0.000561315
1131191	8000	99	0.0167276	0.000422688	0.00192654	0.0002752
1131191	8000	100	0.00887718	0.000236824	0.00159142	0.000177705
1131191	8000	101	0.00947086	0.000348284	0.00166429	0.000441731
1131191	8000	102	0.0214646	0.00216505	0	0
1131191	8000	103	0.0117835	0.000404664	0.00167636	0.000147649
1131191	8000	104	0.0344237	0.000404045	0.0024087	0.000141847
1131191	8000	105	0.0322009	0.00087904	0.0024033	0.000217447
1131191	8000	106	0.0308383	0.000488202	0.00259406	0.000182531
1131191	8000	107	0.0343744	0.000693212	0.00252856	0.000347358
1131191	8000	108	0.0258464	0.000378937	0.00243424	8.87144e-05
1131191	8000	109	0.0123397	0.000534704	0.00171287	0.000177567
1131191	8000	110	0.0192269	0.000508527	0.00196252	0.000207521
1131191	8000	111	0.0194345	0.000550062	0.00196042	0.000394651
1131191	8000	112	0.0290713	0.000376428	0.0024679	0.000152609
1131191	8000	113	0.0380008	0.000434929	0.00261289	0.000167521
1131191	8000	114	0.0415961	0.000442263	0.00331114	0.000157306
1131191	8000	115	0.0364549	0.00119682	0.0103997	0.000766284
1131191	8000	116	0.0397142	0.000359997	0.00335267	0.000102907
1131191	8000	117	0.0274141	0.000365584	0.00214121	0.000158767
1131191	8000	118	0.0247806	0.000346952	0.00197569	0.000145443
1131191	8000	119	0.0441074	0.000588214	0.0025953	0.000206478
1131191	8000	120	0.0423621	0.000499394	0.00263479	0.000157313
1131191	8000	121	0.0310681	0.000377219	0.00300813	0.00010911
1131191	8000	122	0.0395415	0.000507394	0.00230279	0.000201801
1131191	8000	123	0.0385204	0.000467576	0.00258776	0.000217143
1131191	8000	124	0.0387696	0.000545442	0.00236307	0.000200408
1131191	8000	125	0.0393573	0.000477275	0.00265024	0.000111264
1131191	8000	126	0.0275824	0.000465251	0.00217509	0.000212844
1131191	8000	127	0.027598	0.000424667	0.00230365	0.000159405
1131191	8000	128	0.0410499	0.000585918	0.00220381	0.000152774
1131191	8000	129	0.0282961	0.000424369	0.00242931	0.000225048
1131191	8000	130	0.0182014	0.000270422	0.0019665	6.8998e-05
1131191	8000	131	0.0286293	0.000318541	0.00231789	0.000178992
1131191	8000	132	0.0207745	0.000279913	0.00203575	0.000145752
1131191	8000	133	0.0255382	0.00048423	0.00166282	0.000138527
1131191	8000	134	0.0314425	0.000351875	0.00234981	9.89895e-05
1131191	8000	135	0.0200105	0.000457638	0.00171966	7.4965e-05
1131191	8000	136	0.0169456	0.000239159	0.00213032	7.41113e-05
1131191	8000	137	0.0356088	0.000320764	0.00227568	0.000173954
1131191	8000	138	0.037638	0.000584947	0.00231559	0.000297654
1131191	8000	139	0.0491809	0.0003317	0.00254139	0.000127507
1131191	8000	140	0.019809	0.000456518	0.00170149	0.000184572
1131191	8000	141	0.0191138	0.000796129	0.00145768	0.000297445
1131191	8000	142	0.0103846	0.000398556	0.00119478	0.000189873
1131191	8000	143	0.0109377	0.000538905	0.00123433	0.000291249
1131191	8000	144	0.017518	0.000589465	0.00155921	0.00031459
1131191	8000	145	0.0106231	0.000321421	0.00163272	0.000231872
1131191	8000	146	0.00671002	0.000438265	0.000903614	0.000432309
1131191	8000	147	0.0295922	0.00135266	0.00136785	0.000787061
1131191	8000	148	0.0699666	0.000678508	0.00300642	0.00017877
1131191	8000	149	0.0733151	0.00060772	0.00266576	0.0001583
1131191	8000	150	0.074892	0.000756176	0.00822977	0.00044743
1131191	8000	151	0.0987326	0.00146485	0.0120006	0.00171997
1131191	8000	152	0.0791327	0.00108793	0.0107098	0.000874519
1131191	8000	153	0.0920886	0.00135742	0.00331191	0.00046713
1131191	8000	154	0	0	0.00830365	0.00192936
1131191	8000	155	0.0238354	0.000570074	0.0026455	0.000604401
1131191	8000	156	0.0407732	0.000459952	0.00247288	0.000125747
1131191	8000	157	0.0544081	0.000390598	0.00711129	0.000358873
1131191	8000	158	0.0379443	0.000627066	0.00306487	0.00017216
1131191	8000	159	0.0344574	0.000384116	0.00232356	0.000153958
1131191	8000	160	0.0418433	0.000461756	0.00261356	0.000191154
1131191	8000	161	0.0422128	0.000489951	0.00264716	0.000152309
1131191	8000	162	0.034517	0.000382707	0.0024451	0.000155192
1131191	8000	163	0.0653026	0.000425178	0.00325497	0.000155556
1131191	8000	164	0.0354792	0.000329334	0.00249126	0.000215502
1131191	8000	165	0.0747452	0.00200927	0.00505235	0.000183105
1131191	8000	166	0.0958037	0.00339726	0.630328	0.00464563
1131191	8000	167	0.0304817	0.000448379	0.00282064	0.00033564
1131191	8000	168	0.0888113	0.00117868	0.0123581	0.00088007
1131191	8000	169	0.09497	0.00251152	0.596771	0.00262808
1131191	8000	170	0.0261771	0.000361485	0.00244027	0.000220532
1131191	8000	171	0.00639461	0.000156806	0.00127889	0.000112585
1131191	8000	172	0.010028	0.000279272	0.00148944	0.000104525
1131191	8000	173	0.0111973	0.000242079	0.0014572	8.82e-05
1131191	8000	174	0.0104023	0.000309436	0.00148949	0.000111616
1131191	8000	175	0.0102546	0.000167447	0.00163276	8.01354e-05
1131191	8000	176	0.00882468	0.000196629	0.0012239	0.000151116
1131191	8000	177	0.010077	0.00075709	0.00129473	0.000743664
1131191	8000	178	0.0111815	0.000259363	0.00152865	0.000370571
1131191	8000	179	0.00739543	0.000174316	0.00122308	0.000101442
1131191	8000	180	0.0128985	0.000269445	0.00161151	6.30157e-05
1131191	8000	181	0.0104436	0.000330641	0.00126174	0.000232704
1131191	8000	182	0.0104688	0.000172001	0.00141342	7.61303e-05
1131191	8000	183	0.00605464	0.000154641	0.0014224	0.000111524
1131191	8000	184	0.00685169	0.000292273	0.00103428	0.000295701
1131191	8000	185	0.00988878	0.0003797	0.00124248	0.000192424
1131191	8000	186	0.0112793	0.000308065	0.001359	0.000198177
1131191	8000	187	0.00909654	0.00030929	0.00128537	0.000186867
1131191	8000	188	0.00766476	0.000721275	0.00144153	0.000246608
1131191	8000	189	0.0105306	0.000369904	0.00107741	0.000279308
1131191	8000	190	0.00655683	0.00058032	0.00111915	0.000596041
1131191	8000	191	0.0102253	0.000415576	0.00135929	0.000287158
1131191	8000	192	0.00460668	0.000534422	0.0010469	0.00102328
1131191	8000	193	0.0117707	0.000201587	0.00153218	0.000112655
1131191	8000	194	0.0156724	0.000292164	0.00197349	0.00012244
1131191	8000	195	0.0154471	0.000207115	0.00179936	0.000182692
1131191	8000	196	0.0133719	0.000470701	0.00161326	0.000408602
1131191	8000	197	0.018095	0.000364583	0.00187416	0.000173854
1131191	8000	198	0.0167592	0.000722942	0.00295066	0.00028281
1131191	8000	199	0.0120304	0.000215691	0.00166565	0.000171183
1131191	8000	200	0.0223422	0.000295788	0.0018648	7.2379e-05
1131191	8000	201	0.0349885	0.000687052	0.00168256	0.000321561
1131191	8000	202	0.00913126	0.000535037	0.00151976	0.000347209
1131191	8000	203	0.0210219	0.000233372	0.00194536	0.000100772
1131191	8000	204	0.02874	0.000530611	0.00203505	0.000187688
1131191	8000	205	0.0302533	0.000838481	0.00178288	0.000417206
1131191	8000	206	0.029047	0.000781255	0.0019703	0.000339789
1131191	8000	207	0.0309502	0.000826554	0.00195978	0.000702537
1131191	8000	208	0.0308285	0.00066661	0.00210709	0.000237395
1131191	8000	209	0.0138282	0.000143474	0.00186822	9.98047e-05
1131191	8000	210	0.015677	0.000224936	0.00179814	9.24141e-05
1131191	8000	211	0.0236679	0.000457903	0.00156214	0.000237228
1131191	8000	212	0.0165946	0.000539293	0.00170735	0.000186144
1131191	8000	213	0.0140335	0.000368393	0.00153737	0.000544664
1131191	8000	214	0.024173	0.00294134	0	0
1131191	8000	215	0.0118135	0.000196633	0.00139921	9.0791e-05
1131191	8000	216	0.00808957	9.7348e-05	0.00110271	0.000139811
1131191	8000	217	0.0078852	0.000185145	0.00140745	8.48264e-05
1131191	8000	218	0.0139803	0.000509515	0.00162295	0.000195234
1131191	8000	219	0.0111424	0.00020554	0.00145814	0.000205723
1131191	8000	220	0.0181024	0.000619943	0.00186966	0.000538465
1131191	8000	221	0.016179	0.000344552	0.00154736	0.000113511
1131191	8000	222	0.012415	0.000301114	0.00159504	0.000250616
1131191	8000	223	0.014951	0.000347095	0.00142402	0.000136412
1131191	8000	224	0.0111664	0.000543719	0.00160999	0.000498682
1131191	8000	225	0.0203094	0.000730171	0.00168287	0.000538559
1131191	8000	226	0.0169689	0.000504015	0.00193611	0.000547728
1131191	8000	227	0.0111666	0.000600465	0.00171542	0.000342183
1131191	8000	228	0.0130333	0.000212258	0.00148118	0.000109458
1131191	8000	229	0.0113267	0.000210819	0.00144058	0.000169603
1131191	8000	230	0.0107025	0.000301328	0.00135936	0.000198966
1131191	8000	231	0.00888507	0.000404714	0.00126233	0.000181839
