population	links	index	origin_mean	origing_error	destination_mean	destination_error
398271	2000	0	0.0119132	0.000568327	0.00217627	0.000179668
398271	2000	1	0.0148004	0.000490746	0.00227654	0.000184493
398271	2000	2	0.0184151	0.000775337	0.00228075	0.00016495
398271	2000	3	0.0196132	0.000839934	0.00258332	0.000128624
398271	2000	4	0.0218152	0.000919838	0.00261724	0.00027151
398271	2000	5	0.0120776	0.000550438	0.00211965	9.33746e-05
398271	2000	6	0.00886137	0.00108237	0.00121212	0.000666925
398271	2000	7	0.0178268	0.000745155	0.0022253	0.000178836
398271	2000	8	0.00911721	0.000440955	0.00211969	0.000127785
398271	2000	9	0.0320417	0.0016049	0.00321918	0.000131046
398271	2000	10	0.022122	0.000740837	0.00274914	0.000169605
398271	2000	11	0.0221257	0.00081843	0.00279391	0.000162287
398271	2000	12	0.0207388	0.00127635	0.00278092	0.000470406
398271	2000	13	0.00721463	0.000321864	0.00160781	0.00011096
398271	2000	14	0.017383	0.000796845	0.00208684	0.000130127
398271	2000	15	0.0138753	0.000534171	0.00224801	0.000572911
398271	2000	16	0.0101588	0.000494515	0.0018715	0.000165746
398271	2000	17	0.0161543	0.000982559	0.00202343	0.00026355
398271	2000	18	0.0138217	0.000551823	0.00221507	0.000190244
398271	2000	19	0.0136106	0.000597812	0.00214849	0.000173325
398271	2000	20	0.0133731	0.000703869	0.00195317	0.000145121
398271	2000	21	0.0154484	0.000568489	0.00186171	0.00015965
398271	2000	22	0.0137588	0.000431741	0.00236651	0.000186622
398271	2000	23	0.014425	0.000885584	0.00243375	0.000601949
398271	2000	24	0.01588	0.00055686	0.00222816	0.000113471
398271	2000	25	0.012223	0.000596615	0.0019053	0.000223702
398271	2000	26	0.019024	0.000706974	0.00238179	0.000102162
398271	2000	27	0.0200583	0.000743972	0.00255134	0.00014015
398271	2000	28	0.0219837	0.000802751	0.00243552	0.000219391
398271	2000	29	0.0200981	0.000804801	0.00286771	0.000241055
398271	2000	30	0.0227929	0.00070214	0.00258929	0.000344389
398271	2000	31	0.00834892	0.000441627	0.00162773	0.00020976
398271	2000	32	0.00761156	0.000341793	0.00173865	0.000144428
398271	2000	33	0.00572805	0.000467383	0.00190549	0.000375575
398271	2000	34	0.00644407	0.000393988	0.00193653	0.000165805
398271	2000	35	0.0069378	0.000344537	0.00152667	0.000134975
398271	2000	36	0.00607632	0.000277558	0.00166251	0.000142825
398271	2000	37	0.00697732	0.000439681	0.00138527	0.000312996
398271	2000	38	0.0139751	0.000577294	0.00205182	0.000277581
398271	2000	39	0.0156971	0.00055324	0.00225482	0.000162944
398271	2000	40	0.0143298	0.00366537	0	0
398271	2000	41	0.015286	0.00473042	0	0
398271	2000	42	0.0066594	0.000620526	0.00159134	0.000367901
398271	2000	43	0.00741841	0.000414863	0.00141013	0.000254099
398271	2000	44	0.005381	0.000402552	0.00149595	0.000325
398271	2000	45	0.0106351	0.000527226	0.00195958	0.000133765
398271	2000	46	0.00573325	0.000369575	0.00187766	0.000252759
398271	2000	47	0.00816836	0.000378968	0.0017815	0.000194386
398271	2000	48	0.00770293	0.000565772	0.00173851	0.000210643
398271	2000	49	0.00833724	0.000547221	0.00213423	0.000180431
398271	2000	50	0.00769533	0.00033528	0.00179507	0.00020122
398271	2000	51	0.00572575	0.000367919	0.00186926	0.000275763
398271	2000	52	0.00824702	0.000271092	0.00183846	0.000132783
398271	2000	53	0.00668853	0.000380263	0.0018647	0.000200269
398271	2000	54	0.00810114	0.000487319	0.00147471	0.000229516
398271	2000	55	0.0166743	0.000621224	0.00221148	0.000378886
398271	2000	56	0.00751391	0.000389749	0.00197248	0.000133471
398271	2000	57	0.00716541	0.000470916	0.0017555	0.000204372
398271	2000	58	0.00712608	0.000364697	0.00180068	0.000239772
398271	2000	59	0.00710232	0.000344917	0.00185011	0.00015456
398271	2000	60	0.0118208	0.000587461	0.00199063	0.000262608
398271	2000	61	0.0079635	0.000491793	0.00167524	0.000178014
398271	2000	62	0.00901381	0.0010268	0.00384425	0.00124038
398271	2000	63	0.00725975	0.000540252	0.00156225	0.000205574
398271	2000	64	0.00507556	0.000252042	0.00178353	7.89328e-05
398271	2000	65	0.0112487	0.000627816	0.00192286	0.000227498
398271	2000	66	0.015549	0.000806015	0.00209225	0.000297841
398271	2000	67	0.0281392	0.00193464	0.00295955	0.000234581
398271	2000	68	0.0319409	0.00145072	0.00273143	0.000241865
398271	2000	69	0.025618	0.00112324	0.0028747	0.000178657
398271	2000	70	0.0156414	0.00101515	0.00252994	0.000125697
398271	2000	71	0.017139	0.000855318	0.00225806	0.000159406
398271	2000	72	0.00906129	0.00045729	0.0020682	0.000106686
398271	2000	73	0.0169764	0.000749833	0.00243645	0.000170084
398271	2000	74	0.0176895	0.0010792	0.00205347	0.000208562
398271	2000	75	0.0151726	0.000713275	0.00235216	0.000109762
398271	2000	76	0.0142616	0.000661987	0.00220138	9.90816e-05
398271	2000	77	0.009402	0.000416833	0.00194061	0.000162067
398271	2000	78	0.0192447	0.00106258	0.00241268	0.000684199
398271	2000	79	0.00796825	0.000486282	0.00187266	0.000215047
398271	2000	80	0.0111097	0.000909625	0.00188442	0.000574029
398271	2000	81	0.01218	0.000667875	0.00220236	0.000115593
398271	2000	82	0.0137143	0.000701364	0.00209127	0.000378346
398271	2000	83	0.0180898	0.000902808	0.00241993	0.000116941
398271	2000	84	0.0280112	0.00113868	0.00298479	0.000228182
398271	2000	85	0.024785	0.000971134	0.00654324	0.000560043
398271	2000	86	0.00826769	0.000531507	0.00177693	0.000149389
398271	2000	87	0.00694083	0.000474476	0.00198102	0.000175064
398271	2000	88	0.0142857	0.00114989	0.00222194	0.000401103
398271	2000	89	0.025186	0.00123211	0.00242695	0.000495228
398271	2000	90	0.0185348	0.000744822	0.00246471	0.000248554
398271	2000	91	0.0208984	0.000887545	0.00251967	0.000227584
398271	2000	92	0.0114934	0.000729423	0.00256413	0.000119963
398271	2000	93	0.0127026	0.00060755	0.00257999	0.00014095
398271	2000	94	0.0135543	0.000692817	0.00259804	0.000165865
398271	2000	95	0.0219017	0.000838091	0.00248318	0.000288383
398271	2000	96	0.0129629	0.000582522	0.00187224	0.000153664
398271	2000	97	0.0148666	0.000632068	0.00207989	0.000151819
398271	2000	98	0.0122236	0.00097252	0.00151031	0.000485774
398271	2000	99	0.00938345	0.000662247	0.00190986	0.000220235
398271	2000	100	0.00518331	0.000327956	0.00155566	0.000139692
398271	2000	101	0.00579024	0.000535161	0.00180298	0.000388587
398271	2000	102	0.0127234	0.00247475	0.00328947	0.00472127
398271	2000	103	0.00873146	0.000600199	0.00185301	0.000203239
398271	2000	104	0.0239171	0.000914551	0.00270493	0.000175272
398271	2000	105	0.019479	0.00136322	0.0026716	0.000316328
398271	2000	106	0.0208333	0.000986923	0.00254581	0.000180556
398271	2000	107	0.0237299	0.00122296	0.00267409	0.000330061
398271	2000	108	0.0175206	0.000724627	0.00287052	0.000150794
398271	2000	109	0.0106775	0.000885566	0.00195569	0.00025943
398271	2000	110	0.0114157	0.00109064	0.00215244	0.00033932
398271	2000	111	0.00759618	0.000434706	0.00169592	0.000320659
398271	2000	112	0.0203111	0.000902562	0.00267901	0.000155852
398271	2000	113	0.0277106	0.00136134	0.00326279	0.000192498
398271	2000	114	0.0367969	0.00170371	0.00385505	0.000243737
398271	2000	115	0.0339371	0.00235031	0.12229	0.014326
398271	2000	116	0.0301631	0.00137075	0.00416644	0.000190359
398271	2000	117	0.0181379	0.000615661	0.00250031	0.000196335
398271	2000	118	0.0173585	0.000709908	0.00235605	0.000231912
398271	2000	119	0.0278135	0.00132918	0.00330477	0.000305853
