population	links	tests	detected	time	error	time_error
21795	1883	600000	508.234	29.875	558.143	0.969738
43579	2587	600000	363	29.9948	342.419	0.141082
64701	3367	600000	285.292	30	245.105	0
75644	4382	600000	324.281	30	269.447	0
88874	5372	600000	322.469	30	269.575	0
99337	6018	600000	295.906	30	239.402	0
109140	6584	600000	274.385	30	218.83	0
129642	7315	600000	244.979	30	185.999	0
139256	8205	600000	231.026	30	170.019	0
161425	9390	600000	217.302	30	156.246	0
170988	10494	600000	217.021	30	146.854	0
184984	10850	600000	261.214	30	193.054	0
195032	12005	600000	260.24	30	189.535	0
204705	12910	600000	252.714	30	180.995	0
216881	13574	600000	255.833	30	170.17	0
228163	14440	600000	327.25	30	237.465	0
244854	15366	600000	324.115	30	240.731	0
255921	16578	600000	318.948	30	229.672	0
265484	17632	600000	326.974	30	218.846	0
275632	18641	600000	341.823	30	227.552	0
285216	19763	600000	334.375	30	217.508	0
301697	20355	600000	325.151	30	212.363	0
312560	21387	600000	315.724	30	207.077	0
324147	22244	600000	311.182	30	202.349	0
334129	23179	600000	316.016	30	202.237	0
344748	24458	600000	328.625	30	223.243	0
354380	25456	600000	319.099	30	214.831	0
367007	26282	600000	313.599	30	209.148	0
378457	27280	600000	306.359	30	209.881	0
387985	28343	600000	298.573	30	200.91	0
403197	29003	600000	291.828	30	193.252	0
412623	30251	600000	298.25	30	190.625	0
423231	31174	600000	293.089	30	187.813	0
432813	32267	600000	290.641	30	183.652	0
442677	33204	600000	288.344	30	180.576	0
457540	34411	600000	280.948	30	173.437	0
468764	35452	600000	279.083	30	172.557	0
478394	36361	600000	275.906	30	162.767	0
490666	37120	600000	270.286	30	166.43	0
501654	38098	600000	264.333	30	160.332	0
511718	39253	600000	262.896	30	158.426	0
522864	40527	600000	258.781	30	154.015	0
533111	41262	600000	253.125	30	148.6	0
544454	42452	600000	252.458	30	143.255	0
554220	43745	600000	250.031	30	142.423	0
568380	44508	600000	245.302	30	139.747	0
583978	45379	600000	242.698	30	140.32	0
593494	46562	600000	240.391	30	136.578	0
603656	47615	600000	237.927	30	134.366	0
617037	48583	600000	233.865	30	130.992	0
627939	49568	600000	230.917	30	127.99	0
639311	50546	600000	228.391	30	125.18	0
652384	51769	600000	228.167	30	126.727	0
670843	52465	600000	221.833	30	115.812	0
681059	53828	600000	221.125	30	122.199	0
691384	55199	600000	217.411	30	117.791	0
703195	56405	600000	215.307	30	113.214	0
714942	57811	600000	214.01	30	116.023	0
726796	59164	600000	210.51	30	113.677	0
739365	60227	600000	208.865	30	111.104	0
750625	61437	600000	206.714	30	107.259	0
761217	62618	600000	205.01	30	113.099	0
775159	63583	600000	202.047	30	104.49	0
785137	64914	600000	202.797	30	104.744	0
795424	65979	600000	197.568	30	105.263	0
807925	66978	600000	196.344	30	104.746	0
817738	67993	600000	195.172	30	102.423	0
828820	69072	600000	192.385	30	105.833	0
839508	70319	600000	190.224	30	97.7915	0
850569	71331	600000	189.859	30	99.484	0
860995	72482	600000	189.167	30	96.5037	0
872232	73671	600000	186.073	30	93.3283	0
882267	74968	600000	185.938	30	93.389	0
892242	76136	600000	184.411	30	93.2317	0
901925	77469	600000	188.927	30	97.7804	0
912740	78688	600000	188.13	30	95.1229	0
924627	80148	600000	189.021	30	93.6958	0
934739	80858	600000	186.938	30	90.1075	0
945440	82234	600000	183.927	30	87.8961	0
954931	83749	600000	187.391	30	89.7373	0
966217	84729	600000	187.276	30	89.0586	0
979550	86243	600000	185.297	30	89.7791	0
991742	87494	600000	185.396	30	90.3708	0
1002841	88524	600000	183.682	30	87.324	0
1012850	90256	600000	180.339	30	84.2604	0
1023860	91644	600000	181.052	30	81.7108	0
1035282	92846	600000	178.552	30	84.803	0
1046821	94204	600000	177.286	30	84.1021	0
1057049	95881	600000	176.042	30	85.5979	0
1066578	97612	600000	177.438	30	85.2883	0
1076799	98950	600000	175.974	30	84.8232	0
1087142	100361	600000	176.797	30	83.69	0
1097198	102271	600000	175.771	30	81.8317	0
1106843	103864	600000	174.266	30	83.7551	0
1116331	106231	600000	171.849	30	80.4313	0
