population	links	tests	detected	time	error	time_error
21795	1883	600000	83.3542	30	96.7428	0
43579	2587	600000	68.7604	30	64.5727	0
64701	3367	600000	60.3906	30	47.5093	0
75644	4382	600000	62.1615	30	44.612	0
88874	5372	600000	62.8333	30	45.724	0
99337	6018	600000	59.875	30	40.5609	0
109140	6584	600000	55.5156	30	37.2615	0
129642	7315	600000	52.3229	30	33.67	0
139256	8205	600000	51.2396	30	32.7534	0
161425	9390	600000	49.4375	30	30.1703	0
170988	10494	600000	49.2917	30	28.3931	0
184984	10850	600000	54.4688	30	34.3116	0
195032	12005	600000	53.3177	30	31.6052	0
204705	12910	600000	53.2083	30	31.2096	0
216881	13574	600000	53.1927	30	29.3407	0
228163	14440	600000	57.3385	30	31.2081	0
244854	15366	600000	56.8021	30	29.6732	0
255921	16578	600000	56.2552	30	28.8138	0
265484	17632	600000	56.9896	30	28.5619	0
275632	18641	600000	58.2969	30	31.1661	0
285216	19763	600000	57.4896	30	31.9222	0
301697	20355	600000	57.3177	30	28.0557	0
312560	21387	600000	56.0677	30	30.0656	0
324147	22244	600000	55.099	30	27.4127	0
334129	23179	600000	55.7656	30	27.5726	0
344748	24458	600000	56.1615	30	27.8511	0
354380	25456	600000	56.1406	30	26.8992	0
367007	26282	600000	55.4531	30	28.0507	0
378457	27280	600000	53.026	30	25.8026	0
387985	28343	600000	53.5833	30	27.5145	0
403197	29003	600000	52.3021	30	26.0087	0
412623	30251	600000	52.5312	30	23.5497	0
423231	31174	600000	52.1979	30	25.3313	0
432813	32267	600000	53.5885	30	26.0525	0
442677	33204	600000	53.0469	30	23.9577	0
457540	34411	600000	52.5781	30	24.2863	0
468764	35452	600000	50.8594	30	24.2526	0
478394	36361	600000	51.2396	30	23.4497	0
490666	37120	600000	51.1146	30	21.8776	0
501654	38098	600000	49.4427	30	21.9077	0
511718	39253	600000	50.3281	30	23.6575	0
522864	40527	600000	49.3281	30	21.79	0
533111	41262	600000	48.7865	30	20.314	0
544454	42452	600000	50.2552	30	20.2539	0
554220	43745	600000	48.4948	30	20.4913	0
568380	44508	600000	48.4375	30	18.8768	0
583978	45379	600000	48.6302	30	21.8012	0
593494	46562	600000	48.3073	30	20.1084	0
603656	47615	600000	47.5469	30	20.0329	0
617037	48583	600000	47.7083	30	18.5994	0
627939	49568	600000	46.099	30	19.6607	0
639311	50546	600000	46.4115	30	18.9504	0
652384	51769	600000	46.5469	30	18.1309	0
670843	52465	600000	45.724	30	19.1364	0
681059	53828	600000	45.8385	30	19.3286	0
691384	55199	600000	45.9531	30	18.4855	0
703195	56405	600000	45.6823	30	17.2892	0
714942	57811	600000	45.0104	30	17.7249	0
726796	59164	600000	44.4531	30	17.3815	0
739365	60227	600000	44.8125	30	17.9477	0
750625	61437	600000	44.3542	30	18.141	0
761217	62618	600000	44.3125	30	18.0056	0
775159	63583	600000	43.7656	30	17.5778	0
785137	64914	600000	43.2552	30	17.2955	0
795424	65979	600000	43.3906	30	16.0705	0
807925	66978	600000	42.7188	30	17.1318	0
817738	67993	600000	43.2865	30	18.0832	0
828820	69072	600000	42.5052	30	16.6888	0
839508	70319	600000	43.1406	30	15.6693	0
850569	71331	600000	43.2135	30	17.5902	0
860995	72482	600000	42.5938	30	17.8084	0
872232	73671	600000	41.901	30	16.8018	0
882267	74968	600000	41.3854	30	16.0155	0
892242	76136	600000	42.3073	30	17.0897	0
901925	77469	600000	42.3281	30	15.6738	0
912740	78688	600000	41.4688	30	16.0095	0
924627	80148	600000	42.6094	30	16.1661	0
934739	80858	600000	41.5729	30	16.1644	0
945440	82234	600000	42.3333	30	15.1865	0
954931	83749	600000	42.6615	30	16.1953	0
966217	84729	600000	42.4427	30	15.1421	0
979550	86243	600000	41.1875	30	15.6527	0
991742	87494	600000	42.2292	30	15.8399	0
1002841	88524	600000	42.2135	30	17.9226	0
1012850	90256	600000	40.5781	30	15.8935	0
1023860	91644	600000	42.2292	30	15.2793	0
1035282	92846	600000	40.6198	30	15.3884	0
1046821	94204	600000	40.8542	30	15.992	0
1057049	95881	600000	41.0781	30	15.6467	0
1066578	97612	600000	41.1458	30	16.4326	0
1076799	98950	600000	40.5938	30	14.7952	0
1087142	100361	600000	40.6719	30	13.8595	0
1097198	102271	600000	39.8698	30	14.7352	0
1106843	103864	600000	40.5417	30	15.0535	0
1116331	106231	600000	41.0104	30	15.6953	0
