population	links	tests	detected	time	error	time_error
21795	1883	600000	732.062	29.4427	810.173	2.33016
43579	2587	600000	477.323	29.9375	477.63	0.620613
64701	3367	600000	356.115	29.9948	338.596	0.141082
75644	4382	600000	426.385	29.9896	388.183	0.198997
88874	5372	600000	427.323	29.9896	393.421	0.198997
99337	6018	600000	385.438	29.9896	351.387	0.198997
109140	6584	600000	354.026	30	318.999	0
129642	7315	600000	311.755	30	276.925	0
139256	8205	600000	290.927	30	254.658	0
161425	9390	600000	267.203	30	228.545	0
170988	10494	600000	272.953	30	217.446	0
184984	10850	600000	375.167	30	333.057	0
195032	12005	600000	362.422	30	307.789	0
204705	12910	600000	350.703	30	297.01	0
216881	13574	600000	367.438	30	286.722	0
228163	14440	600000	537.177	29.9583	448.081	0.483147
244854	15366	600000	534.859	29.9427	457.364	0.606258
255921	16578	600000	518.109	29.9635	433.751	0.418293
265484	17632	600000	524.156	29.9688	422.008	0.395367
275632	18641	600000	545.948	29.9583	410.959	0.39166
285216	19763	600000	531.177	29.9688	394.882	0.341026
301697	20355	600000	512.182	29.9844	379.473	0.243078
312560	21387	600000	497.438	29.9948	365.822	0.141082
324147	22244	600000	484.052	30	355.852	0
334129	23179	600000	489.354	29.9896	359.975	0.198997
344748	24458	600000	521.349	29.9688	418.406	0.395367
354380	25456	600000	508.266	29.974	400.474	0.312148
367007	26282	600000	491.083	29.9792	387.186	0.279939
378457	27280	600000	477.76	29.9896	382.604	0.198997
387985	28343	600000	465.068	29.9896	362.999	0.198997
403197	29003	600000	457.385	30	355.766	0
412623	30251	600000	463.99	30	349.287	0
423231	31174	600000	456.135	30	341.191	0
432813	32267	600000	452.844	30	335.794	0
442677	33204	600000	445.5	30	330.026	0
457540	34411	600000	433.312	30	321.839	0
468764	35452	600000	426.141	30	313.403	0
478394	36361	600000	416.021	30	300.218	0
490666	37120	600000	404.943	30	292.459	0
501654	38098	600000	403.146	30	294.002	0
511718	39253	600000	392.359	30	278.85	0
522864	40527	600000	382.76	30	274.105	0
533111	41262	600000	379.214	30	274.029	0
544454	42452	600000	374.083	30	273.036	0
554220	43745	600000	371.271	30	262.813	0
568380	44508	600000	360.062	30	251.835	0
583978	45379	600000	356.823	30	254.223	0
593494	46562	600000	352.5	30	251.013	0
603656	47615	600000	344.729	30	240.936	0
617037	48583	600000	341.094	30	238.905	0
627939	49568	600000	335.635	30	237.525	0
639311	50546	600000	330.802	30	230.316	0
652384	51769	600000	325.557	30	227.479	0
670843	52465	600000	320.406	30	225.4	0
681059	53828	600000	314.375	30	219.061	0
691384	55199	600000	310.354	30	215.54	0
703195	56405	600000	305.198	30	213.744	0
714942	57811	600000	300.766	30	208.547	0
726796	59164	600000	297.026	30	206.92	0
739365	60227	600000	293.568	30	202.777	0
750625	61437	600000	291.333	30	199.89	0
761217	62618	600000	287.073	30	193.355	0
775159	63583	600000	283.365	30	196.547	0
785137	64914	600000	279.63	30	188.531	0
795424	65979	600000	275.505	30	188.705	0
807925	66978	600000	271.682	30	183.347	0
817738	67993	600000	269.349	30	186.803	0
828820	69072	600000	265.438	30	178.505	0
839508	70319	600000	264.568	30	177.083	0
850569	71331	600000	259.427	30	174.595	0
860995	72482	600000	258.896	30	171.242	0
872232	73671	600000	255.547	30	170.506	0
882267	74968	600000	252.469	30	168.189	0
892242	76136	600000	252.208	30	167.53	0
901925	77469	600000	254.62	30	165.757	0
912740	78688	600000	255.047	30	163.202	0
924627	80148	600000	250.005	30	163.777	0
934739	80858	600000	248.812	30	166.993	0
945440	82234	600000	248.771	30	165.714	0
954931	83749	600000	253.901	30	160.866	0
966217	84729	600000	252.562	30	159.351	0
979550	86243	600000	252.13	30	156.675	0
991742	87494	600000	247.661	30	158.736	0
1002841	88524	600000	246.078	30	157.447	0
1012850	90256	600000	240.885	30	153.306	0
1023860	91644	600000	239.385	30	153.687	0
1035282	92846	600000	240.469	30	147.136	0
1046821	94204	600000	234.427	30	146.613	0
1057049	95881	600000	235.37	30	140.112	0
1066578	97612	600000	236.255	30	149.758	0
1076799	98950	600000	234.068	30	145.516	0
1087142	100361	600000	232.312	30	142.389	0
1097198	102271	600000	228.667	30	145.205	0
1106843	103864	600000	229.562	30	140.487	0
1116331	106231	600000	227.151	30	142.855	0
