population	links	tests	detected	time	error	time_error
21795	1883	600000	3922.8	23.4792	3409.01	4.67412
43579	2587	600000	2465.15	25.3958	1998.39	4.19114
64701	3367	600000	1821.27	26.7865	1414.27	3.92572
75644	4382	600000	2234.13	25.8438	1639.35	3.81475
88874	5372	600000	2253.92	25.8333	1683.24	3.90124
99337	6018	600000	2010.03	26.3333	1486.79	3.76553
109140	6584	600000	1832.93	26.7552	1346.2	3.70886
129642	7315	600000	1598.85	27.375	1166.09	3.51357
139256	8205	600000	1485.75	27.651	1080.68	3.43472
161425	9390	600000	1354.53	28.0417	965.01	3.16188
170988	10494	600000	1377.99	27.9948	931.526	3.05676
184984	10850	600000	1875.6	26.7083	1367.4	3.73084
195032	12005	600000	1815.69	26.8125	1277.17	3.67023
204705	12910	600000	1733.96	27.0052	1198.9	3.53626
216881	13574	600000	1809.85	26.7656	1135.66	3.30055
228163	14440	600000	2673.62	24.8333	1380.95	3.06875
244854	15366	600000	2657.71	24.8594	1376.52	3.25399
255921	16578	600000	2563.48	25.026	1314.16	3.15936
265484	17632	600000	2607.22	24.9271	1286.22	2.91601
275632	18641	600000	2743.43	24.6771	1281.96	2.65377
285216	19763	600000	2660.65	24.8073	1235.71	2.6684
301697	20355	600000	2554.42	24.9479	1183.53	2.76998
312560	21387	600000	2477.09	25.0833	1140.91	2.71595
324147	22244	600000	2399.83	25.2552	1088.91	2.72268
334129	23179	600000	2414.16	25.1979	1108.55	2.76636
344748	24458	600000	2592.76	24.9323	1237.69	2.89929
354380	25456	600000	2518.59	25.0625	1216.57	2.95781
367007	26282	600000	2436.06	25.1823	1171.34	2.88025
378457	27280	600000	2370.32	25.3229	1142.86	2.93312
387985	28343	600000	2298.48	25.4427	1100.79	2.93104
403197	29003	600000	2248.53	25.5417	1075.53	2.96597
412623	30251	600000	2288.12	25.4323	1067.99	2.88199
423231	31174	600000	2236.58	25.5625	1034.5	2.84049
432813	32267	600000	2226.72	25.5833	1031.86	2.78865
442677	33204	600000	2193.02	25.6302	1012.21	2.7236
457540	34411	600000	2121.85	25.7604	984.841	2.83248
468764	35452	600000	2085.64	25.8854	961.485	2.81298
478394	36361	600000	2039.36	25.9323	930.471	2.81526
490666	37120	600000	1994.24	26.0781	917.312	2.75676
501654	38098	600000	1951.26	26.151	897.244	2.7813
511718	39253	600000	1920.64	26.2552	878.874	2.81659
522864	40527	600000	1876.21	26.3438	851.56	2.84774
533111	41262	600000	1846.28	26.4479	842.409	2.74093
544454	42452	600000	1817.01	26.5156	832.59	2.80042
554220	43745	600000	1793.43	26.5729	806.725	2.7464
568380	44508	600000	1760.6	26.651	804.076	2.76325
583978	45379	600000	1725.63	26.6927	774.45	2.7167
593494	46562	600000	1711.45	26.7448	778.205	2.68568
603656	47615	600000	1680.15	26.8229	756.675	2.73545
617037	48583	600000	1650.53	26.9167	747.677	2.70858
627939	49568	600000	1625.79	27.0417	734.129	2.69005
639311	50546	600000	1602.05	27.0729	721.823	2.65754
652384	51769	600000	1574.17	27.2031	707.077	2.69529
670843	52465	600000	1540.02	27.3125	686.068	2.65102
681059	53828	600000	1520.7	27.3229	673.783	2.66881
691384	55199	600000	1491.73	27.4479	664.33	2.60623
703195	56405	600000	1479.38	27.4688	654.487	2.6075
714942	57811	600000	1458.23	27.5417	652.914	2.69747
726796	59164	600000	1430.53	27.625	644.116	2.58124
739365	60227	600000	1418.05	27.6406	629.616	2.609
750625	61437	600000	1395.54	27.7292	624.931	2.6079
761217	62618	600000	1378.14	27.7812	621.672	2.68687
775159	63583	600000	1359.4	27.9062	613.553	2.66256
785137	64914	600000	1344.06	27.9115	605.865	2.65948
795424	65979	600000	1324.39	27.9948	588.509	2.55002
807925	66978	600000	1303.89	28.0938	577.288	2.57857
817738	67993	600000	1291.45	28.099	573.563	2.56615
828820	69072	600000	1272.7	28.2135	568.361	2.45915
839508	70319	600000	1261.62	28.2448	557.643	2.4561
850569	71331	600000	1248.14	28.2917	562.695	2.43224
860995	72482	600000	1240.02	28.3177	551.215	2.37376
872232	73671	600000	1227.46	28.3333	535.346	2.30988
882267	74968	600000	1216.39	28.4115	531.507	2.34354
892242	76136	600000	1202.42	28.4479	527.169	2.33063
901925	77469	600000	1214.85	28.4115	531.923	2.34354
912740	78688	600000	1207.72	28.4479	513.115	2.3134
924627	80148	600000	1196.22	28.4792	518.295	2.29794
934739	80858	600000	1181.39	28.5417	513.305	2.27057
945440	82234	600000	1169.94	28.5365	502.963	2.27971
954931	83749	600000	1203.61	28.4688	510.223	2.28876
966217	84729	600000	1193.08	28.5156	508.218	2.18198
979550	86243	600000	1183.94	28.5052	498.285	2.28956
991742	87494	600000	1171.35	28.5417	496.359	2.24398
1002841	88524	600000	1161.08	28.5938	494.518	2.21998
1012850	90256	600000	1151.39	28.6719	478.218	2.17452
1023860	91644	600000	1137.14	28.724	475.677	2.13759
1035282	92846	600000	1123.38	28.7604	479.591	2.12166
1046821	94204	600000	1117.27	28.7865	470.063	2.04123
1057049	95881	600000	1111.08	28.8333	462.684	2.09169
1066578	97612	600000	1107.88	28.8229	457.175	2.05945
1076799	98950	600000	1101.91	28.8594	453.022	2.07506
1087142	100361	600000	1095.02	28.9062	453.068	1.93075
1097198	102271	600000	1084.61	28.9479	453.563	1.97768
1106843	103864	600000	1076.31	28.9688	443.273	1.89677
1116331	106231	600000	1069.03	28.9948	441.299	1.84968
