population	links	tests	detected	time	error	time_error
30764	163	1200000	27653	35.0208	33427.2	20.5547
47894	245	1200000	26122.4	32.9375	23992.6	12.0883
102321	327	1200000	24254.4	32.7292	16372.9	9.23005
128406	409	1200000	23947.4	32.8125	15966.1	9.08071
136595	491	1200000	23726.1	32.8229	15817.8	9.25393
149666	572	1200000	21789.1	33.3646	14473.5	8.90632
193660	654	1200000	17084	35.0104	11266.8	8.70351
204067	736	1200000	16241.2	35.3229	10692.1	8.65741
206570	818	1200000	16049.8	35.4688	10622.6	8.79252
222177	900	1200000	14964.4	35.9167	9878.77	8.80941
247381	982	1200000	13534.8	36.6354	8866.46	8.61397
268003	1063	1200000	12524.3	37.2708	8213.87	8.5784
278360	1145	1200000	12060.4	37.5417	7937.58	8.46305
280412	1227	1200000	11969.1	37.6042	7841.56	8.41355
306487	1309	1200000	10983.1	38.3021	7222.3	8.55337
311717	1391	1200000	10795.4	38.4688	7078.5	8.42531
313731	1473	1200000	10727.9	38.4271	7037.39	8.56096
321011	1554	1200000	10483.2	38.6875	6853.99	8.46492
325120	1636	1200000	10360.8	38.7917	6808.29	8.44885
352886	1718	1200000	9566.54	39.4167	6238.64	8.4524
379035	1800	1200000	8914.75	39.9792	5850.27	8.3395
385223	1882	1200000	8769.24	40.1042	5730.06	8.29379
395083	1964	1200000	8556.97	40.2396	5555.26	8.37668
401269	2045	1200000	8406.61	40.4792	5477.5	8.19428
403923	2127	1200000	8364.58	40.4271	5483.29	8.34318
406275	2209	1200000	8314.77	40.5208	5442.91	8.40641
417638	2291	1200000	8085.02	40.6979	5302.79	8.27273
419560	2373	1200000	8067.06	40.7396	5288.16	8.37907
438829	2455	1200000	7712.19	41.0208	5041.73	8.28172
457133	2536	1200000	7409.49	41.4688	4861.46	8.30572
461080	2618	1200000	7343.61	41.4896	4831.12	8.18459
467438	2700	1200000	7263.92	41.625	4795.66	8.28303
471025	2782	1200000	7197.64	41.7083	4721.19	8.22323
478267	2864	1200000	7095.06	41.7396	4626.81	8.20534
482752	2946	1200000	7011.49	41.8229	4574.19	8.209
493561	3027	1200000	6872.95	42.1146	4522.96	8.29568
497718	3109	1200000	6825.51	42.1354	4486.43	8.27515
500000	3191	1200000	6785.96	42.1667	4437.98	8.36196
501265	3273	1200000	6773.77	42.1771	4457.17	8.34437
528455	3355	1200000	6416.16	42.6667	4219.52	8.22688
540724	3437	1200000	6273.21	42.8125	4118.36	8.23002
542536	3518	1200000	6251.67	42.875	4124.13	8.10724
572522	3600	1200000	5942.48	43.2396	3908.2	8.17847
583501	3682	1200000	5830.44	43.4792	3810.42	8.07623
600625	3764	1200000	5660.76	43.6562	3727.22	8.12488
625668	3846	1200000	5446.49	44.0417	3578.21	8.13024
633221	3928	1200000	5387.29	44.125	3534.45	8.05773
637478	4009	1200000	5357.46	44.1354	3516.62	8.08436
642678	4091	1200000	5307.38	44.2083	3449.1	8.16462
652470	4173	1200000	5217.17	44.375	3392.17	8.1023
672148	4255	1200000	5079.04	44.6042	3319.23	8.05887
680095	4337	1200000	5034.55	44.6146	3322.61	8.07817
688325	4419	1200000	4968.1	44.7604	3251.17	7.9149
696839	4501	1200000	4908.75	44.8333	3212.61	7.96491
706261	4582	1200000	4833.45	44.9688	3152.43	7.8627
709086	4664	1200000	4814.6	45.0208	3145.68	7.99155
738126	4746	1200000	4625.44	45.3542	3035.94	7.96145
759211	4828	1200000	4513.08	45.5208	2933.83	7.86028
773774	4910	1200000	4422.67	45.6771	2876	7.81697
777277	4992	1200000	4398.98	45.7812	2866.66	7.81036
779259	5073	1200000	4396.24	45.7917	2874.36	7.88538
785470	5155	1200000	4361.19	45.8333	2859.62	7.79735
814421	5237	1200000	4206.68	46.1042	2746.18	7.83223
832606	5319	1200000	4112.01	46.375	2695.86	7.8106
840944	5401	1200000	4080.94	46.3333	2633.63	7.78194
850858	5483	1200000	4026.03	46.5	2623.29	7.73207
858278	5564	1200000	3995.18	46.5729	2617.48	7.67881
874771	5646	1200000	3930.07	46.6771	2548.25	7.77591
892610	5728	1200000	3842.6	46.9062	2497.27	7.68055
898971	5810	1200000	3813.58	46.9271	2470.96	7.78491
903477	5892	1200000	3800.47	47.0208	2490.18	7.69045
910178	5974	1200000	3766.59	47.0938	2464.44	7.76862
912762	6055	1200000	3747.96	47.1042	2471.67	7.79639
924179	6137	1200000	3729.67	47.125	2432.29	7.78494
933985	6219	1200000	3677.24	47.2708	2392.76	7.67221
938556	6301	1200000	3658.96	47.2812	2406.88	7.78727
944566	6383	1200000	3631.8	47.4062	2367.99	7.64661
951629	6465	1200000	3606.14	47.4896	2338.18	7.59102
959106	6546	1200000	3591.33	47.4479	2347.24	7.65336
967045	6628	1200000	3559.1	47.5833	2320.36	7.74069
974134	6710	1200000	3537.35	47.5938	2300.77	7.63089
983551	6792	1200000	3502.82	47.6146	2284.27	7.63504
990086	6874	1200000	3475.52	47.7917	2274.5	7.5642
993084	6956	1200000	3454.84	47.7812	2269.89	7.66555
1011196	7037	1200000	3401.09	47.9688	2227.27	7.5987
1013903	7119	1200000	3398.09	47.9271	2216.46	7.53945
1030383	7201	1200000	3342.78	48.1146	2196.91	7.51086
1033129	7283	1200000	3328.51	48.1354	2186.11	7.53613
1053100	7365	1200000	3269.14	48.3438	2150.39	7.74153
1066839	7447	1200000	3226.47	48.3646	2118.89	7.48551
1075276	7528	1200000	3217.68	48.4167	2093.37	7.61561
1084309	7610	1200000	3172.57	48.5	2045.22	7.40965
1089072	7692	1200000	3176.14	48.4896	2056.01	7.46343
1107638	7774	1200000	3117.46	48.7188	2058.37	7.56307
1123942	7856	1200000	3070.77	48.8021	1986.18	7.32611
1130146	7938	1200000	3043.88	49.0104	1994.67	7.4285
1131460	8019	1200000	3055.01	48.8646	1986.71	7.43455
1146633	8101	1200000	3015.88	48.9792	1957.22	7.47941
1151886	8183	1200000	2999	49.0104	1949.58	7.53547
1155712	8265	1200000	2999.34	49.0417	1956.27	7.42538
1164910	8347	1200000	2971.21	49.0938	1924.76	7.35587
1174996	8429	1200000	2940.67	49.1771	1923.95	7.50087
1192114	8511	1200000	2887.85	49.3646	1888.69	7.47481
1197293	8592	1200000	2884.98	49.375	1890.67	7.36767
1208669	8674	1200000	2860.58	49.4792	1848.25	7.46335
1227559	8756	1200000	2817.89	49.5625	1851.65	7.39782
1245868	8838	1200000	2782.76	49.6875	1820.02	7.44903
1250207	8920	1200000	2770.51	49.7812	1821.56	7.46455
1260398	9002	1200000	2740.03	49.7917	1783.01	7.46301
1265595	9083	1200000	2740.33	49.8229	1801.83	7.45807
1267030	9165	1200000	2728.99	49.875	1761.88	7.23615
1275497	9247	1200000	2709.02	49.9167	1754.63	7.30997
1288696	9329	1200000	2687.12	50.0521	1766.37	7.40624
1296737	9411	1200000	2675.39	50.0521	1762.65	7.45471
1301142	9493	1200000	2661.81	50.1458	1762.26	7.46335
1306605	9574	1200000	2652.51	50.0312	1735.82	7.31427
1311875	9656	1200000	2641.51	50.1354	1708.61	7.41839
1319445	9738	1200000	2629.62	50.2188	1714.64	7.2745
1323233	9820	1200000	2623.89	50.1458	1705.69	7.39331
1331307	9902	1200000	2612.11	50.2083	1704.06	7.39298
1342555	9984	1200000	2583.39	50.3438	1683.54	7.24487
1363981	10065	1200000	2545.83	50.4688	1655.16	7.37149
1376835	10147	1200000	2523.34	50.5312	1650.79	7.28412
1381030	10229	1200000	2514.2	50.5625	1620.68	7.23373
1394551	10311	1200000	2487.14	50.6771	1628.66	7.2098
1408245	10393	1200000	2458.85	50.7292	1586.81	7.20971
1413967	10475	1200000	2452.02	50.75	1595.53	7.13451
1419445	10556	1200000	2447.84	50.8021	1586.29	7.22159
1424643	10638	1200000	2444.58	50.7812	1594.88	7.34021
1426514	10720	1200000	2429.45	50.9479	1586.04	7.24234
1431853	10802	1200000	2435.94	50.8438	1612.31	7.41142
1434872	10884	1200000	2416.94	50.9583	1588.78	7.19548
1449180	10966	1200000	2395.42	51.0521	1565.44	7.22574
1465825	11047	1200000	2364.92	51.125	1532.63	7.14152
1469783	11129	1200000	2365.55	51.1562	1543.84	7.30263
1473140	11211	1200000	2356.52	51.125	1530.36	7.03993
1478654	11293	1200000	2357.78	51.1562	1553.54	7.3952
1487485	11375	1200000	2345.57	51.1979	1540.35	7.18269
1492502	11457	1200000	2329.53	51.2708	1526.22	7.2595
1497896	11538	1200000	2326.49	51.3333	1515.87	7.2052
1508533	11620	1200000	2304.55	51.3438	1496.27	7.22828
1513380	11702	1200000	2298.08	51.3958	1512.85	7.20416
1523545	11784	1200000	2275.9	51.4688	1504.99	7.17898
1527505	11866	1200000	2281.66	51.4479	1500.69	7.21743
