population	links	tests	detected	time	error	time_error
50099	635	1800000	98165.6	17.5104	3579.05	6.84829
63558	847	1800000	101294	17.4062	3361.41	5.78794
85696	1059	1800000	86200.8	18.0312	3041.57	5.2505
99417	1271	1800000	77630.7	18.4896	2868.72	5.285
132330	1483	1800000	70568.6	18.875	2571.6	5.03891
154519	1695	1800000	66859	19.1875	2476.51	4.95936
176941	1907	1800000	60397.6	19.6146	2429.16	4.99199
193194	2119	1800000	56556.7	19.875	2357.15	5.03891
218902	2331	1800000	51477.9	20.25	2235.8	4.91631
245090	2543	1800000	49459.3	20.4375	2205.04	4.68979
268994	2755	1800000	47796.1	20.6042	2160.5	4.40527
280968	2967	1800000	47539.1	20.625	2271.37	4.24588
290441	3178	1800000	48868.2	20.6042	2260.13	4.00562
296057	3390	1800000	49256.8	20.6042	2334.6	3.91468
310589	3602	1800000	49671.8	20.6667	2361.32	3.72815
346773	3814	1800000	46862.4	20.9271	2399.5	3.75572
367399	4026	1800000	47189.3	20.875	2436.2	3.53627
389349	4238	1800000	46368.6	21.1042	2441.96	3.56141
408988	4450	1800000	47630.6	21.1354	2782.58	3.55174
425308	4662	1800000	47210.4	21.2604	2815.74	3.44449
454548	4874	1800000	50356.4	20.9792	2842.27	3.32309
483580	5086	1800000	50324.9	21.0417	2828.99	3.09796
508330	5298	1800000	52973.8	20.7812	2870.57	2.94276
531881	5510	1800000	51486.4	20.9896	2764.69	3.05344
562676	5722	1800000	49452.2	21.1875	2815.52	2.99812
597948	5934	1800000	47189.5	21.3438	2691.85	3.005
626134	6145	1800000	45678	21.4792	2582.73	2.91236
646683	6357	1800000	44779.6	21.5208	2569.11	2.92607
665641	6569	1800000	43909.9	21.6979	2654.22	2.87281
690802	6781	1800000	43047.4	21.7812	2573.33	2.94276
724490	6993	1800000	41860.1	21.9375	2573.67	2.92379
763496	7205	1800000	40322.5	22.2083	2482.49	2.96597
804200	7417	1800000	38876	22.3438	2395.38	2.97825
840545	7629	1800000	38207.8	22.3854	2478.01	2.95859
863580	7841	1800000	39305.9	22.3646	2584.71	2.85884
892879	8053	1800000	38451.6	22.4792	2559.73	2.87085
918132	8265	1800000	37848.6	22.5521	2636.57	2.91086
938215	8477	1800000	37401.2	22.6458	2528.98	2.91236
962765	8689	1800000	37562.8	22.6875	2652.31	2.86154
988952	8901	1800000	36915.5	22.7812	2626.16	2.88786
1009011	9113	1800000	36722	22.8438	2636	2.80527
1029486	9324	1800000	37647	22.8021	2696.01	2.66318
1052425	9536	1800000	39107	22.7083	2618.83	2.66764
1080907	9748	1800000	38392.4	22.7812	2690.72	2.77479
1118331	9960	1800000	37408.1	22.9479	2616.36	2.82009
1149645	10172	1800000	36583	23.0938	2586.38	2.84423
1177969	10384	1800000	36017.5	23.1354	2559.08	2.83777
1213363	10596	1800000	35173.2	23.2188	2545.61	2.76033
1239269	10808	1800000	34669.9	23.3125	2485.99	2.80504
1263274	11020	1800000	34240.9	23.3958	2482.73	2.77877
1285042	11232	1800000	33841.1	23.4062	2496.37	2.66256
1311993	11444	1800000	33308	23.4792	2378.67	2.7279
1337150	11656	1800000	32837	23.5417	2381.41	2.6526
1363261	11868	1800000	32408	23.6042	2444.58	2.72055
1396787	12080	1800000	31758.5	23.75	2376.25	2.62352
1436431	12291	1800000	31063.4	23.8333	2377.33	2.73797
1455577	12503	1800000	30771.9	23.9479	2318.55	2.83424
1473198	12715	1800000	30476.7	23.9271	2325.48	2.78977
1497241	12927	1800000	30133.4	24	2251.86	2.77186
1519449	13139	1800000	29815.3	24.0521	2239.45	2.89017
1537285	13351	1800000	29831.1	24.0625	2318.33	2.72545
1555738	13563	1800000	29573.1	24.1458	2339.3	2.91236
1576757	13775	1800000	29263.6	24.1875	2227.43	2.86154
1589817	13987	1800000	29110.7	24.2396	2229.93	2.89535
1608973	14199	1800000	28845.4	24.2812	2196.16	2.75307
1632381	14411	1800000	28593.1	24.3021	2255.59	2.75912
1656035	14623	1800000	28290.5	24.3542	2204.4	2.7279
1692018	14835	1800000	28185	24.4271	2270.01	2.72446
1718448	15047	1800000	28550.4	24.4271	2366.64	2.72446
1742227	15258	1800000	28272.5	24.4896	2388.15	2.69863
1764804	15470	1800000	28254.7	24.5625	2445.72	2.62066
1792448	15682	1800000	28443.7	24.5417	2601.1	2.75617
1814548	15894	1800000	28526.2	24.5625	2546.58	2.66608
1836688	16106	1800000	28640.3	24.5729	2552.65	2.68003
1865287	16318	1800000	29012.3	24.6875	2520.91	2.67357
1892024	16530	1800000	28890.1	24.6667	2483.36	2.6031
1913014	16742	1800000	28630	24.75	2554.54	2.69871
1932451	16954	1800000	28379.5	24.7292	2501.98	2.69098
1963712	17166	1800000	28029.2	24.8125	2481.67	2.6885
