population	links	tests	detected	time	error	time_error
857716	213	2400000	23716.9	41.4271	1018	6.04606
1056605	320	2400000	24011.7	40.8229	988.762	5.54368
1219120	427	2400000	23959.1	41.2083	957.17	5.30708
1358290	533	2400000	23492	41.7292	982.9	5.19707
1482940	640	2400000	23374.1	41.8542	950.974	5.1234
1595705	747	2400000	23161.6	41.7917	957.881	5.23113
1697175	854	2400000	23139.9	41.75	935.307	5.11575
1789832	961	2400000	22988.3	41.6354	982.923	4.94163
1875452	1067	2400000	22927.3	41.4583	916.325	4.70771
1956722	1174	2400000	22819.2	41.4375	881.602	4.59497
2034152	1281	2400000	22841.5	41.4167	989.332	4.50575
2107578	1388	2400000	22876.1	41.4375	892.616	4.43545
2177492	1495	2400000	22908.3	41.4792	913.769	4.42792
2242922	1601	2400000	22956.9	41.3229	888.457	4.45958
2304942	1708	2400000	22929.4	41	865.168	4.30903
2363891	1815	2400000	22933.4	40.9583	880.39	4.34525
2420594	1922	2400000	23051.1	40.9167	877.469	4.29663
2474849	2029	2400000	23022.4	40.9479	875.945	4.29386
2526569	2135	2400000	22986.1	40.9375	898.322	4.20385
2576753	2242	2400000	22964.9	41	852.661	4.1674
2625143	2349	2400000	22956.5	40.9375	886.176	4.1752
2672196	2456	2400000	22929.1	40.9896	869.673	4.1142
2717329	2562	2400000	22915.6	40.8125	956.292	4.23704
2761506	2669	2400000	22911.4	40.8229	838.359	4.03068
2804181	2776	2400000	22870.8	40.8229	855.414	4.17694
2845739	2883	2400000	22915.1	40.8958	891.919	4.10431
2886724	2990	2400000	22865.8	40.7188	883.793	4.13562
2926862	3096	2400000	22946.6	40.5729	838.74	4.11663
2966329	3203	2400000	22930.6	40.6875	813.464	3.96378
3004740	3310	2400000	22941.3	40.7083	898.519	4.09882
3042556	3417	2400000	22986.7	40.6562	881.093	4.04884
3079951	3524	2400000	23011.6	40.5625	887.058	3.90786
3116090	3630	2400000	23002.7	40.4792	800.088	3.87874
3152162	3737	2400000	23007.5	40.3958	873.519	3.93507
3187637	3844	2400000	23021.4	40.2604	865.869	3.94285
3222356	3951	2400000	23024.7	40.2292	814.864	3.88389
3256327	4058	2400000	23036.3	40.25	899.1	4.07025
3289493	4164	2400000	22990.2	40.2708	836.902	3.90444
3322464	4271	2400000	22989.6	40.25	877.267	4.07025
3354792	4378	2400000	23028.2	40.1771	872.901	3.90973
3386628	4485	2400000	23048.9	40.1146	848.254	3.91867
3417323	4591	2400000	23027.4	40.1042	791.769	3.99562
3447665	4698	2400000	23044.4	40.0729	842.886	3.88148
3477689	4805	2400000	23097.7	40.1771	876.119	3.91995
3507311	4912	2400000	23128.9	40.0312	863.234	3.90418
3536553	5019	2400000	23112.5	40.0625	866.439	3.89761
3565068	5125	2400000	23088.4	40.0625	820.697	3.93846
3593599	5232	2400000	23108.9	40.0104	842.994	3.98575
3621844	5339	2400000	23145.8	40	832.73	3.79552
3649760	5446	2400000	23169.1	39.9167	877.745	3.82354
3677233	5553	2400000	23157.4	40.0521	897.734	4.08369
3703945	5659	2400000	23098	40.0104	873.847	3.76902
3730738	5766	2400000	23152.6	39.9792	809.519	3.83725
3757178	5873	2400000	23132.7	39.9479	852.694	3.8621
3783179	5980	2400000	23127.8	40.0312	840.893	3.84219
3808804	6087	2400000	23115.2	40	867.055	3.81655
3833905	6193	2400000	23099.4	39.9688	858.202	3.83176
3859157	6300	2400000	23114.8	39.9792	837.898	3.91979
3884250	6407	2400000	23119.8	40.0521	919.547	3.80994
3909090	6514	2400000	23154.3	39.9688	808.919	3.84219
3933332	6620	2400000	23194.4	40.0104	903.736	3.75839
3957561	6727	2400000	23180.7	39.8125	829.522	3.92319
3981590	6834	2400000	23171.3	39.8333	837.163	3.9166
4005414	6941	2400000	23229.7	39.8542	848.854	4.01061
4028817	7048	2400000	23174.4	39.8958	836.005	3.93507
4051676	7154	2400000	23175.4	39.8125	839.36	3.81983
4074517	7261	2400000	23187	39.875	819.967	3.80868
4097172	7368	2400000	23185.3	39.8125	821.322	3.80934
4119717	7475	2400000	23223.6	39.7396	849.779	3.84002
4142010	7582	2400000	23252.4	39.6458	863.308	3.88904
4163854	7688	2400000	23269.3	39.7083	883.974	3.84701
4185752	7795	2400000	23231.4	39.6667	814.767	3.86517
4207393	7902	2400000	23264.3	39.75	812.71	3.83746
4228703	8009	2400000	23272	39.7396	838.693	3.80863
4249685	8116	2400000	23244.7	39.75	852.404	3.80605
4270312	8222	2400000	23269.8	39.7292	838.858	3.89418
4291014	8329	2400000	23249.4	39.7708	865.386	3.83203
4311496	8436	2400000	23234.8	39.75	870.271	3.83746
4331598	8543	2400000	23240.2	39.7292	852.438	3.82157
4351263	8649	2400000	23286.2	39.6667	805.243	3.80255
4370896	8756	2400000	23278.6	39.6771	753.264	3.74772
4390426	8863	2400000	23302.6	39.6562	795.418	3.88749
4409900	8970	2400000	23280.6	39.6667	831.885	3.83399
4429256	9077	2400000	23263.5	39.6667	803.477	3.9268
4448294	9183	2400000	23298.1	39.6667	854.749	3.9268
4467319	9290	2400000	23315.4	39.6771	830.021	3.86339
4486190	9397	2400000	23323.8	39.6667	838.481	3.74956
4504915	9504	2400000	23366.8	39.5521	818.33	3.69801
4523562	9611	2400000	23377.7	39.5	838.569	3.96062
4541826	9717	2400000	23369	39.6354	874.027	3.78623
4560060	9824	2400000	23388.8	39.5521	875.333	3.86727
4578079	9931	2400000	23382.7	39.5521	810.7	3.81519
4595962	10038	2400000	23358.2	39.5417	838.369	3.77349
4613770	10145	2400000	23352.8	39.5833	845.662	3.84441
4631129	10251	2400000	23401.3	39.5104	791.76	3.91995
4648570	10358	2400000	23396.5	39.625	881.263	3.9429
4666011	10465	2400000	23348	39.5938	815.507	3.85389
4683397	10572	2400000	23351.5	39.5521	805.523	3.81519
4700498	10678	2400000	23430.2	39.5312	832.405	3.89905
4717648	10785	2400000	23413.5	39.5	820.385	3.87895
4734580	10892	2400000	23395.7	39.5521	811.675	3.71959
4751367	10999	2400000	23444.8	39.5208	834.477	3.77416
4768038	11106	2400000	23435.5	39.4583	824.086	3.87809
4784418	11212	2400000	23447.6	39.5208	825.595	3.75289
4800896	11319	2400000	23456.9	39.5312	849.552	3.88877
4817220	11426	2400000	23458.9	39.4896	844.742	3.93014
4833484	11533	2400000	23447.7	39.4688	839.223	3.87847
4849644	11640	2400000	23491.8	39.5	874.947	3.75311
4865544	11746	2400000	23477.5	39.4688	862.907	3.76326
4881554	11853	2400000	23464.6	39.4896	866.255	3.82697
4897445	11960	2400000	23456.9	39.4792	809.045	3.87874
4913274	12067	2400000	23475.7	39.3646	821.577	3.911
4928913	12174	2400000	23477.5	39.4792	856.037	3.80583
4944112	12280	2400000	23511.4	39.4167	845.082	3.87551
4959266	12387	2400000	23505.8	39.4062	857.504	3.90546
4974257	12494	2400000	23523.9	39.3646	836.464	3.84912
4989237	12601	2400000	23537.7	39.375	819.836	3.89183
5004012	12707	2400000	23507.7	39.3958	825.225	3.79003
5018829	12814	2400000	23516.6	39.5312	825.271	3.84739
5033539	12921	2400000	23537.2	39.4792	846.424	3.69919
5048046	13028	2400000	23512.9	39.4896	849.115	3.72093
5062475	13135	2400000	23541.1	39.3958	881.651	3.86323
5076679	13241	2400000	23539.4	39.4688	826.664	3.87847
5091017	13348	2400000	23490.1	39.5208	834.404	3.83725
5105355	13455	2400000	23501	39.3958	818.775	3.77946
5119586	13562	2400000	23518.8	39.4583	780.98	3.76288
5133713	13669	2400000	23521.8	39.4896	794.342	3.73167
5147705	13775	2400000	23502.6	39.4479	824.257	3.80468
5161759	13882	2400000	23540.5	39.4062	850.984	3.7272
5175672	13989	2400000	23538.7	39.3958	791.989	3.79003
5189420	14096	2400000	23569.6	39.4271	852.815	3.76105
5202998	14203	2400000	23547.3	39.375	785.02	3.88153
5216287	14309	2400000	23555	39.4896	840.621	3.806
5229662	14416	2400000	23537.7	39.4583	865.163	3.70932
5242955	14523	2400000	23587.8	39.3958	816.786	3.87357
5256116	14630	2400000	23584.2	39.4062	834.417	3.79107
5269164	14737	2400000	23551	39.3854	836.21	4.00453
5281964	14843	2400000	23563.9	39.4583	835.17	3.72009
5294771	14950	2400000	23581	39.3542	764.521	3.77416
5307504	15057	2400000	23602.7	39.4062	841.075	3.88491
5320180	15164	2400000	23609.1	39.3958	812.881	3.79003
5332643	15270	2400000	23641	39.2812	750.392	3.93735
5345107	15377	2400000	23625.8	39.3438	818.613	3.80424
5357519	15484	2400000	23631.5	39.3333	821.75	3.78144
5369908	15591	2400000	23637.8	39.375	826.324	3.64768
5382146	15698	2400000	23596.6	39.3021	902.165	3.84912
5394230	15804	2400000	23604.3	39.3958	781.073	3.60607
5406411	15911	2400000	23616.5	39.3125	828.339	3.88217
