population	links	tests	detected	time	error	time_error
76877	28	1200000	33428.1	31.0938	21398.4	8.21428
95665	42	1200000	33448.2	31.1146	21447.7	8.19375
113116	56	1200000	33424	31.0833	21376.2	8.23174
124272	70	1200000	33401.6	31.1667	21357.3	8.13393
129247	84	1200000	33415.9	31.0208	21369.8	8.19428
130344	99	1200000	33222.5	31.1354	21225	8.22665
132850	113	1200000	32614.9	31.2604	20891.6	8.2685
133762	127	1200000	32395	31.2812	20721.9	8.18805
134041	141	1200000	32354.7	31.3542	20673.8	8.2284
134193	155	1200000	32306.1	31.3125	20639.8	8.18614
134409	169	1200000	32252.9	31.3125	20679.8	8.31227
139996	184	1200000	30990.4	31.5938	19846.5	8.15315
147378	198	1200000	29473.6	32	18860.8	8.14541
150259	212	1200000	28907.9	32.125	18514	8.21024
151336	226	1200000	28714.5	32.1875	18396	8.29299
151748	240	1200000	28670.6	32.1875	18326.3	8.35548
151943	254	1200000	28580.9	32.2292	18307.6	8.28897
172269	269	1200000	25283.3	33.0729	16199.7	8.29266
183735	283	1200000	23700.8	33.4792	15171.4	8.26237
186474	297	1200000	23361.2	33.6042	14967.3	8.36107
187659	311	1200000	23220.8	33.7292	14851.8	8.29862
188334	325	1200000	23155.6	33.7396	14780.5	8.28783
189855	339	1200000	23003.6	33.8229	14769.2	8.209
205383	354	1200000	21261.2	34.375	13603	8.21511
214520	368	1200000	20364.6	34.625	13059	8.28786
220892	382	1200000	19789.3	34.8125	12672.2	8.30263
224057	396	1200000	19512.1	34.9896	12514.1	8.47995
226284	410	1200000	19318	35.1042	12411.8	8.37541
227674	424	1200000	19211.2	35.1458	12334.1	8.3778
228058	439	1200000	19187.4	35.0833	12302.6	8.338
230688	453	1200000	18964.6	35.1771	12181.8	8.33958
232710	467	1200000	18814.2	35.1354	12063.8	8.33778
234092	481	1200000	18690	35.2917	11963.2	8.18421
234653	495	1200000	18648.3	35.3646	11963.4	8.44033
237639	509	1200000	18407.9	35.4479	11787.6	8.40589
253283	524	1200000	17317.3	35.8333	11077.8	8.36675
258660	538	1200000	16939.3	36.0208	10890.4	8.28655
266784	552	1200000	16460.1	36.2396	10579.3	8.36712
269874	566	1200000	16275.9	36.25	10408.4	8.27215
271119	580	1200000	16197.5	36.3333	10386	8.48076
271302	594	1200000	16184.9	36.3125	10393.7	8.42701
279132	609	1200000	15726.3	36.6146	10070	8.42254
284851	623	1200000	15428.7	36.6979	9885.23	8.44981
291416	637	1200000	15088.2	36.8438	9705.7	8.48388
296625	651	1200000	14817.8	37.0104	9489.28	8.35156
301793	665	1200000	14570.2	37.125	9372.07	8.47879
303077	679	1200000	14509.1	37.1354	9316.03	8.4711
303937	694	1200000	14481.2	37.1458	9281.29	8.47752
304306	708	1200000	14473.9	37.2188	9280.95	8.32136
307314	722	1200000	14317	37.2812	9142.55	8.38126
309828	736	1200000	14219.1	37.2812	9147.07	8.48565
310595	750	1200000	14170.7	37.3229	9096.23	8.37549
310962	764	1200000	14149.5	37.3333	9052.47	8.46659
312426	779	1200000	14094.6	37.3958	9023.97	8.47515
315510	793	1200000	13952.9	37.4375	8974.41	8.5003
316542	807	1200000	13944.7	37.4271	8964.31	8.33838
316771	821	1200000	13911.5	37.5312	8893.22	8.48211
318915	835	1200000	13832.3	37.5312	8856.56	8.49154
319793	849	1200000	13789.4	37.5625	8833.7	8.35309
320321	864	1200000	13740.2	37.6146	8818.45	8.49351
320446	878	1200000	13738	37.5729	8821.79	8.39577
326998	892	1200000	13493.8	37.75	8658.49	8.37312
340423	906	1200000	12961.4	37.9583	8308.88	8.39182
349490	920	1200000	12627.7	38.1771	8106.38	8.49174
355854	934	1200000	12411.1	38.3333	7965.3	8.49019
362131	949	1200000	12222	38.4479	7853.01	8.58955
371697	963	1200000	11879.5	38.7083	7640.21	8.60838
375118	977	1200000	11779.1	38.6875	7563.19	8.48381
375631	991	1200000	11775.4	38.7604	7549.08	8.41957
375798	1005	1200000	11773.3	38.6562	7528.13	8.46736
381959	1019	1200000	11576	38.8333	7405	8.4287
391914	1034	1200000	11300.5	39.0312	7255.76	8.40867
396292	1048	1200000	11167.7	39.0938	7173.12	8.58586
399014	1062	1200000	11079.3	39.2083	7110.13	8.47722
403466	1076	1200000	10980.4	39.1771	7036.37	8.59944
404642	1090	1200000	10952.4	39.2292	7000.22	8.55037
405122	1104	1200000	10939.9	39.2292	7030.74	8.49873
405621	1119	1200000	10918.7	39.3542	6992.54	8.65503
406348	1133	1200000	10882.2	39.2812	6980.18	8.56544
407576	1147	1200000	10856.4	39.3229	6974.38	8.47051
414006	1161	1200000	10701.3	39.4583	6883.07	8.53368
420856	1175	1200000	10540.8	39.5104	6765.03	8.42551
423290	1189	1200000	10480.6	39.6146	6739.22	8.55453
427712	1204	1200000	10369.5	39.625	6654.19	8.59597
427907	1218	1200000	10367.8	39.6979	6647.38	8.44507
438278	1232	1200000	10114.9	39.8646	6475.26	8.49468
451215	1246	1200000	9836.76	40.0833	6300.53	8.49961
458879	1260	1200000	9668.36	40.25	6213.88	8.57617
463621	1274	1200000	9585.9	40.2396	6161.44	8.58896
467067	1289	1200000	9513.09	40.3125	6101.79	8.59627
468332	1303	1200000	9486.09	40.375	6116.02	8.63314
468534	1317	1200000	9503.02	40.3854	6123.83	8.63833
476741	1331	1200000	9330.09	40.5208	5991.74	8.57607
482808	1345	1200000	9221.83	40.5104	5906.87	8.49645
488715	1359	1200000	9108.21	40.6562	5860.15	8.67281
493596	1374	1200000	9002.22	40.7292	5764.42	8.47988
494613	1388	1200000	9001.46	40.7188	5802.37	8.57478
495512	1402	1200000	8985.32	40.7292	5766.77	8.49873
495890	1416	1200000	8979.42	40.7292	5748.04	8.56907
497510	1430	1200000	8951.55	40.7708	5742.01	8.50814
499435	1444	1200000	8926.64	40.8229	5751.72	8.47759
500233	1459	1200000	8893.73	40.8229	5680.91	8.48702
501550	1473	1200000	8880.64	40.8646	5684.97	8.48054
505923	1487	1200000	8811.93	40.875	5639.01	8.45989
510331	1501	1200000	8740.01	40.9167	5586.98	8.49961
512639	1515	1200000	8671.95	41.0312	5559.27	8.53619
513146	1529	1200000	8677.89	41.0104	5578.56	8.5598
513347	1544	1200000	8691.72	40.9688	5572.71	8.50331
517208	1558	1200000	8604.77	41.1458	5525.78	8.51049
518495	1572	1200000	8596.46	41.1042	5510.85	8.5644
519593	1586	1200000	8594.7	41.125	5516.13	8.58666
519758	1600	1200000	8574.71	41.1458	5489.13	8.50108
524499	1614	1200000	8504.81	41.0938	5449.99	8.52975
532586	1629	1200000	8361.86	41.3125	5360.82	8.41751
541765	1643	1200000	8229.52	41.3958	5273.63	8.5784
549531	1657	1200000	8127.25	41.4792	5220.98	8.61332
553528	1671	1200000	8080.74	41.5	5194.17	8.59481
556285	1685	1200000	8011.7	41.6354	5136.54	8.42135
557476	1699	1200000	7999.79	41.6667	5155.15	8.4287
557903	1714	1200000	7995.48	41.6146	5131.68	8.56856
558678	1728	1200000	7997.93	41.5729	5133.43	8.47169
562692	1742	1200000	7936.39	41.6771	5119.15	8.42788
566516	1756	1200000	7885.34	41.7396	5080.47	8.5633
567956	1770	1200000	7877.32	41.7292	5024.72	8.40403
568938	1784	1200000	7848.08	41.8125	5002.34	8.37939
569011	1799	1200000	7848.78	41.7708	5026.86	8.58307
572798	1813	1200000	7820.24	41.7604	5027.12	8.49998
577824	1827	1200000	7746.27	41.8542	4967.12	8.45861
580959	1841	1200000	7682.9	41.9583	4920.64	8.54773
