population	links	tests	detected	time	error	time_error
30764	163	600000	58515.5	18.0833	883.09	4.543
102321	327	600000	58442.8	18.125	471.977	1.76186
136595	491	600000	58138	18.2083	339.99	1.73004
193660	654	600000	53858.5	19.125	720.166	1.56125
206570	818	600000	51660	19.2083	811.792	1.73004
247381	982	600000	48349.2	19.75	793.506	1.75594
278360	1145	600000	44212.4	20.125	927.591	1.56125
306487	1309	600000	41110.4	20.375	1038.5	1.80854
313731	1473	600000	40250.5	20.4583	908.104	1.82384
325120	1636	600000	39172.8	20.7083	1016.24	1.68119
379035	1800	600000	35298.8	21.0833	1135.4	1.72401
395083	1964	600000	34167.7	21.2083	1083.71	1.73004
403923	2127	600000	33454.2	21.3333	1152.4	1.59861
417638	2291	600000	32714.8	21.5	1179.98	1.73205
438829	2455	600000	31473.3	21.6667	1131.82	1.88562
461092	2618	600000	30201.8	21.7917	1112.4	1.73004
471025	2782	600000	29635.2	21.875	1097.13	1.56125
482752	2946	600000	29045.8	21.9583	1111.37	1.57894
497718	3109	600000	28335.4	22	1062.11	1.52753
501265	3273	600000	28231.5	22.0417	1151.28	1.4696
540724	3437	600000	26585.5	22.2917	1012.09	1.68119
572522	3600	600000	25407.7	22.5417	1126.01	1.99826
600625	3764	600000	24495.7	22.625	1052.33	1.89846
633221	3928	600000	23365.7	22.875	1040.83	1.56125
642678	4091	600000	23060	22.9583	1028.65	1.57894
672148	4255	600000	22231.4	23.0417	1062.63	1.57894
688325	4419	600000	21744.2	23.0833	959.643	1.62447
706261	4582	600000	21365.4	23.2917	988.525	1.68119
738126	4746	600000	20631.6	23.375	961.652	1.61374
773774	4910	600000	19892.9	23.5833	970.931	1.90759
779259	5073	600000	19754.5	23.6667	882.278	1.88562
814421	5237	600000	18948.5	23.75	927.527	1.75594
840944	5401	600000	18461.9	23.9583	811.045	1.57894
858290	5564	600000	18102.4	24	885.187	1.52753
892610	5728	600000	17582.8	24.0417	832.636	1.57894
903477	5892	600000	17369.2	24.125	895.904	1.56125
912762	6055	600000	17195.8	24.125	893.547	1.66458
933985	6219	600000	16926.6	24.2083	882.619	1.73004
944566	6383	600000	16716.6	24.2917	894.284	1.77756
959106	6546	600000	16465.1	24.25	842.986	1.84842
974134	6710	600000	16269.7	24.4583	881.1	1.82384
990086	6874	600000	16046.6	24.375	840.575	1.61374
1011196	7037	600000	15739	24.625	765.136	1.89846
1030383	7201	600000	15442.6	24.625	799.758	1.80854
1053100	7365	600000	15171.6	24.7917	797.81	1.73004
1075276	7528	600000	14891	24.875	709.665	1.56125
1089072	7692	600000	14696.3	24.875	768.864	1.76186
1123942	7856	600000	14336.2	25.0417	691.949	1.57894
1131460	8019	600000	14250.4	25	790.662	1.52753
1151886	8183	600000	14055.5	25.0417	704.08	1.57894
1164910	8347	600000	13884.2	25.125	704.498	1.56125
1192114	8511	600000	13647.3	25.125	737.417	1.56125
1208669	8674	600000	13496.3	25.125	684.868	1.56125
1245868	8838	600000	13110.5	25.375	685.573	1.71391
1260398	9002	600000	12954.8	25.5	599.519	2
1267030	9165	600000	12881	25.4583	609.345	1.82384
1288696	9329	600000	12654.2	25.4583	702.433	2.08
1301142	9493	600000	12539.3	25.5833	608.534	1.99304
