population	links	tests	detected	time	error	time_error
23878	213	2400000	126360	21.9479	1294.99	12.9437
27170	320	2400000	113859	22.4062	1208.52	12.9536
27970	427	2400000	112915	22.4271	1236.81	12.6129
30757	533	2400000	106848	22.5312	1176.95	11.9857
50258	640	2400000	85193.4	23.3333	1037.21	9.47052
61567	747	2400000	90431.1	23.0417	1012.9	7.89552
63932	854	2400000	88494.9	23.1667	1006.14	7.78708
68552	961	2400000	87699.6	23.3125	1027.47	7.68698
86394	1067	2400000	78788.9	24.0104	936.263	7.38528
94583	1174	2400000	75558.4	24.2812	957.564	7.25522
99743	1281	2400000	73422.8	24.4479	905.316	7.31108
103044	1388	2400000	71703.1	24.5729	977.987	7.20008
133177	1495	2400000	67710.2	25	891.529	6.80142
145764	1601	2400000	67297.8	25.0729	937.197	6.82048
155459	1708	2400000	64585.1	25.3542	917.564	6.6706
165412	1815	2400000	62157.9	25.6458	880.995	6.72437
178373	1922	2400000	60086.2	25.8854	815.375	6.75934
189940	2029	2400000	58275	26.1458	881.542	6.75406
194929	2135	2400000	57720.4	26.1667	863.919	6.6507
210309	2242	2400000	55615.7	26.5104	851.74	6.56182
220369	2349	2400000	54057.1	26.6562	926.095	6.60336
232203	2456	2400000	52503.2	26.8438	908.513	6.60639
247021	2562	2400000	52880.9	26.9167	914.811	6.36162
264769	2669	2400000	51279.3	27.0729	804.852	6.1543
270029	2776	2400000	51589.7	27.1458	778.802	6.06083
276711	2883	2400000	51694.8	27.2188	843.686	5.95576
282290	2990	2400000	51648.3	27.2188	849.361	5.88818
285957	3096	2400000	51773.6	27.1562	862.586	5.85496
291342	3203	2400000	52585.3	27.1354	874.269	5.66948
293852	3310	2400000	52717.5	27.0625	777.979	5.72002
296499	3417	2400000	52948.1	27.0625	820.115	5.55679
299842	3524	2400000	53207	27.0729	863.779	5.48745
315036	3630	2400000	53314.8	27.0938	877.907	5.38315
333998	3737	2400000	52417.3	27.2708	915.786	5.24307
351989	3844	2400000	51675.5	27.3646	833.138	5.1634
361683	3951	2400000	51577.3	27.4062	833.244	5.07316
369559	4058	2400000	51595.6	27.4896	866.301	5.03688
378932	4164	2400000	51233.2	27.5417	961.867	5.1463
392362	4271	2400000	51222.1	27.6667	824.71	5.08174
