population	links	tests	detected	time	error	time_error
30539	530	600000	27345.4	18.8646	33617	9.62123
50234	637	600000	18097	19.5521	20702.5	7.83934
61491	743	600000	17034.2	19.3021	17416.3	6.40208
63724	849	600000	16498.4	19.3542	16856.2	6.36358
67938	955	600000	15750.9	19.4479	15877.1	6.28061
85853	1061	600000	12979.4	19.9896	12705.9	5.91728
94355	1167	600000	11894.3	20.3229	11585.8	6.11679
99706	1274	600000	11331.4	20.4271	10974.5	6.05267
102893	1380	600000	10990.8	20.5312	10657.4	5.99427
132451	1486	600000	9665.61	20.7917	8822.37	5.59342
144819	1592	600000	9408.72	20.8229	8428.05	5.36764
154848	1698	600000	8829.68	21.0729	7877.72	5.36205
164660	1804	600000	8326.64	21.2812	7455.43	5.32805
177437	1911	600000	7784.82	21.4583	6915.25	5.36706
189192	2017	600000	7327.71	21.6875	6516.87	5.37001
193586	2123	600000	7178.54	21.7083	6353.34	5.36706
208468	2229	600000	6712.9	21.9896	5925.6	5.34149
219179	2335	600000	6407.67	22.1146	5642.11	5.28405
230264	2441	600000	6134.81	22.2708	5392.08	5.21245
245456	2548	600000	5905.58	22.4375	5068.07	5.1765
264352	2654	600000	5615.98	22.5417	4719.59	5.06794
269163	2760	600000	5578.49	22.5208	4642.6	4.92427
275259	2866	600000	5515.27	22.5833	4555.65	4.8891
281181	2972	600000	5422.22	22.625	4425.6	4.85281
285374	3078	600000	5401.02	22.6042	4405.98	4.82991
290850	3185	600000	5507.64	22.4792	4332.91	4.64837
293392	3291	600000	5480.8	22.4583	4305.57	4.56969
296127	3397	600000	5454.41	22.4792	4255.61	4.64837
298647	3503	600000	5440.38	22.5	4228.07	4.52643
312778	3609	600000	5324.65	22.5625	4034.95	4.4083
330817	3715	600000	5104	22.6979	3854.75	4.41109
347649	3822	600000	4919.89	22.8125	3669.55	4.284
359765	3928	600000	4908.4	22.8646	3589.22	4.19248
368015	4034	600000	4821.15	22.875	3477.92	4.22699
376705	4140	600000	4726.56	22.9792	3454.19	4.28088
389871	4246	600000	4625.48	23.0208	3336.17	4.19591
401843	4352	600000	4575.22	23.0312	3239.33	4.16215
409336	4459	600000	4519.98	23.0938	3203.51	4.07101
415402	4565	600000	4488.2	23.0938	3152.59	4.11014
425919	4671	600000	4401.4	23.1562	3089.7	4.02405
442040	4777	600000	4425.5	23.1146	3032.34	3.86727
455543	4883	600000	4529.2	23.0417	3041.7	3.90893
468868	4990	600000	4431.25	23.125	2961.73	3.82964
485452	5096	600000	4550.28	22.9583	2931.22	3.61092
497237	5202	600000	4757.39	22.7396	2994.53	3.52488
510430	5308	600000	4751.06	22.7292	2930.25	3.42392
521974	5414	600000	4656.69	22.8333	2881.54	3.43777
532625	5520	600000	4586.24	22.9062	2833.62	3.43091
542114	5627	600000	4507.02	22.9792	2794.05	3.40634
564161	5733	600000	4349.42	23.0833	2666.84	3.44939
580629	5839	600000	4237.12	23.2292	2595.48	3.55015
598820	5945	600000	4116.89	23.3333	2512.76	3.46097
611613	6051	600000	4035.56	23.3958	2479.45	3.50478
628087	6157	600000	3944.73	23.4688	2416.83	3.51018
636159	6264	600000	3897.09	23.4792	2363.88	3.42976
648197	6370	600000	3837.5	23.5729	2326.71	3.5192
657258	6476	600000	3798.44	23.5938	2301.19	3.45995
666454	6582	600000	3760.3	23.6146	2266.63	3.44594
682903	6688	600000	3690.35	23.6875	2221.85	3.45687
691823	6794	600000	3640.91	23.7292	2217.43	3.38867
706005	6901	600000	3574.6	23.8125	2148.51	3.47995
728093	7007	600000	3474.24	23.9583	2078.77	3.21211
746948	7113	600000	3395.02	24.0625	2041.76	3.39261
765335	7219	600000	3328.29	24.1562	2013.27	3.51446
