population	links	tests	detected	time	error	time_error
30764	163	180000	17548.4	22.0833	257.584	4.15999
102321	327	180000	17519.7	22.5417	193.825	3.21347
136595	491	180000	17422.1	22.7083	216.876	3.48708
193660	654	180000	16145.5	23.7083	417.852	3.43895
206570	818	180000	15448.1	23.75	498.215	3.42783
247381	982	180000	14433.2	24.4167	436.4	3.21023
278360	1145	180000	13209.1	24.75	399.583	3.42783
306487	1309	180000	12247.7	25.125	495.689	3.57363
313731	1473	180000	11996.9	25.3333	385.425	3.34996
325120	1636	180000	11715.4	25.4583	468.368	3.10801
379035	1800	180000	10483.3	26.0417	451.927	3.58139
395083	1964	180000	10136.6	26.0833	488.279	3.36237
403923	2127	180000	9947.04	26.25	487.995	3.42783
417638	2291	180000	9760.79	26.375	442.677	3.40649
438829	2455	180000	9384.62	26.4583	431.859	3.05391
461092	2618	180000	8981.33	26.6667	425.045	3.29983
471025	2782	180000	8856.79	26.6667	435.837	3.39935
482752	2946	180000	8676.71	26.8333	451.407	3.44803
497718	3109	180000	8424.54	27.0417	418.447	3.53455
501265	3273	180000	8440.33	27	458.893	3.60555
540724	3437	180000	7865.62	27.4583	465.533	3.5109
572522	3600	180000	7569.62	27.5417	407.638	2.94274
600625	3764	180000	7289.83	27.8333	451.271	3.39935
633221	3928	180000	6925.08	28.0417	396.061	3.53455
642678	4091	180000	6834.83	28.125	377.086	3.61997
672148	4255	180000	6562.58	28.2917	419.531	3.48708
688325	4419	180000	6487.83	28.4167	452.121	3.21023
706261	4582	180000	6325.25	28.625	408.556	3.2564
738126	4746	180000	6148.79	28.75	381.388	3.27872
773774	4910	180000	5928.79	29	366.79	3.74166
779259	5073	180000	5851.38	29	375.284	3.55903
814421	5237	180000	5649.71	29.25	384.167	3.37886
840944	5401	180000	5452.29	29.375	325.213	3.30719
858290	5564	180000	5391.96	29.4583	348.784	3.16118
892610	5728	180000	5204.46	29.8333	384.84	3.54338
903477	5892	180000	5175.88	29.625	383.792	3.09906
912762	6055	180000	5112.17	29.7917	372.64	3.5109
933985	6219	180000	5001.25	29.9167	362.378	3.55512
944566	6383	180000	4952.38	29.9167	334.08	3.46009
959106	6546	180000	4875.88	30.0833	368.358	3.55512
974134	6710	180000	4817.38	30.0833	327.149	3.6017
990086	6874	180000	4735.92	30.2917	300.064	3.39014
