population	links	tests	detected	time	error	time_error
23878	213	400000	24985.3	12.125	23481.6	4.58135
27170	320	400000	22016.8	12.3229	20684.5	4.55722
27970	427	400000	21443.8	12.3958	20073.8	4.48628
30757	533	400000	19684.2	12.5104	18298.5	4.41902
50258	640	400000	12941.1	13.3229	11348.2	3.79019
61567	747	400000	11971.8	13.3229	9653.95	2.86409
63932	854	400000	11571.2	13.3854	9298.3	2.91773
68552	961	400000	10971.8	13.4271	8711.45	2.78259
86394	1067	400000	9016.6	13.875	6929.07	2.62733
94583	1174	400000	8299.28	14.1042	6340.62	2.66107
99743	1281	400000	7914.23	14.2292	6054.96	2.61557
103044	1388	400000	7684.9	14.2708	5858.22	2.56926
133177	1495	400000	6661.41	14.5417	4931.63	2.46493
145764	1601	400000	6418.02	14.6042	4744.98	2.40847
155459	1708	400000	6020.35	14.8125	4410.35	2.48748
165412	1815	400000	5693.74	14.9375	4152.99	2.47943
178373	1922	400000	5323.88	15.1042	3840.62	2.44148
189940	2029	400000	5018.16	15.1771	3635.16	2.36684
194929	2135	400000	4908.89	15.2708	3559.41	2.49016
210309	2242	400000	4576.34	15.4062	3267.24	2.35978
220369	2349	400000	4396.23	15.5312	3142.65	2.44923
232203	2456	400000	4188.2	15.6562	2996.48	2.32992
247021	2562	400000	4047.52	15.7396	2790.04	2.31988
264769	2669	400000	3850.6	15.875	2614.51	2.23206
270029	2776	400000	3819.34	15.9062	2554.4	2.2822
276711	2883	400000	3760.02	15.9271	2498.48	2.14044
282290	2990	400000	3736.64	15.8646	2435.56	2.09079
285957	3096	400000	3709.24	15.9271	2429.74	2.0836
291342	3203	400000	3764.83	15.8438	2379.04	1.92556
293852	3310	400000	3745.02	15.8542	2359.92	2.07849
296499	3417	400000	3727.17	15.8646	2336.66	2.05215
299842	3524	400000	3724.1	15.8542	2317.11	1.97989
315036	3630	400000	3612.77	15.9271	2190.92	1.86038
333998	3737	400000	3471.31	16.0104	2076.83	1.94966
351989	3844	400000	3373.38	16.1146	1986.89	1.95734
361683	3951	400000	3332.34	16.1875	1951.33	1.88321
369559	4058	400000	3288.38	16.1979	1913.53	1.91079
378932	4164	400000	3228.15	16.1979	1870.65	1.86843
392362	4271	400000	3151.47	16.2604	1817.6	2.00531
404234	4378	400000	3115.67	16.3021	1728.39	1.7919
410317	4485	400000	3087.34	16.3333	1710.03	1.86944
417347	4591	400000	3066.81	16.3438	1673.78	1.87289
429152	4698	400000	3006.19	16.375	1647.17	1.83886
445888	4805	400000	3060.49	16.3021	1608.08	1.85769
458653	4912	400000	3089.09	16.2708	1603.32	1.77754
472095	5019	400000	3038.91	16.2604	1553.44	1.72651
488578	5125	400000	3159.35	16.1979	1613.49	1.71196
501021	5232	400000	3254.11	16.0938	1607.33	1.62707
515666	5339	400000	3194.64	16.1146	1570.42	1.59707
525644	5446	400000	3160.59	16.2083	1531.05	1.69544
534985	5553	400000	3095.32	16.25	1500.95	1.64959
544698	5659	400000	3048.44	16.2812	1491.64	1.71391
567328	5766	400000	2947.73	16.3542	1426.89	1.78876
589533	5873	400000	2852.73	16.4062	1395.47	1.75714
603338	5980	400000	2784.24	16.5417	1362.67	1.69544
618551	6087	400000	2732.23	16.5833	1313.82	1.66568
630243	6193	400000	2684.16	16.6562	1287.63	1.62091
640795	6300	400000	2655.29	16.6562	1288.98	1.64541
651685	6407	400000	2611.53	16.75	1257.55	1.54952
660355	6514	400000	2576.23	16.7812	1239.13	1.6054
675426	6620	400000	2534.08	16.8125	1225.61	1.53166
686061	6727	400000	2507.61	16.8125	1185.18	1.50531
698113	6834	400000	2467.67	16.8958	1170.74	1.53601
714889	6941	400000	2417.92	16.9271	1144.82	1.5035
736728	7048	400000	2358.59	17	1106.72	1.54952
753552	7154	400000	2317.9	17.0104	1097.3	1.53641
772126	7261	400000	2271.75	17.0625	1080.61	1.54467
793510	7368	400000	2214.93	17.1562	1043.01	1.58344
814412	7475	400000	2168.03	17.1875	1008.08	1.63282
832177	7582	400000	2132.26	17.2708	999.35	1.66117
848727	7688	400000	2136.08	17.2188	977.507	1.63014
858370	7795	400000	2143.85	17.2083	989.458	1.57301
871790	7902	400000	2117.79	17.2708	959.909	1.61227
887653	8009	400000	2082.51	17.3021	950.859	1.67653
898511	8116	400000	2063.55	17.3333	922.872	1.61692
912485	8222	400000	2031.88	17.3854	919.083	1.70611
924219	8329	400000	2018.95	17.4479	921.412	1.71779
934502	8436	400000	2007.92	17.4062	907.844	1.66355
947351	8543	400000	1981.15	17.4688	895.413	1.67255
958220	8649	400000	1983.61	17.4583	876.505	1.64756
971787	8756	400000	1954.92	17.5104	881.854	1.69729
985559	8863	400000	1938.78	17.5625	849.352	1.64503
995984	8970	400000	1931.09	17.5938	861.966	1.58975
1006802	9077	400000	1907.75	17.6042	844.966	1.61227
1014566	9183	400000	1908.6	17.5521	850.556	1.67055
1025325	9290	400000	1913.95	17.5625	830.303	1.64503
1037821	9397	400000	1942.49	17.5104	849.053	1.6002
1049045	9504	400000	1960.97	17.5208	859.106	1.72034
1064230	9611	400000	1937.26	17.5312	834.259	1.67255
1078493	9717	400000	1909.97	17.6146	826.355	1.60955
1094101	9824	400000	1882.2	17.6042	827.534	1.61227
1113855	9931	400000	1858.72	17.6875	813.847	1.58305
1129309	10038	400000	1844.03	17.6875	794.976	1.58305
1145847	10145	400000	1807.04	17.7396	782.104	1.47665
1162215	10251	400000	1796.1	17.7812	778.419	1.5288
1175949	10358	400000	1773.17	17.7708	761.485	1.56184
