population	links	tests	detected	time	error	time_error
30764	163	1200000	102083	22.8438	34688.5	13.7908
47894	245	1200000	103516	20.8646	24240.7	5.91136
102321	327	1200000	105326	20.4271	11860.5	3.72899
128406	409	1200000	105705	20.4479	9784.73	3.6325
136595	491	1200000	105231	20.4479	9333.55	3.68717
149666	572	1200000	99907.4	20.6771	9321.72	3.6831
193660	654	1200000	86163.4	21.5208	9985.12	3.48761
204067	736	1200000	82670.2	21.6875	9897.36	3.46843
206570	818	1200000	81845.5	21.7708	9746.11	3.61715
222177	900	1200000	78341.6	21.9688	10007.6	3.56111
247381	982	1200000	72643.9	22.3646	9900.88	3.41972
268003	1063	1200000	67856.2	22.6979	9570.28	3.47773
278360	1145	1200000	65366.3	22.875	9214.45	3.40952
280412	1227	1200000	64922.4	22.9583	9057.08	3.61092
306487	1309	1200000	59673.3	23.3125	8458.17	3.3985
311717	1391	1200000	58672.3	23.3646	8276.67	3.41972
313731	1473	1200000	58346.3	23.3646	8209.75	3.50067
321011	1554	1200000	57097.1	23.5208	7991.87	3.52186
325120	1636	1200000	56377.1	23.5417	7862.31	3.58869
352886	1718	1200000	52240.3	23.9167	7357.56	3.56351
379035	1800	1200000	48921.5	24.2083	6961.34	3.46386
385223	1882	1200000	48170.6	24.2812	6894.87	3.46139
395083	1964	1200000	46996.7	24.4167	6617.76	3.57472
401269	2045	1200000	46274.7	24.4479	6521.84	3.40506
403923	2127	1200000	46001.9	24.4896	6439.42	3.5672
406275	2209	1200000	45747.7	24.5104	6501.48	3.63388
417638	2291	1200000	44590.5	24.6354	6349.65	3.5348
419560	2373	1200000	44365.4	24.6458	6331.11	3.51048
438829	2455	1200000	42581.9	24.8646	6047.8	3.72765
457133	2536	1200000	40933.7	25.0833	5871.36	3.5859
461080	2618	1200000	40610.4	25.0417	5726.91	3.50977
467438	2700	1200000	40107.1	25.1667	5707.77	3.57472
471025	2782	1200000	39788.7	25.1771	5610.29	3.40653
478267	2864	1200000	39257.2	25.25	5570.15	3.4993
482752	2946	1200000	38839.7	25.3125	5534.07	3.51428
493561	3027	1200000	38028.6	25.3854	5458.63	3.45754
497718	3109	1200000	37778.2	25.4583	5394.28	3.56632
500000	3191	1200000	37591.4	25.4479	5396.19	3.45175
501265	3273	1200000	37528	25.4688	5315.9	3.48731
