population	links	tests	detected	time	error	time_error
23878	213	2400000	161898	26.4062	1828.17	15.4216
27170	320	2400000	144811	26.9792	1752.74	15.355
27970	427	2400000	143347	27.0729	1717.77	15.0104
30757	533	2400000	134683	27.2917	1633.21	14.4361
50258	640	2400000	104397	28.5417	1542.36	11.6434
61567	747	2400000	110966	28.1562	1520.72	9.64909
63932	854	2400000	108238	28.3646	1446.29	9.55655
68552	961	2400000	106928	28.5833	1606.1	9.40267
86394	1067	2400000	94409.7	29.3854	1632.36	9.01462
94583	1174	2400000	89611.7	29.8229	1665.91	8.87425
99743	1281	2400000	86787.9	29.9896	1674.64	8.95282
103044	1388	2400000	84536.7	30.2292	1601.07	8.89895
133177	1495	2400000	79530.3	30.7083	1512.19	8.44885
145764	1601	2400000	78959.9	30.7917	1489.22	8.145
155459	1708	2400000	75247.6	31.1458	1543.73	8.43967
165412	1815	2400000	71947.5	31.5	1515.58	8.2963
178373	1922	2400000	69086.2	31.8438	1470.35	8.24467
189940	2029	2400000	66456.4	32.1875	1398.47	8.23974
194929	2135	2400000	65516.6	32.3438	1493.11	8.26648
210309	2242	2400000	62665.3	32.6667	1508.63	8.21227
220369	2349	2400000	60558.6	32.8646	1522.99	8.19253
232203	2456	2400000	58698.7	33.1771	1435.31	8.19436
247021	2562	2400000	58834	33.2917	1485.12	7.84978
264769	2669	2400000	56897.8	33.5625	1532.35	7.56365
270029	2776	2400000	57280.2	33.5104	1539.52	7.63308
276711	2883	2400000	57386.1	33.5729	1426.9	7.46209
282290	2990	2400000	57279.1	33.6146	1489.4	7.40624
285957	3096	2400000	57485.1	33.6562	1450.11	7.46254
291342	3203	2400000	58569.3	33.4271	1454.83	6.96849
293852	3310	2400000	58751.8	33.4792	1538.06	6.88898
296499	3417	2400000	59013.3	33.5625	1480.33	6.88802
299842	3524	2400000	59349.8	33.4583	1556.26	6.98668
315036	3630	2400000	59304.7	33.6146	1634.23	6.75045
333998	3737	2400000	58101.7	33.8646	1538.56	6.68642
351989	3844	2400000	57316	34.0104	1407.89	6.41691
361683	3951	2400000	57189.9	34.0729	1483.22	6.44646
369559	4058	2400000	57207.3	34.0729	1504.66	6.42159
378932	4164	2400000	56669.2	34.2083	1504.69	6.46922
392362	4271	2400000	56588.4	34.2708	1523.5	6.42927
404234	4378	2400000	58287.3	34.4167	1640.39	6.42421
