population	links	tests	detected	time	error	time_error
23878	213	2400000	82723.8	39.7917	28876.8	37.3987
27970	427	2400000	71232.8	40.7083	24846.7	36.8215
50258	640	2400000	44663	42.5833	14636.9	30.5391
63932	854	2400000	42728.8	42.25	13916.6	26.1868
86394	1067	2400000	33970.7	43.6667	10925.3	24.3013
99743	1281	2400000	29973.2	44.9167	9710.48	25.0128
133177	1495	2400000	26350	46.2083	9333.45	23.7064
155459	1708	2400000	24299.3	47.125	9140.43	23.5465
178373	1922	2400000	21367	48.25	7870.74	23.7785
194929	2135	2400000	19710.5	48.7917	7137.31	24.0137
220369	2349	2400000	17651.6	49.8333	6496.74	24.0254
247021	2562	2400000	16393.2	50.5	5800.06	23.1733
270029	2776	2400000	15566.2	51.0833	5342.24	23.0501
282290	2990	2400000	15311.4	51.2917	5154.75	22.0263
291342	3203	2400000	15506.6	51.0833	5156.79	21.447
296499	3417	2400000	15416.8	51.0833	5122.91	21.3144
315036	3630	2400000	15095.1	51.25	4860.22	20.7946
351989	3844	2400000	14189.7	51.9167	4647.08	20.9357
369559	4058	2400000	13769.8	52.25	4402.62	20.1763
392362	4271	2400000	13209.2	52.6667	4262.28	20.1136
410317	4485	2400000	12974.2	52.9583	4072.08	19.744
429152	4698	2400000	12607.8	53.125	3914.97	19.4192
458653	4912	2400000	13575.7	52.3333	4496.97	18.1904
488578	5125	2400000	13874.8	52.25	4806.82	17.9652
515666	5339	2400000	14114.8	52.1667	4722.15	17.4992
534985	5553	2400000	13648	52.625	4579.03	17.3379
567328	5766	2400000	12894.3	53.2083	4238.4	17.5877
603338	5980	2400000	12195.6	53.875	4027.11	17.4958
630243	6193	2400000	11746.1	54.375	3832.82	17.7183
651685	6407	2400000	11424.7	54.7083	3707.99	17.5545
675426	6620	2400000	11101.3	54.875	3609.74	17.8168
698113	6834	2400000	10809.1	55.2917	3552.21	17.6397
736728	7048	2400000	10262.5	56.1667	3395.21	17.6887
772126	7261	2400000	9857.96	56.25	3186.54	17.4952
814412	7475	2400000	9388.25	57.0417	3070.82	17.8183
848727	7688	2400000	9379.83	57.2083	2922.89	17.4927
871790	7902	2400000	9308.54	57.4167	2884.52	16.9992
898511	8116	2400000	9066.71	57.6667	2837.69	17.2111
924219	8329	2400000	8867.17	58	2749.41	17.3397
947351	8543	2400000	8637.21	58.25	2675.03	17.6659
971787	8756	2400000	8566.17	58.5	2711.24	17.6352
995984	8970	2400000	8387.46	58.75	2684.18	17.7975
1014566	9183	2400000	8313.17	58.875	2518.86	17.6003
