population	links	tests	detected	time	error	time_error
91637	123	2400000	93844.6	32.9479	18916.6	19.8906
99746	185	2400000	92401.5	32.9792	18625.3	19.8737
107770	247	2400000	85586	33.625	17253.5	19.7753
109122	309	2400000	84474	33.7188	17024.4	19.7843
115897	371	2400000	79573.9	34.2083	16038.5	19.7179
119717	432	2400000	77056.7	34.4792	15535.9	19.5959
120857	494	2400000	76350.3	34.5104	15394.1	19.6306
127734	556	2400000	72289	34.8958	14570.4	19.5765
129923	618	2400000	71090.2	34.9479	14336	19.5885
130457	680	2400000	70761.3	35.0104	14262.9	19.5928
138786	742	2400000	66558	35.4688	13422.8	19.5058
140596	804	2400000	65698.7	35.5833	13236.5	19.4435
149373	865	2400000	61884.5	36.0104	12476.1	19.3875
160990	927	2400000	57481.5	36.625	11589	19.2918
163653	989	2400000	56520.6	36.6458	11393.2	19.3513
164563	1051	2400000	56207.8	36.6979	11335.6	19.2916
183451	1113	2400000	50457.3	37.4583	10175.2	19.2038
200520	1175	2400000	46203.3	38.1458	9313.04	19.0491
205060	1236	2400000	45162.6	38.3021	9108.32	19.1312
207108	1298	2400000	44682.9	38.3646	9014.32	18.9968
215568	1360	2400000	42962.7	38.7188	8660.69	18.9833
218399	1422	2400000	42394.1	38.75	8549.07	18.9586
222835	1484	2400000	41550.3	38.875	8381.31	18.9549
224976	1546	2400000	41201.6	38.9792	8308.86	18.8952
226542	1608	2400000	40907	39.0208	8246.93	18.8655
234104	1669	2400000	39594.9	39.3021	7987.82	18.8658
235209	1731	2400000	39422.9	39.2708	7949.46	18.8474
242751	1793	2400000	38147	39.5	7692.83	18.7869
246738	1855	2400000	37637.1	39.6042	7589.24	18.7517
248179	1917	2400000	37369.5	39.7396	7537.21	18.8193
286861	1979	2400000	32380.6	40.8333	6534.06	18.5547
295141	2040	2400000	31463.7	41.0417	6345.69	18.5423
296629	2102	2400000	31273.8	41.1354	6308.67	18.5761
331642	2164	2400000	28024.6	41.9167	5654.05	18.4877
347315	2226	2400000	26762.5	42.2188	5400.68	18.4151
358430	2288	2400000	25917.8	42.4792	5231.18	18.3994
362973	2350	2400000	25651.2	42.5312	5178.15	18.4211
370185	2412	2400000	25127.6	42.6979	5070.84	18.3497
376319	2473	2400000	24701.8	42.7812	4986.19	18.3389
381815	2535	2400000	24364.2	42.9375	4918.23	18.1715
393219	2597	2400000	23638.4	43.125	4769.82	18.2142
397542	2659	2400000	23413.1	43.2812	4728.32	18.2832
402181	2721	2400000	23137.7	43.3646	4670.41	18.2688
404516	2783	2400000	23000	43.4167	4640.63	18.2349
412787	2845	2400000	22529	43.5417	4544.47	18.1651
421612	2906	2400000	22068.8	43.6562	4457.65	18.1605
425033	2968	2400000	21887	43.7812	4416.45	18.1591
449065	3030	2400000	20742.4	44.1562	4192.1	18.102
470280	3092	2400000	19801.6	44.5312	3998.66	18.0036
478630	3154	2400000	19498.7	44.5729	3938.8	17.9832
482508	3216	2400000	19318.9	44.7708	3905.82	17.9781
484838	3277	2400000	19220.6	44.7604	3877.06	17.9898
486741	3339	2400000	19147.6	44.8229	3862.37	17.8923
495568	3401	2400000	18824.6	44.9167	3804.42	17.9317
497117	3463	2400000	18768.2	44.9167	3787.24	17.9295
503492	3525	2400000	18551.9	45.0625	3741.59	18.0233
512301	3587	2400000	18253.7	45.1562	3683.73	17.9533
514094	3649	2400000	18122.8	45.2188	3658.5	17.8659
530701	3710	2400000	17579.8	45.5312	3548.51	17.8787
541619	3772	2400000	17247	45.6146	3486.07	17.8371
545150	3834	2400000	17114.5	45.6562	3454.16	17.8314
566799	3896	2400000	16483.7	45.9271	3327.83	17.8031
586914	3958	2400000	15907.5	46.2292	3209.97	17.8082
592922	4020	2400000	15769	46.3021	3188.83	17.7623
614623	4081	2400000	15214.5	46.5625	3072.78	17.7639
649009	4143	2400000	14407.8	46.9583	2911.54	17.6057
