population	links	tests	detected	time	error	time_error
9870	53	30000	16142.9	8.625	2602.29	3.45507
15708	107	30000	16123.8	8.625	2583.14	3.45507
19928	160	30000	16122.8	8.66667	2571.23	3.44803
23880	214	30000	14795.4	8.83333	2330.26	3.29983
26998	267	30000	13417.5	9	2151.73	3.21455
27172	321	30000	13364.4	9.08333	2084.62	3.31243
27321	374	30000	13302.5	9.08333	2065.93	3.0505
28005	428	30000	13206.5	9.125	2005.76	3.23071
29423	481	30000	12729.6	9.125	1874.93	3.01731
31638	535	30000	12296.4	9.16667	1837.46	2.98142
49247	589	30000	9681.21	9.625	1195.23	2.69645
50274	642	30000	9643.12	9.625	1130.85	2.69645
59966	696	30000	10195.1	9.625	982.749	2.0666
61597	749	30000	10048.4	9.66667	932.12	1.97203
62642	803	30000	9943.17	9.70833	934.72	1.95612
63968	856	30000	9801.08	9.70833	863.357	1.95612
65746	910	30000	9680.08	9.75	885.134	1.93649
68561	963	30000	9653.71	9.75	799.874	1.93649
78719	1017	30000	9076.67	9.91667	773.808	1.99304
86890	1071	30000	8574.42	10.0833	683.656	1.99304
91073	1124	30000	8319.75	10.1667	655.001	1.88562
94648	1178	30000	8177.75	10.3333	649.773	1.79505
97423	1231	30000	8069.38	10.3333	615.007	1.69967
99751	1285	30000	7963	10.375	603.344	1.80854
102078	1338	30000	7793.46	10.4167	549.979	1.81812
106737	1392	30000	7511.92	10.5833	569.287	1.62447
121245	1445	30000	7224.17	10.625	574.922	1.61374
133511	1499	30000	7317.92	10.5833	510.908	1.40436
138565	1552	30000	7454.92	10.5833	516.869	1.40436
146225	1606	30000	7245.08	10.5833	481.037	1.40436
152019	1660	30000	7061.79	10.75	493.926	1.65831
155887	1713	30000	6936.62	10.7917	457.225	1.2883
160403	1767	30000	6811.38	10.875	487.544	1.56125
166295	1820	30000	6668.67	11.125	437.914	1.33073
171891	1874	30000	6549.71	10.9583	432.555	1.68119
178519	1927	30000	6438.08	11.125	507.698	1.45057
186707	1981	30000	6290.46	11.25	447.807	1.55456
190121	2034	30000	6227.88	11.3333	406.395	1.49071
191932	2088	30000	6197.12	11.3333	410.897	1.49071
195264	2142	30000	6134.08	11.3333	411.429	1.49071
201704	2195	30000	6076.42	11.4167	381.567	1.28019
211070	2249	30000	5900.5	11.5417	386.013	1.52525
216240	2302	30000	5853.04	11.5	409.137	1.41421
220807	2356	30000	5739.83	11.7083	349.303	1.35144
226291	2409	30000	5637.17	11.6667	361.645	1.37437
232990	2463	30000	5594.54	11.7083	342.377	1.4696
240464	2516	30000	5602.54	11.8333	383.569	1.37437
250350	2570	30000	5577.04	11.7917	360.767	1.2883
261061	2624	30000	5446.38	11.9167	324.126	1.28019
264934	2677	30000	5425.12	11.9583	319.457	1.22191
267007	2731	30000	5415.79	11.875	346.251	1.19896
270512	2784	30000	5442.71	11.9583	352.928	1.22191
273390	2838	30000	5450.75	11.9583	365.168	1.35144
277040	2891	30000	5430.58	11.9167	295.09	1.28019
279976	2945	30000	5419	12.0417	344.855	1.0769
282595	2998	30000	5423.88	12.125	295.293	1.33073
284705	3052	30000	5433.54	12.0417	318.901	1.0769
286431	3105	30000	5449.96	12	291.852	1.1547
290080	3159	30000	5537.21	11.9167	337.455	1.14261
291501	3213	30000	5507.58	11.9583	288.873	1.0769
292987	3266	30000	5527	11.9583	322.31	1.22191
293971	3320	30000	5532.58	12	283.9	1.1547
295749	3373	30000	5549.92	11.875	283.511	1.19896
296599	3427	30000	5546.21	11.9583	276.833	1.0769
297524	3480	30000	5570.08	12	290.598	1
300029	3534	30000	5559.83	12.0417	283.189	0.909059
304293	3587	30000	5591	12.0417	299.361	1.0769
317858	3641	30000	5549.33	12	318.656	1
328050	3695	30000	5468.42	12.0417	301.542	0.909059
335854	3748	30000	5458.67	12.2917	325.839	1.22191
344819	3802	30000	5377.42	12.2917	325.182	0.909059
352922	3855	30000	5430.58	12.1667	305.169	1.10554
358259	3909	30000	5395.62	12.25	253.556	0.866025
362463	3962	30000	5386.33	12.2083	304.5	0.996522
366241	4016	30000	5387.54	12.2917	272.18	1.35144
370628	4069	30000	5380.5	12.25	282.446	0.866025
374908	4123	30000	5340.58	12.2083	285.609	0.996522
382234	4176	30000	5365.54	12.1667	258.968	0.745356
388172	4230	30000	5308.79	12.2917	234.064	0.909059
393524	4284	30000	5324.29	12.2917	245.286	0.909059
400941	4337	30000	5365.5	12.375	235.004	0.968246
405483	4391	30000	5415.04	12.375	256.358	0.968246
408388	4444	30000	5398.46	12.2917	225.36	0.909059
411196	4498	30000	5401.12	12.2917	232.953	0.909059
414980	4551	30000	5391.38	12.375	267.438	1.12731
418661	4605	30000	5390.21	12.375	273.444	1.12731
424597	4658	30000	5366.29	12.4167	221.003	0.986013
430214	4712	30000	5395.92	12.3333	258.096	0.942809
440783	4766	30000	5462.33	12.375	245.298	0.968246
447415	4819	30000	5565.46	12.3333	254.051	0.942809
454400	4873	30000	5634.62	12.3333	230.548	0.942809
460832	4926	30000	5584.08	12.2083	213.939	0.996522
467067	4980	30000	5581.67	12.25	227.974	1.04083
474316	5033	30000	5537.17	12.3333	232.299	0.942809
483918	5087	30000	5633.79	12.2917	233.995	0.909059
490077	5140	30000	5716.71	12.2917	212.932	0.909059
496269	5194	30000	5779.21	12.25	204.876	0.866025
503213	5248	30000	5825.75	12.1667	251.487	0.745356
508728	5301	30000	5801.5	12.2083	288.076	0.812233
516860	5355	30000	5770.88	12.1667	232.849	0.745356
521460	5408	30000	5750.42	12.1667	243.792	0.745356
526895	5462	30000	5727.58	12.2083	234.443	0.812233
532189	5515	30000	5685.96	12.2083	255.822	0.812233
537887	5569	30000	5686.04	12.2083	263.601	0.812233
541573	5622	30000	5660.71	12.2083	238.056	0.812233
556721	5676	30000	5577	12.3333	259.765	0.942809
563048	5729	30000	5540.67	12.2917	233.513	0.909059
568617	5783	30000	5518.71	12.2917	211.106	0.909059
580579	5837	30000	5447.96	12.375	245.996	0.968246
591305	5890	30000	5381.92	12.4167	234.246	0.986013
598800	5944	30000	5327.42	12.5833	255.475	0.986013
605850	5997	30000	5309.25	12.6667	185.564	0.942809
611613	6051	30000	5305.54	12.5	276.786	1
619759	6104	30000	5249.38	12.625	233.059	0.968246
628142	6158	30000	5192.08	12.75	234.31	0.866025
632139	6211	30000	5178.5	12.625	239.849	0.968246
636203	6265	30000	5202.25	12.6667	226.929	0.942809
641852	6319	30000	5146.29	12.6667	215.654	0.942809
648239	6372	30000	5123.33	12.7083	234.614	0.909059
653672	6426	30000	5069.88	12.8333	197.672	0.942809
657578	6479	30000	5087.88	12.7917	217.636	0.812233
661968	6533	30000	5082.58	12.875	240.937	0.661438
667542	6586	30000	5078.46	12.875	216.474	0.877971
676779	6640	30000	5013.29	12.8333	196.183	0.942809
683172	6693	30000	5039.08	12.7917	184.08	0.996522
687719	6747	30000	5025.79	12.9583	266.801	0.702179
694138	6801	30000	4997.58	12.9583	227.63	0.909059
700704	6854	30000	4979.88	12.9583	226.088	0.909059
708461	6908	30000	4947.38	13.0417	218.181	0.909059
718055	6961	30000	4939.54	13.125	222.487	0.661438
730686	7015	30000	4899.46	13.0417	244.954	0.909059
740753	7068	30000	4866.42	12.9583	253.288	0.702179
748547	7122	30000	4873.29	13.0417	258.764	0.909059
756172	7175	30000	4843.42	13.0833	190.5	0.799305
766560	7229	30000	4777.25	13.1667	263.05	0.745356
776630	7282	30000	4767.5	13.25	234.296	1.04083
787940	7336	30000	4715.83	13.1667	210.547	0.745356
800565	7390	30000	4686.42	13.2083	213.363	0.812233
808459	7443	30000	4650.54	13.2917	210.279	0.909059
817130	7497	30000	4642.5	13.3333	212.694	0.942809
828952	7550	30000	4630.04	13.2083	265.855	0.812233
838227	7604	30000	4623.83	13.25	201.252	0.866025
844333	7657	30000	4654.62	13.2083	207.094	0.812233
850465	7711	30000	4696.67	13.375	254.017	0.968246
855769	7764	30000	4696.33	13.2917	250.603	0.909059
861119	7818	30000	4702.33	13.25	244.821	0.866025
868573	7872	30000	4678.58	13.25	233.894	1.04083
874885	7925	30000	4667.17	13.3333	223.136	0.942809
882824	7979	30000	4652	13.375	208.684	0.968246
890686	8032	30000	4652.58	13.375	240.087	0.968246
895408	8086	30000	4621.54	13.25	234.513	0.866025
901393	8139	30000	4603.71	13.375	229.427	0.968246
909871	8193	30000	4601.38	13.2917	206.091	0.909059
916079	8246	30000	4583.79	13.5417	227.802	0.996522
920987	8300	30000	4542.54	13.5417	228.452	0.996522
926721	8353	30000	4583.25	13.375	227.514	0.968246
931932	8407	30000	4562.96	13.5417	207.284	0.996522
936182	8461	30000	4548.08	13.5417	229.216	0.996522
944829	8514	30000	4553.92	13.625	251.2	0.968246
949526	8568	30000	4540.08	13.5417	219.685	0.996522
954998	8621	30000	4580.75	13.5	218.83	1
961010	8675	30000	4574.29	13.5833	207.858	0.986013
967261	8728	30000	4599.88	13.5	209.799	1
976728	8782	30000	4551.04	13.5417	182.298	0.996522
982970	8835	30000	4531.12	13.5833	191.541	0.986013
987521	8889	30000	4562.67	13.5833	159.053	0.986013
992764	8943	30000	4541.38	13.625	240.464	0.968246
997828	8996	30000	4517.79	13.5833	198.082	0.986013
1003710	9050	30000	4526.08	13.625	193.781	0.968246
1008249	9103	30000	4520	13.75	223.382	0.866025
1012844	9157	30000	4528.17	13.5833	231.506	0.986013
1016781	9210	30000	4528.62	13.6667	229.542	0.942809
1022092	9264	30000	4539.96	13.5833	177.23	0.986013
1028321	9317	30000	4580.17	13.625	241.132	0.968246
1035347	9371	30000	4650.71	13.4167	228.447	0.986013
1040899	9425	30000	4662.5	13.5	215.211	1
1046517	9478	30000	4702.46	13.3333	187.169	0.942809
1052365	9532	30000	4692	13.5	214.558	1
1056648	9585	30000	4679.42	13.4167	207.105	0.986013
1066843	9639	30000	4643.12	13.5417	208.54	0.996522
1075260	9692	30000	4642	13.4583	258.731	0.996522
1080781	9746	30000	4667.08	13.4583	224.718	0.996522
1091212	9799	30000	4635.88	13.5833	209.04	0.986013
