population	links	tests	detected	time	error	time_error
39752	575	2400000	76248.9	19.9062	822.278	14.272
46692	863	2400000	79464	19.3646	742.94	11.9662
58297	1151	2400000	86368.7	18.9062	783.733	10.0702
69719	1439	2400000	85536.7	18.9792	681.048	8.3443
80362	1727	2400000	82104.4	19.1354	782.957	7.52018
91122	2015	2400000	83569.4	19.3646	844.338	6.95915
113989	2303	2400000	76934.4	19.7292	832.018	6.1428
172731	2591	2400000	53620.5	21.3229	737.518	6.22059
182147	2879	2400000	50958.9	21.4792	664.511	6.24937
191095	3167	2400000	49168.9	21.5521	669.465	6.24226
198726	3455	2400000	47744.1	21.7396	723.392	6.27662
216650	3743	2400000	45773.2	22.0104	780.887	6.29095
256355	4031	2400000	40620.5	22.6354	840.29	6.23745
262576	4319	2400000	40098.4	22.6562	882.062	6.2612
282757	4607	2400000	38097.1	23	928.364	6.37628
301655	4894	2400000	36465.3	23.2708	853.777	6.1947
307468	5182	2400000	35971.5	23.2708	826.659	6.27812
348457	5470	2400000	33269.7	23.7604	870.991	6.34321
401016	5758	2400000	30112.3	24.25	807.67	6.2174
436397	6046	2400000	28289.5	24.5729	826.016	6.17053
457907	6334	2400000	27076.3	24.7396	804.833	6.23183
463037	6622	2400000	26832.5	24.8021	760.415	6.21496
479420	6910	2400000	26309.1	24.9167	740.974	6.33009
508290	7198	2400000	24996.2	25.1146	694.877	6.28697
548311	7486	2400000	23859.9	25.4583	689.255	6.19753
595702	7774	2400000	22503.8	25.7292	650.698	6.17529
679881	8062	2400000	20254.9	26.3542	613.479	6.27493
685886	8350	2400000	20155.7	26.3958	651.135	6.29721
694011	8638	2400000	19984.4	26.4062	606.656	6.34847
734078	8926	2400000	19220.9	26.6354	573.535	6.42704
749233	9214	2400000	19034.8	26.7292	570.659	6.33522
770488	9502	2400000	18635.9	26.8438	562.858	6.31529
776003	9789	2400000	18493.7	26.8438	565.589	6.38461
791977	10077	2400000	18311.2	26.9792	600.239	6.41993
811029	10365	2400000	18013.5	27.0312	587.522	6.41041
827065	10653	2400000	17802.5	27.125	556.946	6.29575
835568	10941	2400000	17736.1	27.1771	528.275	6.21093
853014	11229	2400000	17500.8	27.2604	550.322	6.28299
858422	11517	2400000	17377	27.2812	546.562	6.21549
868573	11805	2400000	17373.3	27.375	563.056	6.16732
885367	12093	2400000	17381	27.3438	582.732	6.03336
903877	12381	2400000	17216.8	27.4792	523.725	6.14606
926326	12669	2400000	17177.2	27.5417	547.786	6.02731
934788	12957	2400000	17112.4	27.5833	573.466	6.19591
940383	13245	2400000	17159.3	27.5833	607.737	6.06537
954710	13533	2400000	17032.8	27.6771	592.276	6.12986
968186	13821	2400000	17045.3	27.7604	584.998	6.05267
986356	14109	2400000	17092.7	27.8229	564.586	5.98786
990691	14396	2400000	17048.3	27.7708	580.288	5.97103
1008804	14684	2400000	17066.2	27.875	622.753	5.96279
1023458	14972	2400000	16994.5	27.9688	614.223	6.00427
1047043	15260	2400000	16955.2	28.0521	655.215	5.82097
1070880	15548	2400000	16721.4	28.2188	632.694	5.92882
1093453	15836	2400000	16731.9	28.2292	584.494	5.97773
1098616	16124	2400000	16683.8	28.3229	631.123	5.86293
1116181	16412	2400000	16517.6	28.3542	647.576	5.86623
1121422	16700	2400000	16525.9	28.3229	647.684	5.8561
1139535	16988	2400000	16318.5	28.4167	653.132	5.85043
