population	links	tests	detected	time	error	time_error
23878	213	1200000	25198	38.625	39422.3	29.0334
27970	427	1200000	21606.9	39.375	33769.7	28.088
50258	640	1200000	12628	42	18705.7	24.4268
63932	854	1200000	10829.4	40.7917	14547.4	17.8604
86394	1067	1200000	8222.58	42.625	10799.6	17.3187
99743	1281	1200000	7167.92	43.5417	9375.64	17.1754
133177	1495	1200000	5858.38	44.4583	6938.59	14.4451
155459	1708	1200000	5178.12	45.0833	5945.11	13.7224
178373	1922	1200000	4552.67	46.3333	5263.28	14.3372
194929	2135	1200000	4192.04	47.0417	4843.93	13.9938
220369	2349	1200000	3715.42	48	4265.71	14.0119
247021	2562	1200000	3398.62	48.75	3819.19	13.9433
270029	2776	1200000	3147.79	49.3333	3475.31	13.6341
282290	2990	1200000	3040.46	49.5	3316.11	13.2288
291342	3203	1200000	3031.33	49.4583	3188.93	12.9226
296499	3417	1200000	3004.67	49.625	3173.87	13.2012
315036	3630	1200000	2868.75	49.8333	2970	12.7105
351989	3844	1200000	2627.71	50.5833	2674.58	12.648
369559	4058	1200000	2529.08	50.875	2548.16	12.387
392362	4271	1200000	2398.29	51.3333	2379.48	12.4722
410317	4485	1200000	2303.33	51.6667	2285.19	12.1747
429152	4698	1200000	2216.29	51.875	2180.13	11.7091
458653	4912	1200000	2171.17	52	2106.8	11.619
488578	5125	1200000	2190.21	51.7917	1944.98	11.2691
515666	5339	1200000	2176.71	51.875	1798.87	10.6194
534985	5553	1200000	2125.04	52.0417	1789.82	10.7312
567328	5766	1200000	2009.21	52.4583	1681.33	10.6768
603338	5980	1200000	1887.04	53.0417	1584.42	10.2547
630243	6193	1200000	1836	53.375	1561.26	10.2439
651685	6407	1200000	1755.79	53.5417	1472.49	9.99965
675426	6620	1200000	1718.96	53.7917	1434.11	9.8146
698113	6834	1200000	1665.62	54	1389.13	9.60902
736728	7048	1200000	1563.5	54.625	1274.37	8.90342
772126	7261	1200000	1511.67	54.6667	1243.73	9.32142
814412	7475	1200000	1432.21	55.2083	1191.25	8.67908
848727	7688	1200000	1400.75	55.3333	1190.83	8.69227
871790	7902	1200000	1359.29	55.5417	1092.71	8.22555
898511	8116	1200000	1331.08	55.8333	1105.45	8.03465
924219	8329	1200000	1290.79	56.0417	1059.42	7.96825
947351	8543	1200000	1265.58	56	1025.44	7.97914
971787	8756	1200000	1239.33	56.3333	1010.38	7.6956
995984	8970	1200000	1209.79	56.5	987.277	7.32575
1014566	9183	1200000	1199.04	56.4583	1003.41	7.41573
1037821	9397	1200000	1193.58	56.5417	944.901	7.48285
1064230	9611	1200000	1173.08	56.7083	946.694	7.1526
1094101	9824	1200000	1135.79	56.9167	929.286	7.13948
1129309	10038	1200000	1108.08	57.125	907.742	6.88749
1162215	10251	1200000	1082.62	57.2917	865.666	6.44151
