population	links	tests	detected	time	error	time_error
23878	213	1200000	106440	18.0208	3940.72	10.6304
27970	427	1200000	93291.9	18.4271	3584.17	10.3201
50258	640	1200000	65397.9	19.0833	2733.58	7.30997
63932	854	1200000	67237.5	18.8438	2555.68	5.56769
86394	1067	1200000	57067.9	19.5104	2275.25	5.25462
99743	1281	1200000	51516	19.9896	2221.58	5.29634
133177	1495	1200000	47103.5	20.3542	1933.74	4.71674
155459	1708	1200000	44342.6	20.6562	1847.25	4.70696
178373	1922	1200000	39991.8	21.0729	1790.04	4.7612
194929	2135	1200000	37418.4	21.3542	1710.63	4.66555
220369	2349	1200000	34154.7	21.7604	1667.99	4.61177
247021	2562	1200000	32895.4	22	1560.79	4.58789
270029	2776	1200000	31872	22.1771	1585.81	4.46407
282290	2990	1200000	31794.7	22.2917	1562.16	4.2803
291342	3203	1200000	32635.5	22.2292	1599.74	4.23861
296499	3417	1200000	32803.6	22.2604	1652.75	4.37579
315036	3630	1200000	32860.1	22.3646	1590.99	4.08124
351989	3844	1200000	31590.6	22.5208	1598.39	3.9705
369559	4058	1200000	31326.8	22.5625	1631.95	4.00895
392362	4271	1200000	30889.5	22.7917	1597.5	3.91915
410317	4485	1200000	31676.2	22.8854	1832.58	3.85691
429152	4698	1200000	31416.2	22.9583	1932.15	3.70932
458653	4912	1200000	33334.2	22.8229	1879.86	3.42994
488578	5125	1200000	34133.9	22.7188	1885.15	3.3318
515666	5339	1200000	34881.4	22.7083	1935.67	3.28601
534985	5553	1200000	34201.7	22.7917	1918.04	3.40561
567328	5766	1200000	32716.1	22.9688	1921.48	3.43528
603338	5980	1200000	31167.6	23.2396	1737.12	3.41532
630243	6193	1200000	30212.7	23.3958	1787.89	3.34111
651685	6407	1200000	29610.1	23.4688	1747.2	3.42945
675426	6620	1200000	28999.3	23.6146	1703.89	3.26711
698113	6834	1200000	28440.8	23.6875	1709.58	3.3271
736728	7048	1200000	27537.4	23.8542	1692.04	3.37091
772126	7261	1200000	26673.2	24.0521	1683.2	3.49209
814412	7475	1200000	25617.4	24.2292	1624.33	3.37685
848727	7688	1200000	25970.2	24.2396	1599.23	3.34428
871790	7902	1200000	25976	24.2708	1613.8	3.32911
898511	8116	1200000	25498.4	24.3958	1573.73	3.20665
924219	8329	1200000	25143.1	24.4896	1599.15	3.18807
947351	8543	1200000	24812.5	24.5938	1600.44	3.13215
971787	8756	1200000	24856.4	24.625	1670.59	3.25337
995984	8970	1200000	24549.7	24.7188	1622.06	3.13374
1014566	9183	1200000	24480.1	24.7083	1684.88	3.19962
1037821	9397	1200000	25646.9	24.625	1692.75	3.19128
1064230	9611	1200000	25850.1	24.6771	1695.98	3.0403
1094101	9824	1200000	25295.9	24.7708	1682.14	3.0923
