population	links	tests	detected	time	error	time_error
23878	213	600000	53230.9	20.0625	1811.16	10.1994
27970	427	600000	46656.8	20.4583	1698.2	9.98573
50258	640	600000	32711.4	21.5833	1266.56	8.19764
63932	854	600000	33640.5	21.625	1321.26	6.89636
86394	1067	600000	28533.9	22.3646	1269.64	6.48283
99743	1281	600000	25790.9	22.6979	1187.55	6.44569
133177	1495	600000	23582	23.2708	1155.7	6.06413
155459	1708	600000	22160.9	23.5833	1120.21	5.96558
178373	1922	600000	20031.9	24.1146	1062.65	6.027
194929	2135	600000	18734.4	24.3854	1038.14	5.9703
220369	2349	600000	17092.4	24.7812	952.262	6.04247
247021	2562	600000	16437.5	25.0208	957.903	5.78379
270029	2776	600000	15961.2	25.1979	945.703	5.45362
282290	2990	600000	15914.9	25.3021	931.588	5.31614
291342	3203	600000	16307	25.1979	988.992	4.97794
296499	3417	600000	16399.8	25.1979	1019.12	4.97794
315036	3630	600000	16452.1	25.3125	958.635	4.71956
351989	3844	600000	15796	25.5833	962.652	4.60241
369559	4058	600000	15681.1	25.6875	1009.62	4.54682
392362	4271	600000	15438.4	25.8229	961.707	4.51753
410317	4485	600000	15850.2	25.9792	1083.15	4.33661
429152	4698	600000	15711.5	26.0208	1110.49	4.21494
458653	4912	600000	16671.2	25.8021	1159.29	3.92632
488578	5125	600000	17081.7	25.6458	1152.69	3.8268
515666	5339	600000	17450.6	25.625	1159.68	3.62567
534985	5553	600000	17114.8	25.7812	1138.19	3.56953
567328	5766	600000	16336	26.0625	1098	3.53132
603338	5980	600000	15574.3	26.2396	1075.09	3.36813
630243	6193	600000	15118.4	26.3958	1059.26	3.51617
651685	6407	600000	14828.6	26.4688	1059.3	3.56673
675426	6620	600000	14460.6	26.6667	1005.36	3.60815
698113	6834	600000	14205.5	26.7708	1011.85	3.56141
736728	7048	600000	13761.6	26.9896	1011.61	3.47053
772126	7261	600000	13339.3	27.1771	945.677	3.46476
814412	7475	600000	12820.8	27.3958	956.052	3.4588
848727	7688	600000	12967	27.4479	996.633	3.5993
871790	7902	600000	13001.1	27.375	987.022	3.45615
898511	8116	600000	12730.3	27.6667	1030.42	3.41441
924219	8329	600000	12547.5	27.7708	1018.09	3.42392
947351	8543	600000	12407.6	27.7917	1001.1	3.47539
971787	8756	600000	12429.9	27.8125	1014.35	3.33911
995984	8970	600000	12281.1	27.9688	934.204	3.32879
1014566	9183	600000	12250.9	28.0312	1029.72	3.30466
1037821	9397	600000	12849.3	27.8542	1008.93	3.13727
1064230	9611	600000	12937.4	27.8333	971.679	3.13328
1094101	9824	600000	12686.6	27.9792	987.719	3.02029
1129309	10038	600000	12397.5	28.125	935.129	3.07635
1162215	10251	600000	12131.8	28.2604	930.419	3.22861
1190909	10465	600000	11906.5	28.375	925.401	3.11513
1222180	10678	600000	11687.3	28.5312	920.625	3.14966
1248519	10892	600000	11523.2	28.5729	913.939	3.15971
1271395	11106	600000	11372.9	28.6562	890.324	3.22344
1295857	11319	600000	11230.6	28.7604	886.459	3.18493
1322299	11533	600000	11055.2	28.9167	879.942	3.13328
1347160	11746	600000	10900.1	28.9688	885.424	3.19382
1380306	11960	600000	10703.5	29.1042	874.839	3.07933
1415078	12174	600000	10492.4	29.25	844.386	3.13753
1446709	12387	600000	10312.7	29.3438	802.819	3.04469
1464052	12601	600000	10220.5	29.3646	820.181	3.13906
1481625	12814	600000	10128.8	29.3958	878.538	3.1816
1504865	13028	600000	10014.1	29.4792	821.6	3.26233
1525835	13241	600000	9887.73	29.5417	825.776	3.17451
1546707	13455	600000	9907.28	29.6042	826.232	3.25619
1569002	13669	600000	9803.2	29.6458	815.913	3.02029
1582800	13882	600000	9739.26	29.6354	832.063	3.16445
1598906	14096	600000	9675.23	29.75	810.726	3.09903
1620141	14309	600000	9587.16	29.7917	828.714	3.16188
1645565	14523	600000	9479.35	29.9271	792.519	3.12788
1671149	14737	600000	9433.88	30.0208	806.462	3.21289
1701284	14950	600000	9463.46	30.0625	835.887	3.16056
1734102	15164	600000	9450.12	30.1562	845.986	3.09034
1752179	15377	600000	9416.92	30.1146	849.712	3.16129
1777104	15591	600000	9498.21	30.2188	886.801	3.10165
1802810	15804	600000	9510.34	30.2396	918.12	3.17235
1828340	16018	600000	9535.11	30.2917	890.666	3.05896
1856083	16232	600000	9614.84	30.3125	917.065	3.0379
