population	links	tests	detected	time	error	time_error
39752	575	2400000	38028.7	52.4583	44903.7	59.5902
46692	863	2400000	37821.3	51.4375	41075.6	58.6493
58297	1151	2400000	38429.5	50.2188	39418.3	55.2189
69719	1439	2400000	33633.6	50	33370.7	50.2109
80362	1727	2400000	29895.3	50.6354	29294	48.7684
91122	2015	2400000	27208.3	51.1146	26305.1	47.7994
113989	2303	2400000	22692.2	52.5417	21733	46.4639
172731	2591	2400000	15125.5	56.0521	14465.3	45.4358
182147	2879	2400000	14374.8	56.5208	13746.9	45.3402
191095	3167	2400000	13702.4	57	13109.4	45.2713
198726	3455	2400000	13189.2	57.3646	12615.5	45.1927
216650	3743	2400000	12137.2	58.0521	11600.7	44.9363
256355	4031	2400000	10279.2	59.5521	9797.59	44.6966
262576	4319	2400000	10045.3	59.8438	9577.21	44.4627
282757	4607	2400000	9342.09	60.5312	8890.93	44.5496
301655	4894	2400000	8763.02	61.0521	8309.28	44.2181
307468	5182	2400000	8606.59	61.2188	8202.57	44.2903
348457	5470	2400000	7611.7	62.5938	7275.75	44.2029
401016	5758	2400000	6633.15	63.9062	6301.25	44.1128
436397	6046	2400000	6109.54	64.7708	5811.14	43.7469
457907	6334	2400000	5830.64	65.2188	5534.65	43.8955
463037	6622	2400000	5747.44	65.375	5462.32	43.8153
479420	6910	2400000	5561.44	65.8021	5282.99	43.8768
508290	7198	2400000	5260.28	66.3438	4991.13	43.761
548311	7486	2400000	4881.26	67.1771	4630.12	43.6595
595702	7774	2400000	4509.83	68.0729	4271.8	43.3922
679881	8062	2400000	3956.74	69.6354	3752.47	43.0783
685886	8350	2400000	3935.83	69.6458	3717.58	43.1163
694011	8638	2400000	3877.45	69.8542	3667.13	42.9731
734078	8926	2400000	3682.47	70.5	3492.97	42.9545
749233	9214	2400000	3613.15	70.6771	3413.4	42.9671
770488	9502	2400000	3511.15	71.1042	3333.54	42.8906
776003	9789	2400000	3485.2	71.2188	3310.1	42.8577
791977	10077	2400000	3418.28	71.375	3234.74	42.8409
811029	10365	2400000	3349.25	71.7812	3167.68	42.7885
827065	10653	2400000	3272.51	72.0833	3083.78	42.7225
835568	10941	2400000	3238.74	72.1354	3064.01	42.685
853014	11229	2400000	3189.89	72.4167	3017.56	42.6194
858422	11517	2400000	3163.07	72.4479	2988.4	42.718
868573	11805	2400000	3129.2	72.6354	2957.98	42.6517
885367	12093	2400000	3089.28	72.8646	2923.23	42.7506
903877	12381	2400000	3020.71	73.1146	2850.62	42.518
926326	12669	2400000	2939.94	73.5729	2777.21	42.6326
934788	12957	2400000	2915.27	73.7188	2761.33	42.7132
940383	13245	2400000	2907.83	73.6042	2743.25	42.8757
954710	13533	2400000	2854.88	73.9896	2704.57	42.6361
968186	13821	2400000	2830.39	74.0625	2672.28	42.7301
986356	14109	2400000	2786.26	74.2917	2630.94	42.6515
990691	14396	2400000	2768.98	74.5	2614.4	42.8164
1008804	14684	2400000	2714.26	74.8333	2556.97	42.578
1023458	14972	2400000	2685.26	74.9792	2533.04	42.5529
1047043	15260	2400000	2632.29	75.2812	2489.27	42.7918
1070880	15548	2400000	2582.26	75.4792	2429.44	42.5313
1093453	15836	2400000	2519.01	75.9792	2360.32	42.3947
1098616	16124	2400000	2509.27	76.1042	2352.63	42.3328
