population	links	tests	detected	time	error	time_error
27899	1462	600000	2493.03	26.4115	4408.1	6.63236
37664	2106	600000	1828.75	27.3073	3120.09	5.71235
51068	3277	600000	1414.9	27.9375	2338.04	4.83267
62065	4389	600000	1592.48	27.6146	1897.28	4.48084
72017	5173	600000	1769.22	27.1406	1725.2	4.19421
83450	6193	600000	1667.59	27.2969	1524.87	3.96082
96134	7123	600000	1469.59	27.7812	1334.37	3.63617
106434	7707	600000	1365.5	28.0885	1177.92	3.41097
127199	8692	600000	1222.14	28.4427	1012.59	3.08405
137942	9736	600000	1164.59	28.6302	933.239	2.86676
152749	10895	600000	1083.76	28.8438	855.19	2.6588
162467	11646	600000	1022.43	29	796.962	2.45815
175528	12313	600000	958.021	29.1979	741.081	2.22972
186109	13476	600000	903.547	29.3594	687.778	1.89883
203526	14376	600000	865.062	29.4479	646.169	1.77508
221134	15036	600000	815.38	29.5833	608.522	1.57936
232319	16080	600000	800.589	29.6354	579.882	1.44584
248476	17200	600000	758.302	29.7448	534.348	1.22087
258795	18279	600000	732.938	29.776	523.712	1.12602
270779	18880	600000	708.552	29.8229	495.83	1
281622	19867	600000	684.505	29.8594	471.896	0.839259
299222	20615	600000	663.458	29.8906	458.433	0.730948
320395	21148	600000	640.62	29.9115	431.79	0.624546
332878	22252	600000	639.083	29.9219	415.74	0.597253
342974	23249	600000	626.453	29.9323	408.45	0.567917
354366	24153	600000	901.208	29.3906	651.333	1.90672
364147	24913	600000	985.427	29.099	767.558	2.34621
380339	25808	600000	958.875	29.1771	737.057	2.14511
393415	26731	600000	937.49	29.2344	718.962	2.10021
404877	28021	600000	908.969	29.3333	690.262	1.93259
419037	28812	600000	889.323	29.4115	674.855	1.86852
431544	29749	600000	871.177	29.4167	655.784	1.8587
441107	30831	600000	858.234	29.4479	640.702	1.80858
452048	31609	600000	842.135	29.5208	625.695	1.62463
463904	32559	600000	823.042	29.5469	611.715	1.57245
474184	33625	600000	813.188	29.5885	586.201	1.51356
485049	34702	600000	799.26	29.599	587.209	1.48436
494641	35849	600000	802.87	29.6042	571.277	1.44194
506385	36939	600000	830.406	29.5729	566.739	1.51675
516068	37865	600000	872.333	29.5052	582.894	1.62511
528304	38944	600000	864.448	29.5156	565.559	1.54921
539028	40005	600000	867.609	29.5052	558.488	1.6003
550702	40966	600000	853.948	29.5417	550.15	1.53438
561739	42619	600000	843.245	29.5729	541.097	1.4493
572045	43847	600000	839.229	29.5938	527.364	1.44469
581944	44802	600000	834.464	29.5781	524.345	1.48912
593402	45825	600000	820.75	29.6406	513.185	1.31331
603765	47081	600000	815.089	29.6354	505.739	1.34549
614127	48180	600000	794.135	29.7031	490.996	1.1671
626272	49141	600000	790.865	29.7292	483.597	1.16572
638725	50329	600000	776.609	29.75	476.435	1.03945
649818	51159	600000	765.391	29.8021	469.194	0.96435
660966	52415	600000	758.125	29.7917	459.509	0.955884
670591	53360	600000	818.615	29.6719	485.815	1.2195
682147	54146	600000	825.578	29.6875	481.906	1.15998
695484	55386	600000	819.271	29.6771	481.193	1.20008
708480	56644	600000	805.25	29.7344	470.078	1.05334
719927	57785	600000	794.62	29.7344	459.092	1.07217
730327	59172	600000	787.276	29.7604	460.329	1.06774
740580	60346	600000	776.521	29.7604	456.836	1.02958
750408	61981	600000	772.771	29.7656	450.096	1.00473
760573	63009	600000	760.781	29.8125	432.687	0.908484
771985	64248	600000	757.792	29.8021	429.447	0.92192
783252	65298	600000	748.823	29.8177	432.861	0.901518
798303	66533	600000	737.901	29.8594	424.274	0.81507
810816	67767	600000	728.25	29.8594	410.619	0.764399
823675	69088	600000	719.688	29.8698	404.468	0.745068
834740	70373	600000	715.219	29.875	401.814	0.735
845940	71349	600000	707.542	29.8906	391.782	0.703042
857228	72264	600000	700.995	29.9115	389.901	0.591643
870092	73117	600000	693.026	29.9323	384.086	0.53152
880595	74107	600000	722.984	29.8438	425.351	0.816411
890533	75630	600000	741.88	29.7969	454.211	0.949704
900755	76451	600000	734.708	29.8125	442.181	0.908484
912392	77287	600000	729.833	29.8229	446.095	0.916479
923797	78481	600000	721.516	29.8385	440.618	0.82473
933143	80008	600000	712.516	29.8438	438.959	0.816411
944803	81584	600000	709.172	29.8698	424.531	0.771456
954315	82689	600000	710.109	29.875	423.208	0.761736
964568	83856	600000	703.292	29.8594	421.431	0.790141
974153	85291	600000	723.714	29.8438	426.564	0.840562
983803	87021	600000	734.464	29.8333	425.382	0.856527
993807	88682	600000	730.557	29.8542	423.871	0.847722
1003413	89961	600000	729.656	29.8438	417.175	0.840562
1013974	91676	600000	732.755	29.8646	406.251	0.780921
1023699	92898	600000	728.432	29.8802	404.611	0.69649
1033478	94359	600000	732.422	29.849	403.464	0.807878
1043532	96162	600000	727.995	29.8646	398.168	0.780921
1053829	97460	600000	731.99	29.8646	403.734	0.780921
1063413	99082	600000	734	29.8698	399.795	0.745068
1072946	101207	600000	736.562	29.8698	387.229	0.68927
1082592	102965	600000	738.917	29.8438	397.954	0.791524
1092061	104569	600000	739.917	29.875	386.025	0.735
1102961	105706	600000	739.74	29.875	382.623	0.761736
1114868	107520	600000	742.75	29.8542	384.023	0.799124
