population	links	tests	detected	time	error	time_error
27335	1435	600000	4624.37	24.2708	7217.45	7.89331
37073	2073	600000	3309.45	25.3542	5083.04	7.22635
49960	3241	600000	2544.82	26.125	3855.89	6.53588
59902	4146	600000	2594.4	25.849	3147.59	5.88785
70990	5107	600000	2724.56	25.4115	2741.86	5.15179
82457	6050	600000	2602.54	25.4896	2442.25	4.8754
96134	7123	600000	2238.43	26.1094	2085.63	4.66724
106434	7707	600000	2053.2	26.4167	1888.65	4.57187
127199	8692	600000	1800.51	26.9583	1616.27	4.29896
137942	9736	600000	1673.52	27.2083	1474.23	4.15699
152749	10895	600000	1551.08	27.4844	1362.64	3.9706
162467	11646	600000	1458.02	27.7604	1269.01	3.76105
175528	12313	600000	1356.74	27.974	1174.32	3.60871
186109	13476	600000	1284.34	28.1198	1105.52	3.44236
203526	14376	600000	1212.63	28.3906	1042.52	3.25553
221134	15036	600000	1133.4	28.5833	962.271	3.07527
232319	16080	600000	1102.7	28.6562	932.993	2.94446
248476	17200	600000	1046.15	28.8802	873.029	2.7144
258795	18279	600000	1008.91	28.974	836.391	2.63444
270779	18880	600000	968.458	29.0833	794.6	2.45272
281622	19867	600000	931.484	29.1771	765.661	2.37528
299222	20615	600000	896.422	29.276	724.054	2.13759
320395	21148	600000	858.495	29.4062	684.381	1.96159
332878	22252	600000	837.995	29.4792	673.524	1.77754
342974	23249	600000	818.495	29.5	643.017	1.75536
354366	24153	600000	1367.57	27.8333	854.218	3.07527
364147	24913	600000	1542.38	27.2292	977.307	3.34709
380339	25808	600000	1499.93	27.375	945.472	3.21626
393415	26731	600000	1457.85	27.4948	916.338	3.27481
404877	28021	600000	1417.56	27.6094	888.876	3.21222
419037	28812	600000	1383.33	27.7344	876.998	3.18014
431544	29749	600000	1344.32	27.8646	846.548	3.08765
441107	30831	600000	1317.21	27.9531	822.528	3.00255
452048	31609	600000	1290.44	28.0312	810.194	3.01994
463904	32559	600000	1263.19	28.0885	785.499	2.91778
474184	33625	600000	1231.83	28.2188	768.019	2.83894
485049	34702	600000	1207.12	28.2865	747.973	2.82634
494641	35849	600000	1197.54	28.3438	728.499	2.76214
506385	36939	600000	1240.39	28.2344	735.593	2.75177
516068	37865	600000	1299.3	28.0625	756.495	2.81927
528304	38944	600000	1283.9	28.125	727.312	2.71718
539028	40005	600000	1278.12	28.1354	731.326	2.72996
550702	40966	600000	1257.03	28.1875	719.371	2.7979
561739	42619	600000	1234.5	28.3125	695.685	2.65856
572045	43847	600000	1224.36	28.3333	686.898	2.6031
581944	44802	600000	1214.7	28.3385	671.836	2.58121
593402	45825	600000	1187.66	28.4635	662.636	2.52142
603765	47081	600000	1169.8	28.5312	647.188	2.50577
614127	48180	600000	1149.29	28.5573	638.696	2.47183
626272	49141	600000	1135.52	28.6354	626.873	2.44378
638725	50329	600000	1115.11	28.7135	617.217	2.40568
649818	51159	600000	1096.24	28.7708	611.903	2.3496
660966	52415	600000	1093.72	28.8177	597.291	2.34407
670591	53360	600000	1181.49	28.474	643.329	2.56127
682147	54146	600000	1197.96	28.4479	644.719	2.48035
695484	55386	600000	1176.7	28.5312	639.957	2.52169
708480	56644	600000	1158.26	28.5938	641.795	2.4431
719927	57785	600000	1143.87	28.6458	630.152	2.51415
730327	59172	600000	1132.87	28.6927	618.141	2.41243
740580	60346	600000	1112.51	28.7552	611.3	2.34781
750408	61981	600000	1100.52	28.7917	614.777	2.36552
760573	63009	600000	1094.17	28.8281	596.023	2.28664
771985	64248	600000	1072.48	28.9167	583.807	2.18525
783252	65298	600000	1064.99	28.8958	576.688	2.31529
798303	66533	600000	1048.73	28.9896	568.425	2.10747
810816	67767	600000	1035.59	29.0677	562.272	2.10814
823675	69088	600000	1022.22	29.0885	564.274	2.12409
834740	70373	600000	1010.11	29.1354	541.649	1.98273
845940	71349	600000	999.885	29.1562	542.585	1.98693
857228	72264	600000	988.885	29.2083	536.476	1.90653
870092	73117	600000	977.625	29.2552	526.575	1.88981
880595	74107	600000	1034.11	29.0365	570.995	2.13935
890533	75630	600000	1078.03	28.849	605.651	2.29229
900755	76451	600000	1068.16	28.9062	594.214	2.23793
912392	77287	600000	1055.31	28.9427	576.512	2.20214
923797	78481	600000	1043.32	28.9948	575.592	2.17758
933143	80008	600000	1031.24	29.0417	574.702	2.07729
944803	81584	600000	1024.41	29.0625	562.958	2.10401
954315	82689	600000	1018.37	29.0312	560.543	2.14433
964568	83856	600000	1014.39	29.0833	556.649	2.02362
974153	85291	600000	1034.12	29.0208	569.437	2.14482
983803	87021	600000	1046.27	28.9792	559.555	2.1634
993807	88682	600000	1043.6	28.9948	564.043	2.14984
1003413	89961	600000	1042.27	28.9896	556.909	2.13576
1013974	91676	600000	1040.26	29.0052	554.523	2.15913
1023699	92898	600000	1037.26	29.0365	552.478	2.09206
1033478	94359	600000	1038.2	29.0521	542.27	2.07639
1043532	96162	600000	1033.07	29.0417	538.872	2.07729
1053829	97460	600000	1037.95	29.026	546.915	2.07345
1063413	99082	600000	1035.07	29.0417	544.449	2.04819
1072946	101207	600000	1037.95	29.0521	534.701	2.01774
1082592	102965	600000	1040.57	29.0104	541.483	2.06915
1092061	104569	600000	1038.31	29.0156	542.836	2.08348
1102961	105706	600000	1036.41	29.0521	531.727	2.13342
1114868	107520	600000	1038.69	29.0521	528.941	2.13342
