population	links	tests	detected	time	error	time_error
27899	1462	600000	1735.61	27.2344	3329.44	6.20847
37664	2106	600000	1257.19	28.0677	2359.99	5.00128
51068	3277	600000	967.964	28.6615	1772.27	4.0874
62065	4389	600000	1011.97	28.7135	1434.48	3.64835
72017	5173	600000	1063.8	28.6771	1249.54	3.46476
83450	6193	600000	994.297	28.9219	1100.77	3.08554
96134	7123	600000	869.198	29.2552	941.956	2.48444
106434	7707	600000	805.875	29.3958	861.275	2.28046
127199	8692	600000	711.312	29.6146	737.225	1.74093
137942	9736	600000	668.911	29.7031	681.27	1.52398
152749	10895	600000	621.651	29.7917	617.09	1.19747
162467	11646	600000	590.099	29.8438	582.062	1.03281
175528	12313	600000	551.339	29.8802	548.84	0.874765
186109	13476	600000	519.667	29.9219	511.163	0.718873
203526	14376	600000	496.062	29.9375	472.445	0.587489
221134	15036	600000	466.047	29.9583	442.327	0.439788
232319	16080	600000	458.12	29.9688	419.861	0.443093
248476	17200	600000	432.641	29.9896	389.8	0.198997
258795	18279	600000	417.604	29.9896	381.24	0.198997
270779	18880	600000	401.286	29.9896	360.53	0.198997
281622	19867	600000	389.214	29.9948	350.564	0.141082
299222	20615	600000	375.875	29.9948	332.597	0.141082
320395	21148	600000	360.432	30	316.717	0
332878	22252	600000	355.651	30	297.38	0
342974	23249	600000	350.745	30	293.536	0
354366	24153	600000	557.526	29.9635	425.332	0.504977
364147	24913	600000	620.609	29.901	501.206	0.789085
380339	25808	600000	602.896	29.9167	488.086	0.757346
393415	26731	600000	587.964	29.9375	465.31	0.587489
404877	28021	600000	576.312	29.9375	458.556	0.652056
419037	28812	600000	558.13	29.9635	440.13	0.463665
431544	29749	600000	548.688	29.9688	429.512	0.443093
441107	30831	600000	537.068	29.9688	415.858	0.443093
452048	31609	600000	526.693	29.974	407.754	0.421272
463904	32559	600000	515.776	29.974	396.003	0.370747
474184	33625	600000	506.339	29.9844	388.135	0.243078
485049	34702	600000	496.479	29.9844	375.829	0.243078
494641	35849	600000	496.198	29.9844	368.453	0.243078
506385	36939	600000	507.495	29.9844	364.84	0.243078
516068	37865	600000	527.292	29.9844	365.113	0.243078
528304	38944	600000	522.667	29.9844	361.933	0.243078
539028	40005	600000	521.115	29.9844	354.148	0.243078
550702	40966	600000	512.432	29.9844	338.669	0.243078
561739	42619	600000	504.286	29.9844	338.657	0.243078
572045	43847	600000	501.693	29.9896	327.737	0.198997
581944	44802	600000	498.542	29.9844	328.475	0.243078
593402	45825	600000	486.781	29.9948	314.164	0.141082
603765	47081	600000	484.531	29.9948	311.561	0.141082
614127	48180	600000	473.568	29.9948	307.351	0.141082
626272	49141	600000	473.938	29.9896	311.671	0.198997
638725	50329	600000	461.885	30	297.451	0
649818	51159	600000	456.443	30	295.977	0
660966	52415	600000	454.714	30	292.948	0
670591	53360	600000	483.672	30	293.062	0
682147	54146	600000	486.906	29.9948	299.028	0.141082
695484	55386	600000	482.911	30	287.989	0
708480	56644	600000	476.146	30	287.101	0
719927	57785	600000	471.031	30	286.548	0
730327	59172	600000	464.828	30	274.07	0
740580	60346	600000	459.401	30	275.794	0
750408	61981	600000	452.37	30	272.283	0
760573	63009	600000	448.297	30	265.518	0
771985	64248	600000	444.792	30	264.409	0
783252	65298	600000	440.271	30	258.036	0
798303	66533	600000	433.359	30	251.628	0
810816	67767	600000	427.37	30	254.378	0
823675	69088	600000	424.375	30	249.098	0
834740	70373	600000	420.583	30	245.263	0
845940	71349	600000	412.109	30	241.512	0
857228	72264	600000	409.182	30	240.674	0
870092	73117	600000	406.307	30	240.719	0
880595	74107	600000	430.021	30	261.743	0
890533	75630	600000	443.266	30	281.327	0
900755	76451	600000	439.667	30	278.75	0
912392	77287	600000	438.422	30	276.962	0
923797	78481	600000	429.161	30	271.529	0
933143	80008	600000	427.198	30	268.115	0
944803	81584	600000	425.51	30	265.482	0
954315	82689	600000	421.245	30	261.323	0
964568	83856	600000	421.646	30	258.644	0
974153	85291	600000	431.766	30	261.47	0
983803	87021	600000	433.109	30	258.318	0
993807	88682	600000	433.073	30	257.09	0
1003413	89961	600000	435.203	30	254.355	0
1013974	91676	600000	434.104	30	250.927	0
1023699	92898	600000	431.328	30	249.312	0
1033478	94359	600000	432.542	30	246.1	0
1043532	96162	600000	431.474	30	246.112	0
1053829	97460	600000	430.854	30	245.336	0
1063413	99082	600000	429.63	30	240.334	0
1072946	101207	600000	432.526	30	238.949	0
1082592	102965	600000	433.62	30	242.29	0
1092061	104569	600000	433.161	30	236.148	0
1102961	105706	600000	436.448	30	240.869	0
1114868	107520	600000	430.5	30	240.044	0
