population	links	tests	detected	time	error	time_error
27899	1462	600000	555.115	29.5781	941.687	2.17682
37664	2106	600000	415.083	29.875	666.422	1.02978
51068	3277	600000	327.297	29.974	505.087	0.370747
62065	4389	600000	352.057	29.9948	416.24	0.141082
72017	5173	600000	373.953	29.9948	379.004	0.141082
83450	6193	600000	350.938	30	338.081	0
96134	7123	600000	310.208	30	291.796	0
106434	7707	600000	295.333	30	269.19	0
127199	8692	600000	267.458	30	230.866	0
137942	9736	600000	254.323	30	213.801	0
152749	10895	600000	241.276	30	189.703	0
162467	11646	600000	231.932	30	180.613	0
175528	12313	600000	219.406	30	167.665	0
186109	13476	600000	206.464	30	160.315	0
203526	14376	600000	197.964	30	147.672	0
221134	15036	600000	189.807	30	140.395	0
232319	16080	600000	187.875	30	130.236	0
248476	17200	600000	177.604	30	119.884	0
258795	18279	600000	171.599	30	115.223	0
270779	18880	600000	169.625	30	112.972	0
281622	19867	600000	165.276	30	106.958	0
299222	20615	600000	160.87	30	100.855	0
320395	21148	600000	156.688	30	97.552	0
332878	22252	600000	155.594	30	95.5576	0
342974	23249	600000	154.474	30	94.6108	0
354366	24153	600000	208.25	30	137.563	0
364147	24913	600000	222.292	30	155.254	0
380339	25808	600000	218.818	30	153.632	0
393415	26731	600000	214.193	30	144.475	0
404877	28021	600000	210.682	30	146.029	0
419037	28812	600000	205.792	30	142.129	0
431544	29749	600000	203.073	30	136.766	0
441107	30831	600000	200.505	30	131.791	0
452048	31609	600000	197.583	30	131.318	0
463904	32559	600000	194.188	30	127.604	0
474184	33625	600000	191.802	30	126.148	0
485049	34702	600000	188.271	30	118.862	0
494641	35849	600000	189.807	30	121.637	0
506385	36939	600000	195.557	30	120.997	0
516068	37865	600000	202.062	30	121.762	0
528304	38944	600000	200.344	30	115.254	0
539028	40005	600000	202.797	30	122.319	0
550702	40966	600000	199.12	30	113.838	0
561739	42619	600000	193.849	30	113.087	0
572045	43847	600000	196.984	30	111.684	0
581944	44802	600000	196.771	30	112.731	0
593402	45825	600000	192.307	30	109.021	0
603765	47081	600000	190.495	30	107.961	0
614127	48180	600000	188.286	30	105.029	0
626272	49141	600000	185.88	30	105.313	0
638725	50329	600000	183.641	30	101.488	0
649818	51159	600000	180.094	30	95.9806	0
660966	52415	600000	180.297	30	99.7673	0
670591	53360	600000	188.443	30	106.837	0
682147	54146	600000	189.464	30	105.295	0
695484	55386	600000	188.323	30	101.962	0
708480	56644	600000	185.542	30	102.227	0
719927	57785	600000	184.422	30	98.4466	0
730327	59172	600000	183.188	30	97.4541	0
740580	60346	600000	179.349	30	95.3143	0
750408	61981	600000	180.292	30	93.4207	0
760573	63009	600000	178.297	30	94.6732	0
771985	64248	600000	175.646	30	89.8309	0
783252	65298	600000	176.036	30	90.2271	0
798303	66533	600000	173.589	30	87.3429	0
810816	67767	600000	171.667	30	87.5608	0
823675	69088	600000	170.146	30	88.4229	0
834740	70373	600000	170.354	30	88.1519	0
845940	71349	600000	168.172	30	85.9878	0
857228	72264	600000	165.573	30	83.9502	0
870092	73117	600000	166.333	30	83.314	0
880595	74107	600000	170.323	30	89.3006	0
890533	75630	600000	176.453	30	94.8933	0
900755	76451	600000	175.682	30	96.8104	0
912392	77287	600000	173.448	30	98.42	0
923797	78481	600000	171.542	30	91.946	0
933143	80008	600000	170.594	30	92.8002	0
944803	81584	600000	168.75	30	91.265	0
954315	82689	600000	169.062	30	92.6412	0
964568	83856	600000	167.953	30	91.5702	0
974153	85291	600000	171.667	30	94.5383	0
983803	87021	600000	174.068	30	87.6452	0
993807	88682	600000	172.125	30	89.4726	0
1003413	89961	600000	173.776	30	88.5635	0
1013974	91676	600000	174.453	30	88.994	0
1023699	92898	600000	174.161	30	86.4731	0
1033478	94359	600000	174.432	30	85.4821	0
1043532	96162	600000	173.281	30	89.4482	0
1053829	97460	600000	174.729	30	88.5021	0
1063413	99082	600000	173.682	30	88.5335	0
1072946	101207	600000	174.839	30	85.9334	0
1082592	102965	600000	173.797	30	84.0724	0
1092061	104569	600000	175.349	30	82.1414	0
1102961	105706	600000	176.344	30	85.7205	0
1114868	107520	600000	176.547	30	82.9012	0
