population	links	tests	detected	time	error	time_error
191060	2223	30000	2999.67	17.9167	235.645	1.51841
267948	3869	30000	2875.71	18.1667	238.705	0.942809
318905	5502	30000	2860.62	18.25	226.101	0.866025
356239	6857	30000	2968.96	17.9583	210.539	1.0769
386986	8175	30000	3048.83	17.7083	227.486	0.909059
413535	9184	30000	3118.96	17.5	247.982	1
437394	10332	30000	3164.88	17.2083	231.779	0.996522
459141	11405	30000	3141.42	17.375	239.883	0.968246
478911	12424	30000	3187.54	17.1667	202.879	0.745356
497189	13439	30000	3178.54	17.125	230.138	0.661438
514251	14343	30000	3204.17	17.0417	214.737	1.0769
530344	15176	30000	3230.29	17.0833	204.581	0.799305
545537	16101	30000	3255.46	16.9167	171.478	0.799305
560041	16870	30000	3295.96	16.8333	218.552	0.942809
573888	17726	30000	3298.96	16.9167	224.267	1.14261
587011	18540	30000	3318.75	16.7917	188.896	0.996522
599601	19367	30000	3319.33	16.9583	212.517	0.909059
611764	20209	30000	3331.54	16.875	247.846	0.661438
623487	20891	30000	3337.46	16.8333	230.478	0.942809
634680	21747	30000	3352.12	16.8333	206.455	0.942809
645514	22527	30000	3364.33	16.75	235.83	1.04083
656029	23231	30000	3370.67	16.8333	237.636	0.942809
666170	23939	30000	3385.08	16.7917	210.523	0.812233
675961	24607	30000	3409.58	16.75	211.268	0.866025
685385	25322	30000	3418.92	16.6667	218.084	0.942809
694385	25894	30000	3426.46	16.625	218.106	0.968246
703250	26481	30000	3460.17	16.5417	218.627	0.996522
711853	27082	30000	3443.71	16.7083	211.872	0.909059
720182	27760	30000	3447.21	16.6667	208.149	0.942809
728242	28462	30000	3460.58	16.625	218.356	0.968246
736107	29087	30000	3483.38	16.5833	191.3	0.986013
743768	29742	30000	3471.5	16.5417	217.944	0.996522
751277	30368	30000	3469.58	16.5417	218.855	0.996522
758593	31041	30000	3492.12	16.6667	239.859	0.942809
765740	31621	30000	3472.46	16.5833	223.651	0.986013
772705	32231	30000	3484.33	16.6667	248.914	0.942809
779487	32812	30000	3490.12	16.5417	198.748	0.996522
786114	33415	30000	3492.46	16.625	166.67	0.968246
792541	34075	30000	3495.58	16.5	229.629	1.1547
798841	34660	30000	3518	16.5	174.451	1
805038	35195	30000	3500.75	16.5417	206.231	0.996522
811028	35803	30000	3488.12	16.5833	212.954	0.986013
816926	36376	30000	3530.67	16.4583	252.66	0.996522
822700	36948	30000	3498.83	16.5417	196.017	0.996522
828376	37474	30000	3505.62	16.5	169.125	1
833901	38066	30000	3511.25	16.4167	245.337	0.986013
839360	38582	30000	3512.62	16.5417	213.248	0.996522
844700	39089	30000	3506.25	16.6667	213.1	0.942809
849924	39658	30000	3493.17	16.5417	238.359	0.996522
855080	40236	30000	3518.71	16.5833	209.931	0.986013
860130	40837	30000	3509.04	16.5833	246.817	0.986013
865030	41309	30000	3502.08	16.5417	221.379	0.996522
869838	41861	30000	3499.04	16.625	202.01	0.968246
874547	42499	30000	3512.83	16.625	227.801	0.968246
879193	43003	30000	3506.04	16.5833	224.931	0.986013
883751	43479	30000	3507.88	16.5417	176.099	0.996522
888162	44046	30000	3491.08	16.625	240.69	0.968246
892546	44541	30000	3485.79	16.5833	198.188	0.986013
896822	45014	30000	3500.33	16.5833	193.78	0.986013
900977	45560	30000	3496.25	16.625	202.774	0.968246
905076	46070	30000	3498.83	16.625	195.801	0.968246
909078	46634	30000	3494	16.5417	212.614	0.996522
913076	47070	30000	3505.75	16.5417	232.469	0.996522
916980	47548	30000	3495	16.625	203.44	0.968246
920824	48013	30000	3482.67	16.625	215.486	0.968246
924588	48482	30000	3495.04	16.625	202.928	0.968246
928276	48989	30000	3496.12	16.5833	217.347	0.986013
931854	49583	30000	3511.08	16.5	244.066	1
935403	50122	30000	3486.88	16.625	197.428	0.968246
938898	50600	30000	3486.96	16.6667	213.778	0.942809
942345	51089	30000	3488.71	16.6667	238.825	0.942809
945730	51579	30000	3479.29	16.5417	229.973	0.996522
949066	52034	30000	3490.17	16.5833	213.336	0.986013
952346	52506	30000	3486.17	16.625	201.175	0.968246
955576	52962	30000	3479.17	16.5833	199.311	0.986013
958757	53439	30000	3490.5	16.5833	230.574	0.986013
961885	53890	30000	3493.88	16.625	232.035	0.968246
964915	54334	30000	3494.71	16.5417	249.236	0.996522
967932	54797	30000	3483.54	16.7083	234.25	0.909059
970898	55313	30000	3480.17	16.7083	233.75	0.909059
973828	55779	30000	3489.04	16.5833	209.906	0.986013
976683	56264	30000	3483.88	16.6667	220.886	0.942809
979497	56729	30000	3499.12	16.6667	229.383	0.942809
982276	57177	30000	3483.38	16.625	215.135	1.12731
984998	57624	30000	3480.33	16.5	220.19	1
987669	58119	30000	3507.21	16.5417	235.426	0.996522
990305	58566	30000	3481	16.625	235.659	0.968246
992916	58977	30000	3469.25	16.5833	204.452	0.986013
995471	59427	30000	3482.17	16.625	199.28	0.968246
997971	59928	30000	3492.38	16.5417	202.089	0.996522
1000459	60353	30000	3474.04	16.5417	187.502	0.996522
1002894	60793	30000	3490.75	16.5833	222.773	0.986013
1005298	61227	30000	3458.71	16.7083	221.916	0.909059
1007660	61658	30000	3488.96	16.6667	185.653	0.942809
1009982	62092	30000	3466.54	16.5833	198.931	0.986013
1012263	62588	30000	3473	16.7083	225.423	0.909059
1014511	63060	30000	3464	16.625	168.617	0.968246
1016709	63532	30000	3479.83	16.7083	182.167	0.909059
1018911	63930	30000	3455.79	16.7083	191.35	0.909059
1021072	64328	30000	3476.29	16.625	198.135	0.968246
1023170	64781	30000	3473	16.6667	220.366	0.942809
1025250	65208	30000	3458.92	16.6667	212.233	0.942809
1027297	65636	30000	3471.21	16.5833	220.952	0.986013
1029281	65997	30000	3458	16.6667	248.479	1.10554
1031274	66356	30000	3462.21	16.7083	207.867	0.909059
1033219	66762	30000	3471.62	16.6667	160.901	0.942809
1035137	67182	30000	3449.33	16.7083	221.78	0.909059
1037005	67605	30000	3459.04	16.7083	253.093	0.909059
1038820	68082	30000	3465.62	16.5833	219.483	0.986013
1040642	68478	30000	3453.21	16.75	206.117	0.866025
1042448	68840	30000	3454.5	16.7083	196.93	1.0769
1044198	69258	30000	3459.04	16.6667	226.523	0.942809
1045931	69649	30000	3459.62	16.7083	197.178	0.909059
1047623	70046	30000	3446.33	16.5833	229.487	0.986013
1049303	70390	30000	3442.25	16.7083	227.942	0.909059
1050928	70808	30000	3441.83	16.875	219.884	0.661438
1052543	71204	30000	3466.5	16.625	198.991	0.968246
1054116	71604	30000	3447.58	16.7083	207.759	0.909059
1055661	72009	30000	3446.62	16.5833	206.384	0.986013
1057179	72387	30000	3425.88	16.75	223.959	1.04083
1058666	72818	30000	3452.75	16.7083	236.086	0.909059
1060140	73211	30000	3458.75	16.7083	201.12	0.909059
1061584	73601	30000	3446.67	16.75	206.36	0.866025
1063024	73940	30000	3457.29	16.7083	210.25	0.909059
1064425	74275	30000	3438.33	16.625	229.793	0.968246
1065802	74631	30000	3442.62	16.6667	220.884	0.942809
1067169	74972	30000	3437.17	16.625	227.268	0.968246
1068486	75380	30000	3435.17	16.75	211.479	0.866025
1069810	75721	30000	3433.54	16.75	174.308	0.866025
1071085	76060	30000	3439.25	16.75	210.458	0.866025
