population	links	tests	detected	time	error	time_error
112547	800	600000	957.078	28.8281	1210.12	3.25745
124981	940	600000	1173	28.224	1557.18	4.0604
151523	1369	600000	987.542	28.6979	1277.76	3.37416
176396	1918	600000	1015.34	28.7656	1116.42	3.23539
193894	2262	600000	957.469	28.901	1044.89	3.05205
216346	2728	600000	923.474	29.0573	940.834	2.73241
235069	3102	600000	863.948	29.2344	859.941	2.4429
250788	3479	600000	826.635	29.3438	790.015	2.16657
262405	3769	600000	787.021	29.4479	748.083	1.95512
273271	4081	600000	800.786	29.4688	725.223	1.90292
287581	4505	600000	770.151	29.5469	685.294	1.76528
303231	4973	600000	751.469	29.5833	646.203	1.64992
314554	5334	600000	731.37	29.651	622.111	1.48338
326654	5838	600000	828.745	29.4688	629.222	1.89194
338560	6229	600000	861.964	29.3698	677.891	2.01425
350728	6646	600000	864.333	29.3854	641.46	1.98683
361590	7115	600000	885.505	29.3698	628.732	1.98297
373624	7625	600000	901.172	29.3385	628.326	2.00517
384889	8117	600000	918.068	29.3229	614.528	1.97895
394722	8479	600000	944.927	29.2656	613.922	2.06888
405277	8872	600000	962.755	29.2135	612.45	2.08289
416078	9299	600000	978.26	29.1875	603.875	2.08791
426390	9818	600000	1032.74	29.0104	618.625	2.33621
437075	10289	600000	1037.38	28.9948	610.948	2.26842
447255	10783	600000	1009.81	29.0625	599.965	2.2044
457589	11346	600000	1009.53	29.0729	594.816	2.15532
467499	11872	600000	1006.18	29.1146	577.693	2.08905
478070	12383	600000	1044.66	28.9688	599.474	2.26298
488195	12953	600000	1027.43	29.0312	588.828	2.17855
498224	13497	600000	1023.3	29.0521	576.443	2.15773
508363	14032	600000	1046.93	28.9948	581.062	2.16504
518342	14579	600000	1043.27	29.0104	572.591	2.21726
528710	15127	600000	1037.16	29.0156	570.907	2.11617
538718	15663	600000	1043.33	29.0052	566.259	2.15539
548788	16265	600000	1047.77	28.9896	567.933	2.13102
558784	16813	600000	1062.6	28.9219	568.496	2.24457
568646	17419	600000	1064.3	28.9323	562.395	2.21792
578417	17982	600000	1076.27	28.9062	564.785	2.18094
588315	18662	600000	1098.42	28.8021	572.962	2.36502
598147	19257	600000	1086.59	28.8594	571.232	2.28766
608054	19953	600000	1083.44	28.8542	565.074	2.2818
618019	20576	600000	1076.62	28.8594	562.609	2.223
627829	21194	600000	1083.32	28.8854	554.262	2.22429
637595	21918	600000	1077.8	28.8698	550.54	2.16864
647391	22673	600000	1076.77	28.8906	543.07	2.19233
657075	23349	600000	1081.61	28.8698	552.332	2.19727
666912	23967	600000	1096.34	28.8073	559.665	2.25402
676657	24670	600000	1124.38	28.7188	574.932	2.33993
686337	25386	600000	1130.18	28.7031	566.419	2.30072
696091	26027	600000	1133.98	28.7031	570.773	2.23643
705921	26686	600000	1141.61	28.6719	577.514	2.31088
715663	27440	600000	1142.41	28.6667	572.154	2.34817
725528	28249	600000	1141.33	28.6667	568.428	2.33036
735190	29017	600000	1137.08	28.7188	564.401	2.29498
744887	29829	600000	1135.29	28.6927	566.825	2.26784
754511	30697	600000	1151.4	28.6146	574.304	2.4216
764275	31529	600000	1149.67	28.6354	575.562	2.34734
774008	32352	600000	1163.13	28.5417	583.989	2.42241
783706	33174	600000	1158.39	28.599	572.305	2.3546
793280	34155	600000	1156.97	28.5938	570.992	2.37308
802962	35001	600000	1158.59	28.5677	570.079	2.38537
812512	35944	600000	1158.91	28.625	574.966	2.38485
822116	36881	600000	1157.59	28.6302	570.935	2.30373
831727	37809	600000	1163.55	28.5729	571.192	2.39348
841322	38787	600000	1162.83	28.599	571.843	2.32791
850922	39754	600000	1160.2	28.5625	572.942	2.42921
860421	40872	600000	1158.98	28.5938	576.837	2.40794
869976	41882	600000	1147.42	28.6094	568.215	2.37918
879466	43031	600000	1148.2	28.6354	566.503	2.36502
889057	44168	600000	1140.51	28.6771	560.483	2.26375
898667	45245	600000	1146.27	28.625	570.572	2.34076
908141	46505	600000	1146.78	28.6354	566.393	2.31156
917724	47636	600000	1139.27	28.6562	563.774	2.28816
927189	48850	600000	1142.47	28.6562	568.239	2.29725
936653	50276	600000	1147.04	28.6615	569.99	2.24998
946074	51633	600000	1135.04	28.6823	564.828	2.34352
955481	52950	600000	1132.21	28.7135	559.398	2.24186
964915	54334	600000	1133.29	28.6823	551.236	2.22495
974290	55870	600000	1138.15	28.6562	555.819	2.27904
983646	57398	600000	1126.18	28.7135	549.887	2.23255
992950	58995	600000	1122.88	28.724	555.178	2.25633
1002254	60678	600000	1122.05	28.7135	553.507	2.26037
1011490	62455	600000	1118.75	28.7083	548.157	2.25308
1020687	64263	600000	1111.81	28.7552	543.668	2.23371
1029875	66090	600000	1104.05	28.8021	536.975	2.16256
1039007	68135	600000	1101.95	28.7865	541.127	2.19015
1048166	70172	600000	1092.54	28.8281	522.972	2.157
1057199	72396	600000	1090.2	28.8438	541.795	2.12776
1066209	74733	600000	1086.64	28.8333	533.179	2.13437
1075202	77147	600000	1080.85	28.8854	532.999	2.12857
1084039	79922	600000	1077.82	28.8542	530.279	2.13071
1092788	82930	600000	1072.66	28.8958	520.324	2.04082
1101299	86554	600000	1067.69	28.8958	517.416	2.12091
1109639	90675	600000	1060.6	28.9583	526.383	2.0293
1117628	95913	600000	1054.43	28.9583	507.275	2.00866
1123750	107917	600000	1052.55	28.9844	514.388	2.07642
