population	links	tests	detected	time	error	time_error
135888	1132	600000	1196.92	27.9167	1619.95	4.2785
192485	2249	600000	1020.79	28.5417	1195.33	3.41463
235069	3102	600000	900.583	29	975.816	2.82843
268838	3921	600000	807.208	29.375	847.019	2.22205
296779	4798	600000	780.625	29.4583	779.931	2.08
319515	5540	600000	738.417	29.625	709.523	1.61374
339109	6245	600000	848.5	29.2917	749.378	2.34373
356729	6889	600000	891.458	29.25	741.63	2.32737
373172	7612	600000	885.083	29.2917	720.152	2.34373
387821	8190	600000	877.375	29.3333	685.928	2.13437
401446	8722	600000	917.958	29.3333	699.782	2.13437
414261	9218	600000	944.75	29.3333	689.732	2.13437
426390	9818	600000	1003.29	29.0417	731.913	2.54815
438072	10349	600000	983.708	29.0833	695.142	2.5766
449195	10835	600000	964.375	29.2083	670.011	2.15864
459749	11453	600000	962.5	29.3333	672.882	2.13437
469815	12005	600000	961.708	29.3333	636.583	2.13437
479750	12468	600000	994.708	29.1667	668.252	2.28522
489009	12985	600000	981.208	29.0833	652.067	2.37463
497968	13481	600000	978.042	29.1667	646.882	2.21108
506631	13915	600000	1007.58	29.125	668.828	2.33184
514975	14384	600000	995.042	29.1667	654.69	2.21108
523116	14802	600000	992.792	29.1667	671.301	2.35702
531041	15195	600000	978.583	29.2917	646.564	2.11968
538718	15663	600000	998.667	29.1667	659.305	2.21108
546184	16139	600000	1000.96	29.0833	648.914	2.30338
553730	16515	600000	1002.79	29.1667	635.555	2.0548
560881	16894	600000	1022.38	29	633.578	2.3094
567835	17371	600000	1012.08	29.0417	638.19	2.34373
574682	17771	600000	1040.25	28.9583	650.757	2.2715
581286	18208	600000	1021.29	29.0833	646.12	2.22985
587753	18623	600000	1035.67	29.0417	665.746	2.34373
594074	19047	600000	1029.29	29.0833	628.684	2.22985
600328	19418	600000	1032.38	29.0417	620.424	2.2715
606441	19859	600000	1039.46	28.9167	650.78	2.30338
612634	20273	600000	1039.96	28.9583	638.21	2.2715
618537	20596	600000	1028.54	29.0417	640.43	2.1969
624334	20931	600000	1027.08	29.0417	643.082	2.34373
629983	21332	600000	1030.88	29.0833	634.109	2.22985
635489	21802	600000	1019.25	29.0833	617.575	1.99304
640947	22173	600000	1020.21	29.0417	615.844	2.1969
646296	22590	600000	1036.42	29	645.903	2.08167
651584	22945	600000	1030.92	29.0417	634.492	2.2715
656774	23325	600000	1034.92	29.0417	610.319	2.1969
662022	23683	600000	1033.54	28.9583	622.403	2.1969
667060	23973	600000	1044	29	615.961	2.3094
671959	24350	600000	1050.08	28.9583	584.228	2.11968
676800	24674	600000	1058.21	29	612.885	2.38048
681562	24978	600000	1062.54	28.8333	631.212	2.4267
686198	25383	600000	1071.42	28.875	647.995	2.47066
690793	25658	600000	1077.88	28.875	638.005	2.18422
695300	25970	600000	1069.75	28.9167	635.456	2.37463
