2	239601	126585	1505.52
2	331257	100461	1197.9
2	463688	81951	1448.95
2	594221	42366.1	1489.09
2	710642	38018.4	989.242
2	839812	35704.4	1113.19
2	1046732	34155.6	1326.75
2	1542738	33465.4	1020.63
2	1844510	31754	1117.77
2	1991801	32144.9	854.435
2	2135536	30543.4	927.109
2	2344649	33080.1	992.209
2	2539344	34124.2	1244.52
2	2688843	36891.3	2330.79
2	2931947	39429.6	1049.31
2	3169961	41548.8	1424
2	3378835	44483.8	1222.64
2	3612132	48459.1	1425.5
2	4037288	53995.3	1151.93
2	4732389	58882.5	1581.27
2	4937944	63722	1335.93
2	5419582	69255.2	1386.2
2	5622490	71979.2	1748.57
2	5821469	77176.3	1582.7
2	6020536	79237.5	1230.15
2	6282568	82702.5	1487.12
2	6454818	86099.2	1271.93
2	6571234	87938.6	1892.43
2	6698466	89632.9	1052.17
2	6826254	91689.2	1302.37
2	6894500	93562.5	932.748
2	6952669	93424.4	1433.64
2	6996483	95229.8	885.448
2.21875	239601	195183	1459.53
2.21875	331257	159126	1353.89
2.21875	463688	133942	1291.69
2.21875	594221	90118.5	1107.26
2.21875	710642	76355.1	2375.56
2.21875	839812	67095.6	1784.76
2.21875	1046732	59580.8	1813.08
2.21875	1542738	57185.1	1747.21
2.21875	1844510	50774	1287.2
2.21875	1991801	51266.7	994.866
2.21875	2135536	52111.1	1053.76
2.21875	2344649	54882.4	1114.66
2.21875	2539344	58505.2	1391.37
2.21875	2688843	61998.5	1495.02
2.21875	2931947	69737.2	1262.62
2.21875	3169961	73938.4	1056.63
2.21875	3378835	79355.5	1124.98
2.21875	3612132	88690.4	1326.42
2.21875	4037288	97551.3	1232.58
2.21875	4732389	104270	1468.25
2.21875	4937944	110715	1305.67
2.21875	5419582	115684	1018.49
2.21875	5622490	120196	874.965
2.21875	5821469	124502	1204.51
2.21875	6020536	128958	1195.38
2.21875	6282568	131490	1409.48
2.21875	6454818	134234	1068
2.21875	6571234	137422	1183.8
2.21875	6698466	139312	993.402
2.21875	6826254	140362	1506.01
2.21875	6894500	141762	1211.14
2.21875	6952669	143987	1045.99
2.21875	6996483	144305	1229.43
2.4375	239601	284794	1416.05
2.4375	331257	238538	1586.85
2.4375	463688	206558	1510.29
2.4375	594221	157435	1809.92
2.4375	710642	136818	2467.79
2.4375	839812	116190	1649.82
2.4375	1046732	101562	1933.6
2.4375	1542738	97436.3	1451.6
2.4375	1844510	82412.7	1509.68
2.4375	1991801	81372.5	1944.17
2.4375	2135536	82826.3	1419.05
2.4375	2344649	87628.4	1658.82
2.4375	2539344	95851.4	1841.13
2.4375	2688843	102508	2004.12
2.4375	2931947	114541	1097.91
2.4375	3169961	120171	1880.24
2.4375	3378835	129062	1370.46
2.4375	3612132	137623	1100.66
2.4375	4037288	147578	1296.73
2.4375	4732389	156979	1144.02
2.4375	4937944	161707	1212.33
2.4375	5419582	170548	713.485
2.4375	5622490	173607	1312.79
2.4375	5821469	180179	1329.65
2.4375	6020536	184302	1122.32
2.4375	6282568	188933	1141.7
2.4375	6454818	192679	1015.05
2.4375	6571234	194865	770.73
2.4375	6698466	197051	1401.53
2.4375	6826254	200773	1140.45
2.4375	6894500	201944	1203.04
2.4375	6952669	204127	1004
2.4375	6996483	204784	1467.41
2.65625	239601	396361	1706.23
2.65625	331257	347185	1782.12
2.65625	463688	304856	1680.01
2.65625	594221	249097	2099.85
2.65625	710642	225875	2019.68
2.65625	839812	192981	2267.42
2.65625	1046732	171642	1647.31
2.65625	1542738	166839	2763.84
2.65625	1844510	147683	1992.27
2.65625	1991801	140555	1707.41
2.65625	2135536	139359	2956.98
2.65625	2344649	148522	1874.46
2.65625	2539344	156692	2282.53
2.65625	2688843	164485	1605.35
2.65625	2931947	177602	1708.32
2.65625	3169961	183646	2245.63
2.65625	3378835	191226	1606.32
2.65625	3612132	202081	1677.57
2.65625	4037288	209914	1123.68
2.65625	4732389	219887	1329.99
2.65625	4937944	227181	1274.53
2.65625	5419582	235204	1180.75
2.65625	5622490	241078	1720.73
2.65625	5821469	247550	1958.22
2.65625	6020536	254131	1522.48
2.65625	6282568	258192	1135.67
2.65625	6454818	262583	1627.38
2.65625	6571234	263823	1485.05
2.65625	6698466	267397	1289.99
2.65625	6826254	271201	1460.31
2.65625	6894500	273266	1865.33
2.65625	6952669	275738	1283.6
2.65625	6996483	276179	1547.66
2.875	239601	538787	1868.43
2.875	331257	484023	2216.33
2.875	463688	433812	1544.56
2.875	594221	377255	1517.14
2.875	710642	349674	1820.42
2.875	839812	308175	2527.93
2.875	1046732	280028	2265.05
2.875	1542738	277303	2253.57
2.875	1844510	258544	2011.85
2.875	1991801	244455	2622.93
2.875	2135536	248856	2032.6
2.875	2344649	252081	2296.34
2.875	2539344	254831	1990.78
2.875	2688843	263267	2611.42
2.875	2931947	273648	2042.42
2.875	3169961	274024	2068.33
2.875	3378835	283008	1928.05
2.875	3612132	292999	2042.71
2.875	4037288	297983	1895.29
2.875	4732389	305390	1655.87
2.875	4937944	313261	1514.91
2.875	5419582	322422	1726.06
2.875	5622490	329851	1518.21
2.875	5821469	334663	2001.83
2.875	6020536	340858	1641.66
2.875	6282568	345977	1476.47
2.875	6454818	349410	1567.78
2.875	6571234	352940	1888.4
2.875	6698466	357824	1911.3
2.875	6826254	360479	1435.35
2.875	6894500	363848	1458.48
2.875	6952669	365373	1536.4
2.875	6996483	368009	1676.67
