population	links	tests	detected	time	error	time_error
30764	163	1200000	116640	18.2083	3110.74	8.86903
102321	327	1200000	116855	16.5	1406.36	2.38048
136595	491	1200000	116160	16.5417	1563.55	2.37902
193660	654	1200000	107354	17.1667	2715.01	2.28522
206570	818	1200000	102765	17.5	2828.29	2.23607
247381	982	1200000	96084.6	17.75	3435.1	2.10159
278360	1145	1200000	87741.3	18.25	3059.03	2.25462
306487	1309	1200000	81566.6	18.5	2818.81	2.23607
313731	1473	1200000	79731	18.5417	2898.69	2.37902
325120	1636	1200000	77666.9	18.6667	2694.3	2.35702
379035	1800	1200000	69912.8	19.125	2676.03	2.33184
395083	1964	1200000	67640.5	19.4583	2640.65	1.99826
403923	2127	1200000	66225.9	19.4167	2598.4	2.22985
417638	2291	1200000	64828	19.4583	2692.5	2.15864
438829	2455	1200000	62405.5	19.5417	2821.37	2.08
461092	2618	1200000	59766.6	19.6667	2506.86	2.21108
471025	2782	1200000	58798	19.8333	2499.56	2.13437
482752	2946	1200000	57549.1	19.875	2415.24	2.18422
497718	3109	1200000	56116.8	20.0417	2431.74	2.2715
501265	3273	1200000	55883	20.0833	2449.4	2.15381
540724	3437	1200000	52519.8	20.5	2325.7	2.23607
572522	3600	1200000	50255.8	20.5833	2310.83	2.15381
600625	3764	1200000	48373.8	20.625	2162.03	2.29583
633221	3928	1200000	46199.7	20.7083	2250.25	2.2715
642678	4091	1200000	45498	20.8333	2249.23	2.13437
672148	4255	1200000	43981.2	21	2239.51	2.23607
688325	4419	1200000	43059.1	21.2083	2269.48	2.37902
706261	4582	1200000	42181	21.2083	2073.72	2.37902
738126	4746	1200000	40869.3	21.375	2119.53	2.29583
773774	4910	1200000	39145.5	21.5	2181.73	2.23607
779259	5073	1200000	39023.3	21.5417	1921.42	2.37902
814421	5237	1200000	37513.6	21.5833	1939.46	2.22985
840944	5401	1200000	36487.9	21.625	1810.6	2.14573
858290	5564	1200000	35862.6	21.7083	1739.78	2.2715
892610	5728	1200000	34671.4	21.9167	1905.87	2.15381
903477	5892	1200000	34297.2	22.0833	1875.51	2.30338
912762	6055	1200000	33945.5	22.0417	1810.69	2.2715
933985	6219	1200000	33302.5	22.2083	1737.94	2.23451
944566	6383	1200000	32934	22.375	1742.64	2.29583
959106	6546	1200000	32530.3	22.25	1717.81	2.39792
974134	6710	1200000	32053.5	22.5	1780.77	2.23607
990086	6874	1200000	31612.8	22.4167	1777.83	2.22985
1011196	7037	1200000	31008.4	22.5	1680.62	2.44949
1030383	7201	1200000	30574.2	22.5	1514.81	2.23607
1053100	7365	1200000	29891	22.5417	1552.94	2.08
1075276	7528	1200000	29372.5	22.5833	1713.32	2.22985
1089072	7692	1200000	28982.9	22.75	1677.64	2.10159
