population	links	tests	detected	time	error	time_error
21258	2187	600000	15083.8	20.0833	17111.9	8.50327
30463	4157	600000	11031.5	20.9271	12093.8	7.83552
40092	6709	600000	8630.72	21.6094	9200.9	7.44382
49883	7922	600000	7256.96	22.1042	7557.25	7.07978
68990	9414	600000	6080.93	22.5	5992.57	6.46787
78930	10421	600000	5423.97	22.8698	5195.03	6.14367
88540	12099	600000	5126.62	22.901	4633.8	5.70292
99711	13714	600000	4771.36	23.0833	4116	5.35542
110716	15021	600000	4567.68	23.1667	3765.66	4.96795
123112	16006	600000	4551.58	23.0677	3495.36	4.47241
139356	17261	600000	4291.05	23.2552	3179.82	4.36008
148905	18470	600000	4073.04	23.4427	2986.56	4.3238
159385	19905	600000	3911.32	23.5156	2810.78	4.26212
169267	20997	600000	3738.32	23.7031	2665.68	4.16353
178888	22170	600000	3620.2	23.8229	2528.12	4.0259
188649	23374	600000	3518.31	23.9115	2408.75	3.96205
198268	24592	600000	3388.76	24.0521	2294.23	3.91971
207808	25650	600000	3318.29	24.1302	2224.32	3.94162
218654	27010	600000	3215.31	24.2292	2126.67	3.85118
230089	28553	600000	3153.41	24.2708	2047.24	3.81313
242740	29596	600000	3153.86	24.2969	2001.68	3.70832
253671	30924	600000	3068.56	24.4115	1922.98	3.65859
263062	32290	600000	3002.11	24.4844	1858.2	3.54716
272787	33630	600000	2942.06	24.5521	1806.61	3.59247
284110	35115	600000	2862.73	24.6406	1728	3.50655
293657	36160	600000	2810.85	24.7083	1693.12	3.43289
303208	37232	600000	2759.68	24.8021	1643.26	3.41711
318858	38622	600000	2663.81	24.9271	1583.4	3.43687
336135	39890	600000	2588.14	25.0573	1531.55	3.44108
346497	41262	600000	2536.8	25.0938	1485.71	3.4105
357248	42432	600000	2480.11	25.2396	1451.57	3.42472
369549	43568	600000	2420.44	25.3281	1407.79	3.4711
384577	44905	600000	2368.69	25.4427	1357.21	3.38308
394980	46018	600000	2314.77	25.5312	1321.34	3.30975
405456	47215	600000	2285.94	25.5885	1288.98	3.34942
416300	48297	600000	2241.41	25.6719	1265.44	3.32393
428238	49619	600000	2198.85	25.7344	1235.39	3.30231
438446	50878	600000	2156.97	25.8281	1209.42	3.33332
448288	51930	600000	2122.96	25.8958	1170.92	3.31636
459027	53171	600000	2086.57	25.9583	1157.49	3.28401
479866	54650	600000	2020.58	26.0938	1117.73	3.30502
489933	55643	600000	1986.9	26.1979	1094.63	3.28659
503317	56595	600000	1950.59	26.2604	1069.87	3.26911
514320	57855	600000	1923.05	26.3073	1045.86	3.17828
524135	58700	600000	1892.92	26.3906	1034.85	3.23942
536959	59936	600000	1856.39	26.4583	1012.88	3.21347
549586	61080	600000	1826.92	26.5312	987.222	3.259
561091	62494	600000	1795.01	26.6094	968.667	3.22653
570663	63595	600000	1774.11	26.6823	963.418	3.23915
580985	64469	600000	1741.41	26.75	925.78	3.11582
592771	65615	600000	1716.63	26.8281	925.858	3.12026
610391	66638	600000	1704.77	26.8646	912.981	3.11742
621187	67972	600000	1674.81	26.9167	890.377	3.0505
630691	69124	600000	1653.18	27.0052	872.248	3.01729
640442	70385	600000	1633.11	27.0573	873.357	3.11706
650131	71358	600000	1613.93	27.1042	854.905	2.99971
664307	72708	600000	1587.4	27.1667	843.915	3.05732
674450	73808	600000	1564.03	27.2604	829.818	3.03102
691998	74680	600000	1534.49	27.3177	811.364	2.97076
702337	75688	600000	1520.8	27.3542	798.755	2.95775
718205	76881	600000	1489.56	27.4531	786.878	3.0124
740396	78063	600000	1457.92	27.5521	764.147	2.91361
753942	79228	600000	1441.84	27.651	761.738	2.94257
763819	80224	600000	1427.9	27.6406	751.624	2.98679
773429	81145	600000	1412.4	27.7083	743.172	2.92855
785310	82296	600000	1389.91	27.8281	721.56	2.87709
795475	83056	600000	1376.2	27.8542	715.919	2.7985
807719	83967	600000	1360.5	27.9375	713.741	2.86229
818200	85113	600000	1343.86	27.9531	673.542	2.78604
828410	85983	600000	1331.61	27.9948	692.228	2.7876
851449	87256	600000	1307.1	28.099	666.933	2.75045
861123	88157	600000	1294.9	28.1302	661.707	2.66045
874218	88967	600000	1274.15	28.2031	662.967	2.72748
883747	90080	600000	1260.09	28.2292	647.795	2.61373
894987	91264	600000	1251.66	28.2604	638.477	2.602
905328	92408	600000	1232.7	28.3021	627.615	2.6
915277	93307	600000	1223.17	28.3177	628.617	2.56426
930569	94417	600000	1205.27	28.3958	624.485	2.58971
940284	95263	600000	1189.64	28.4688	610.362	2.49922
951894	96192	600000	1184.44	28.5	604.293	2.53311
963721	97165	600000	1168.72	28.526	604.557	2.54898
974503	98080	600000	1159.69	28.6094	594.492	2.48203
986153	98884	600000	1146.79	28.6406	592.673	2.50085
995929	99742	600000	1132.79	28.6927	570.878	2.36674
1007235	100419	600000	1127.27	28.75	576.822	2.37171
1020874	101377	600000	1110.66	28.8021	566.076	2.21961
1031811	102076	600000	1099.84	28.8229	551.69	2.25453
1041481	102827	600000	1089.52	28.875	550.39	2.21265
1053811	103591	600000	1077.91	28.9271	550.143	2.15532
1072703	104618	600000	1063.93	28.9323	537.822	2.14145
1082521	105314	600000	1054.65	28.9948	532.19	2.10651
1094204	106107	600000	1047.59	28.9583	529.463	2.10983
1105905	106848	600000	1033.77	29.0365	519.316	2.06531
1115978	107681	600000	1026.29	29.0938	522.162	2.05301
