population	links	tests	detected	time	error	time_error
5865	438	150000	9385.08	25.9583	11542.2	6.28435
13418	1184	150000	6818.04	27.375	8311.09	5.02701
21067	2167	150000	5073.46	29.4167	6132.32	2.22985
25259	2688	150000	4260.58	30	5119.38	0
28390	3428	150000	3805.92	30	4526.85	0
30118	4065	150000	3613.21	30	4299.04	0
31417	4670	150000	3456.08	30	4104.31	0
32182	4986	150000	3387.38	30	4025.86	0
33952	5374	150000	3200.5	30	3801.12	0
35452	5762	150000	3092.17	30	3635.83	0
37223	6155	150000	2940.54	30	3451.18	0
39188	6547	150000	2789.79	30	3295.33	0
41125	6982	150000	2668.17	30	3144.35	0
45369	7453	150000	2474.33	30	2865.36	0
50031	7936	150000	2285.5	30	2626.88	0
52327	8281	150000	2158.62	30	2498.4	0
55206	8590	150000	2110.79	30	2418.66	0
57448	8890	150000	2039.42	30	2309.96	0
59430	9253	150000	1983.21	30	2208.94	0
71370	9714	150000	1859.04	30	2072.53	0
74330	10107	150000	1791.75	30	1980.07	0
79754	10635	150000	1668.33	30	1826.66	0
82503	11044	150000	1635.96	30	1738.38	0
84142	11399	150000	1586.96	30	1717.82	0
86524	11768	150000	1568.79	30	1663.46	0
89174	12261	150000	1537.38	30	1620.3	0
92131	12635	150000	1489.83	30	1562.33	0
94046	13038	150000	1470.58	30	1512.04	0
96713	13428	150000	1439.42	30	1498.21	0
100509	13851	150000	1407.58	30	1430.63	0
103994	14272	150000	1372	30	1397.3	0
107302	14726	150000	1364.25	30	1357.42	0
113879	15258	150000	1302.67	30	1286.07	0
117669	15746	150000	1281.25	30	1261.63	0
130073	16230	150000	1282.25	30	1148.73	0
133595	16615	150000	1253.12	30	1075.52	0
136957	17036	150000	1230.96	30	1081.39	0
141114	17548	150000	1212.83	30	1085.38	0
145339	18003	150000	1186.71	30	1042.9	0
148758	18450	150000	1150.75	30	992.634	0
151821	18937	150000	1145	30	970.608	0
156101	19467	150000	1125.67	30	971.758	0
159556	19921	150000	1096.88	30	929.961	0
164859	20354	150000	1064.29	30	907.457	0
168058	20802	150000	1052.46	30	888.647	0
171424	21296	150000	1041.17	30	853.337	0
175142	21766	150000	1015.04	30	862.889	0
178487	22131	150000	987.708	30	827.166	0
182044	22623	150000	976.583	30	817.309	0
185340	23011	150000	968.625	30	797.376	0
189490	23524	150000	953.292	30	794.798	0
