population	links	tests	detected	time	error	time_error
25164	2661	600000	16105	18.875	11456.9	5.86835
28303	3394	600000	14483	19.2083	10151.2	5.6267
30106	4042	600000	13679.1	19.3333	9588.79	5.55778
31364	4640	600000	13185.8	19.5	9196.63	5.56776
32121	4964	600000	12911.7	19.4583	8982.35	5.56714
33886	5333	600000	12236.3	19.6667	8481.91	5.55778
35315	5720	600000	11826.6	19.75	8116.93	5.42371
37028	6114	600000	11302.9	19.9583	7749.99	5.36902
38966	6516	600000	10808.1	20.0833	7368.22	5.22547
40843	6921	600000	10374.7	20.2083	7024.84	5.19548
43602	7371	600000	9813.67	20.3333	6619.17	5.21749
48444	7839	600000	9090.79	20.5417	6083.33	5.13092
52076	8229	600000	8449	20.75	5602.58	5.20416
54762	8521	600000	8248.71	20.875	5377.22	5.14174
56172	8795	600000	8075.54	21	5200.38	4.58258
58711	9176	600000	7724.71	21.1667	5026.95	4.88763
70667	9591	600000	7087.67	21.4167	4458.97	4.93007
73560	9978	600000	6850.38	21.4167	4269.04	4.61579
79406	10477	600000	6405.58	21.5833	3926.3	4.31728
81874	10944	600000	6290.5	21.6667	3751.65	4.22953
83894	11299	600000	6140.42	21.7917	3598.42	4.1625
85713	11646	600000	6091.17	21.7917	3554.67	4.1625
88633	12127	600000	5975.5	21.8333	3383.54	3.85861
91810	12567	600000	5774.75	21.8333	3258.33	3.81517
93438	12885	600000	5709.54	21.9167	3211.93	3.73794
95555	13270	600000	5598.92	21.9583	3138.71	4.06116
99711	13714	600000	5507.62	21.9583	2996.46	3.67329
102279	14089	600000	5414.62	22.0833	2900.29	3.69309
105414	14532	600000	5312.12	22.0833	2764.53	3.78227
109364	14975	600000	5263.08	22.1667	2689.51	3.59011
116295	15566	600000	5047.75	22.2083	2520.42	3.21347
119853	15978	600000	4915.17	22.3333	2439.11	3.59011
131696	16451	600000	4797.83	22.4583	2336.67	3.21347
135740	16864	600000	4770.83	22.4583	2250.62	3.26492
139636	17308	600000	4704.17	22.4583	2199.93	3.26492
143040	17783	600000	4625.83	22.5833	2171.59	3.10466
147538	18255	600000	4485.62	22.7917	2095.89	3.16118
150029	18620	600000	4443.38	22.875	2022.55	3.17871
154377	19198	600000	4340.29	22.875	1963.64	2.90474
157242	19652	600000	4295.83	22.9583	1907.85	2.91428
161839	20172	600000	4190.67	23	1932.33	3.16228
166213	20609	600000	4133.62	23.125	1846.81	3.17871
169515	21043	600000	4049.71	23.0833	1814.45	3.0505
173389	21518	600000	4026.79	23.1667	1796.41	3.19722
176101	21921	600000	3966.17	23.2083	1765.24	3.16118
180071	22337	600000	3886	23.25	1712.31	3.01386
183387	22788	600000	3847.62	23.2917	1697.08	3.0265
188122	23321	600000	3784.38	23.3333	1655.05	2.98142
193227	23815	600000	3710.79	23.4167	1597.59	2.99537
