population	links	tests	detected	time	error	time_error
5865	438	30000	2213.67	29.7083	2113.51	1.35144
13418	1184	30000	1602.33	30	1497.3	0
21067	2167	30000	1192.92	30	1144.25	0
25259	2688	30000	1001.75	30	939.493	0
28390	3428	30000	893	30	814.759	0
30118	4065	30000	835.417	30	790.756	0
31417	4670	30000	802.417	30	752.395	0
32182	4986	30000	781.875	30	740.645	0
33952	5374	30000	745.625	30	688.879	0
35452	5762	30000	719.75	30	668.576	0
37223	6155	30000	681.417	30	626.043	0
39188	6547	30000	655.5	30	598.283	0
41125	6982	30000	618.625	30	573.271	0
45369	7453	30000	576.167	30	527.664	0
50031	7936	30000	531.708	30	485.112	0
52327	8281	30000	503	30	466.54	0
55206	8590	30000	493.125	30	445.917	0
57448	8890	30000	471.792	30	414.884	0
59430	9253	30000	464.5	30	420.587	0
71370	9714	30000	426.542	30	384.899	0
74330	10107	30000	410.542	30	355.972	0
79754	10635	30000	382.958	30	332.999	0
82503	11044	30000	373.458	30	325.011	0
84142	11399	30000	367.042	30	310.919	0
86524	11768	30000	363.833	30	303.452	0
89174	12261	30000	346.75	30	294.647	0
92131	12635	30000	339.625	30	272.392	0
94046	13038	30000	336.167	30	287.922	0
96713	13428	30000	321.792	30	259.829	0
100509	13851	30000	320.333	30	258.753	0
103994	14272	30000	316.125	30	256.857	0
107302	14726	30000	310.708	30	241.195	0
113879	15258	30000	297.75	30	231.539	0
117669	15746	30000	291.167	30	225.579	0
130073	16230	30000	288.292	30	212.704	0
133595	16615	30000	290.583	30	220.815	0
136957	17036	30000	277.125	30	213.322	0
141114	17548	30000	280.083	30	201.654	0
145339	18003	30000	274.333	30	208.207	0
148758	18450	30000	268.542	30	197.306	0
151821	18937	30000	257.958	30	197.215	0
156101	19467	30000	252.167	30	195.264	0
159556	19921	30000	251.083	30	179.348	0
164859	20354	30000	248.833	30	180.168	0
168058	20802	30000	236	30	177.908	0
171424	21296	30000	228.583	30	159.478	0
175142	21766	30000	231.667	30	167.217	0
178487	22131	30000	228.625	30	165.42	0
182044	22623	30000	223.042	30	169.393	0
185340	23011	30000	218.833	30	162.923	0
189490	23524	30000	210.958	30	151.698	0
195760	24222	30000	211.458	30	155.419	0
199994	24700	30000	202.542	30	138.017	0
204199	25230	30000	207.5	30	149.278	0
208674	25752	30000	198.833	30	139.398	0
212968	26274	30000	198.167	30	139.127	0
217172	26829	30000	195.5	30	143.306	0
221093	27446	30000	194.75	30	135.019	0
224279	27893	30000	190.75	30	138.793	0
229112	28430	30000	196.25	30	141.386	0
236118	28969	30000	181.917	30	126.186	0
238919	29409	30000	183.792	30	124.544	0
244928	29860	30000	183.542	30	129.878	0
248388	30341	30000	187.292	30	131.105	0
252358	30852	30000	184.417	30	123.643	0
256305	31376	30000	183.75	30	117.875	0
259966	31866	30000	178.375	30	120.648	0
263313	32329	30000	181.917	30	111.246	0
266799	32860	30000	178.333	30	117.606	0
270091	33243	30000	167.75	30	104.106	0
273137	33670	30000	169.875	30	108.993	0
276492	34172	30000	169.875	30	107.162	0
279671	34669	30000	166.792	30	103.292	0
283474	35097	30000	165.083	30	104.621	0
289004	35606	30000	160.125	30	109.06	0
292823	36046	30000	165.5	30	108.511	0
296372	36540	30000	158.667	30	106.929	0
302264	37088	30000	157.042	30	102.371	0
306654	37586	30000	157.75	30	103.013	0
311264	38036	30000	152.625	30	99.0805	0
318669	38590	30000	158.667	30	107.743	0
324144	39153	30000	153.833	30	90.9151	0
326386	39556	30000	152.417	30	107.513	0
337585	40109	30000	146.208	30	103.16	0
340199	40509	30000	157.042	30	100.907	0
343452	40925	30000	147.917	30	103.782	0
347532	41437	30000	146.5	30	96.5557	0
351569	41892	30000	144.625	30	91.3488	0
355677	42289	30000	140.125	30	90.5507	0
361716	42762	30000	139.833	30	91.0873	0
365191	43250	30000	138.625	30	87.1967	0
369883	43603	30000	134.875	30	90.4458	0
372553	44041	30000	138.375	30	95.7459	0
381226	44529	30000	136.542	30	88.4006	0
384890	44941	30000	131.958	30	84.383	0
387929	45295	30000	134.5	30	93.0931	0
391404	45743	30000	134.083	30	94.6642	0
396669	46158	30000	130.875	30	86.755	0
400012	46573	30000	131.083	30	89.4686	0
403324	46981	30000	126.542	30	89.2673	0
