population	links	tests	detected	time	error	time_error
22388	2299	600000	5911.97	23.2344	8068.11	7.41835
31475	4690	600000	4381.51	24.1615	5734.93	6.72449
40807	6892	600000	3487.15	24.9167	4429.66	6.25057
50604	8038	600000	2936.26	25.4844	3632.17	5.85947
68990	9414	600000	2476.63	26.026	2898.24	5.46533
78930	10421	600000	2208.55	26.4583	2509.82	5.09157
88540	12099	600000	2078.5	26.6354	2223.94	4.79783
99711	13714	600000	1930.63	26.849	1968.43	4.56739
110716	15021	600000	1841.45	26.9844	1781.7	4.3803
123112	16006	600000	1810.62	27.0417	1615.21	4.10857
139356	17261	600000	1707.41	27.2552	1478.32	3.92126
148905	18470	600000	1622.4	27.3906	1390.51	3.78418
159385	19905	600000	1564.09	27.5677	1288.81	3.63151
169267	20997	600000	1492.39	27.724	1223.62	3.59065
178888	22170	600000	1438.19	27.8594	1144.87	3.4683
188649	23374	600000	1401.16	27.9531	1105.08	3.35503
198268	24592	600000	1354.05	28.099	1056.3	3.26601
207808	25650	600000	1324.85	28.1823	1001.72	3.15857
218654	27010	600000	1284.32	28.3229	955.102	3.07303
230089	28553	600000	1263.5	28.3802	930.965	2.99811
242740	29596	600000	1257.06	28.3802	895.98	2.99811
253671	30924	600000	1225.83	28.5156	859.008	2.857
263062	32290	600000	1201.81	28.5573	844.794	2.86894
272787	33630	600000	1170.82	28.6615	796.776	2.70239
284110	35115	600000	1136.86	28.7865	774.203	2.61682
293657	36160	600000	1124.22	28.8073	753.294	2.57685
303208	37232	600000	1107.19	28.8906	732.88	2.49332
318858	38622	600000	1061.29	29.0365	695.905	2.31887
336135	39890	600000	1040.16	29.0781	680.004	2.30625
346497	41262	600000	1019.14	29.151	665.603	2.20327
357248	42432	600000	995.224	29.224	630.591	2.13291
369549	43568	600000	973.167	29.2917	627.663	1.99875
384577	44905	600000	950.849	29.3177	613.274	2.01844
394980	46018	600000	933.047	29.3594	587.967	1.95081
405456	47215	600000	918.042	29.4167	574.984	1.80408
416300	48297	600000	905.495	29.4583	559.197	1.73049
428238	49619	600000	883.307	29.4948	548.123	1.67364
438446	50878	600000	876.411	29.5573	539.117	1.58381
448288	51930	600000	858.583	29.599	516.074	1.51107
459027	53171	600000	843.615	29.6302	513.096	1.4056
479866	54650	600000	824.573	29.6562	501.477	1.39537
489933	55643	600000	812.438	29.6875	492.492	1.30603
503317	56595	600000	793.276	29.724	472.474	1.20333
514320	57855	600000	782.823	29.75	457.028	1.14915
524135	58700	600000	769.948	29.7917	453.926	1.01674
536959	59936	600000	758.792	29.8073	447.757	0.97867
549586	61080	600000	746.292	29.8281	439.664	0.993465
561091	62494	600000	735.714	29.849	428.313	0.923445
570663	63595	600000	725.766	29.8646	420.937	0.854334
580985	64469	600000	717.995	29.875	405.459	0.836834
592771	65615	600000	705.589	29.8646	415.23	0.877442
610391	66638	600000	701.193	29.8854	403.128	0.793628
621187	67972	600000	690.385	29.8854	399.036	0.768003
630691	69124	600000	680.13	29.9167	388.21	0.611137
640442	70385	600000	671.427	29.9271	379.977	0.616232
650131	71358	600000	664.214	29.9219	379.452	0.597253
664307	72708	600000	653.781	29.9323	370.545	0.602119
674450	73808	600000	646.203	29.9479	361.442	0.519322
691998	74680	600000	638.083	29.9479	358.272	0.519322
702337	75688	600000	628.062	29.9635	349.578	0.418293
718205	76881	600000	619.297	29.9635	347.173	0.418293
740396	78063	600000	609.255	29.974	341.788	0.312148
753942	79228	600000	604.281	29.974	340.465	0.370747
763819	80224	600000	593.76	29.9792	330.456	0.279939
773429	81145	600000	588.281	29.9844	325.666	0.243078
785310	82296	600000	578.99	29.974	327.745	0.312148
795475	83056	600000	572.005	29.9844	315.142	0.243078
807719	83967	600000	569.693	29.9844	319.109	0.243078
818200	85113	600000	564.656	29.9896	310.621	0.198997
828410	85983	600000	558.484	29.9948	311.516	0.141082
851449	87256	600000	547.901	29.9896	302.124	0.198997
861123	88157	600000	542.104	29.9948	294.08	0.141082
874218	88967	600000	535.802	29.9948	291.946	0.141082
883747	90080	600000	527.99	29.9948	286.548	0.141082
894987	91264	600000	526.667	29.9948	287.374	0.141082
905328	92408	600000	524.109	30	283.738	0
915277	93307	600000	516.714	29.9948	282.902	0.141082
930569	94417	600000	511.469	29.9948	279.96	0.141082
940284	95263	600000	506.943	30	269.76	0
951894	96192	600000	500.578	30	267.902	0
963721	97165	600000	495.333	30	266.506	0
974503	98080	600000	489.266	30	259.735	0
986153	98884	600000	485.432	29.9948	263.771	0.141082
995929	99742	600000	480.031	30	255.874	0
1007235	100419	600000	476.828	30	251.547	0
1020874	101377	600000	468.979	30	254.55	0
1031811	102076	600000	468.193	30	250.078	0
1041481	102827	600000	461.458	30	246.833	0
1053811	103591	600000	458.99	30	250.448	0
1072703	104618	600000	451.714	30	240.078	0
1082521	105314	600000	445.901	30	237.743	0
1094204	106107	600000	443.703	30	235.339	0
1105905	106848	600000	440.427	30	230.99	0
1115978	107681	600000	437.271	30	225.988	0
