population	links	tests	detected	time	error	time_error
22388	2299	600000	7945.89	22.5312	11423.3	7.26762
31494	4721	600000	5975.6	23.3281	8140.26	6.70711
40828	6907	600000	4804.53	23.9844	6284.73	6.28932
50574	8020	600000	4095.59	24.5052	5180.15	5.9812
68510	9378	600000	3501.43	24.9583	4191.27	5.64328
78365	10350	600000	3186.52	25.2292	3623.95	5.34137
87924	12009	600000	3035.61	25.2865	3222.78	4.99152
98242	13663	600000	2880.98	25.3646	2886.13	4.66676
109256	14928	600000	2756.09	25.4375	2613.86	4.43545
118902	15923	600000	2650.91	25.526	2406.96	4.24793
134163	16796	600000	2623.26	25.474	2178.6	3.91456
145506	17997	600000	2539.04	25.6302	2029.38	3.7551
155967	19431	600000	2455.37	25.7344	1899.03	3.60478
165503	20497	600000	2362.06	25.875	1791.96	3.64768
175615	21855	600000	2274.98	25.9427	1693.07	3.60178
185316	23032	600000	2219.32	26.0625	1621.24	3.50287
194939	24044	600000	2158.32	26.1875	1544.73	3.35107
204478	25251	600000	2112.66	26.2552	1489.88	3.35479
215277	26650	600000	2064.05	26.3594	1425.84	3.32997
224684	28071	600000	2034.62	26.401	1367.65	3.2445
239251	29524	600000	1974.95	26.4896	1310.02	3.23789
249894	30839	600000	1933.32	26.6458	1265.73	3.28677
259386	32295	600000	1885.61	26.6771	1213.15	3.2193
268978	33255	600000	1895.5	26.6771	1190.17	3.0403
278685	34643	600000	1868.89	26.7396	1150.06	3.04359
289646	35853	600000	1825.92	26.8125	1108.8	2.99812
299437	36908	600000	1804.21	26.875	1093.52	2.99061
313361	38193	600000	1760.87	26.9531	1044.07	2.90087
324614	39418	600000	1721.25	27.0521	1016.27	2.99221
342520	40855	600000	1684.06	27.1719	978.753	2.8478
353169	41918	600000	1651.77	27.2292	961.417	2.87781
365810	43141	600000	1604.01	27.3385	921.816	2.83253
379957	44393	600000	1576.59	27.4375	899.96	2.82636
392361	45628	600000	1548.74	27.5	880.069	2.77907
402690	46930	600000	1526.74	27.5573	856.85	2.69637
413614	48005	600000	1501.44	27.5938	849.198	2.77299
424444	49168	600000	1478.54	27.6719	824.769	2.67012
434077	50463	600000	1451.57	27.7604	801.101	2.66506
444447	51567	600000	1438.56	27.8073	784.785	2.61539
454015	52621	600000	1421.82	27.8698	779.818	2.66042
475573	54139	600000	1387.32	28	752.646	2.65385
485902	55197	600000	1362.29	28.0417	733.746	2.61461
498828	56504	600000	1338.99	28.1406	702.864	2.5272
509910	57451	600000	1324.87	28.151	698.935	2.44436
519701	58336	600000	1306.02	28.2396	697.941	2.47833
532613	59555	600000	1285.01	28.3125	679.298	2.5115
542710	60871	600000	1270.29	28.349	663.296	2.44026
554522	61749	600000	1245.16	28.4062	643.423	2.36825
564990	62993	600000	1234.53	28.4583	640.009	2.35704
574590	63945	600000	1221.58	28.4948	634.443	2.37534
585199	64994	600000	1202.27	28.5677	622.636	2.25045
599299	66053	600000	1186.04	28.6094	597.947	2.27073
610164	67328	600000	1168.91	28.6771	591.143	2.25426
624370	68766	600000	1160.19	28.724	582.662	2.22024
633891	69934	600000	1148.76	28.7865	583.472	2.21967
643543	70828	600000	1137.78	28.8073	572.911	2.19987
654112	71955	600000	1124.41	28.8438	571.546	2.12324
667216	73151	600000	1109.27	28.9479	553.578	2.04727
677266	74044	600000	1096.59	28.974	548.335	2.06378
687921	74994	600000	1087.66	28.9948	543.521	2.05467
710731	76110	600000	1065.81	29.0729	524.536	1.90292
732914	77326	600000	1046.26	29.1406	514.746	1.925
744465	78483	600000	1035.55	29.1667	516.575	1.88011
756151	79436	600000	1023.27	29.1927	503.817	1.86517
765732	80448	600000	1017.43	29.2344	500.247	1.79176
777818	81547	600000	1001.76	29.3021	485.768	1.65249
787712	82481	600000	993.047	29.2917	478.206	1.7072
797377	83293	600000	983.375	29.3073	480.385	1.70253
810243	84148	600000	977.37	29.3594	468.656	1.66289
820261	85129	600000	965.542	29.401	456.836	1.65031
831668	86422	600000	955.125	29.4479	449.922	1.55904
854242	87619	600000	941.927	29.474	445.879	1.5357
864145	88421	600000	930.844	29.5	442.176	1.53655
877208	89337	600000	923.172	29.5208	439.176	1.54898
888451	90538	600000	909.703	29.5729	423.53	1.37854
898327	91644	600000	908.208	29.5677	425.793	1.40827
908382	92675	600000	895.828	29.6198	421.569	1.27498
923702	93813	600000	886.896	29.6354	417.024	1.28463
933356	94692	600000	878.089	29.6823	404.73	1.18024
944370	95715	600000	867.896	29.6979	401.716	1.13583
956178	96510	600000	861.521	29.6875	403.818	1.15998
965817	97382	600000	854.432	29.7031	393.956	1.14983
975402	98330	600000	846.714	29.7344	398.356	1.07217
988678	99164	600000	833.047	29.7552	383.776	1.05374
999896	99990	600000	830.552	29.7865	374.252	0.940885
1009899	100609	600000	823.073	29.7708	383.23	1.03864
1024492	101542	600000	813.88	29.776	379.053	0.973545
1034217	102215	600000	806.891	29.8125	369.203	0.930248
1046403	103052	600000	798.161	29.8073	365.505	0.936889
1060229	104052	600000	791.286	29.8229	361.595	0.894381
1075428	104820	600000	782.271	29.8646	352.45	0.754865
1085291	105563	600000	775.839	29.8594	348.616	0.764399
1098259	106420	600000	773.167	29.849	348.996	0.85598
1108816	107187	600000	763.849	29.8594	351.466	0.81507
1118467	107993	600000	759.286	29.8906	342.069	0.673982
