population	links	tests	detected	time	error	time_error
30040	4023	2400000	72998.6	20.7969	1366.81	7.37264
31314	4597	2400000	72117	20.875	1319.66	7.25862
32116	4958	2400000	71534.3	20.9427	1297.27	7.31774
33794	5312	2400000	70032.9	21.0625	1287.5	7.23886
35155	5685	2400000	69218.9	21.1615	1257.96	7.02673
36924	6086	2400000	67765.7	21.3542	1256.02	7.02365
38535	6494	2400000	66584.8	21.4427	1197.15	6.97819
40807	6892	2400000	65655.6	21.5521	1191.36	6.8761
42736	7329	2400000	64619	21.651	1176.22	6.78175
47890	7795	2400000	63130.6	21.875	1104.31	6.6411
51731	8178	2400000	60544.5	22.1198	995.526	6.56418
54579	8478	2400000	60075.4	22.1771	1054.95	6.3344
56083	8760	2400000	59955.9	22.1875	1017.04	6.24041
58493	9118	2400000	58655	22.3333	1002.21	6.25944
69467	9536	2400000	56293.2	22.4792	907.505	6.07919
73007	9924	2400000	55485.5	22.625	921.535	5.96692
78529	10388	2400000	53945.1	22.8542	878.962	5.84864
81202	10893	2400000	53858.1	22.8802	870.344	5.78476
83746	11246	2400000	54065.5	22.9115	842.938	5.65224
85408	11563	2400000	54121.7	22.9583	828.843	5.6267
88404	12054	2400000	54110.1	22.9427	830.531	5.50449
91542	12494	2400000	53705.4	23.026	869.575	5.32852
92969	12812	2400000	53640.2	23.0312	855.939	5.38093
95269	13199	2400000	53880.8	23.0365	795.973	5.23359
97510	13589	2400000	53690.3	23.0833	852.541	5.28494
101499	13991	2400000	54155.8	23.0625	825.973	5.09749
104772	14427	2400000	53787.3	23.151	800.525	5.1166
108389	14894	2400000	54301.1	23.1823	786.43	4.97623
115530	15442	2400000	54330.6	23.2135	755.26	4.70426
119209	15869	2400000	53614.5	23.276	803.594	4.80098
130796	16387	2400000	53004.3	23.2865	740.302	4.33793
134597	16735	2400000	52900.4	23.2656	692.479	4.29014
138432	17128	2400000	52710.1	23.3021	698.199	4.22413
142226	17659	2400000	52375.8	23.3854	683.276	4.25607
146298	18106	2400000	52032.3	23.4375	729.045	4.2604
149472	18518	2400000	51911.7	23.526	742.221	4.23249
152414	19024	2400000	51664.3	23.5521	716.489	4.17702
156799	19534	2400000	51838.2	23.6094	683.045	4.20739
160102	20001	2400000	51862.3	23.599	720.285	4.14357
165060	20405	2400000	51263.6	23.7292	704.918	4.09246
168419	20872	2400000	51215.2	23.7969	716.099	4.10558
172013	21365	2400000	51169.2	23.8281	667.689	4.03456
175326	21808	2400000	50887.5	23.8125	727.975	4.01884
178692	22151	2400000	50575.1	23.9167	695.202	4.01732
182051	22627	2400000	50392	23.9688	691.476	4.00992
185623	23047	2400000	50163.5	24.0521	698.447	3.98298
189490	23524	2400000	50411.5	23.9844	672.805	3.87555
195760	24222	2400000	50081.1	24.0729	672.917	3.97644
199994	24698	2400000	49749.4	24.1562	699.948	3.98255
204093	25208	2400000	49957.7	24.125	702.704	3.89711
208119	25719	2400000	49794.8	24.2188	669.859	3.93386
212830	26245	2400000	49546.7	24.25	715.5	3.9211
216617	26783	2400000	49507.6	24.3125	653.812	3.92442
220591	27372	2400000	49605.1	24.3646	651.699	3.89037
223962	27841	2400000	49694	24.401	680.943	3.88405
226727	28299	2400000	49839.2	24.3646	660.08	3.84187
235206	28884	2400000	49065.6	24.4844	685.059	3.75265
238360	29349	2400000	49227.5	24.4896	646.83	3.80783
244403	29771	2400000	49661.4	24.375	668.79	3.65434
247768	30223	2400000	49520.2	24.4792	699.6	3.66832
251648	30740	2400000	49547	24.4896	654.118	3.62853
255512	31240	2400000	49488.9	24.5208	620.535	3.6226
258927	31737	2400000	49416.5	24.5677	661.97	3.61455
262805	32227	2400000	49413.8	24.5833	651.816	3.61325
265684	32668	2400000	49365.5	24.5729	578.937	3.50886
269257	33102	2400000	49349.1	24.6198	615.736	3.53331
272161	33506	2400000	49130.6	24.6406	693.759	3.64064
274883	33971	2400000	49177.5	24.6719	629.48	3.61227
278331	34429	2400000	49080.5	24.7083	690.246	3.57557
281012	34891	2400000	48951.1	24.7344	645.447	3.52802
286605	35362	2400000	48900.7	24.7448	655.608	3.50742
291102	35874	2400000	48773.9	24.7812	645.143	3.48453
294636	36281	2400000	48742.1	24.8177	693.34	3.52556
299707	36819	2400000	48777.4	24.849	581.072	3.47197
305288	37328	2400000	48659.3	24.9167	603.289	3.5316
307916	37759	2400000	48551.9	24.9323	640.047	3.51224
314345	38297	2400000	48348.9	24.9896	618.651	3.37879
320878	38810	2400000	48133.5	25.0677	607.638	3.42211
325414	39320	2400000	47920	25.0885	673.111	3.39575
335883	39827	2400000	47614.4	25.1562	661.874	3.46203
338350	40258	2400000	47581.9	25.1927	642.211	3.48171
340904	40667	2400000	47512.9	25.1927	678.243	3.42743
345120	41082	2400000	47454.6	25.2135	632.307	3.45882
349030	41573	2400000	47282.2	25.2812	636.519	3.37519
352775	42020	2400000	47218.9	25.3177	660.775	3.45091
356849	42415	2400000	47065.3	25.3854	648.936	3.38341
363070	42894	2400000	46899.8	25.4323	642.959	3.43123
365512	43330	2400000	46877	25.4635	657.591	3.40877
