population	links	time	detected	infected	error_detected	error_infected
1.59077e+06	14000	12	8.625	1037.42	1.69664	53.6673
1.59077e+06	14000	13	13.375	1179	2.06314	66.9929
1.59077e+06	14000	14	15.5	1351.5	2.36251	87.8743
1.59077e+06	14000	15	19.875	1569.96	2.70917	113.03
1.59077e+06	14000	16	24.125	1848.29	3.45439	152.356
1.59077e+06	14000	17	33.7083	2205.12	4.51639	198.172
1.59077e+06	14000	18	40	2652.46	6.31045	257.033
1.59077e+06	14000	19	48	3232.21	7.23236	333.448
1.59077e+06	14000	20	67.375	3932.79	10.1426	428.63
1.59077e+06	14000	21	81.9167	4858.08	12.2544	552.135
1.59077e+06	14000	22	104.958	5969.88	15.197	703.944
1.59077e+06	14000	23	133.208	7381.54	19.1634	886.313
1.59077e+06	14000	24	155.042	9089.54	19.664	1090.64
1.59077e+06	14000	25	186.542	11127	18.4733	1309.86
1.59077e+06	14000	26	203.458	13213.8	15.1021	1319.54
1.59077e+06	14000	27	217.792	15252.4	13.095	1233.69
1.59077e+06	14000	28	226.208	16747.4	9.34487	922.891
1.59077e+06	14000	29	229.542	18023.3	12.0621	693.992
1.59077e+06	14000	30	234.167	18497.6	10.7591	610.467
1.59077e+06	14000	31	234.333	18880	12.4999	656.972
1.59077e+06	14000	32	238.417	19036.9	11.4954	715.028
1.59077e+06	14000	33	233.083	19195.5	13.9573	763.218
1.59077e+06	14000	34	235.125	19288.1	12.6365	795.194
1.59077e+06	14000	35	229.583	19299.1	12.8243	827.675
1.59077e+06	14000	36	221.542	19269	11.6255	851.381
1.59077e+06	14000	37	219.875	19216.5	11.3273	866.773
1.59077e+06	14000	38	219.875	19100.3	12.8527	879.49
1.59077e+06	14000	39	221.875	18935	11.7519	881.185
1.59077e+06	14000	40	213.042	18748.2	12.536	879.049
1.59077e+06	14000	41	212.125	18559.9	12.172	863.085
1.59077e+06	14000	42	204.875	18387.7	12.5686	847.553
1.59077e+06	14000	43	205.458	18172.1	11.2877	822.965
1.59077e+06	14000	44	199	17951.6	10.8822	799.996
1.59077e+06	14000	45	193.875	17694.4	9.33915	778.114
1.59077e+06	14000	46	196.458	17433.7	11.1413	744.973
1.59077e+06	14000	47	179.833	17182.1	9.56327	728.705
1.59077e+06	14000	48	181	16909.9	8.47474	700.079
1.59077e+06	14000	49	179.125	16625.2	8.46185	677.17
1.59077e+06	14000	50	166.917	16363	8.49436	653.01
1.59077e+06	14000	51	169.333	16037.8	7.97437	638.182
1.59077e+06	14000	52	165.833	15749	9.40846	618.652
1.59077e+06	14000	53	158.458	15419.2	7.31272	598.878
1.59077e+06	14000	54	155.333	15135.3	9.43137	596.05
1.59077e+06	14000	55	152.458	14851.8	7.50992	591.28
1.59077e+06	14000	56	147.042	14547.2	8.4348	584.773
1.59077e+06	14000	57	141.083	14245.5	8.51972	578.549
1.59077e+06	14000	58	138.75	13932.7	8.40237	582.519
1.59077e+06	14000	59	134.917	13649.2	6.97661	579.527
1.59077e+06	14000	60	130.083	13330.8	7.32217	584.407
1.59077e+06	14000	61	125.625	13056.6	8.07596	584.872
1.59077e+06	14000	62	118.083	12764.9	8.3021	593.041
1.59077e+06	14000	63	115.792	12479.8	8.12935	595.309
1.59077e+06	14000	64	117.417	12187.9	7.86297	598.8
1.59077e+06	14000	65	112.167	11906.5	7.64555	593.768
1.59077e+06	14000	66	109.042	11615.8	7.84043	588.499
1.59077e+06	14000	67	102.625	11342	8.5896	578.226
1.59077e+06	14000	68	100.667	11047.1	8.35371	573.927
1.59077e+06	14000	69	98.0417	10754.7	8.86288	578.531
1.59077e+06	14000	70	96.1667	10473.9	8.00746	563.086
1.59077e+06	14000	71	91.2083	10213.9	8.39303	559.874
1.59077e+06	14000	72	86.75	9959.38	6.72501	551.347
1.59077e+06	14000	73	89.7083	9686.79	8.34605	544.981
1.59077e+06	14000	74	77.9583	9422.88	7.73228	535.852
1.59077e+06	14000	75	78.2917	9158.17	6.39968	525.068
1.59077e+06	14000	76	75.1667	8906.04	5.99448	520.421
1.59077e+06	14000	77	77	8670.46	7.62854	509.646
1.59077e+06	14000	78	70.4583	8404	7.2458	496.171
1.59077e+06	14000	79	68.1667	8172.17	6.98732	487.29
1.59077e+06	14000	80	66.875	7945.25	6.26875	473.892
1.59077e+06	14000	81	60.75	7724.75	4.63768	459.528
1.59077e+06	14000	82	60.2083	7498.62	7.21982	452.811
1.59077e+06	14000	83	59.5	7272.75	5.6173	439.116
1.59077e+06	14000	84	56.0833	7058.67	6.92152	429.729
1.59077e+06	14000	85	53.0833	6870.33	5.1153	418.946
1.59077e+06	14000	86	50.8333	6675.08	5.13126	409.692
1.59077e+06	14000	87	51.0417	6489.46	5.07646	399.233
1.59077e+06	14000	88	46.875	6298.67	4.48365	392.631
1.59077e+06	14000	89	44.9167	6115.5	6.76594	384.164
1.59077e+06	14000	90	46.0833	5951.58	5.14785	379.049
1.59077e+06	14000	91	44.2917	5783.5	5.47103	366.198
1.59077e+06	14000	92	41.6667	5596.17	5.59205	356.046
1.59077e+06	14000	93	40.1667	5456.83	4.09822	351.562
1.59077e+06	14000	94	39.625	5295.79	4.69816	342.843
1.59077e+06	14000	95	38.0417	5147.46	5.06548	328.468
1.59077e+06	14000	96	36.3333	5010.17	3.8205	323.292
1.59077e+06	14000	97	36.2083	4869.88	4.63727	316.549
1.59077e+06	14000	98	32.125	4734.12	4.45719	308.418
1.59077e+06	14000	99	34.5417	4608.62	5.09903	298.61
1.59077e+06	14000	100	32.5833	4480.96	4.24052	297.912
1.59077e+06	14000	101	29.125	4352.58	4.06864	288.069
1.59077e+06	14000	102	31.8333	4227.25	3.99677	280.467
1.59077e+06	14000	103	29.7083	4118.88	3.66773	270.358
1.59077e+06	14000	104	26.6667	3997.96	3.30269	255.466
1.59077e+06	14000	105	27.375	3885.5	3.50935	247.345
1.59077e+06	14000	106	25.0417	3773.29	3.41216	231.268
1.59077e+06	14000	107	25.2083	3675.21	2.40044	224.703
1.59077e+06	14000	108	23.1667	3578.29	2.78855	221.247
1.59077e+06	14000	109	22.375	3481.04	3.21761	209.843
1.59077e+06	14000	110	19.5	3383.88	2.58746	200.351
1.59077e+06	14000	111	22.8333	3287.38	3.10501	193.426
1.59077e+06	14000	112	20	3212.17	2.48315	179.412
1.59077e+06	14000	113	19.2083	3122.42	2.58741	171.034
1.59077e+06	14000	114	20	3031.21	1.9882	161.027
1.59077e+06	14000	115	17.9583	2946.75	2.27694	153.957
1.59077e+06	14000	116	18.6667	2879.08	2.31089	147.951
1.59077e+06	14000	117	16.75	2792.21	2.28844	142.655
1.59077e+06	14000	118	15.625	2714	1.61252	135.835
1.59077e+06	14000	119	15.0417	2641.75	1.98287	128.332
1.59077e+06	14000	120	15.8333	2567.62	2.06939	121.446
1.59077e+06	14000	121	14.75	2502.88	2.11458	119.317
1.59077e+06	14000	122	14	2439.25	2.02977	116.417
1.59077e+06	14000	123	14.2083	2378	1.74982	111.765
1.59077e+06	14000	124	14.2083	2305.75	1.73784	108.172
1.59077e+06	14000	125	13.875	2259	2.24566	109.387
1.59077e+06	14000	126	13	2196.42	2.10385	106.878
1.59077e+06	14000	127	12.1667	2131.38	1.70831	102.237
1.59077e+06	14000	128	11.25	2079.29	1.82866	97.3838
1.59077e+06	14000	129	11.8333	2018.67	1.75651	94.2782
1.59077e+06	14000	130	11.2083	1970.88	1.60024	88.1043
1.59077e+06	14000	131	10.125	1923.21	1.5886	87.0081
1.59077e+06	14000	132	10.4583	1867.58	1.26506	84.446
1.59077e+06	14000	133	10.7917	1818.46	1.53362	81.1664
1.59077e+06	14000	134	10.8333	1779.62	1.59015	81.1273
1.59077e+06	14000	135	8.33333	1722.71	1.19541	78.6727
1.59077e+06	14000	136	8.91667	1676.46	0.957854	77.2949
1.59077e+06	14000	137	9.08333	1633.5	0.993518	78
1.59077e+06	14000	138	7.95833	1592.58	1.31099	76.2686
1.59077e+06	14000	139	8.25	1542.88	0.884836	73.4991
1.59077e+06	14000	140	7.95833	1501.25	1.31628	71.6297
1.59077e+06	14000	141	7.75	1466.33	1.30977	73.843
1.59077e+06	14000	142	8	1424.96	0.994101	70.7911
1.59077e+06	14000	143	7.625	1388.62	1.25863	69.7124
1.59077e+06	14000	144	6.04167	1353.21	1.31099	70.358
1.59077e+06	14000	145	6.625	1314.92	1.24193	68.3931
1.59077e+06	14000	146	6.54167	1282.12	1.28688	69.2304
1.59077e+06	14000	147	5.91667	1250.17	1.22559	67.8127
1.59077e+06	14000	148	6.41667	1222.21	0.979408	68.144
1.59077e+06	14000	149	6.95833	1189.46	1.06494	69.1504
1.59077e+06	14000	150	5.875	1154.08	1.28868	68.0813
1.59077e+06	14000	151	5.83333	1122.54	1.17189	68.076
1.59077e+06	14000	152	5.41667	1091.58	1.17929	67.7541
1.59077e+06	14000	153	5.54167	1065.33	1.16183	68.7284
1.59077e+06	14000	154	5.125	1032.92	0.701077	67.4291
1.59077e+06	14000	155	4.41667	1002.88	0.772884	65.1274
1.59077e+06	14000	156	4.66667	978.042	0.984723	66.4518
1.59077e+06	14000	157	4.54167	955.167	0.936268	64.9223
1.59077e+06	14000	158	4.70833	932.208	0.722265	67.5464
1.59077e+06	14000	159	3.79167	902.5	0.943671	64.4894
1.59077e+06	14000	160	4.04167	882.875	0.829875	66.323
1.59077e+06	14000	161	3.5	860.5	0.921439	64.6592
1.59077e+06	14000	162	4.08333	840.208	0.95056	64.0567
1.59077e+06	14000	163	4.08333	819.042	0.735986	62.2626
1.59077e+06	14000	164	3.45833	804.958	0.791238	60.1924
1.59077e+06	14000	165	4.29167	785.167	0.741286	59.4015
1.59077e+06	14000	166	3.25	765.333	0.690449	56.7438
1.59077e+06	14000	167	3.58333	741.958	0.754661	57.1508
1.59077e+06	14000	168	3.25	723.083	0.757728	55.6862
1.59077e+06	14000	169	3.20833	700.625	0.858725	52.2095
1.59077e+06	14000	170	2.95833	681.833	0.712564	52.4382
1.59077e+06	14000	171	3.33333	666.708	0.733618	50.7404
1.59077e+06	14000	172	3.625	654.083	1.0407	49.9833
1.59077e+06	14000	173	2.79167	638.125	0.782393	50.4352
1.59077e+06	14000	174	3.25	620.375	0.659518	49.208
1.59077e+06	14000	175	2.70833	604.083	0.692755	48.1251
1.59077e+06	14000	176	2.41667	594.25	0.716824	47.2529
1.59077e+06	14000	177	3.25	580.333	0.710322	48.4299
1.59077e+06	14000	178	2.625	563.875	0.706023	47.9381
1.59077e+06	14000	179	2.29167	546.75	0.741286	47.8496
1.70749e+06	15000	0	2.45833	0	0.667168	0
1.70749e+06	15000	1	1.875	718.5	0.638746	9.05593
1.70749e+06	15000	2	2.29167	574.167	0.618448	8.41761
1.70749e+06	15000	3	2.33333	616.917	0.714393	10.2423
1.70749e+06	15000	4	2.91667	617.167	0.816667	11.3607
1.70749e+06	15000	5	2.875	641.333	0.544652	12.9613
1.70749e+06	15000	6	3.91667	661.583	0.799442	15.3221
1.70749e+06	15000	7	3.95833	691.292	0.838219	17.8527
1.70749e+06	15000	8	4.375	735.292	0.815779	20.3441
1.70749e+06	15000	9	5.54167	787.125	0.951018	23.6646
1.70749e+06	15000	10	6.25	853.5	0.876936	25.8679
1.70749e+06	15000	11	7.83333	940.875	1.07914	28.2597
1.70749e+06	15000	12	8.70833	1049.71	1.30033	34.3666
1.70749e+06	15000	13	11.7917	1182	1.24286	42.4392
1.70749e+06	15000	14	15.75	1354.08	1.69022	54.5939
1.70749e+06	15000	15	18.1667	1580.79	2.0761	71.8305
1.70749e+06	15000	16	24	1862.58	3.0148	94.2739
1.70749e+06	15000	17	30.6667	2224.33	3.7562	113.868
1.70749e+06	15000	18	40.8333	2681.17	4.30202	148.242
1.70749e+06	15000	19	52.1667	3272.33	5.39957	202.245
1.70749e+06	15000	20	63.5417	4017.04	5.85744	263.437
1.70749e+06	15000	21	84.0417	4959.88	9.64213	344.324
1.70749e+06	15000	22	102.708	6134.08	10.2522	434.453
1.70749e+06	15000	23	131.125	7590.75	12.2216	537.929
1.70749e+06	15000	24	160.375	9336.71	13.104	669.431
1.70749e+06	15000	25	187.083	11450.6	13.9049	780.58
1.70749e+06	15000	26	208.833	13915.8	10.2673	913.987
1.70749e+06	15000	27	218.167	16475.7	8.41265	944.177
1.70749e+06	15000	28	217.917	17903.3	8.82624	606.363
1.70749e+06	15000	29	229.292	18911	8.50383	554.926
1.70749e+06	15000	30	228.333	19074.5	9.84935	595.368
1.70749e+06	15000	31	230.125	19324.8	10.9677	672.334
1.70749e+06	15000	32	227.708	19445.9	13.2064	743.172
1.70749e+06	15000	33	225.208	19506.8	13.7398	808.875
1.70749e+06	15000	34	221.708	19492.6	12.0986	865.463
1.70749e+06	15000	35	220.917	19447.4	14.1966	904.628
1.70749e+06	15000	36	213.167	19315	13.1225	935.246
1.70749e+06	15000	37	211.375	19179.5	12.3589	947.355
1.70749e+06	15000	38	208.333	18986.1	11.6181	960.192
1.70749e+06	15000	39	209.583	18777.6	13.3586	953.385
1.70749e+06	15000	40	204.083	18550.8	12.6825	951.025
1.70749e+06	15000	41	189.292	18276.1	11.1222	936.513
1.70749e+06	15000	42	193.833	18037	11.494	920.449
1.70749e+06	15000	43	189.625	17775.6	10.2768	901.712
1.70749e+06	15000	44	187.375	17484.2	9.65463	879.074
1.70749e+06	15000	45	178.542	17212.4	8.96011	858.873
1.70749e+06	15000	46	178.292	16924.9	9.96722	834.34
1.70749e+06	15000	47	169.667	16628.8	9.51219	811.445
1.70749e+06	15000	48	166.375	16378.2	9.84309	792.819
1.70749e+06	15000	49	161.833	16063	8.76274	765.969
1.70749e+06	15000	50	165.167	15770.3	8.77623	749.435
1.70749e+06	15000	51	156.917	15496.2	8.81836	739.917
1.70749e+06	15000	52	149.583	15211.2	8.83334	721.15
1.70749e+06	15000	53	148.458	14906.2	9.00427	712.907
1.70749e+06	15000	54	138.958	14628.9	6.97018	705.525
1.70749e+06	15000	55	135.25	14335.1	9.47082	687.397
1.70749e+06	15000	56	131.333	14045.7	7.29432	685.801
1.70749e+06	15000	57	130.542	13749.6	8.38473	669.583
1.70749e+06	15000	58	127.458	13458.8	8.8915	648.339
1.70749e+06	15000	59	125.292	13163	7.65084	626.178
1.70749e+06	15000	60	119.208	12848.5	5.40898	624.086
1.70749e+06	15000	61	118.417	12578.2	7.88242	606.83
1.70749e+06	15000	62	112.75	12310.1	8.62149	600.091
1.70749e+06	15000	63	111.833	12022.2	8.67092	583.108
1.70749e+06	15000	64	105.667	11758.7	6.94336	567.695
1.70749e+06	15000	65	104.083	11479	7.48759	553.156
1.70749e+06	15000	66	97.7083	11215.1	6.33959	538.204
1.70749e+06	15000	67	97.4167	10937.7	7.34116	522.537
1.70749e+06	15000	68	96.6667	10665.2	6.35514	507.152
1.70749e+06	15000	69	91.7083	10399.3	7.70884	497.284
1.70749e+06	15000	70	87.875	10150.2	7.2653	487.171
1.70749e+06	15000	71	85.0833	9902.67	6.29158	477.019
1.70749e+06	15000	72	85.5417	9659.46	7.30034	465.519
1.70749e+06	15000	73	83	9409.38	7.11595	464.094
1.70749e+06	15000	74	77.4583	9178.58	8.18311	456.115
1.70749e+06	15000	75	74.375	8930.46	6.54413	445.358
1.70749e+06	15000	76	72.0833	8708.92	6.58559	443.018
1.70749e+06	15000	77	72.375	8469	6.53668	434.495
1.70749e+06	15000	78	66.8333	8281.71	5.00771	429.155
1.70749e+06	15000	79	67.125	8057.5	7.20953	426.519
1.70749e+06	15000	80	62.4583	7853.79	6.5666	423.487
1.70749e+06	15000	81	60.8333	7632.04	6.02575	417.907
1.70749e+06	15000	82	61.75	7421.83	6.17134	418.885
1.70749e+06	15000	83	56.7917	7242.46	6.54856	414.507
1.70749e+06	15000	84	58.75	7041.42	5.27119	418.431
1.70749e+06	15000	85	52.5833	6875.17	6.09836	416.096
1.70749e+06	15000	86	50.7083	6684.08	5.12829	417.241
1.70749e+06	15000	87	50.625	6499.33	6.22139	415.133
1.70749e+06	15000	88	49.7083	6313	5.01716	405.881
1.70749e+06	15000	89	47.9583	6135.79	4.53791	394.257
1.70749e+06	15000	90	45.3333	5966.83	4.96864	383.93
1.70749e+06	15000	91	42.7917	5802.5	4.83707	378.807
1.70749e+06	15000	92	41.4583	5652.12	5.08126	376.518
1.70749e+06	15000	93	39.0833	5500.08	4.24871	371.646
1.70749e+06	15000	94	38.1667	5332.79	4.56419	360.651
1.70749e+06	15000	95	38.3333	5192.71	4.82366	357.792
1.70749e+06	15000	96	38.875	5040.83	4.06008	343.222
1.70749e+06	15000	97	37.25	4910.5	4.05483	329.998
1.70749e+06	15000	98	34.1667	4777.29	4.20219	323.75
1.70749e+06	15000	99	33.4583	4642.58	4.02508	313.782
1.70749e+06	15000	100	34.5833	4518.33	3.89134	301.901
1.70749e+06	15000	101	30.8333	4383.17	4.12361	295.756
1.70749e+06	15000	102	31.2083	4254.08	3.79182	286.839
1.70749e+06	15000	103	28.25	4134.29	3.58865	278.889
1.70749e+06	15000	104	27.9583	4033.75	2.94586	271.102
1.70749e+06	15000	105	27.0833	3925.71	3.0627	259.901
1.70749e+06	15000	106	25.8333	3815.75	2.51564	249.092
1.70749e+06	15000	107	24.125	3714.5	3.59652	242.352
1.70749e+06	15000	108	24.1667	3603.75	3.36117	237.011
1.70749e+06	15000	109	23.4167	3502.79	2.78917	230.914
1.70749e+06	15000	110	21.4583	3403.79	2.2353	226.752
1.70749e+06	15000	111	22.5	3309.04	2.53859	219.476
1.70749e+06	15000	112	20.5	3225.08	2.63015	211.536
1.70749e+06	15000	113	21.375	3140.54	2.02226	205.601
1.70749e+06	15000	114	20.2083	3048.12	2.49707	201.102
1.70749e+06	15000	115	19.4167	2976.62	1.71745	197.599
1.70749e+06	15000	116	18.5	2903.33	2.28159	194.322
1.70749e+06	15000	117	18.5	2818.71	2.84863	186.512
1.70749e+06	15000	118	17.0417	2752.5	2.4845	182.844
1.70749e+06	15000	119	16.3333	2688.67	1.91934	178.173
1.70749e+06	15000	120	16.8333	2622.75	2.18711	171.385
1.70749e+06	15000	121	15.25	2563.04	1.73893	169.372
1.70749e+06	15000	122	15.5417	2498.71	2.48869	163.319
1.70749e+06	15000	123	15.125	2447.21	1.97525	160.685
1.70749e+06	15000	124	14.75	2376.12	2.23614	153.94
1.70749e+06	15000	125	13.5833	2322.88	2.23199	152.839
1.70749e+06	15000	126	13.1667	2276.79	1.81497	150.665
1.70749e+06	15000	127	13.7083	2222.54	1.19432	146.483
1.70749e+06	15000	128	12.2917	2168.62	1.69937	144.601
1.70749e+06	15000	129	12.7917	2115.62	1.85784	145.672
1.70749e+06	15000	130	12.0417	2068.25	1.50384	145.673
1.70749e+06	15000	131	12.0833	2015.88	1.81593	142.462
1.70749e+06	15000	132	10.6667	1964.83	1.85667	139.971
1.70749e+06	15000	133	11.3333	1913.88	1.47669	139.706
1.70749e+06	15000	134	11.8333	1874.67	1.63759	144.108
1.70749e+06	15000	135	9.79167	1828.29	1.9986	145.591
1.70749e+06	15000	136	10.5833	1779.58	1.62157	140.547
1.70749e+06	15000	137	9.08333	1727.96	1.23126	138.609
1.70749e+06	15000	138	9.625	1685.62	1.61683	134.773
1.70749e+06	15000	139	9.41667	1645.71	1.18518	135.028
1.70749e+06	15000	140	9.375	1606.17	1.75709	131.283
1.70749e+06	15000	141	8.66667	1569.25	1.5322	125.324
1.70749e+06	15000	142	8.45833	1529.83	1.45443	123.28
1.70749e+06	15000	143	6.70833	1493.75	0.786828	123.671
1.70749e+06	15000	144	7.16667	1460.54	1.36909	119.599
1.70749e+06	15000	145	7.16667	1423.25	1.26334	117.636
1.70749e+06	15000	146	7.04167	1384.25	1.23443	115.193
1.70749e+06	15000	147	6.95833	1351.5	1.53135	114.142
1.70749e+06	15000	148	7.16667	1319.04	0.963287	113.686
1.70749e+06	15000	149	6.625	1286.42	1.06057	111.398
1.70749e+06	15000	150	6.75	1247.71	1.0829	108.914
1.70749e+06	15000	151	5.375	1216.67	1.08008	106.283
1.70749e+06	15000	152	5.91667	1186.83	1.1494	106.237
1.70749e+06	15000	153	5.29167	1154.62	1.15883	104.417
1.70749e+06	15000	154	5.91667	1120.54	1.25366	101.524
1.70749e+06	15000	155	5.29167	1092.96	0.862768	102.566
1.70749e+06	15000	156	6.04167	1066.33	1.36814	100.632
1.70749e+06	15000	157	4.875	1042.62	0.861422	97.8672
1.70749e+06	15000	158	4.41667	1018.42	0.8081	95.4757
1.70749e+06	15000	159	5.58333	991.333	1.1494	94.9854
1.70749e+06	15000	160	4.5	967.125	0.773634	91.804
1.70749e+06	15000	161	4.75	943.25	0.900429	88.425
1.70749e+06	15000	162	5.08333	919.792	1.16145	86.0146
1.70749e+06	15000	163	4.625	896.083	0.840982	84.2071
1.70749e+06	15000	164	3.83333	879	0.714393	84.1033
1.70749e+06	15000	165	3.75	852.083	0.938279	83.2623
1.70749e+06	15000	166	4.08333	828.458	0.707049	82.0712
1.70749e+06	15000	167	4.20833	808.542	0.858725	80.8981
1.70749e+06	15000	168	4.25	789.333	0.892667	80.7496
1.70749e+06	15000	169	3.16667	774.208	0.823033	79.7469
1.70749e+06	15000	170	4.29167	756.917	1.0044	78.2818
1.70749e+06	15000	171	3.5	729.833	0.850752	74.8448
1.70749e+06	15000	172	3.79167	714.25	0.979852	73.2165
1.70749e+06	15000	173	3.375	699.208	0.832666	72.9211
1.70749e+06	15000	174	3.5	679.042	0.906207	67.8293
1.70749e+06	15000	175	3.5	661.667	0.921439	67.9517
1.70749e+06	15000	176	2.66667	644.583	0.523199	65.6439
1.70749e+06	15000	177	2.625	631.083	0.64417	65.8838
1.70749e+06	15000	178	2.75	617.125	0.638064	63.8508
1.70749e+06	15000	179	2.91667	594.167	0.816667	61.7169
1.8251e+06	16000	0	2.04167	0	0.448925	0
1.8251e+06	16000	1	2.04167	709.833	0.546777	11.7284
1.8251e+06	16000	2	3	570.708	0.727266	10.4964
1.8251e+06	16000	3	3	613.875	0.646193	11.5951
1.8251e+06	16000	4	2.08333	617.875	0.576968	13.7769
1.8251e+06	16000	5	3.75	635.708	0.784799	13.6143
1.8251e+06	16000	6	2.95833	657.833	0.75983	14.1611
1.8251e+06	16000	7	3.66667	692.75	0.733618	17.2955
1.8251e+06	16000	8	4.875	731.583	1.00325	17.7524
1.8251e+06	16000	9	5.58333	782.833	1.03469	21.1279
1.8251e+06	16000	10	5.875	849	1.05729	27.4187
1.8251e+06	16000	11	7.08333	929.875	0.986488	31.3499
1.8251e+06	16000	12	9.08333	1034.96	1.57807	39.108
1.8251e+06	16000	13	10.9167	1154.12	1.53334	48.2538
1.8251e+06	16000	14	14.4583	1309.04	1.80464	58.8847
1.8251e+06	16000	15	15.6667	1514.29	2.06265	77.6167
1.8251e+06	16000	16	19.8333	1774.62	2.67128	96.3792
1.8251e+06	16000	17	28.0417	2100.58	3.38965	128.046
1.8251e+06	16000	18	32.7917	2517.92	3.4517	164.282
1.8251e+06	16000	19	44.8333	3051.33	4.75536	213.872
1.8251e+06	16000	20	57.2917	3732.75	6.14334	276.822
1.8251e+06	16000	21	70.7917	4582.5	8.76378	364.341
1.8251e+06	16000	22	86.2917	5677.42	9.18903	472.749
1.8251e+06	16000	23	113.167	7014.96	11.1111	599.221
1.8251e+06	16000	24	141.542	8674.67	15.7101	759.565
1.8251e+06	16000	25	168.708	10651.2	16.8711	931.227
1.8251e+06	16000	26	192.667	13033.8	14.5279	1104.55
1.8251e+06	16000	27	212.667	15742.8	13.0202	1281.28
1.8251e+06	16000	28	217.75	17832.3	8.32582	1118.16
1.8251e+06	16000	29	225.542	19221	13.0775	774.39
1.8251e+06	16000	30	228.375	20083.7	9.55755	653.826
1.8251e+06	16000	31	228.083	20291.1	10.8032	716.038
1.8251e+06	16000	32	230.083	20566.1	13.0556	771.365
1.8251e+06	16000	33	231.417	20709.9	14.3686	819.909
1.8251e+06	16000	34	226.708	20738.6	12.5287	864.144
1.8251e+06	16000	35	222.917	20741.7	13.7468	927.943
1.8251e+06	16000	36	217.625	20654.5	13.9408	954.151
1.8251e+06	16000	37	216.25	20548.6	11.8274	991.635
1.8251e+06	16000	38	215.042	20383.5	11.2144	1019.57
1.8251e+06	16000	39	209.792	20166.9	13.5469	1037.77
1.8251e+06	16000	40	205.833	19952.7	12.5798	1057.08
1.8251e+06	16000	41	202	19719.5	13.0535	1076.91
1.8251e+06	16000	42	193.667	19442	14.007	1087.34
1.8251e+06	16000	43	194.75	19133.8	12.9546	1088.72
1.8251e+06	16000	44	184.875	18799.9	12.4546	1086.81
1.8251e+06	16000	45	186.458	18480	9.99546	1078.09
1.8251e+06	16000	46	176.167	18151.3	11.9692	1078.6
1.8251e+06	16000	47	178.583	17810.2	11.3467	1062.08
1.8251e+06	16000	48	174.5	17465.8	11.4633	1042.12
1.8251e+06	16000	49	166.542	17122.2	10.6527	1026.71
1.8251e+06	16000	50	161.958	16759.6	11.7123	992.404
1.8251e+06	16000	51	157.042	16416.9	10.2468	973.474
1.8251e+06	16000	52	153.042	16067.2	10.3003	934.37
1.8251e+06	16000	53	150.875	15707.8	9.93003	899.856
1.8251e+06	16000	54	146.375	15366.1	9.2014	862.352
1.8251e+06	16000	55	136.958	15008.7	9.2087	835.255
1.8251e+06	16000	56	131.708	14675.3	9.12291	803.579
1.8251e+06	16000	57	130.5	14318.8	8.06836	771.412
1.8251e+06	16000	58	127.292	13959.1	9.0463	723.874
1.8251e+06	16000	59	120.917	13610.9	6.73604	689.577
1.8251e+06	16000	60	121.75	13275.9	8.09613	655.061
1.8251e+06	16000	61	113.167	12953	7.19151	613.551
1.8251e+06	16000	62	110.25	12633.5	5.93566	590.302
1.8251e+06	16000	63	107.042	12296.7	6.35056	552.241
1.8251e+06	16000	64	101.667	11962	5.75519	510.598
1.8251e+06	16000	65	99.0417	11664.9	6.16031	489.11
1.8251e+06	16000	66	98.7917	11337.8	4.87434	465.362
1.8251e+06	16000	67	95.7917	11049.6	7.5238	456.725
1.8251e+06	16000	68	92.625	10763.6	6.03515	438.516
1.8251e+06	16000	69	89.8333	10469.4	5.73945	424.491
1.8251e+06	16000	70	84.875	10191.5	5.5328	418.564
1.8251e+06	16000	71	86.2917	9908.25	5.37219	408.06
1.8251e+06	16000	72	79.4583	9643.88	4.49554	393.044
1.8251e+06	16000	73	76.7083	9386.04	4.47304	393.97
1.8251e+06	16000	74	75.0833	9105	5.80126	377.796
1.8251e+06	16000	75	74.75	8871.96	5.82679	372.819
1.8251e+06	16000	76	70.875	8631.71	6.60184	376.094
1.8251e+06	16000	77	68.3333	8388.54	5.03957	379.034
1.8251e+06	16000	78	64.0833	8147.58	5.72032	370.633
1.8251e+06	16000	79	60.6667	7923.38	3.99677	364.549
1.8251e+06	16000	80	59.4583	7690.67	4.65824	358.706
1.8251e+06	16000	81	60.8333	7489.88	5.38925	362.554
1.8251e+06	16000	82	58.3333	7277.67	5.19729	363.554
1.8251e+06	16000	83	54.2917	7068.08	4.87933	363.681
1.8251e+06	16000	84	55.5	6873.42	5.26558	359.874
1.8251e+06	16000	85	49.4583	6702.54	5.55122	357.736
1.8251e+06	16000	86	51.2083	6517.92	5.76523	357.159
1.8251e+06	16000	87	48.7917	6334.71	5.50337	352.558
1.8251e+06	16000	88	46.0833	6158.33	4.43151	352.59
1.8251e+06	16000	89	43.9583	5976.5	4.78427	347.188
1.8251e+06	16000	90	43.4583	5810.88	4.5494	347.674
1.8251e+06	16000	91	43.5417	5657	5.10039	345.014
1.8251e+06	16000	92	41.6667	5479.46	5.26514	334.75
1.8251e+06	16000	93	37.9167	5330.88	4.0405	335.018
1.8251e+06	16000	94	37.3333	5168.38	4.99797	329.967
1.8251e+06	16000	95	34.4583	5022.79	5.05517	328.259
1.8251e+06	16000	96	37.25	4871.79	4.35122	323.555
