population	links	time	detected	infected	error_detected	error_infected
1.50317e+06	13000	93	47.0833	482.135	5.42432	187.599
1.50317e+06	13000	94	43.5833	470.646	6.34226	183.204
1.50317e+06	13000	95	44.0417	458.278	4.53791	178.484
1.50317e+06	13000	96	44.7917	446.045	4.36675	173.724
1.50317e+06	13000	97	40.375	435.087	4.91958	169.472
1.50317e+06	13000	98	38.1667	423.365	4.99379	164.997
1.50317e+06	13000	99	37.5833	411.885	3.78987	160.557
1.50317e+06	13000	100	37.7083	400.899	4.55016	156.246
1.50317e+06	13000	101	33.625	390.625	4.83108	152.223
1.50317e+06	13000	102	36.5417	381.25	5.09766	148.571
1.50317e+06	13000	103	33	371.722	5.20844	144.781
1.50317e+06	13000	104	31.0417	361.958	3.23845	140.947
1.50317e+06	13000	105	31.875	352.753	3.85793	137.35
1.50317e+06	13000	106	29.9167	343.427	3.35132	133.671
1.50317e+06	13000	107	27.7083	334.569	3.741	130.227
1.50317e+06	13000	108	27.9583	325.767	3.87981	126.751
1.50317e+06	13000	109	27.6667	316.208	3.0644	122.956
1.50317e+06	13000	110	26.4167	308.031	3.0966	119.736
1.50317e+06	13000	111	24.2917	300.177	2.83756	116.689
1.50317e+06	13000	112	24.2083	291.549	3.0469	113.326
1.50317e+06	13000	113	22.2917	283.819	3.16894	110.318
1.50317e+06	13000	114	21.625	275.83	2.69242	107.247
1.50317e+06	13000	115	20.2917	268.802	3.06398	104.494
1.50317e+06	13000	116	20.1667	261.941	2.5184	101.768
1.50317e+06	13000	117	21.4583	253.993	3.08548	98.6576
1.50317e+06	13000	118	19.7917	247.177	2.78183	95.9831
1.50317e+06	13000	119	20	240.483	2.86568	93.3557
1.50317e+06	13000	120	15.7917	233.66	1.82763	90.6704
1.50317e+06	13000	121	18.5417	227.816	2.62479	88.3918
1.50317e+06	13000	122	17.7083	221.865	2.24927	86.0787
1.50317e+06	13000	123	17.8333	216.382	2.78355	83.9149
1.50317e+06	13000	124	15.8333	210.33	1.89011	81.6174
1.50317e+06	13000	125	15.25	203.892	1.77458	79.1315
1.50317e+06	13000	126	14.9167	198.753	2.28438	77.1021
1.50317e+06	13000	127	13.7083	193.927	1.60242	75.2117
1.50317e+06	13000	128	14.125	188.406	1.95043	73.0154
1.50317e+06	13000	129	15.4167	183.361	1.44453	71.0913
1.50317e+06	13000	130	12.5833	179.396	1.84634	69.6038
1.50317e+06	13000	131	12.125	174.128	1.89616	67.5452
1.50317e+06	13000	132	11.2917	169.236	1.83713	65.602
1.50317e+06	13000	133	10.5833	164.83	1.63013	63.9088
1.50317e+06	13000	134	11.2917	160.069	1.67877	62.0911
1.50317e+06	13000	135	10.2083	155.465	1.38079	60.3151
1.50317e+06	13000	136	9.79167	151.635	1.08115	58.8319
1.50317e+06	13000	137	9.20833	146.878	1.29227	56.9707
1.50317e+06	13000	138	10.625	142.844	1.72914	55.4314
1.50317e+06	13000	139	9.04167	138.715	1.38331	53.8157
1.50317e+06	13000	140	9.79167	135.403	1.47345	52.5661
1.50317e+06	13000	141	9.125	131.639	1.75511	51.1166
1.50317e+06	13000	142	9.08333	128.378	1.4397	49.875
1.50317e+06	13000	143	7.45833	125.677	1.24286	48.8261
1.50317e+06	13000	144	8.54167	122.361	1.25955	47.5477
1.50317e+06	13000	145	7.79167	119.354	1.25955	46.4382
1.50317e+06	13000	146	6.91667	116.201	1.16145	45.2589
1.50317e+06	13000	147	7.70833	113.038	1.53589	44.0383
1.50317e+06	13000	148	6.875	110.396	1.18162	42.9972
1.50317e+06	13000	149	6.66667	107.517	1.35375	41.8469
1.50317e+06	13000	150	6.41667	104.726	0.866289	40.7875
1.50317e+06	13000	151	6.41667	102.097	1.32386	39.7323
1.50317e+06	13000	152	6.33333	99.2986	1.32255	38.6207
1.50317e+06	13000	153	5.95833	96.9861	1.19432	37.7438
1.50317e+06	13000	154	5.16667	94.1528	1.19541	36.6519
1.50317e+06	13000	155	5.79167	91.0382	1.0747	35.427
1.50317e+06	13000	156	5.04167	88.2361	1.0044	34.3642
1.50317e+06	13000	157	5.125	85.9653	1.1518	33.503
1.50317e+06	13000	158	5.16667	83.7188	1.18371	32.6611
1.50317e+06	13000	159	5.45833	81.3576	1.24845	31.774
1.50317e+06	13000	160	5.16667	79.0764	1.22417	30.8939
1.50317e+06	13000	161	5.29167	77.1979	1.26231	30.1648
1.50317e+06	13000	162	4.45833	75.2812	0.858725	29.4279
1.50317e+06	13000	163	3.83333	73.1389	1.06616	28.5582
1.50317e+06	13000	164	3.875	71.75	0.960725	28.0239
1.50317e+06	13000	165	4.58333	69.6632	1.0414	27.2374
1.50317e+06	13000	166	3.875	67.7604	0.931299	26.513
1.50317e+06	13000	167	3.83333	65.8333	1.14181	25.756
1.50317e+06	13000	168	3.58333	64.1389	0.781837	25.0695
1.50317e+06	13000	169	3.33333	62.6979	1.11092	24.4901
1.50317e+06	13000	170	3.83333	60.6632	0.797262	23.6975
1.50317e+06	13000	171	3.70833	59.2153	0.939977	23.1316
1.50317e+06	13000	172	3.41667	57.8576	0.576968	22.6071
1.50317e+06	13000	173	3	56.7882	0.817377	22.2014
1.50317e+06	13000	174	2.83333	55.4931	0.620555	21.6938
1.50317e+06	13000	175	3.25	54.0035	0.908125	21.1253
1.50317e+06	13000	176	3.45833	52.9132	0.808638	20.707
1.50317e+06	13000	177	2.58333	51.4236	0.816667	20.1534
1.50317e+06	13000	178	3.20833	50.3785	0.677519	19.7547
1.50317e+06	13000	179	2.91667	48.9514	0.874286	19.2132
1.59077e+06	14000	0	1.95833	0	0.607091	0
1.59077e+06	14000	1	2.29167	59	0.520699	22.6498
1.59077e+06	14000	2	2.16667	47.2951	0.585945	18.1597
1.59077e+06	14000	3	2.33333	51.0243	0.536336	19.5981
1.59077e+06	14000	4	2.41667	51.1285	0.407267	19.634
1.59077e+06	14000	5	2.625	53.2292	0.696096	20.4494
1.59077e+06	14000	6	3.54167	55.1042	0.825671	21.1756
1.59077e+06	14000	7	3.66667	57.6458	0.839775	22.1592
1.59077e+06	14000	8	4.5	61.2812	0.987076	23.5735
1.59077e+06	14000	9	5.5	65.0417	1.02851	25.0311
1.59077e+06	14000	10	5.5	70.7778	0.98	27.2549
1.59077e+06	14000	11	7.125	77.0729	0.953454	29.7191
1.59077e+06	14000	12	8.25	85.1562	1.26104	32.8846
1.59077e+06	14000	13	11.9167	95.6319	1.86509	36.9816
1.59077e+06	14000	14	14.3333	108.76	2.0828	42.133
1.59077e+06	14000	15	17.2917	125.035	2.71216	48.5719
1.59077e+06	14000	16	21.75	146.226	3.69754	56.9625
1.59077e+06	14000	17	28.5417	172.545	4.06978	67.409
1.59077e+06	14000	18	34.1667	206.694	5.1136	81.059
1.59077e+06	14000	19	47.8333	249.372	6.66724	98.2086
1.59077e+06	14000	20	58.25	303.438	8.2898	119.826
1.59077e+06	14000	21	74.5417	371.882	10.1619	147.492
1.59077e+06	14000	22	91.9583	456.736	13.2779	181.588
1.59077e+06	14000	23	119.667	561.858	15.7003	223.717
1.59077e+06	14000	24	145	689.535	18.7076	274.745
1.59077e+06	14000	25	170	844.288	19.7528	336.471
1.59077e+06	14000	26	194.625	1026.98	16.6691	408.462
1.59077e+06	14000	27	207.167	1216.91	15.2961	481.367
1.59077e+06	14000	28	225.833	1354.23	12.4893	529.552
1.59077e+06	14000	29	225.542	1440.64	12.0886	558.973
1.59077e+06	14000	30	228	1522.16	11.9508	588.372
1.59077e+06	14000	31	233.708	1558.71	10.9131	601.737
1.59077e+06	14000	32	238.542	1588.94	14.324	613.872
1.59077e+06	14000	33	235.083	1606.37	13.4717	621.04
1.59077e+06	14000	34	236.042	1622.54	15.4662	627.636
1.59077e+06	14000	35	231	1628.95	15.0166	630.454
1.59077e+06	14000	36	229.125	1631.55	15.4382	631.673
1.59077e+06	14000	37	232.042	1628.23	14.5178	630.611
1.59077e+06	14000	38	224.958	1624.6	15.2495	629.425
1.59077e+06	14000	39	230.417	1615.74	14.2958	625.99
1.59077e+06	14000	40	221.375	1605.16	13.6058	622.011
1.59077e+06	14000	41	217.125	1591.47	14.1924	616.764
1.59077e+06	14000	42	215.083	1573.86	13.5792	609.94
1.59077e+06	14000	43	209.875	1556.5	12.1811	603.124
1.59077e+06	14000	44	206.708	1535.37	14.0312	594.853
1.59077e+06	14000	45	202.917	1512.36	13.0038	585.848
1.59077e+06	14000	46	192.5	1490	12.4382	577.12
1.59077e+06	14000	47	187.917	1467.08	11.1917	568.239
1.59077e+06	14000	48	181.625	1440.3	11.4365	557.735
1.59077e+06	14000	49	183.833	1415.84	12.6664	548.147
1.59077e+06	14000	50	169.875	1389.25	9.80661	537.987
1.59077e+06	14000	51	167.042	1361.06	10.6183	527.077
1.59077e+06	14000	52	165.792	1333.3	9.50437	516.261
1.59077e+06	14000	53	158.208	1306.56	8.80893	505.817
1.59077e+06	14000	54	155.542	1278.74	10.7412	495.121
1.59077e+06	14000	55	153.542	1251.94	10.5799	484.664
1.59077e+06	14000	56	149.875	1226.23	11.3181	474.722
1.59077e+06	14000	57	142.583	1196.91	7.42411	463.281
1.59077e+06	14000	58	137.667	1171.77	9.41438	453.595
1.59077e+06	14000	59	132.792	1142.1	8.50587	442.025
1.59077e+06	14000	60	125.875	1115	9.9153	431.517
1.59077e+06	14000	61	128.458	1086.59	8.92041	420.418
1.59077e+06	14000	62	121.833	1060.57	7.47619	410.346
1.59077e+06	14000	63	117.875	1033.74	8.27893	400.123
1.59077e+06	14000	64	114.458	1008.18	8.78044	390.087
1.59077e+06	14000	65	111.083	982.566	7.72366	380.24
1.59077e+06	14000	66	109.375	958.288	7.58812	371.01
1.59077e+06	14000	67	102.375	933.406	7.86819	361.323
1.59077e+06	14000	68	100.167	909.865	7.3485	352.239
1.59077e+06	14000	69	97.1667	886.649	7.50685	343.295
1.59077e+06	14000	70	93.375	864.128	8.25241	334.567
1.59077e+06	14000	71	90.625	841.667	7.53936	325.906
1.59077e+06	14000	72	85	817.896	7.03134	316.757
1.59077e+06	14000	73	84.875	796.549	6.69812	308.645
1.59077e+06	14000	74	83.75	778.122	7.72216	301.594
1.59077e+06	14000	75	80.75	758.25	7.04246	293.928
1.59077e+06	14000	76	75.4167	738.986	6.98558	286.489
1.59077e+06	14000	77	72.5417	721	6.22493	279.622
1.59077e+06	14000	78	69.125	701.441	6.44933	272.02
1.59077e+06	14000	79	70.2083	684.007	6.5294	265.359
1.59077e+06	14000	80	68.9167	666.208	7.60288	258.491
1.59077e+06	14000	81	63.4583	648.094	6.39805	251.517
1.59077e+06	14000	82	62.125	631.604	6.62078	245.174
1.59077e+06	14000	83	61.2917	613.84	6.89388	238.302
1.59077e+06	14000	84	62.4583	598.087	6.76394	232.288
1.59077e+06	14000	85	56.7917	582.403	7.2458	226.243
1.59077e+06	14000	86	53.5	565.816	7.59563	219.875
1.59077e+06	14000	87	50.375	550.333	7.09814	213.876
1.59077e+06	14000	88	50.75	535.01	6.78887	208.022
1.59077e+06	14000	89	45.9583	520.458	4.96698	202.471
1.59077e+06	14000	90	48.375	507.299	6.24595	197.44
1.59077e+06	14000	91	44.875	491.628	5.51011	191.388
1.59077e+06	14000	92	45.375	478.66	6.02591	186.331
1.59077e+06	14000	93	40.9583	465.312	4.41824	181.231
1.59077e+06	14000	94	43.2083	452.924	4.73235	176.363
1.59077e+06	14000	95	39.875	439.573	5.41456	171.257
1.59077e+06	14000	96	37.9583	427.986	4.91769	166.827
1.59077e+06	14000	97	36.9167	416.024	4.53244	162.25
1.59077e+06	14000	98	34.7917	404.222	4.80676	157.658
1.59077e+06	14000	99	32.6667	392.194	4.01935	152.958
1.59077e+06	14000	100	32.0833	381.042	4.73079	148.648
1.59077e+06	14000	101	30.9167	370.281	3.98675	144.421
1.59077e+06	14000	102	30.75	358.726	4.22956	139.949
1.59077e+06	14000	103	29.9167	348.931	4.75427	136.132
1.59077e+06	14000	104	29.125	339.111	4.07377	132.304
1.59077e+06	14000	105	25.9583	330	3.80373	128.86
1.59077e+06	14000	106	24.875	320.153	2.89302	125.113
1.59077e+06	14000	107	25	311.5	4.24229	121.748
1.59077e+06	14000	108	22.4167	301.705	3.19396	117.937
1.59077e+06	14000	109	21.9583	294.583	3.47881	115.121
1.59077e+06	14000	110	21.625	285.455	4.0092	111.585
1.59077e+06	14000	111	22.125	277.951	3.50638	108.751
1.59077e+06	14000	112	22.1667	270.431	2.61067	105.822
1.59077e+06	14000	113	21	262.698	3.0697	102.75
1.59077e+06	14000	114	19.9167	255.736	3.15008	100.064
1.59077e+06	14000	115	20.4167	248.188	2.60333	97.0835
1.59077e+06	14000	116	17.4583	241.462	2.72624	94.4263
1.59077e+06	14000	117	16.5	234.597	3.52753	91.7345
1.59077e+06	14000	118	15.5833	227.764	2.21948	89.053
1.59077e+06	14000	119	15.9583	221.851	2.42209	86.7732
1.59077e+06	14000	120	17.4583	215.174	2.76426	84.1618
1.59077e+06	14000	121	16.8333	209.427	2.21556	81.8993
1.59077e+06	14000	122	15.3333	204.677	2.22809	79.9829
1.59077e+06	14000	123	14.1667	198.83	1.78793	77.7021
1.59077e+06	14000	124	14.5417	194.146	1.51536	75.8864
1.59077e+06	14000	125	13.6667	188.788	2.04571	73.7687
1.59077e+06	14000	126	14.7083	184.003	1.95459	71.8837
1.59077e+06	14000	127	11.8333	179.483	1.57697	70.1369
1.59077e+06	14000	128	11.5833	174.653	1.72956	68.3621
1.59077e+06	14000	129	10.625	169.715	1.84971	66.4294
1.59077e+06	14000	130	10.2083	165.691	1.77352	64.8222
1.59077e+06	14000	131	11.875	161.333	1.67808	63.1367
1.59077e+06	14000	132	11.0417	156.826	1.90409	61.4856
1.59077e+06	14000	133	11.5833	152.122	1.96325	59.666
1.59077e+06	14000	134	8.70833	148.076	1.56284	58.0687
1.59077e+06	14000	135	9.625	144.344	1.35963	56.5529
1.59077e+06	14000	136	9.54167	141.372	1.46872	55.385
1.59077e+06	14000	137	9.25	138.385	1.42676	54.2519
1.59077e+06	14000	138	9.66667	135.108	1.75255	52.9922
1.59077e+06	14000	139	9.41667	131.826	1.65134	51.6841
1.59077e+06	14000	140	8.83333	128.278	1.31728	50.2368
1.59077e+06	14000	141	8.16667	125.656	1.364	49.292
1.59077e+06	14000	142	8.25	122.649	1.39219	48.1094
1.59077e+06	14000	143	7.375	119.514	1.35963	46.8837
1.59077e+06	14000	144	6.75	116.917	1.23877	45.874
1.59077e+06	14000	145	8.54167	114.104	1.6767	44.823
1.59077e+06	14000	146	6.79167	111.125	1.1678	43.7048
1.59077e+06	14000	147	6	109.219	1.05523	42.9708
1.59077e+06	14000	148	6.29167	106.712	1.12221	42.025
1.59077e+06	14000	149	6.625	104.056	1.25863	41.0247
1.59077e+06	14000	150	6.75	101.625	1.12079	40.0711
1.59077e+06	14000	151	6.29167	99.5	1.28958	39.1948
1.59077e+06	14000	152	6.54167	96.7153	1.17374	38.1158
1.59077e+06	14000	153	6.04167	94.2569	1.22878	37.1065
1.59077e+06	14000	154	6.91667	92.4757	0.957854	36.4498
1.59077e+06	14000	155	5.25	89.3438	1.03693	35.2136
1.59077e+06	14000	156	5.625	87.3507	0.96434	34.4279
1.59077e+06	14000	157	5.33333	85.4167	1.28519	33.668
1.59077e+06	14000	158	5.54167	82.9826	1.46397	32.7578
1.59077e+06	14000	159	5.04167	80.816	1.07145	31.8963
1.59077e+06	14000	160	4.125	78.4444	0.931299	30.9861
1.59077e+06	14000	161	4.58333	77.1597	1.01431	30.5029
1.59077e+06	14000	162	4.83333	75.0417	1.0464	29.7063
1.59077e+06	14000	163	4.83333	73.1458	0.92646	28.9752
1.59077e+06	14000	164	4.33333	72.0243	0.941364	28.4878
1.59077e+06	14000	165	3.83333	69.7257	0.948728	27.5559
1.59077e+06	14000	166	3.91667	67.9514	1.02115	26.8758
1.59077e+06	14000	167	4.125	66.2951	1.07685	26.243
1.59077e+06	14000	168	3.875	64.7917	0.938742	25.6521
1.59077e+06	14000	169	4.08333	63.3507	0.858218	25.0745
1.59077e+06	14000	170	3.66667	61.7292	0.872294	24.4932
1.59077e+06	14000	171	3.79167	60.2222	1.0747	23.8768
1.59077e+06	14000	172	3.58333	58.7257	0.874286	23.277
1.59077e+06	14000	173	3.54167	57.5243	0.913696	22.8377
1.59077e+06	14000	174	3.75	56.0174	0.908125	22.2727
1.59077e+06	14000	175	3.375	54.2535	0.949797	21.614
1.59077e+06	14000	176	3.66667	52.7917	0.674301	21.0335
1.59077e+06	14000	177	3.125	51.2292	0.885327	20.4782
1.59077e+06	14000	178	2.625	50.0035	0.654885	20.008
1.59077e+06	14000	179	2.375	48.4479	0.771946	19.4108
1.70749e+06	15000	0	2.125	0	0.581723	0
1.70749e+06	15000	1	2.375	59.5486	0.497925	22.872
1.70749e+06	15000	2	2.70833	47.3264	0.546777	18.1853
1.70749e+06	15000	3	2.625	51.3785	0.654885	19.7363
1.70749e+06	15000	4	2.95833	51.4097	0.75983	19.7526
1.70749e+06	15000	5	3.125	52.9444	0.900912	20.344
1.70749e+06	15000	6	3.95833	54.6354	0.722265	21.0021
1.70749e+06	15000	7	4.79167	57.3854	1.00093	22.0654
1.70749e+06	15000	8	4.5	60.8229	1.14991	23.3963
1.70749e+06	15000	9	5.08333	65.316	1.11872	25.1406
1.70749e+06	15000	10	6.20833	70.5139	1.32944	27.1603
1.70749e+06	15000	11	7.45833	77.7465	1.05509	30.0053
1.70749e+06	15000	12	9.70833	86.5694	1.4992	33.4715
1.70749e+06	15000	13	10.625	97.5833	1.85347	37.8024
1.70749e+06	15000	14	13.9583	112.017	2.14149	43.5531
1.70749e+06	15000	15	17.7917	129.118	2.81664	50.3552
1.70749e+06	15000	16	23.6667	151.892	3.42475	59.5025
1.70749e+06	15000	17	28.9167	180.858	5.27603	71.2778
1.70749e+06	15000	18	37.75	217.403	6.95596	86.1333
1.70749e+06	15000	19	47.5833	263.719	7.77485	104.969
1.70749e+06	15000	20	60.0417	321.847	9.11069	128.749
1.70749e+06	15000	21	76.0833	395.948	10.9548	159.212
1.70749e+06	15000	22	98.5833	488.802	14.9012	196.988
1.70749e+06	15000	23	118.333	599.368	18.6008	242.157
1.70749e+06	15000	24	142.375	733.955	19.9047	296.583
1.70749e+06	15000	25	169.75	892.844	20.4729	360.39
1.70749e+06	15000	26	184.667	1065.76	17.3125	427.008
1.70749e+06	15000	27	197.958	1231.59	13.3745	489.114
1.70749e+06	15000	28	209.25	1329.75	12.4254	520.026
1.70749e+06	15000	29	213.542	1438.03	12.1557	557.663
1.70749e+06	15000	30	216.667	1506.43	7.42763	581.339
1.70749e+06	15000	31	219.042	1552.53	8.68922	598.479
1.70749e+06	15000	32	223.458	1578.21	11.2253	608.7
1.70749e+06	15000	33	215.125	1591.6	12.1937	614.403
1.70749e+06	15000	34	221.042	1599.83	14.0302	618.306
1.70749e+06	15000	35	221.833	1604.6	13.1251	620.805
1.70749e+06	15000	36	222.375	1609.74	13.2581	623.465
1.70749e+06	15000	37	216.792	1608.94	15.7954	623.658
1.70749e+06	15000	38	219	1606	14.4657	623.123
1.70749e+06	15000	39	210.208	1595.52	16.9819	619.431
1.70749e+06	15000	40	205.417	1585.76	14.2894	616.135
1.70749e+06	15000	41	202.042	1574.66	15.2308	612.111
1.70749e+06	15000	42	200.292	1558.45	13.0825	606.161
1.70749e+06	15000	43	194.708	1539.8	13.8726	599.358
1.70749e+06	15000	44	193.708	1518.91	16.3038	591.344
1.70749e+06	15000	45	183.542	1497.3	14.0721	582.966
1.70749e+06	15000	46	182.333	1475.69	12.5533	574.41
1.70749e+06	15000	47	178.75	1450.21	11.4562	564.539
1.70749e+06	15000	48	173.417	1427.47	12.5617	555.54
1.70749e+06	15000	49	170.542	1401.2	12.9679	545.272
1.70749e+06	15000	50	168.833	1377.25	13.1092	535.817
1.70749e+06	15000	51	158.708	1350.03	13.4988	525.043
1.70749e+06	15000	52	160.083	1323.76	11.4365	514.553
1.70749e+06	15000	53	151.583	1294.87	10.6317	503.162
1.70749e+06	15000	54	145.167	1268.37	9.16795	492.679
1.70749e+06	15000	55	142.625	1240.01	9.29621	481.484
1.70749e+06	15000	56	137.583	1214.5	10.7301	471.301
1.70749e+06	15000	57	135.708	1188.31	9.33406	460.859
1.70749e+06	15000	58	129.375	1160.05	8.21183	449.616
1.70749e+06	15000	59	128.083	1133.8	6.51119	439.067
1.70749e+06	15000	60	122.875	1107.98	7.7123	428.896
1.70749e+06	15000	61	117.75	1080.82	8.59967	418.097
1.70749e+06	15000	62	116.083	1053.94	7.34779	407.554
1.70749e+06	15000	63	110.792	1027.11	6.52834	396.943
1.70749e+06	15000	64	113.875	1001.94	6.42446	386.955
1.70749e+06	15000	65	102.625	976.903	7.20228	377.19
1.70749e+06	15000	66	100.5	954.076	7.31274	368.17
1.70749e+06	15000	67	100.625	930.917	6.82523	359.116
1.70749e+06	15000	68	95.6667	907.458	6.75539	350.063
1.70749e+06	15000	69	92.4583	884.319	5.06754	341.046
1.70749e+06	15000	70	91.8333	862.41	6.53227	332.534
1.70749e+06	15000	71	85.6667	839.368	6.17632	323.615
1.70749e+06	15000	72	84.5833	818.611	5.44225	315.572
1.70749e+06	15000	73	83.2917	797.608	6.02668	307.578
1.70749e+06	15000	74	81.8333	777.177	6.39771	299.762
1.70749e+06	15000	75	73.9583	757.132	4.88931	291.992
1.70749e+06	15000	76	73.9583	737.41	5.80313	284.475
1.70749e+06	15000	77	74	720.896	5.99255	278.129
1.70749e+06	15000	78	73	701.931	5.81813	270.899
1.70749e+06	15000	79	65.7917	683.552	5.30637	263.924
1.70749e+06	15000	80	63.0833	664.924	5.58987	256.827
1.70749e+06	15000	81	61.5	646.899	4.52643	249.974
1.70749e+06	15000	82	62.125	628.51	6.74781	242.931
1.70749e+06	15000	83	57.25	612.427	4.47423	236.865
1.70749e+06	15000	84	56.0417	596	5.06136	230.731
1.70749e+06	15000	85	52.2917	580.938	4.95997	225
1.70749e+06	15000	86	51.5417	566.455	5.52483	219.547
1.70749e+06	15000	87	50.9167	550.878	5.90942	213.574
