population	links	time	detected	infected	error_detected	error_infected
74856.0	1000	139	18.2083	2702.46	3.76049	3534.6252111755443
74856.0	1000	140	16.6667	2631.54	3.04618	3441.864522388968
74856.0	1000	141	16.2083	2576.412	3.4091	3370.993557218738
74856.0	1000	142	14.5833	2514.0	3.43541	3286.0256100395804
74856.0	1000	143	15.625	2453.712	3.09187	3205.371928387718
74856.0	1000	144	14.625	2391.828	2.91817	3124.232692866548
74856.0	1000	145	14.6667	2339.748	2.67128	3053.0075121687073
74856.0	1000	146	14.125	2275.788	2.68595	2965.8903921253996
74856.0	1000	147	11.75	2234.58	2.57195	2909.196007959065
74856.0	1000	148	13.9167	2182.2960000000003	2.23822	2841.4970627383304
74856.0	1000	149	11.6667	2136.12	2.56495	2780.8466085220593
74856.0	1000	150	12.1667	2084.208	1.76442	2711.300966618055
74856.0	1000	151	12.2083	2043.7440000000001	2.26929	2658.4750936071905
74856.0	1000	152	11.9583	1998.5880000000002	2.19604	2598.5808298431202
74856.0	1000	153	12.2083	1959.288	2.07715	2546.1370320081046
74856.0	1000	154	11.4167	1916.496	1.85386	2492.7937655299443
74856.0	1000	155	10.4583	1879.1640000000002	1.52452	2442.638438800274
74856.0	1000	156	11.125	1835.1239999999998	1.94328	2386.6723854379006
74856.0	1000	157	9.625	1791.6239999999998	1.96643	2329.2974298645845
74856.0	1000	158	9.66667	1741.9560000000001	2.30183	2266.6968002715844
74856.0	1000	159	9.66667	1708.296	2.06602	2221.6198894209065
74856.0	1000	160	9.33333	1666.4640000000002	1.81497	2166.652803445388
74856.0	1000	161	8.79167	1628.172	1.91321	2116.7283138011267
74856.0	1000	162	9.125	1590.0	1.8888	2066.2346913428396
74856.0	1000	163	8.125	1552.788	1.76697	2018.6185725526657
74856.0	1000	164	8.0	1520.124	1.84665	1978.4927191890295
74856.0	1000	165	7.5	1491.876	1.93499	1941.093131403066
74856.0	1000	166	7.125	1456.668	1.3925	1894.515779497231
74856.0	1000	167	7.70833	1417.836	1.76762	1844.2211545263651
74856.0	1000	168	7.25	1384.332	1.23314	1799.9561534243662
74856.0	1000	169	7.54167	1355.004	1.44483	1760.4631120707302
74856.0	1000	170	7.04167	1326.792	1.23443	1725.606712174011
74856.0	1000	171	5.75	1300.752	1.2218	1693.3651392620081
74856.0	1000	172	6.83333	1275.1200000000001	1.3486	1660.8688495661058
74856.0	1000	173	6.20833	1248.204	1.49222	1625.8811113276886
74856.0	1000	174	6.20833	1214.124	1.42543	1580.6768420850606
74856.0	1000	175	6.95833	1189.5	1.44242	1551.7067878662644
74856.0	1000	176	5.375	1164.9995999999999	1.339	1517.670257617721
74856.0	1000	177	5.375	1136.25	0.96434	1479.5224392790533
74856.0	1000	178	5.66667	1114.0416	1.26334	1449.505658276421
74856.0	1000	179	5.375	1081.4171999999999	1.36983	1406.840596973289
188361.0	2000	0	1.95833	0.0	0.640559	0.0
188361.0	2000	1	2.16667	715.9164000000001	0.509724	911.9617054046953
188361.0	2000	2	2.875	571.7496	0.581723	728.5337813992156
188361.0	2000	3	2.70833	614.0004	0.533897	782.7088573747968
188361.0	2000	4	4.0	615.1668	1.09408	784.1973585807084
188361.0	2000	5	4.58333	637.542	0.928336	813.1475130507625
188361.0	2000	6	5.25	659.7912	1.00973	841.7792715409427
188361.0	2000	7	6.95833	688.1664000000001	1.85597	878.7609646033213
188361.0	2000	8	9.08333	730.8335999999999	1.82739	933.6683513326132
188361.0	2000	9	11.0833	780.1668000000001	2.84842	997.2560084632229
188361.0	2000	10	14.7083	845.8331999999999	3.02512	1082.4786724262792
188361.0	2000	11	19.5417	920.6256000000001	4.59809	1179.8441630717846
188361.0	2000	12	26.7917	1033.5828000000001	6.72059	1326.3620331103568
188361.0	2000	13	35.125	1164.6671999999999	8.67866	1497.7147895791109
188361.0	2000	14	46.2917	1331.796	11.344	1715.8160357928816
188361.0	2000	15	64.5417	1539.5880000000002	14.9874	1989.4057413992148
188361.0	2000	16	81.875	1801.5	16.7489	2334.4275850903064
188361.0	2000	17	107.375	2138.088	23.1895	2779.8675408839467
188361.0	2000	18	143.958	2576.748	31.6796	3362.9102792796834
188361.0	2000	19	176.75	3121.212	35.3801	4085.100020779907
188361.0	2000	20	221.833	3804.5879999999997	39.802	4996.707510656992
188361.0	2000	21	260.292	4533.504	40.0319	5918.901666864892
188361.0	2000	22	299.0	5299.668	42.2615	6869.313666789137
188361.0	2000	23	327.125	6110.2919999999995	42.6329	7883.564060678139
188361.0	2000	24	359.417	6657.504000000001	39.165	8563.419076704351
188361.0	2000	25	384.833	7239.8279999999995	40.4981	9295.690030917338
188361.0	2000	26	409.792	7877.7119999999995	41.1407	10138.683187131552
188361.0	2000	27	435.083	8378.124	39.7735	10805.563566977893
188361.0	2000	28	463.375	8863.752	41.8293	11421.779186526765
188361.0	2000	29	486.792	9358.08	43.2032	12076.043125670594
188361.0	2000	30	515.917	9879.828	43.5672	12789.051123101197
188361.0	2000	31	529.75	10286.328	42.6798	13298.484690899788
188361.0	2000	32	549.792	10695.672	46.5325	13828.693596385161
188361.0	2000	33	568.5	11090.964	46.5906	14343.221499861738
188361.0	2000	34	565.208	11465.748	48.6682	14827.66098324021
188361.0	2000	35	580.5	11807.916000000001	48.3431	15273.574553053912
188361.0	2000	36	589.5	12111.119999999999	48.8531	15666.355793726121
188361.0	2000	37	578.542	12397.800000000001	49.3048	16037.60550625934
188361.0	2000	38	570.417	12629.76	51.2396	16347.0465991995
188361.0	2000	39	582.875	12843.36	55.1943	16632.249798171742
188361.0	2000	40	571.792	13050.0	53.7706	16904.199764481724
188361.0	2000	41	561.958	13186.68	54.9939	17077.964370498026
188361.0	2000	42	532.792	13280.04	50.0671	17201.541810186667
188361.0	2000	43	541.667	13409.400000000001	50.1405	17364.281955399827
188361.0	2000	44	525.333	13476.36	51.113	17446.069922729992
188361.0	2000	45	510.75	13503.119999999999	51.5306	17471.581400617404
188361.0	2000	46	508.667	13544.28	46.429	17521.052175990346
188361.0	2000	47	486.375	13591.68	48.6366	17571.31894131297
188361.0	2000	48	469.333	13576.199999999999	44.7864	17540.31513277273
188361.0	2000	49	461.667	13558.800000000001	49.6791	17497.49087347966
188361.0	2000	50	446.583	13512.24	44.5693	17427.244760419933
188361.0	2000	51	436.167	13467.72	40.8487	17359.068221229387
188361.0	2000	52	419.625	13422.72	40.7911	17287.190328772806
188361.0	2000	53	409.708	13343.52	41.6828	17168.707224762147
188361.0	2000	54	390.708	13244.400000000001	38.1326	17031.040762964076
188361.0	2000	55	374.75	13141.920000000002	39.0891	16890.90673232198
188361.0	2000	56	370.125	13058.04	41.3146	16775.328991627674
188361.0	2000	57	348.167	12944.52	40.9276	16626.2798735491
188361.0	2000	58	336.417	12807.119999999999	39.3531	16446.903538387523
188361.0	2000	59	327.458	12661.68	37.6219	16253.079985639153
188361.0	2000	60	319.042	12507.96	38.8898	16049.863751484494
188361.0	2000	61	300.958	12336.24	41.0566	15824.598595723559
188361.0	2000	62	290.083	12161.76	40.0347	15596.74647262614
188361.0	2000	63	283.292	12003.36	44.0672	15392.017857567082
188361.0	2000	64	269.917	11838.960000000001	41.812	15179.289543513689
188361.0	2000	65	263.417	11657.412	43.188	14948.770854084827
188361.0	2000	66	248.667	11482.668	39.6531	14724.540485258478
188361.0	2000	67	240.917	11313.588	38.8893	14507.712822964204
188361.0	2000	68	233.0	11133.036	42.0284	14278.10952197748
188361.0	2000	69	218.667	10952.832	42.0798	14047.153038076292
188361.0	2000	70	213.125	10771.92	41.1349	13816.952744627304
188361.0	2000	71	208.042	10550.748	40.9883	13528.16759088148
188361.0	2000	72	192.958	10382.880000000001	38.0143	13315.001482355758
188361.0	2000	73	185.417	10170.204000000002	41.4261	13039.310363282255
188361.0	2000	74	183.042	9997.212	40.7056	12815.597387923202
188361.0	2000	75	167.625	9798.0	38.2161	12556.542458798123
188361.0	2000	76	166.708	9598.295999999998	38.1822	12300.711288969269
188361.0	2000	77	152.625	9383.712	34.7128	12022.512801554258
188361.0	2000	78	148.792	9207.372	34.9612	11792.352307602754
188361.0	2000	79	136.875	9003.119999999999	33.3345	11528.680636769499
188361.0	2000	80	134.292	8800.583999999999	32.8853	11267.118339302911
188361.0	2000	81	127.125	8613.707999999999	30.8299	11025.13739459858
188361.0	2000	82	121.333	8439.539999999999	31.7659	10802.419406676634
188361.0	2000	83	118.875	8258.039999999999	31.003	10571.224125790543
188361.0	2000	84	110.958	8074.956	28.7493	10337.08368209061
188361.0	2000	85	107.667	7912.2119999999995	31.2098	10131.320280096963
188361.0	2000	86	97.3333	7739.88	27.6176	9912.582241923443
188361.0	2000	87	99.7917	7577.412	30.8747	9707.694428874449
188361.0	2000	88	92.5417	7393.08	28.9597	9473.633584169487
188361.0	2000	89	88.7083	7217.376	28.3296	9251.074794237478
188361.0	2000	90	81.5417	7045.5	26.9357	9033.490941491002
188361.0	2000	91	81.375	6883.2119999999995	27.0589	8825.61816613069
188361.0	2000	92	76.8333	6733.164	26.9504	8634.34178122131
188361.0	2000	93	71.4167	6550.871999999999	22.2187	8402.947502847795
188361.0	2000	94	69.0417	6400.7880000000005	22.5099	8214.377483767348
188361.0	2000	95	64.4583	6246.504000000001	21.4843	8019.001750617093
188361.0	2000	96	60.7917	6104.004	21.9633	7840.302006912744
188361.0	2000	97	58.0	5942.7119999999995	23.2468	7637.762364215321
188361.0	2000	98	53.375	5794.464	17.7912	7447.719763727956
188361.0	2000	99	50.5	5648.328	18.851	7263.129694395936
188361.0	2000	100	47.8333	5509.668	16.7602	7086.97711853058
188361.0	2000	101	48.0833	5374.536	18.9096	6915.680081358304
188361.0	2000	102	48.375	5235.252	17.3551	6738.094723583514
188361.0	2000	103	42.8333	5098.416	15.2551	6566.16089445149
188361.0	2000	104	41.8333	4963.584	14.3112	6396.853832153429
188361.0	2000	105	36.75	4835.124	14.0276	6236.342458799388
188361.0	2000	106	36.6667	4705.08	13.4943	6070.418353787489
188361.0	2000	107	36.0833	4581.672	12.5966	5912.255150785019
188361.0	2000	108	32.9583	4465.5	11.3814	5767.544177932234
188361.0	2000	109	29.8333	4353.336	9.87052	5622.753606084478
188361.0	2000	110	31.125	4239.456	10.5736	5479.196818658735
188361.0	2000	111	29.5	4134.54	8.59785	5343.560131232361
188361.0	2000	112	26.75	4034.832	8.82414	5219.0673031015795
188361.0	2000	113	25.4167	3930.168	8.89849	5081.480440298476
188361.0	2000	114	25.5417	3836.4120000000003	7.73812	4961.12675990606
188361.0	2000	115	23.1667	3738.744	6.68913	4835.559345343205
188361.0	2000	116	23.0833	3638.916	6.45214	4708.957143845758
188361.0	2000	117	23.2083	3549.996	6.27836	4594.772385563402
188361.0	2000	118	20.9167	3463.8360000000002	5.47159	4484.965572004316
188361.0	2000	119	21.2083	3385.92	6.28501	4387.854798142709
188361.0	2000	120	20.8333	3303.54	6.35733	4279.8787614678995
188361.0	2000	121	18.2917	3220.584	4.83779	4172.459917757869
188361.0	2000	122	19.1667	3138.504	5.4163	4069.5782167610437
188361.0	2000	123	18.5	3061.332	4.35721	3972.885337623023
188361.0	2000	124	16.0417	2992.416	3.97549	3884.992127378772
188361.0	2000	125	16.1667	2927.496	3.23025	3801.4211425613134
188361.0	2000	126	18.625	2856.588	4.36967	3711.3230401564347
188361.0	2000	127	15.0417	2799.744	3.13138	3640.3963556897265
188361.0	2000	128	14.375	2732.412	2.73346	3553.9916466513873
188361.0	2000	129	13.25	2679.744	2.63609	3483.092821832918
188361.0	2000	130	13.4583	2609.664	1.81617	3392.4614061617503
188361.0	2000	131	12.2083	2546.376	2.11697	3313.164887374101
188361.0	2000	132	13.4167	2484.3720000000003	2.55476	3234.919075320037
188361.0	2000	133	12.4583	2436.2039999999997	2.76678	3173.4407915560923
188361.0	2000	134	11.75	2382.96	3.08384	3107.1587084457983
188361.0	2000	135	12.6667	2335.1279999999997	2.58387	3045.863502370282
188361.0	2000	136	11.625	2287.7039999999997	2.37957	2986.3353939830668
188361.0	2000	137	12.0833	2241.828	2.53562	2928.3316063494995
188361.0	2000	138	10.625	2201.172	1.96288	2875.2470366049874
188361.0	2000	139	12.0	2145.42	2.35956	2802.9512494248197
188361.0	2000	140	12.0	2105.964	2.97763	2754.3441231472875
188361.0	2000	141	9.54167	2057.412	1.51076	2690.5694083785015
188361.0	2000	142	11.4167	2014.584	2.03291	2638.189289739461
188361.0	2000	143	10.8333	1980.7440000000001	2.00794	2594.8595768283417
188361.0	2000	144	9.79167	1936.872	1.87277	2539.482556028736
188361.0	2000	145	9.75	1896.708	2.69355	2488.5391992488762
188361.0	2000	146	9.625	1860.9119999999998	2.03256	2445.4920627698957
188361.0	2000	147	9.125	1814.628	2.16036	2388.781758804567
188361.0	2000	148	10.3333	1779.084	2.18392	2346.7375696621893
188361.0	2000	149	7.79167	1750.1640000000002	1.78915	2311.065280067043
188361.0	2000	150	8.5	1720.0439999999999	2.29679	2273.6656922810794
188361.0	2000	151	7.95833	1680.6239999999998	1.67046	2225.2058241442387
188361.0	2000	152	8.45833	1644.792	1.76959	2180.491088720667
188361.0	2000	153	7.95833	1612.0439999999999	2.06539	2142.677586160867
188361.0	2000	154	7.20833	1574.496	1.50615	2092.765036365851
188361.0	2000	155	7.75	1537.752	2.04089	2044.7310228520914
188361.0	2000	156	7.5	1513.164	1.6933	2017.6275650653072
188361.0	2000	157	7.375	1473.792	1.87586	1965.3230654714862
188361.0	2000	158	6.58333	1438.668	1.88365	1915.6294129126331
188361.0	2000	159	6.375	1412.292	1.61252	1882.8386069353478
188361.0	2000	160	7.29167	1382.124	1.47108	1841.4909089989444
188361.0	2000	161	6.66667	1349.172	1.66289	1798.0417975953728
188361.0	2000	162	6.70833	1322.376	1.99337	1764.2082447839991
188361.0	2000	163	6.0	1289.172	1.60901	1719.306451722252
188361.0	2000	164	7.20833	1271.208	1.9277	1693.3611593122596
188361.0	2000	165	5.75	1244.58	1.7188	1661.1315262495018
188361.0	2000	166	5.54167	1217.04	1.24286	1624.4324096192613
188361.0	2000	167	6.25	1194.2916	1.50277	1594.3280697221635
188361.0	2000	168	5.625	1163.1252	1.80785	1553.3107076148801
188361.0	2000	169	5.20833	1142.6256	1.27602	1529.3275304308622
188361.0	2000	170	4.95833	1106.7504000000001	1.39334	1480.0040131986132
188361.0	2000	171	6.29167	1086.0828000000001	1.58055	1455.4556831503182
188361.0	2000	172	5.75	1058.9171999999999	1.18713	1415.3417696359277
188361.0	2000	173	4.875	1036.7916	1.37743	1385.722983608138
188361.0	2000	174	4.75	1016.7084	1.30445	1360.4343829066363
188361.0	2000	175	4.54167	992.1672	1.28688	1328.7937824066455
188361.0	2000	176	4.33333	971.8752	1.207	1302.9718684388547
188361.0	2000	177	4.33333	952.5	1.44332	1276.023628692259
188361.0	2000	178	4.33333	935.5835999999999	1.26884	1256.0403010054097
188361.0	2000	179	3.25	912.792	1.06344	1225.8762618620854
282667.0	3000	0	1.95833	0.0	0.448925	0.0
282667.0	3000	1	2.375	715.1256000000001	0.904766	910.6443420379661
282667.0	3000	2	3.04167	571.6668	0.795624	728.0601673791527
282667.0	3000	3	2.25	614.7912	0.580975	783.1585916963691
282667.0	3000	4	3.08333	619.5	0.726468	789.6100902385683
282667.0	3000	5	4.04167	645.4164000000001	0.902199	823.2088260147847
282667.0	3000	6	6.125	669.3743999999999	0.982217	854.184774906788
282667.0	3000	7	5.70833	695.8752000000001	1.0044	888.6232800799223
282667.0	3000	8	8.125	741.4164000000001	1.84783	947.1046616833011
282667.0	3000	9	11.1667	787.2504000000001	2.00794	1006.4218327338491
282667.0	3000	10	12.25	846.4164000000001	2.65713	1083.4020207679143
282667.0	3000	11	17.2083	924.042	3.58812	1182.6380877951801
282667.0	3000	12	22.2917	1021.1256000000001	4.34518	1308.9815925589787
282667.0	3000	13	28.5417	1153.8744	5.47675	1482.36412339943
282667.0	3000	14	39.5833	1322.376	8.10014	1700.9071440352764
282667.0	3000	15	49.0417	1533.084	10.1093	1975.3167192897854
282667.0	3000	16	67.4167	1792.5359999999998	15.0425	2314.8860318255324
282667.0	3000	17	85.25	2144.712	17.252	2775.7005334973437
282667.0	3000	18	112.958	2573.208	23.64	3342.7796934521425
282667.0	3000	19	150.208	3130.668	27.5872	4081.5578655038075
282667.0	3000	20	197.625	3824.2919999999995	37.5244	4998.617886536237
282667.0	3000	21	228.792	4658.544	39.4162	6085.701360821446
282667.0	3000	22	257.25	5675.412	37.7893	7407.44267227388
282667.0	3000	23	285.208	6482.88	37.616	8415.88233953018
282667.0	3000	24	314.542	7232.376	39.6982	9354.911683173925
282667.0	3000	25	336.75	7855.956	38.3498	10125.668751454197
282667.0	3000	26	360.625	8512.332	35.8327	10963.607371487908
282667.0	3000	27	380.083	9155.412	37.5424	11776.034513634206
282667.0	3000	28	409.917	9747.42	34.8403	12560.641807039003
282667.0	3000	29	426.25	10358.207999999999	36.267	13396.152657726172
282667.0	3000	30	435.083	10843.164	35.7105	14008.229129536681
282667.0	3000	31	453.708	11364.372	35.1229	14700.700586265404
282667.0	3000	32	463.208	11740.668	35.1044	15181.717312860228
282667.0	3000	33	461.292	12115.8	33.7187	15661.181859053167
282667.0	3000	34	467.042	12473.04	32.6783	16122.57743338825
282667.0	3000	35	473.25	12761.52	33.0381	16494.065942906374
282667.0	3000	36	465.292	13029.72	32.9052	16844.22192177294
282667.0	3000	37	467.208	13271.16	30.1265	17155.45399209989
282667.0	3000	38	461.708	13471.560000000001	32.9747	17419.563457405467
282667.0	3000	39	458.542	13664.400000000001	28.7184	17670.101294068914
282667.0	3000	40	450.792	13813.920000000002	27.6854	17857.079333249992
282667.0	3000	41	450.917	13926.72	30.7402	18003.10368951976
282667.0	3000	42	440.458	14009.04	30.0235	18105.428197551806
282667.0	3000	43	424.25	14076.599999999999	27.8891	18189.245939253666
282667.0	3000	44	426.458	14129.16	28.2579	18253.482328193273
282667.0	3000	45	416.375	14137.32	27.8972	18257.900072414024
282667.0	3000	46	404.75	14148.84	26.5653	18259.53185181088
282667.0	3000	47	388.375	14132.76	26.7172	18226.936063371264
282667.0	3000	48	374.833	14111.28	23.1924	18188.728545786373
282667.0	3000	49	364.625	14038.199999999999	24.7236	18082.941481473194
282667.0	3000	50	356.25	13971.84	21.299	17988.576872938003
282667.0	3000	51	343.292	13880.76	23.0419	17860.263293048734
282667.0	3000	52	327.625	13800.36	21.1272	17745.839737781473
282667.0	3000	53	323.0	13654.68	21.9271	17549.11082171675
282667.0	3000	54	308.25	13530.0	22.4404	17381.59473680548
