beta	population	links	attackRate	error
3.75	2.21956e+06	12155	90699.8	89.2429
3.75	2.43445e+06	13090	92566.8	120.107
3.75	2.63944e+06	14025	93960.7	86.0537
3.75	2.83432e+06	14960	95073.7	90.6199
3.75	2.95706e+06	15895	95662.5	92.4857
3.75	3.10388e+06	16830	96261.5	72.6434
3.75	3.23828e+06	17765	96783	76.6509
3.75	3.36382e+06	18700	97275.5	91.1301
3.75	3.50266e+06	19635	97724.3	89.2577
3.75	3.61734e+06	20570	98028	62.5963
3.75	3.76737e+06	21505	98349.6	80.7075
3.75	3.96107e+06	22440	98904	89.1231
3.75	4.11718e+06	23375	99230.2	70.8472
3.75	4.25765e+06	24310	99540.4	72.8064
3.75	4.44712e+06	25245	99791.3	63.7015
3.75	4.62895e+06	26180	100161	69.7786
3.75	4.76443e+06	27115	100362	74.2083
3.75	4.91938e+06	28050	100557	82.0211
3.75	5.08391e+06	28985	100750	84.9358
3.75	5.23774e+06	29920	100987	67.2526
3.75	5.4043e+06	30855	101182	50.7096
3.75	5.5742e+06	31790	101380	70.3632
4	247011	1870	2873.62	25.6289
4	405118	2805	2871.54	34.8033
4	536671	3740	2974.79	30.8999
4	749399	4675	8662.04	1255.41
4	948796	5610	49443.8	407.181
4	1.17861e+06	6545	69262.6	233.482
4	1.33266e+06	7480	76904.4	197.176
4	1.55843e+06	8415	84050.6	133.582
4	1.67973e+06	9350	86572.6	117.546
4	1.79206e+06	10285	88615	120.949
4	2.00065e+06	11220	91413.5	135.617
4	2.21956e+06	12155	93563.5	91.3608
4	2.43445e+06	13090	95207.9	77.2324
4	2.63944e+06	14025	96564.7	68.6362
4	2.83432e+06	14960	97420.2	99.8838
4	2.95706e+06	15895	98039.4	105.958
4	3.10388e+06	16830	98526.3	78.7754
4	3.23828e+06	17765	99091.8	77.1564
4	3.36382e+06	18700	99448.8	44.9633
4	3.50266e+06	19635	99832.8	82.9267
4	3.61734e+06	20570	100051	82.6245
4	3.76737e+06	21505	100530	70.8689
4	3.96107e+06	22440	100949	60.4833
4	4.11718e+06	23375	101178	61.5885
4	4.25765e+06	24310	101503	72.7301
4	4.44712e+06	25245	101826	75.9631
4	4.62895e+06	26180	102028	63.3649
4	4.76443e+06	27115	102259	65.1958
4	4.91938e+06	28050	102440	71.7952
4	5.08391e+06	28985	102592	67.0962
4	5.23774e+06	29920	102812	69.9113
4	5.4043e+06	30855	102948	44.555
4	5.5742e+06	31790	103201	69.9861
