beta	population	links	attackRate	error
3.75	6.6684e+06	76242	183969	1286.56
3.75	7.10803e+06	80727	188972	954.802
3.75	7.59064e+06	85212	192342	554.901
3.75	8.01661e+06	89697	193895	634.839
3.75	8.55237e+06	94182	196804	864.941
3.75	8.94087e+06	98667	198643	605.145
3.75	9.40015e+06	103152	200649	615.938
3.75	9.86221e+06	107637	201779	758.77
3.75	1.02122e+07	112121	203182	672.283
3.75	1.05595e+07	116606	204383	600.636
3.75	1.09688e+07	121091	205816	638.465
3.75	1.12466e+07	125576	205866	724.044
3.75	1.15443e+07	130061	207207	889.178
3.75	1.18168e+07	134546	208136	399.654
3.75	1.20824e+07	139031	207723	1091.03
3.75	1.22442e+07	143516	208693	563.579
3.75	1.23495e+07	148001	208690	680.359
4	269782	4484	140385	1367.56
4	734960	8969	105848	3095.27
4	953161	13454	99850.7	2616.59
4	1.23304e+06	17939	82294.8	3291.73
4	1.53375e+06	22424	91262.3	2258.2
4	1.90756e+06	26909	111672	2113.65
4	2.31598e+06	31394	133470	1144.84
4	2.73012e+06	35879	142742	1338.51
4	3.05648e+06	40363	151674	1483.51
4	3.40537e+06	44848	160236	1189.41
4	3.83326e+06	49333	168729	1116.94
4	4.32166e+06	53818	178703	1069.72
4	4.7289e+06	58303	186045	835.374
4	5.18172e+06	62788	191711	656.244
4	5.69102e+06	67273	197181	693.331
4	6.18477e+06	71758	201118	1008.3
4	6.6684e+06	76242	205608	516.314
4	7.10803e+06	80727	207748	648.387
4	7.59064e+06	85212	211181	503.191
4	8.01661e+06	89697	213340	453.843
4	8.55237e+06	94182	215981	460.045
4	8.94087e+06	98667	217644	534.804
4	9.40015e+06	103152	219385	683.322
4	9.86221e+06	107637	220971	644.5
4	1.02122e+07	112121	222310	491.285
4	1.05595e+07	116606	223246	779.633
4	1.09688e+07	121091	225038	504.537
4	1.12466e+07	125576	225299	423.515
4	1.15443e+07	130061	226331	438.427
4	1.18168e+07	134546	226990	484.14
4	1.20824e+07	139031	226679	630.056
4	1.22442e+07	143516	227041	765.237
4	1.23495e+07	148001	228357	855.795
