beta	population	links	attackRate	error
1.75	3.42364e+06	30673	12678.3	871.385
1.75	3.63035e+06	32288	13301.5	1504.2
1.75	3.85042e+06	33902	15285.8	1291.16
1.75	4.06753e+06	35517	17209.4	1413.1
1.75	4.27453e+06	37131	19065	1491.74
1.75	4.50491e+06	38745	20975.8	1676.42
1.75	4.75e+06	40360	23314.5	1479.38
1.75	4.98689e+06	41974	25869.7	1533.46
1.75	5.24721e+06	43589	28661	1632.76
1.75	5.48271e+06	45203	31056.6	1396.33
1.75	5.72457e+06	46817	33446.8	2041.93
1.75	5.9825e+06	48432	36247.3	2037.62
1.75	6.22025e+06	50046	37041.3	1926.17
1.75	6.46905e+06	51661	40350.8	1528.04
1.75	6.75531e+06	53275	41799	2052.55
1.75	7.1025e+06	54890	44520.9	1571.03
2	291757	3228	92724.4	2128.03
2	451008	4843	32925.6	2235.83
2	656177	6457	16758.6	1479.2
2	894758	8072	12763.4	1363.22
2	1.07291e+06	9686	8297.12	559.751
2	1.29444e+06	11300	8056.58	547.564
2	1.49631e+06	12915	8910.25	773.461
2	1.64747e+06	14529	7803.17	429.038
2	1.84391e+06	16144	8109.96	382.594
2	2.02205e+06	17758	8141.33	649.147
2	2.15048e+06	19372	9201.33	879.786
2	2.26663e+06	20987	10239.7	959.133
2	2.42622e+06	22601	12320.2	1141.99
2	2.56786e+06	24216	14706.2	1052.82
2	2.79274e+06	25830	17119.7	1611.41
2	3.03204e+06	27445	19696.8	2128.61
2	3.24253e+06	29059	26493	1436.48
2	3.42364e+06	30673	30021.9	1079.55
2	3.63035e+06	32288	34435	1609.52
2	3.85042e+06	33902	38239	2086.48
2	4.06753e+06	35517	44275.4	2143.98
2	4.27453e+06	37131	50452.9	1868.92
2	4.50491e+06	38745	54752.2	2283.97
2	4.75e+06	40360	61103.7	1007.88
2	4.98689e+06	41974	64871	1460.39
2	5.24721e+06	43589	70438.6	1658.08
2	5.48271e+06	45203	73928	1281.09
2	5.72457e+06	46817	78637.6	1582.54
2	5.9825e+06	48432	82321	1463.78
2	6.22025e+06	50046	85623	1053.67
2	6.46905e+06	51661	88440	1246.28
2	6.75531e+06	53275	91290.9	1097.16
2	7.1025e+06	54890	95786.5	1208.65
2.25	291757	3228	175082	1301.54
2.25	451008	4843	99370.9	1790.13
2.25	656177	6457	66905.1	2678.58
2.25	894758	8072	45646.9	2295.49
2.25	1.07291e+06	9686	21604.4	2128.77
2.25	1.29444e+06	11300	22979.7	2021.81
2.25	1.49631e+06	12915	24867.8	1537.05
2.25	1.64747e+06	14529	18860.7	1866.57
2.25	1.84391e+06	16144	18362.8	1639.99
2.25	2.02205e+06	17758	18619	1884.28
2.25	2.15048e+06	19372	18637.4	1167.19
2.25	2.26663e+06	20987	21290	1690.8
2.25	2.42622e+06	22601	26753.2	1513.61
2.25	2.56786e+06	24216	30816.1	1470.69
2.25	2.79274e+06	25830	42103.9	1426.19
2.25	3.03204e+06	27445	51235.7	2194.86
2.25	3.24253e+06	29059	59269	2503.5
2.25	3.42364e+06	30673	66687.2	1693.24
2.25	3.63035e+06	32288	77167.4	1284.9
2.25	3.85042e+06	33902	82702.7	1961.62
2.25	4.06753e+06	35517	90939.6	1061.09
2.25	4.27453e+06	37131	96778.6	1292.01
2.25	4.50491e+06	38745	102666	1257.78
2.25	4.75e+06	40360	107940	791.422
2.25	4.98689e+06	41974	114165	1026.5
2.25	5.24721e+06	43589	120128	1236.87
2.25	5.48271e+06	45203	124767	1414.91
2.25	5.72457e+06	46817	128595	1369.59
2.25	5.9825e+06	48432	133571	1291.59
2.25	6.22025e+06	50046	137970	1560.04
2.25	6.46905e+06	51661	143206	1237.45
2.25	6.75531e+06	53275	146582	1563.05
2.25	7.1025e+06	54890	153626	1295.13
2.5	291757	3228	279697	1527.45
2.5	451008	4843	194733	1837.62
2.5	656177	6457	148233	2183.78
2.5	894758	8072	110073	2740.51
2.5	1.07291e+06	9686	58976.3	2539.52
2.5	1.29444e+06	11300	59303.8	1550.01
2.5	1.49631e+06	12915	66579.5	1841.76
2.5	1.64747e+06	14529	64937.9	2379.04
2.5	1.84391e+06	16144	51440.3	2707.12
2.5	2.02205e+06	17758	51749.3	1610.04
2.5	2.15048e+06	19372	42911.5	1916.87
2.5	2.26663e+06	20987	49301	1641
2.5	2.42622e+06	22601	60543	1681.24
2.5	2.56786e+06	24216	67676.2	1499.43
2.5	2.79274e+06	25830	82249.7	1684.11
2.5	3.03204e+06	27445	94543.7	1032.08
2.5	3.24253e+06	29059	103977	1208.46
2.5	3.42364e+06	30673	113630	1042.63
2.5	3.63035e+06	32288	121726	1215.64
2.5	3.85042e+06	33902	131700	817.779
2.5	4.06753e+06	35517	139802	961.594
2.5	4.27453e+06	37131	147448	1408.17
2.5	4.50491e+06	38745	156754	1268.51
2.5	4.75e+06	40360	165203	1122.58
2.5	4.98689e+06	41974	172806	1059.03
2.5	5.24721e+06	43589	180208	1697.58
2.5	5.48271e+06	45203	186690	1156.16
2.5	5.72457e+06	46817	193614	1673.26
2.5	5.9825e+06	48432	199866	1269.38
2.5	6.22025e+06	50046	204964	1021.97
2.5	6.46905e+06	51661	210824	1109.3
2.5	6.75531e+06	53275	216743	1199.58
2.5	7.1025e+06	54890	223138	1498.01
2.75	291757	3228	424402	1758.56
2.75	451008	4843	323963	2000.39
2.75	656177	6457	268382	1684.92
2.75	894758	8072	216344	2370.93
2.75	1.07291e+06	9686	141943	3033.08
2.75	1.29444e+06	11300	137577	2320.35
2.75	1.49631e+06	12915	142331	2963.26
2.75	1.64747e+06	14529	149592	3271.38
2.75	1.84391e+06	16144	120047	3634.16
2.75	2.02205e+06	17758	116689	2821.75
2.75	2.15048e+06	19372	99043.5	2440.32
2.75	2.26663e+06	20987	103532	2505.27
2.75	2.42622e+06	22601	112446	1638.21
2.75	2.56786e+06	24216	119142	2341.69
2.75	2.79274e+06	25830	130839	1284.05
2.75	3.03204e+06	27445	142599	971.114
2.75	3.24253e+06	29059	156009	1543.08
2.75	3.42364e+06	30673	167315	1410.84
2.75	3.63035e+06	32288	179804	1313.38
2.75	3.85042e+06	33902	193123	1156.94
2.75	4.06753e+06	35517	203835	1378.5
2.75	4.27453e+06	37131	213731	1084.52
2.75	4.50491e+06	38745	223181	1386.63
2.75	4.75e+06	40360	232437	1387.29
2.75	4.98689e+06	41974	240223	895.945
2.75	5.24721e+06	43589	251220	961.734
2.75	5.48271e+06	45203	259468	1252.23
2.75	5.72457e+06	46817	268241	1095.12
2.75	5.9825e+06	48432	274352	1194.67
2.75	6.22025e+06	50046	280654	1436.28
2.75	6.46905e+06	51661	288508	1161.33
2.75	6.75531e+06	53275	296731	811.022
2.75	7.1025e+06	54890	305468	1170.71
3	291757	3228	604240	1674.1
3	451008	4843	497011	1757.76
3	656177	6457	428962	2325.43
3	894758	8072	365452	1915.65
3	1.07291e+06	9686	279675	2896.43
3	1.29444e+06	11300	267695	3297.16
3	1.49631e+06	12915	276047	2649.1
3	1.64747e+06	14529	282652	3024.39
3	1.84391e+06	16144	241953	2553.97
3	2.02205e+06	17758	233218	3101.27
3	2.15048e+06	19372	197464	3097.89
3	2.26663e+06	20987	194843	2584.19
3	2.42622e+06	22601	195888	2161.55
3	2.56786e+06	24216	198644	2340.77
3	2.79274e+06	25830	204988	2286.91
3	3.03204e+06	27445	209804	1645.18
3	3.24253e+06	29059	223054	1610.72
3	3.42364e+06	30673	237480	1776.88
3	3.63035e+06	32288	252399	1110.89
3	3.85042e+06	33902	266215	1805.32
3	4.06753e+06	35517	280918	1212.23
3	4.27453e+06	37131	293677	1664.47
3	4.50491e+06	38745	306379	1366.31
3	4.75e+06	40360	314677	1671.77
3	4.98689e+06	41974	324126	1466.87
3	5.24721e+06	43589	334919	1382.69
3	5.48271e+06	45203	346430	1656.9
3	5.72457e+06	46817	356575	1308.51
3	5.9825e+06	48432	365233	1348.42
3	6.22025e+06	50046	375698	1761.54
3	6.46905e+06	51661	385597	1215.36
3	6.75531e+06	53275	396142	1280.47
3	7.1025e+06	54890	407279	1654.68
3.25	291757	3228	823523	1936.57
3.25	451008	4843	709151	2310.11
3.25	656177	6457	630290	2307.69
3.25	894758	8072	559133	2258.87
3.25	1.07291e+06	9686	462018	2471.48
3.25	1.29444e+06	11300	455838	2888.56
3.25	1.49631e+06	12915	468584	2228.81
3.25	1.64747e+06	14529	469399	3024.63
3.25	1.84391e+06	16144	413047	2863.16
3.25	2.02205e+06	17758	405032	2754.8
3.25	2.15048e+06	19372	348856	2729.11
3.25	2.26663e+06	20987	343060	2611.89
3.25	2.42622e+06	22601	337037	2702.43
3.25	2.56786e+06	24216	324269	3104.06
3.25	2.79274e+06	25830	322683	1668.35
3.25	3.03204e+06	27445	299055	2159.11
3.25	3.24253e+06	29059	313196	1914.29
3.25	3.42364e+06	30673	330072	2196.2
3.25	3.63035e+06	32288	348914	1494.34
3.25	3.85042e+06	33902	366780	1975.9
3.25	4.06753e+06	35517	382492	1790.29
3.25	4.27453e+06	37131	397119	1685.7
3.25	4.50491e+06	38745	411838	1704.78
3.25	4.75e+06	40360	420842	1836.64
3.25	4.98689e+06	41974	428818	1621.19
3.25	5.24721e+06	43589	443445	1897.98
3.25	5.48271e+06	45203	457176	1762.92
3.25	5.72457e+06	46817	467813	1573.65
3.25	5.9825e+06	48432	480793	1607.34
3.25	6.22025e+06	50046	492790	1130.48
3.25	6.46905e+06	51661	506446	1654.94
3.25	6.75531e+06	53275	518319	1559.82
3.25	7.1025e+06	54890	532625	1984.72
3.5	291757	3228	1.07553e+06	2171.88
3.5	451008	4843	956188	1564.1
3.5	656177	6457	869524	2750.84
3.5	894758	8072	788665	2520.05
3.5	1.07291e+06	9686	688458	2279.44
3.5	1.29444e+06	11300	682031	2285.08
3.5	1.49631e+06	12915	692453	1993.56
3.5	1.64747e+06	14529	692726	2053.12
3.5	1.84391e+06	16144	622698	2652.66
3.5	2.02205e+06	17758	615123	2422.32
3.5	2.15048e+06	19372	547295	2494.22
3.5	2.26663e+06	20987	536822	1842.92
3.5	2.42622e+06	22601	516570	2031.55
3.5	2.56786e+06	24216	492366	2900.76
3.5	2.79274e+06	25830	479029	2332.92
3.5	3.03204e+06	27445	426741	2629.93
3.5	3.24253e+06	29059	437380	1916.94
3.5	3.42364e+06	30673	457627	2136.51
3.5	3.63035e+06	32288	477252	1984.42
3.5	3.85042e+06	33902	498373	2167.02
3.5	4.06753e+06	35517	515523	2177.55
3.5	4.27453e+06	37131	531987	2083.91
3.5	4.50491e+06	38745	550752	1866.95
3.5	4.75e+06	40360	554862	1696.18
3.5	4.98689e+06	41974	562123	2075.07
3.5	5.24721e+06	43589	579549	2015.79
3.5	5.48271e+06	45203	594350	2517
3.5	5.72457e+06	46817	606025	1903.43
3.5	5.9825e+06	48432	622774	2348.24
3.5	6.22025e+06	50046	637153	1947.65
3.5	6.46905e+06	51661	650910	1714.18
3.5	6.75531e+06	53275	664659	1580.25
3.5	7.1025e+06	54890	682595	2073.28
3.75	291757	3228	1.36166e+06	1961.66
3.75	451008	4843	1.23506e+06	2167.77
3.75	656177	6457	1.1427e+06	2419.15
3.75	894758	8072	1.05712e+06	2491.82
3.75	1.07291e+06	9686	955464	2250.23
3.75	1.29444e+06	11300	943911	2888.22
3.75	1.49631e+06	12915	951226	2136.06
3.75	1.64747e+06	14529	941210	2050.01
3.75	1.84391e+06	16144	866273	2203.07
3.75	2.02205e+06	17758	856834	2450.97
3.75	2.15048e+06	19372	785406	2090.38
3.75	2.26663e+06	20987	765429	2529.81
3.75	2.42622e+06	22601	740848	2600.58
3.75	2.56786e+06	24216	705939	2254.67
3.75	2.79274e+06	25830	677132	2561.27
3.75	3.03204e+06	27445	607297	2583.32
3.75	3.24253e+06	29059	605145	1504.28
3.75	3.42364e+06	30673	624694	1925.23
3.75	3.63035e+06	32288	645072	2551.5
3.75	3.85042e+06	33902	665066	2332.25
3.75	4.06753e+06	35517	679132	1874.39
3.75	4.27453e+06	37131	698045	2249.34
3.75	4.50491e+06	38745	717754	2278.82
3.75	4.75e+06	40360	725091	2170.84
3.75	4.98689e+06	41974	726302	1986.97
3.75	5.24721e+06	43589	745324	1902.86
3.75	5.48271e+06	45203	763528	2178.44
3.75	5.72457e+06	46817	774716	2029.23
3.75	5.9825e+06	48432	790127	1980.34
3.75	6.22025e+06	50046	805170	2485.79
3.75	6.46905e+06	51661	820541	1715.55
3.75	6.75531e+06	53275	835525	2223.47
3.75	7.1025e+06	54890	860016	1804.54
4	291757	3228	1.66869e+06	2323.97
4	451008	4843	1.54227e+06	2575.76
4	656177	6457	1.44241e+06	2613.14
4	894758	8072	1.34572e+06	2465.03
4	1.07291e+06	9686	1.25365e+06	2317.75
4	1.29444e+06	11300	1.23138e+06	2243.09
4	1.49631e+06	12915	1.23338e+06	2049.14
4	1.64747e+06	14529	1.22094e+06	2620.29
4	1.84391e+06	16144	1.14407e+06	2914.15
4	2.02205e+06	17758	1.12696e+06	2027.41
4	2.15048e+06	19372	1.05536e+06	2425.69
4	2.26663e+06	20987	1.03179e+06	3163.06
4	2.42622e+06	22601	1.00413e+06	2667.42
4	2.56786e+06	24216	955145	2658.02
4	2.79274e+06	25830	918973	2474.02
4	3.03204e+06	27445	835708	3755.46
4	3.24253e+06	29059	821903	2916
4	3.42364e+06	30673	831885	3052.67
4	3.63035e+06	32288	848723	2559.47
4	3.85042e+06	33902	869743	2511.71
4	4.06753e+06	35517	878040	1892.99
4	4.27453e+06	37131	896798	2168.18
4	4.50491e+06	38745	914773	2131.72
4	4.75e+06	40360	921907	2301.41
4	4.98689e+06	41974	922831	2524.53
4	5.24721e+06	43589	938292	2530.04
4	5.48271e+06	45203	957555	2055.15
4	5.72457e+06	46817	968476	2150.54
4	5.9825e+06	48432	982035	1552.26
4	6.22025e+06	50046	997801	2096.33
4	6.46905e+06	51661	1.01818e+06	1733.11
4	6.75531e+06	53275	1.03808e+06	2014.58
4	7.1025e+06	54890	1.05902e+06	2230.5
