beta	population	links	attackRate	error
1.25	4.7289e+06	58303	5730.92	151.472
1.25	5.18172e+06	62788	5687.96	165.283
1.25	5.69102e+06	67273	5847.54	201.17
1.25	6.18477e+06	71758	6206.67	382.184
1.25	6.6684e+06	76242	6150.58	398.121
1.25	7.10803e+06	80727	6909.96	518.405
1.25	7.59064e+06	85212	6863.71	633.978
1.25	8.01661e+06	89697	7310.08	714.966
1.25	8.55237e+06	94182	7459.62	759.012
1.25	8.94087e+06	98667	7338.62	641.699
1.25	9.40015e+06	103152	7720.96	859.385
1.25	9.86221e+06	107637	8265.58	769.445
1.25	1.02122e+07	112121	8289.83	837.274
1.25	1.05595e+07	116606	8054.12	902.272
1.25	1.09688e+07	121091	9397.21	671.443
1.25	1.12466e+07	125576	8258.46	863.66
1.25	1.15443e+07	130061	8798.38	863.125
1.25	1.18168e+07	134546	8719.12	862.795
1.25	1.20824e+07	139031	9242.38	967.973
1.25	1.22442e+07	143516	8561.71	992.289
1.25	1.23495e+07	148001	8505.75	910.621
1.5	269782	4484	5610.42	45.2961
1.5	734960	8969	5595.83	33.747
1.5	953161	13454	5565.17	27.5498
1.5	1.23304e+06	17939	5555.29	36.8986
1.5	1.53375e+06	22424	5538.62	44.6043
1.5	1.90756e+06	26909	5606.33	41.326
1.5	2.31598e+06	31394	5698.33	101.434
1.5	2.73012e+06	35879	6169.75	251.505
1.5	3.05648e+06	40363	6342.5	406.075
1.5	3.40537e+06	44848	7472.25	706.793
1.5	3.83326e+06	49333	8558.71	835.033
1.5	4.32166e+06	53818	9616.21	927.577
1.5	4.7289e+06	58303	10798.8	924.766
1.5	5.18172e+06	62788	11507.4	1081.31
1.5	5.69102e+06	67273	11696.1	1298.73
1.5	6.18477e+06	71758	13479.2	836.851
1.5	6.6684e+06	76242	13516.2	1263.99
1.5	7.10803e+06	80727	14180.7	937.373
1.5	7.59064e+06	85212	14425	823.093
1.5	8.01661e+06	89697	13866.3	1587.7
1.5	8.55237e+06	94182	14603.7	1700.7
1.5	8.94087e+06	98667	14977.4	1387.22
1.5	9.40015e+06	103152	14627.2	1914.12
1.5	9.86221e+06	107637	16866	1151.33
1.5	1.02122e+07	112121	16388	1469.47
1.5	1.05595e+07	116606	16516.5	1499.61
1.5	1.09688e+07	121091	15552	1610.86
1.5	1.12466e+07	125576	16967.9	1375.69
1.5	1.15443e+07	130061	16892.1	1504.55
1.5	1.18168e+07	134546	17872.8	866.971
1.5	1.20824e+07	139031	17410.6	1919.19
1.5	1.22442e+07	143516	18692.7	723.128
1.5	1.23495e+07	148001	17666.1	1201.98
1.75	269782	4484	5797.5	59.3342
1.75	734960	8969	5729.92	34.649
1.75	953161	13454	5717.54	41.9322
1.75	1.23304e+06	17939	5710.58	50.925
1.75	1.53375e+06	22424	5732.67	52.3073
1.75	1.90756e+06	26909	5999.12	200.621
1.75	2.31598e+06	31394	7093.96	702.935
1.75	2.73012e+06	35879	10858.2	932.182
1.75	3.05648e+06	40363	11900.2	1152.99
1.75	3.40537e+06	44848	14245	812.771
1.75	3.83326e+06	49333	15206.5	1241.21
1.75	4.32166e+06	53818	15716.8	1599.04
1.75	4.7289e+06	58303	19239.1	1043.35
1.75	5.18172e+06	62788	21177.9	952.747
1.75	5.69102e+06	67273	21501.1	1604.93
1.75	6.18477e+06	71758	22961.4	1202.51
1.75	6.6684e+06	76242	23099.1	1642.2
1.75	7.10803e+06	80727	23691.8	1582.6
1.75	7.59064e+06	85212	24418.4	1849.22
1.75	8.01661e+06	89697	24918.9	2072.32
1.75	8.55237e+06	94182	27246.5	1136.22
1.75	8.94087e+06	98667	27882.8	1142.5
1.75	9.40015e+06	103152	28515.2	1299.69
1.75	9.86221e+06	107637	29032.2	1321.73
1.75	1.02122e+07	112121	28193.2	1937.95
1.75	1.05595e+07	116606	29782.1	1567.48
1.75	1.09688e+07	121091	31106.3	1001.23
1.75	1.12466e+07	125576	30461.2	1144.21
1.75	1.15443e+07	130061	32363.2	957.386
1.75	1.18168e+07	134546	31415.3	1349.68
1.75	1.20824e+07	139031	32215.8	1093.38
1.75	1.22442e+07	143516	30369.3	1561.56
1.75	1.23495e+07	148001	31894.2	1829.61
