beta	population	links	attackRate	error
1.5	4.44712e+06	25245	4208.67	449.095
1.5	4.62895e+06	26180	5089	794.382
1.5	4.76443e+06	27115	5777.25	990.715
1.5	4.91938e+06	28050	6637.75	911.998
1.5	5.08391e+06	28985	5354	814.346
1.5	5.23774e+06	29920	7384.04	1161.99
1.5	5.4043e+06	30855	8696.62	1381.98
1.5	5.5742e+06	31790	9619.08	1545.4
1.75	247011	1870	2455.75	18.0793
1.75	405118	2805	2465.08	19.3124
1.75	536671	3740	2494.29	18.7906
1.75	749399	4675	2487.08	26.572
1.75	948796	5610	2476.04	23.8434
1.75	1.17861e+06	6545	2494.92	24.9793
1.75	1.33266e+06	7480	2505.33	21.9857
1.75	1.55843e+06	8415	2540.75	26.9154
1.75	1.67973e+06	9350	2586.83	31.673
1.75	1.79206e+06	10285	2587.5	23.023
1.75	2.00065e+06	11220	2648.33	44.1977
1.75	2.21956e+06	12155	2756.62	69.9038
1.75	2.43445e+06	13090	2829.17	132.979
1.75	2.63944e+06	14025	3157.88	204.475
1.75	2.83432e+06	14960	3500.42	324.156
1.75	2.95706e+06	15895	3822.12	408.809
1.75	3.10388e+06	16830	4838.33	565.283
1.75	3.23828e+06	17765	6139.92	874.786
1.75	3.36382e+06	18700	6884.96	1069.18
1.75	3.50266e+06	19635	9118.92	1304.33
1.75	3.61734e+06	20570	12021.4	1468.11
1.75	3.76737e+06	21505	13629.2	2014.5
1.75	3.96107e+06	22440	15071.9	2318
1.75	4.11718e+06	23375	19933	2141.99
1.75	4.25765e+06	24310	22499	1873.97
1.75	4.44712e+06	25245	26573.6	1034.66
1.75	4.62895e+06	26180	29815.9	2215.91
1.75	4.76443e+06	27115	33099.7	1001.68
1.75	4.91938e+06	28050	34346.5	1022.96
1.75	5.08391e+06	28985	35743.4	1406.72
1.75	5.23774e+06	29920	38248.4	857.749
1.75	5.4043e+06	30855	39923	652.578
1.75	5.5742e+06	31790	41096.2	457.444
2	247011	1870	2506.83	21.6276
2	405118	2805	2496.58	23.4483
2	536671	3740	2527.08	17.2001
2	749399	4675	2526	28.7676
2	948796	5610	2525.83	22.2803
2	1.17861e+06	6545	2546.88	23.7501
2	1.33266e+06	7480	2600.79	22.3695
2	1.55843e+06	8415	2629.88	35.5415
2	1.67973e+06	9350	2673.46	50.2495
2	1.79206e+06	10285	2749.54	73.452
2	2.00065e+06	11220	2906.75	99.7799
2	2.21956e+06	12155	3439.46	260.327
2	2.43445e+06	13090	4497.75	704.402
2	2.63944e+06	14025	6855.75	1375.43
2	2.83432e+06	14960	15221.6	1551.21
2	2.95706e+06	15895	18635.4	1654.38
2	3.10388e+06	16830	24081.6	1514.94
2	3.23828e+06	17765	28434.9	1262.2
2	3.36382e+06	18700	32479.8	917.655
2	3.50266e+06	19635	35893.2	789.843
2	3.61734e+06	20570	37769	716.817
2	3.76737e+06	21505	40660.6	609.372
2	3.96107e+06	22440	44242.1	462.075
2	4.11718e+06	23375	45925.2	393.213
2	4.25765e+06	24310	47550.9	390.227
2	4.44712e+06	25245	49882.2	312.621
2	4.62895e+06	26180	51107.2	367.541
2	4.76443e+06	27115	52840.8	255.635
2	4.91938e+06	28050	54022.5	232.779
2	5.08391e+06	28985	55167	260.246
2	5.23774e+06	29920	55840.9	204.424
2	5.4043e+06	30855	57064.1	186.066
2	5.5742e+06	31790	57985	259.413
2.25	247011	1870	2540.42	28.8769
2.25	405118	2805	2540.67	26.2707
2.25	536671	3740	2540.88	24.755
2.25	749399	4675	2582.42	27.8426
2.25	948796	5610	2560.08	28.2581
2.25	1.17861e+06	6545	2638.88	26.2819
2.25	1.33266e+06	7480	2653.25	44.3474
2.25	1.55843e+06	8415	2777.75	46.6457
2.25	1.67973e+06	9350	3000.58	111.974
2.25	1.79206e+06	10285	3097.29	141.855
2.25	2.00065e+06	11220	4046.42	428.423
2.25	2.21956e+06	12155	9785.38	1544.61
2.25	2.43445e+06	13090	21204.1	1402.55
2.25	2.63944e+06	14025	30935.8	1403.72
2.25	2.83432e+06	14960	37836.2	393.592
2.25	2.95706e+06	15895	41520.8	566.346
2.25	3.10388e+06	16830	45080.1	340.251
2.25	3.23828e+06	17765	47488.5	437.364
2.25	3.36382e+06	18700	49756.3	324.211
2.25	3.50266e+06	19635	52367.7	267.945
2.25	3.61734e+06	20570	53883	368.664
2.25	3.76737e+06	21505	55580.8	319.583
2.25	3.96107e+06	22440	58015	272.236
2.25	4.11718e+06	23375	59681.8	297.359
2.25	4.25765e+06	24310	61107.9	202.928
2.25	4.44712e+06	25245	62628.1	212.478
2.25	4.62895e+06	26180	64104.5	176.789
2.25	4.76443e+06	27115	64876.8	219.132
2.25	4.91938e+06	28050	65967.6	232.057
2.25	5.08391e+06	28985	66796.6	234.685
2.25	5.23774e+06	29920	67880	220.046
2.25	5.4043e+06	30855	68479.1	156.814
2.25	5.5742e+06	31790	69319	184.287
2.5	247011	1870	2592.5	24.0733
2.5	405118	2805	2593.25	22.0238
2.5	536671	3740	2597.12	25.1286
2.5	749399	4675	2623.5	26.7945
2.5	948796	5610	2636.33	26.497
2.5	1.17861e+06	6545	2700.42	35.9057
2.5	1.33266e+06	7480	2802.29	72.5245
2.5	1.55843e+06	8415	3270.42	155.823
2.5	1.67973e+06	9350	3971.58	514.663
2.5	1.79206e+06	10285	5274.21	949.995
2.5	2.00065e+06	11220	16106.8	1663.62
2.5	2.21956e+06	12155	31469	566.494
2.5	2.43445e+06	13090	40639.2	480.187
2.5	2.63944e+06	14025	47259.6	447.095
2.5	2.83432e+06	14960	52254.2	363.274
2.5	2.95706e+06	15895	54723.3	235.015
2.5	3.10388e+06	16830	57294	319.343
2.5	3.23828e+06	17765	59656.6	295.991
2.5	3.36382e+06	18700	61680.3	220.389
2.5	3.50266e+06	19635	63447.4	246
2.5	3.61734e+06	20570	64739	205.285
2.5	3.76737e+06	21505	66399.7	278.897
2.5	3.96107e+06	22440	68483.8	211.431
2.5	4.11718e+06	23375	69640	201.001
2.5	4.25765e+06	24310	70885.2	153.374
2.5	4.44712e+06	25245	72012	169.797
2.5	4.62895e+06	26180	73300.9	125.59
2.5	4.76443e+06	27115	73894.7	167.796
2.5	4.91938e+06	28050	74745.3	188.022
2.5	5.08391e+06	28985	75685.7	151.133
2.5	5.23774e+06	29920	76390.3	132.548
2.5	5.4043e+06	30855	77128.2	128.843
2.5	5.5742e+06	31790	77666.8	143.533
2.75	247011	1870	2622.67	28.2669
2.75	405118	2805	2635	27.6822
2.75	536671	3740	2613.54	29.636
2.75	749399	4675	2669.96	19.5941
2.75	948796	5610	2672.12	33.4233
2.75	1.17861e+06	6545	2803.46	64.7524
2.75	1.33266e+06	7480	2996.38	98.3008
2.75	1.55843e+06	8415	4574.29	563.839
2.75	1.67973e+06	9350	9284.33	1238.24
2.75	1.79206e+06	10285	16525.5	1975.22
2.75	2.00065e+06	11220	35076.6	576.361
2.75	2.21956e+06	12155	46103.7	382.697
2.75	2.43445e+06	13090	53149.9	374.624
2.75	2.63944e+06	14025	58251	311.08
2.75	2.83432e+06	14960	62503.5	259.496
2.75	2.95706e+06	15895	64864.8	186.021
2.75	3.10388e+06	16830	66807.2	282.466
2.75	3.23828e+06	17765	68854	251.646
2.75	3.36382e+06	18700	70347.1	187.403
2.75	3.50266e+06	19635	72101	172.146
2.75	3.61734e+06	20570	73004.9	222.159
2.75	3.76737e+06	21505	74355.3	259.287
2.75	3.96107e+06	22440	76092.1	193.5
2.75	4.11718e+06	23375	77061.9	147.183
2.75	4.25765e+06	24310	78166.5	159.002
2.75	4.44712e+06	25245	79252.5	131.686
2.75	4.62895e+06	26180	80022	177.737
2.75	4.76443e+06	27115	80625.2	125.43
2.75	4.91938e+06	28050	81463.8	108.89
2.75	5.08391e+06	28985	82160	154.686
2.75	5.23774e+06	29920	82850.5	176.793
2.75	5.4043e+06	30855	83330.6	105.918
2.75	5.5742e+06	31790	83967.5	95.66
3	247011	1870	2665.79	22.6124
3	405118	2805	2665.5	25.7111
3	536671	3740	2669.08	18.8226
3	749399	4675	2724.33	26.4925
3	948796	5610	2796.12	19.9171
3	1.17861e+06	6545	2967.58	76.0828
3	1.33266e+06	7480	3382.62	170.293
3	1.55843e+06	8415	12577	1872.25
3	1.67973e+06	9350	26372.5	855.794
3	1.79206e+06	10285	35380.8	677.492
3	2.00065e+06	11220	47304.8	321.537
3	2.21956e+06	12155	55983.9	306.286
3	2.43445e+06	13090	62236.4	325.933
3	2.63944e+06	14025	67053.7	255.913
3	2.83432e+06	14960	70481.2	192.095
3	2.95706e+06	15895	72306.6	161.627
3	3.10388e+06	16830	74136.2	215.406
3	3.23828e+06	17765	75825.3	157.041
3	3.36382e+06	18700	77309.9	151.891
3	3.50266e+06	19635	78360.5	173.003
3	3.61734e+06	20570	79430.1	155.21
3	3.76737e+06	21505	80626.5	133.856
3	3.96107e+06	22440	81990.2	172.675
3	4.11718e+06	23375	82914.1	158.518
3	4.25765e+06	24310	83773.3	115.746
3	4.44712e+06	25245	84653.1	149.215
3	4.62895e+06	26180	85572.6	158.267
3	4.76443e+06	27115	86181.5	134.169
3	4.91938e+06	28050	86627.6	98.0324
3	5.08391e+06	28985	87293.6	121.146
3	5.23774e+06	29920	87756.1	104.556
3	5.4043e+06	30855	88194.5	117.774
3	5.5742e+06	31790	88718.7	133.584
3.25	247011	1870	2716.42	20.5938
3.25	405118	2805	2727.79	30.1168
3.25	536671	3740	2719.33	19.7153
3.25	749399	4675	2770.17	32.1043
3.25	948796	5610	2838.71	42.2297
3.25	1.17861e+06	6545	3295.29	125.017
3.25	1.33266e+06	7480	5445.5	788.784
3.25	1.55843e+06	8415	28542.1	1078.31
3.25	1.67973e+06	9350	39591.8	465.825
3.25	1.79206e+06	10285	46949.6	436.55
3.25	2.00065e+06	11220	56745.8	301.875
3.25	2.21956e+06	12155	64263.7	251.103
3.25	2.43445e+06	13090	69729.1	263.18
3.25	2.63944e+06	14025	73632.6	179.871
3.25	2.83432e+06	14960	76848.6	216.006
3.25	2.95706e+06	15895	78380.1	175.948
3.25	3.10388e+06	16830	80095.7	129.879
3.25	3.23828e+06	17765	81327.5	116.167
3.25	3.36382e+06	18700	82533	143.917
3.25	3.50266e+06	19635	83755.8	136.672
3.25	3.61734e+06	20570	84368.3	139.103
3.25	3.76737e+06	21505	85571.5	139.804
3.25	3.96107e+06	22440	86721.2	142.845
3.25	4.11718e+06	23375	87576.2	90.4519
3.25	4.25765e+06	24310	88214.4	109.915
3.25	4.44712e+06	25245	89041.8	97.3843
3.25	4.62895e+06	26180	89735.2	159.673
3.25	4.76443e+06	27115	90183.2	100.785
3.25	4.91938e+06	28050	90643.9	118.482
3.25	5.08391e+06	28985	91241.3	122.215
3.25	5.23774e+06	29920	91634.7	117.382
3.25	5.4043e+06	30855	92084.1	99.4338
3.25	5.5742e+06	31790	92499.7	80.4821
3.5	247011	1870	2750.71	22.0387
3.5	405118	2805	2771.42	21.3797
3.5	536671	3740	2780.08	29.1759
3.5	749399	4675	2804.21	33.9969
3.5	948796	5610	2970.38	47.0259
3.5	1.17861e+06	6545	3974.46	420.47
3.5	1.33266e+06	7480	14158.8	2058.27
3.5	1.55843e+06	8415	41088.4	573.017
3.5	1.67973e+06	9350	49430.7	374.402
3.5	1.79206e+06	10285	55695.2	297.814
3.5	2.00065e+06	11220	64532.9	251.055
3.5	2.21956e+06	12155	70781.8	185.831
3.5	2.43445e+06	13090	75596.3	268.698
3.5	2.63944e+06	14025	79295.2	137.632
3.5	2.83432e+06	14960	81864.6	181.791
3.5	2.95706e+06	15895	83273.7	142.952
3.5	3.10388e+06	16830	84633.7	112.653
3.5	3.23828e+06	17765	85956.7	153.212
3.5	3.36382e+06	18700	87020.2	104.173
3.5	3.50266e+06	19635	87918	121.125
3.5	3.61734e+06	20570	88788.4	118.829
3.5	3.76737e+06	21505	89525.4	118.998
3.5	3.96107e+06	22440	90456.8	104.189
3.5	4.11718e+06	23375	91224.8	95.9991
3.5	4.25765e+06	24310	91884	122.337
3.5	4.44712e+06	25245	92533.2	108.465
3.5	4.62895e+06	26180	93185.5	111.922
3.5	4.76443e+06	27115	93620	82.9504
3.5	4.91938e+06	28050	94034.3	65.8034
3.5	5.08391e+06	28985	94417	105.082
3.5	5.23774e+06	29920	94779.2	109.001
3.5	5.4043e+06	30855	95243.5	108.385
3.5	5.5742e+06	31790	95550	77.9881
3.75	247011	1870	2832.25	30.9112
3.75	405118	2805	2821.21	28.358
3.75	536671	3740	2828.29	22.7216
3.75	749399	4675	2874.88	35.253
3.75	948796	5610	3049.21	79.0381
3.75	1.17861e+06	6545	6025.62	849.854
3.75	1.33266e+06	7480	28782.6	759.362
3.75	1.55843e+06	8415	50114.9	333.53
3.75	1.67973e+06	9350	57394.2	411.15
3.75	1.79206e+06	10285	63027	265.542
3.75	2.00065e+06	11220	70730.5	207.225
3.75	2.21956e+06	12155	76509.5	204.609
3.75	2.43445e+06	13090	80646	162.375
3.75	2.63944e+06	14025	83724.5	114.498
3.75	2.83432e+06	14960	85956	149.69
3.75	2.95706e+06	15895	87288.6	113.403
3.75	3.10388e+06	16830	88484.4	100.148
3.75	3.23828e+06	17765	89620.2	99.9988
3.75	3.36382e+06	18700	90392.3	97.2947
3.75	3.50266e+06	19635	91305.9	78.2871
3.75	3.61734e+06	20570	91921.4	102.145
3.75	3.76737e+06	21505	92700.2	84.3247
3.75	3.96107e+06	22440	93714.5	93.1318
3.75	4.11718e+06	23375	94204.8	100.758
3.75	4.25765e+06	24310	94814.4	89.5243
3.75	4.44712e+06	25245	95389.9	63.6512
3.75	4.62895e+06	26180	95984.7	81.2391
3.75	4.76443e+06	27115	96318	63.8651
3.75	4.91938e+06	28050	96792.8	56.8704
3.75	5.08391e+06	28985	97175.6	75.352
3.75	5.23774e+06	29920	97448.8	87.0639
3.75	5.4043e+06	30855	97776.8	93.8367
3.75	5.5742e+06	31790	98155.6	78.869
4	247011	1870	2869.79	25.1797
4	405118	2805	2876	27.2029
4	536671	3740	2868.5	29.7036
4	749399	4675	2960.75	41.408
4	948796	5610	3141.54	73.9383
4	1.17861e+06	6545	13559.9	1826.46
4	1.33266e+06	7480	38390	493.065
4	1.55843e+06	8415	57400.6	241.552
4	1.67973e+06	9350	64117.3	263.627
4	1.79206e+06	10285	68837.4	212.043
4	2.00065e+06	11220	75753.1	195.447
4	2.21956e+06	12155	81113.9	144.395
4	2.43445e+06	13090	84809.8	107.856
4	2.63944e+06	14025	87385.5	148.521
4	2.83432e+06	14960	89422.1	100.444
4	2.95706e+06	15895	90601.4	89.7498
4	3.10388e+06	16830	91673.4	121.239
4	3.23828e+06	17765	92591.5	123.334
4	3.36382e+06	18700	93373.5	119.965
4	3.50266e+06	19635	94069.9	83.7723
4	3.61734e+06	20570	94751.9	90.678
4	3.76737e+06	21505	95468.8	101.427
4	3.96107e+06	22440	96285.2	84.6229
4	4.11718e+06	23375	96804.4	76.9842
4	4.25765e+06	24310	97248.3	61.3051
4	4.44712e+06	25245	97752	82.2668
4	4.62895e+06	26180	98284.3	88.3113
4	4.76443e+06	27115	98633.8	100.584
4	4.91938e+06	28050	98999.5	84.9168
4	5.08391e+06	28985	99400.6	63.1315
4	5.23774e+06	29920	99623	51.9653
4	5.4043e+06	30855	99914	79.1119
4	5.5742e+06	31790	100248	52.8638
