beta	population	links	attackRate	error
1.5	2.05604e+06	17845	2323	75.728
1.5	2.15668e+06	19120	2416.04	111.441
1.5	2.26753e+06	20394	2487.17	106.7
1.5	2.36611e+06	21669	2606.58	137.271
1.5	2.45415e+06	22944	2748.5	187.969
1.5	2.57496e+06	24218	3382.75	352.697
1.5	2.74394e+06	25493	3280.17	282.098
1.5	2.82984e+06	26768	4043.96	630.801
1.5	2.92561e+06	28042	4182.12	539.664
1.5	3.09033e+06	29317	5807.42	960.81
1.5	3.22191e+06	30592	5847.79	1125.36
1.5	3.28966e+06	31866	7956	1005.88
1.5	3.38307e+06	33141	8725.88	1244.87
1.5	3.47383e+06	34416	9531.46	1385.33
1.5	3.59757e+06	35690	11877.3	1392.11
1.5	3.72292e+06	36965	14839.4	1917.2
1.5	3.80114e+06	38240	15055.5	1851.82
1.5	3.93222e+06	39514	15715.5	2266.85
1.5	4.04768e+06	40789	18481.8	2543.5
1.5	4.12481e+06	42064	20970	2215.11
1.75	296268	1274	2156.38	36.4939
1.75	458089	2549	2060.17	23.7062
1.75	621453	3824	2047.42	22.4958
1.75	779560	5098	2049.33	20.2183
1.75	943402	6373	2086.71	31.4047
1.75	1.08802e+06	7648	2154.42	46.7144
1.75	1.25022e+06	8922	2224.67	34.4249
1.75	1.3805e+06	10197	2301.33	44.9343
1.75	1.49277e+06	11472	2402.54	96.0691
1.75	1.60329e+06	12746	2605.5	138.823
1.75	1.74049e+06	14021	2799.33	221.386
1.75	1.81623e+06	15296	2931.38	274.547
1.75	1.93616e+06	16570	3370.92	353.003
1.75	2.05604e+06	17845	4310.96	645.128
1.75	2.15668e+06	19120	5286.38	996.644
1.75	2.26753e+06	20394	9811.42	1237.47
1.75	2.36611e+06	21669	13650.5	1773.84
1.75	2.45415e+06	22944	15939.2	2283.96
1.75	2.57496e+06	24218	23641	1416.36
1.75	2.74394e+06	25493	31096.6	982.69
1.75	2.82984e+06	26768	34286.4	917.741
1.75	2.92561e+06	28042	37178.8	1026.38
1.75	3.09033e+06	29317	41716.9	1061.23
1.75	3.22191e+06	30592	44937.8	1371.96
1.75	3.28966e+06	31866	47651.2	626.231
1.75	3.38307e+06	33141	48362.9	1184.95
1.75	3.47383e+06	34416	51130.9	609.017
1.75	3.59757e+06	35690	53141.1	509.922
1.75	3.72292e+06	36965	55788.4	401.345
1.75	3.80114e+06	38240	56742.4	531.719
1.75	3.93222e+06	39514	58734.8	466.379
1.75	4.04768e+06	40789	60098.1	493.544
1.75	4.12481e+06	42064	61770	493.385
2	296268	1274	2280.92	42.5518
2	458089	2549	2150.33	30.3389
2	621453	3824	2133.58	21.0735
2	779560	5098	2163.96	32.4544
2	943402	6373	2208.54	35.8989
2	1.08802e+06	7648	2260.54	32.6367
2	1.25022e+06	8922	2466.54	66.7205
2	1.3805e+06	10197	2775.58	157.156
2	1.49277e+06	11472	3066.96	195.937
2	1.60329e+06	12746	4030.38	527.606
2	1.74049e+06	14021	9659.17	1585.98
2	1.81623e+06	15296	14065.4	2183.46
2	1.93616e+06	16570	22897.5	2838.91
2	2.05604e+06	17845	32709.8	1700.7
2	2.15668e+06	19120	38602.8	827.184
2	2.26753e+06	20394	45870.1	678.155
2	2.36611e+06	21669	49093.7	737.191
2	2.45415e+06	22944	53123.3	439.548
2	2.57496e+06	24218	56928	625.675
2	2.74394e+06	25493	61939.2	470.232
2	2.82984e+06	26768	64402.4	470.197
2	2.92561e+06	28042	66733.4	495.363
2	3.09033e+06	29317	71337.8	555.656
2	3.22191e+06	30592	74007	729.069
2	3.28966e+06	31866	75725.2	629.346
2	3.38307e+06	33141	78147	759.155
2	3.47383e+06	34416	79899.6	611.607
2	3.59757e+06	35690	82381.8	827.081
2	3.72292e+06	36965	84465.8	830.592
2	3.80114e+06	38240	86552.4	1017.89
2	3.93222e+06	39514	89556	740.962
2	4.04768e+06	40789	91440.2	945.622
2	4.12481e+06	42064	91878.3	1143.3
2.25	296268	1274	2606.38	107.273
2.25	458089	2549	2278.54	41.9224
2.25	621453	3824	2267.92	32.5474
2.25	779560	5098	2243.21	37.6387
2.25	943402	6373	2400.46	64.2621
2.25	1.08802e+06	7648	2548	65.5953
2.25	1.25022e+06	8922	3188.33	198.018
2.25	1.3805e+06	10197	6932.12	1159.35
2.25	1.49277e+06	11472	13350.7	1526.01
2.25	1.60329e+06	12746	27232.1	1765.74
2.25	1.74049e+06	14021	40825.8	1053.14
2.25	1.81623e+06	15296	46876.9	541.053
2.25	1.93616e+06	16570	54277.2	623.779
2.25	2.05604e+06	17845	60518.5	591.394
2.25	2.15668e+06	19120	65549.8	535.076
2.25	2.26753e+06	20394	70739.8	723.681
2.25	2.36611e+06	21669	74794.2	535.925
2.25	2.45415e+06	22944	77901.7	742.963
2.25	2.57496e+06	24218	82573.4	847.34
2.25	2.74394e+06	25493	89360.8	899.807
2.25	2.82984e+06	26768	92849.8	835.197
2.25	2.92561e+06	28042	95737.4	1088.91
2.25	3.09033e+06	29317	101956	775.249
2.25	3.22191e+06	30592	105725	760.613
2.25	3.28966e+06	31866	106835	792.273
2.25	3.38307e+06	33141	109793	714.785
2.25	3.47383e+06	34416	112471	767.369
2.25	3.59757e+06	35690	114893	398.957
2.25	3.72292e+06	36965	117231	464.253
2.25	3.80114e+06	38240	119702	508.152
2.25	3.93222e+06	39514	122372	567.088
2.25	4.04768e+06	40789	123966	488.333
2.25	4.12481e+06	42064	125111	578.228
2.5	296268	1274	3682.71	434.675
2.5	458089	2549	2428.38	51.6398
2.5	621453	3824	2335.79	28.7659
2.5	779560	5098	2371.5	51.7467
2.5	943402	6373	2548.62	69.1192
2.5	1.08802e+06	7648	3418.46	320.535
2.5	1.25022e+06	8922	10231	1684.3
2.5	1.3805e+06	10197	31071.5	1076.66
2.5	1.49277e+06	11472	43825.3	788.994
2.5	1.60329e+06	12746	53762.2	479.463
2.5	1.74049e+06	14021	64059.8	575.18
2.5	1.81623e+06	15296	69042.6	458.982
2.5	1.93616e+06	16570	77055.8	709.718
2.5	2.05604e+06	17845	83658.6	892.214
2.5	2.15668e+06	19120	90751.9	911.992
2.5	2.26753e+06	20394	96731	726.713
2.5	2.36611e+06	21669	101340	1013.04
2.5	2.45415e+06	22944	106988	773.793
2.5	2.57496e+06	24218	112274	580.034
2.5	2.74394e+06	25493	118724	643.605
2.5	2.82984e+06	26768	122340	481.756
2.5	2.92561e+06	28042	125057	446.876
2.5	3.09033e+06	29317	129859	459.547
2.5	3.22191e+06	30592	133733	575.623
2.5	3.28966e+06	31866	135087	448.826
2.5	3.38307e+06	33141	137412	465.99
2.5	3.47383e+06	34416	139242	439.022
2.5	3.59757e+06	35690	142595	497.654
2.5	3.72292e+06	36965	144778	526.894
2.5	3.80114e+06	38240	146113	513.554
2.5	3.93222e+06	39514	149456	561.704
2.5	4.04768e+06	40789	150980	498.144
2.5	4.12481e+06	42064	152440	556.073
2.75	296268	1274	9990.42	1517.16
2.75	458089	2549	2572.5	54.2631
2.75	621453	3824	2511.79	37.6932
2.75	779560	5098	2573.92	49.7773
2.75	943402	6373	3010.83	145.446
2.75	1.08802e+06	7648	7737.04	940.668
2.75	1.25022e+06	8922	37110.2	669.883
2.75	1.3805e+06	10197	53690.5	387.004
2.75	1.49277e+06	11472	64387.5	478.745
2.75	1.60329e+06	12746	74622.1	669.463
2.75	1.74049e+06	14021	85428	746.917
2.75	1.81623e+06	15296	92023.2	1008.72
2.75	1.93616e+06	16570	102500	692.653
2.75	2.05604e+06	17845	111279	571.668
2.75	2.15668e+06	19120	116708	623.585
2.75	2.26753e+06	20394	122986	483.051
2.75	2.36611e+06	21669	128249	433.835
2.75	2.45415e+06	22944	132298	383.049
2.75	2.57496e+06	24218	137210	508.862
2.75	2.74394e+06	25493	143145	654.691
2.75	2.82984e+06	26768	146551	585.08
2.75	2.92561e+06	28042	149039	586.495
2.75	3.09033e+06	29317	154558	552.506
2.75	3.22191e+06	30592	157940	596.162
2.75	3.28966e+06	31866	159463	416.152
2.75	3.38307e+06	33141	162134	605.557
2.75	3.47383e+06	34416	164588	397.801
2.75	3.59757e+06	35690	168132	649.971
2.75	3.72292e+06	36965	171112	625.645
2.75	3.80114e+06	38240	172945	641.807
2.75	3.93222e+06	39514	175780	760.499
2.75	4.04768e+06	40789	178008	753.663
2.75	4.12481e+06	42064	180584	680.905
3	296268	1274	32664	2286.11
3	458089	2549	2913.46	96.5752
3	621453	3824	2625.83	53.39
3	779560	5098	2779.33	62.4799
3	943402	6373	5349.12	639.31
3	1.08802e+06	7648	29855.9	1258.77
3	1.25022e+06	8922	56448.7	690.8
3	1.3805e+06	10197	71918.8	499.69
3	1.49277e+06	11472	84749.9	728.357
3	1.60329e+06	12746	97510.5	790.115
3	1.74049e+06	14021	110610	699.65
3	1.81623e+06	15296	117569	460.149
3	1.93616e+06	16570	125997	498.111
3	2.05604e+06	17845	133590	529.566
3	2.15668e+06	19120	139643	516.916
3	2.26753e+06	20394	145020	441.707
3	2.36611e+06	21669	150277	526.296
3	2.45415e+06	22944	154209	550.349
3	2.57496e+06	24218	159954	590.506
3	2.74394e+06	25493	167366	602.614
3	2.82984e+06	26768	169588	575.053
3	2.92561e+06	28042	173931	626.625
3	3.09033e+06	29317	180230	754.963
3	3.22191e+06	30592	184668	738.738
3	3.28966e+06	31866	187658	819.048
3	3.38307e+06	33141	191167	941.994
3	3.47383e+06	34416	193537	697.864
3	3.59757e+06	35690	197141	864.39
3	3.72292e+06	36965	200673	484.993
3	3.80114e+06	38240	203610	842.708
3	3.93222e+06	39514	206758	663.135
3	4.04768e+06	40789	209592	618.087
3	4.12481e+06	42064	211382	712.506
3.25	296268	1274	61382.2	1167.65
3.25	458089	2549	3403.42	175.936
3.25	621453	3824	2827.08	71.9565
3.25	779560	5098	3134.58	83.3047
3.25	943402	6373	14904.1	2007.74
3.25	1.08802e+06	7648	48929.5	472.327
3.25	1.25022e+06	8922	74213.3	691.609
3.25	1.3805e+06	10197	91982.5	804.19
3.25	1.49277e+06	11472	106571	809.858
3.25	1.60329e+06	12746	119204	615.396
3.25	1.74049e+06	14021	132129	433.248
3.25	1.81623e+06	15296	138218	380.863
3.25	1.93616e+06	16570	147263	421.937
3.25	2.05604e+06	17845	154826	598.266
3.25	2.15668e+06	19120	160366	583.473
3.25	2.26753e+06	20394	166677	703.744
3.25	2.36611e+06	21669	172829	599.516
3.25	2.45415e+06	22944	177400	650.001
3.25	2.57496e+06	24218	185150	712.379
3.25	2.74394e+06	25493	192877	732.085
3.25	2.82984e+06	26768	197069	626.729
3.25	2.92561e+06	28042	202462	491.805
3.25	3.09033e+06	29317	208742	805.553
3.25	3.22191e+06	30592	214667	722.871
3.25	3.28966e+06	31866	216071	840.893
3.25	3.38307e+06	33141	219926	700.876
3.25	3.47383e+06	34416	223046	728.583
3.25	3.59757e+06	35690	226819	528.299
3.25	3.72292e+06	36965	231011	686.563
3.25	3.80114e+06	38240	232363	493.271
3.25	3.93222e+06	39514	236199	603.261
3.25	4.04768e+06	40789	239103	536.38
3.25	4.12481e+06	42064	240918	804.095
3.5	296268	1274	94977.2	1184.48
3.5	458089	2549	4846.08	371.331
3.5	621453	3824	3147.12	88.5693
3.5	779560	5098	3731.38	321.925
3.5	943402	6373	35187.3	1223.94
3.5	1.08802e+06	7648	66130.7	569.351
3.5	1.25022e+06	8922	91578.4	900.407
3.5	1.3805e+06	10197	113602	662.954
3.5	1.49277e+06	11472	127304	513.557
3.5	1.60329e+06	12746	138615	570.743
3.5	1.74049e+06	14021	151418	447.015
3.5	1.81623e+06	15296	157625	531.353
3.5	1.93616e+06	16570	167101	723.891
3.5	2.05604e+06	17845	175863	768.002
3.5	2.15668e+06	19120	183962	718.022
3.5	2.26753e+06	20394	192426	715.937
3.5	2.36611e+06	21669	198374	815.55
3.5	2.45415e+06	22944	203470	840.802
3.5	2.57496e+06	24218	211760	612.273
3.5	2.74394e+06	25493	220991	681.647
3.5	2.82984e+06	26768	224165	801.821
3.5	2.92561e+06	28042	228837	431.233
3.5	3.09033e+06	29317	235674	468.998
3.5	3.22191e+06	30592	241337	600.904
3.5	3.28966e+06	31866	243769	533.057
3.5	3.38307e+06	33141	247230	531.91
3.5	3.47383e+06	34416	250916	554.104
3.5	3.59757e+06	35690	254088	586.363
3.5	3.72292e+06	36965	258393	473.189
3.5	3.80114e+06	38240	260519	507.288
3.5	3.93222e+06	39514	263357	498.529
3.5	4.04768e+06	40789	266413	559.613
3.5	4.12481e+06	42064	268649	434.247
3.75	296268	1274	140572	1169.51
3.75	458089	2549	10909.2	1140.03
3.75	621453	3824	3576.88	121.981
3.75	779560	5098	6180.67	672.368
3.75	943402	6373	53008.7	529.518
3.75	1.08802e+06	7648	80864.2	796.089
3.75	1.25022e+06	8922	113015	521.482
3.75	1.3805e+06	10197	132040	583.605
3.75	1.49277e+06	11472	145406	628.031
3.75	1.60329e+06	12746	156900	641.144
3.75	1.74049e+06	14021	171057	542.133
3.75	1.81623e+06	15296	178381	843.05
3.75	1.93616e+06	16570	189818	849.068
3.75	2.05604e+06	17845	200335	601.304
3.75	2.15668e+06	19120	209118	689.225
3.75	2.26753e+06	20394	217094	829.911
3.75	2.36611e+06	21669	224486	552.164
3.75	2.45415e+06	22944	230118	681.163
3.75	2.57496e+06	24218	236786	656.786
3.75	2.74394e+06	25493	245767	589.343
3.75	2.82984e+06	26768	250404	571.41
3.75	2.92561e+06	28042	254258	611.537
3.75	3.09033e+06	29317	261571	625.534
3.75	3.22191e+06	30592	267234	707.386
3.75	3.28966e+06	31866	269225	574.814
3.75	3.38307e+06	33141	272545	549.484
3.75	3.47383e+06	34416	275871	753.584
3.75	3.59757e+06	35690	280941	678.354
3.75	3.72292e+06	36965	285074	582.996
3.75	3.80114e+06	38240	286391	574.919
3.75	3.93222e+06	39514	290799	672.768
3.75	4.04768e+06	40789	293647	715.853
3.75	4.12481e+06	42064	296305	655
4	296268	1274	192896	1728.1
4	458089	2549	27550.6	2620.53
4	621453	3824	4120.04	172.42
4	779560	5098	14322.2	1790.82
4	943402	6373	66761.4	571.138
4	1.08802e+06	7648	100085	952.787
4	1.25022e+06	8922	131353	681.262
4	1.3805e+06	10197	149997	481.465
4	1.49277e+06	11472	163168	576.971
4	1.60329e+06	12746	177408	730.344
4	1.74049e+06	14021	194165	704.886
4	1.81623e+06	15296	201436	619.516
4	1.93616e+06	16570	214145	742.753
4	2.05604e+06	17845	224839	751.658
4	2.15668e+06	19120	232834	740.926
4	2.26753e+06	20394	240903	652.964
4	2.36611e+06	21669	247537	674.627
4	2.45415e+06	22944	253833	542.2
4	2.57496e+06	24218	260434	563.811
4	2.74394e+06	25493	269489	588.951
4	2.82984e+06	26768	274371	660.907
4	2.92561e+06	28042	279293	690.919
4	3.09033e+06	29317	286528	537.461
4	3.22191e+06	30592	292611	629.362
4	3.28966e+06	31866	295879	780.626
4	3.38307e+06	33141	299187	755.518
4	3.47383e+06	34416	302614	802.459
4	3.59757e+06	35690	307785	764.33
4	3.72292e+06	36965	312639	766.106
4	3.80114e+06	38240	315015	659.918
4	3.93222e+06	39514	319733	725.007
4	4.04768e+06	40789	323162	694.363
4	4.12481e+06	42064	326789	578.026
