beta	population	links	attackRate	error
1.75	3.10388e+06	16830	35106.5	363.213
1.75	3.23828e+06	17765	36910.9	506.992
1.75	3.36382e+06	18700	38981.2	359.213
1.75	3.50266e+06	19635	40140.6	320.557
1.75	3.61734e+06	20570	41592.2	359.631
1.75	3.76737e+06	21505	43238.9	323.593
1.75	3.96107e+06	22440	45131	294.115
1.75	4.11718e+06	23375	46490.5	300.388
1.75	4.25765e+06	24310	47386	390.062
1.75	4.44712e+06	25245	48732.6	381.521
1.75	4.62895e+06	26180	49938.8	293.994
1.75	4.76443e+06	27115	50737.5	300.181
1.75	4.91938e+06	28050	51541.4	278.376
1.75	5.08391e+06	28985	52569.9	283.769
1.75	5.23774e+06	29920	53395.5	341.483
1.75	5.4043e+06	30855	53878.9	215.786
1.75	5.5742e+06	31790	54710.8	277.328
