beta	population	links	attackRate	error
2	247011	1870	2510.62	19.8248
2	405118	2805	2500.75	29.3273
2	536671	3740	2522.08	30.5727
2	749399	4675	2534.25	19.8895
2	948796	5610	2611.04	28.1729
2	1.17861e+06	6545	2768.12	57.3665
2	1.33266e+06	7480	2936.67	114.171
2	1.55843e+06	8415	4925.17	703.788
2	1.67973e+06	9350	8151.62	1248.53
2	1.79206e+06	10285	14278	1844.27
2	2.00065e+06	11220	25511.2	2052.28
2	2.21956e+06	12155	34974.1	487.891
2	2.43445e+06	13090	40687.7	471.864
2	2.63944e+06	14025	45075.1	361.865
2	2.83432e+06	14960	48274.8	423.195
2	2.95706e+06	15895	50183.9	296.771
2	3.10388e+06	16830	52436.5	283.428
2	3.23828e+06	17765	53821.2	335.324
2	3.36382e+06	18700	55450.5	311.278
2	3.50266e+06	19635	56429.4	237.375
2	3.61734e+06	20570	57726.4	259.559
2	3.76737e+06	21505	58920.8	222.381
2	3.96107e+06	22440	60443.3	229.016
2	4.11718e+06	23375	61251.7	310.152
2	4.25765e+06	24310	62489.2	233.399
2	4.44712e+06	25245	63360.6	255.449
2	4.62895e+06	26180	64262	228.535
2	4.76443e+06	27115	65079.8	215.999
2	4.91938e+06	28050	65686.4	212.796
2	5.08391e+06	28985	66158.8	203.613
2	5.23774e+06	29920	66759.9	256.927
2	5.4043e+06	30855	67412.6	177.522
2	5.5742e+06	31790	67924.2	212.799
2.25	247011	1870	2517.25	20.3871
2.25	405118	2805	2546.88	16.6438
2.25	536671	3740	2577	20.9178
2.25	749399	4675	2596.62	33.1283
2.25	948796	5610	2685	37.202
2.25	1.17861e+06	6545	3092.04	199.711
2.25	1.33266e+06	7480	5987.71	952.367
2.25	1.55843e+06	8415	22595	675.834
2.25	1.67973e+06	9350	30231.7	559.179
2.25	1.79206e+06	10285	36079.5	488.221
2.25	2.00065e+06	11220	44003.5	399.235
2.25	2.21956e+06	12155	50576.5	342.59
2.25	2.43445e+06	13090	55412.8	261.891
2.25	2.63944e+06	14025	58721.4	318.445
2.25	2.83432e+06	14960	61689.2	268.664
2.25	2.95706e+06	15895	62932.9	180.93
2.25	3.10388e+06	16830	64634.6	228.482
2.25	3.23828e+06	17765	65782.4	187.452
2.25	3.36382e+06	18700	67091.8	160.97
2.25	3.50266e+06	19635	68285.1	186.015
2.25	3.61734e+06	20570	69058.8	194.002
2.25	3.76737e+06	21505	70214	180.055
2.25	3.96107e+06	22440	71250.5	205.437
2.25	4.11718e+06	23375	72031.8	211.19
2.25	4.25765e+06	24310	72967.9	154.056
2.25	4.44712e+06	25245	73666.2	205.078
2.25	4.62895e+06	26180	74342.4	165.248
2.25	4.76443e+06	27115	74847.2	156.907
2.25	4.91938e+06	28050	75487.5	144.509
2.25	5.08391e+06	28985	76045.8	164.585
2.25	5.23774e+06	29920	76613.4	127.066
2.25	5.4043e+06	30855	76958.3	180.075
2.25	5.5742e+06	31790	77326	106.099
2.5	247011	1870	2572.17	23.7642
2.5	405118	2805	2572.75	21.7212
2.5	536671	3740	2607.79	22.7591
2.5	749399	4675	2653.33	38.345
2.5	948796	5610	2917.38	78.2126
2.5	1.17861e+06	6545	5823.62	853.684
2.5	1.33266e+06	7480	22969.8	732.421
2.5	1.55843e+06	8415	39282.4	412.75
2.5	1.67973e+06	9350	45289	523.064
2.5	1.79206e+06	10285	49757.5	357.473
2.5	2.00065e+06	11220	56521.4	275.822
2.5	2.21956e+06	12155	61837.8	196.106
2.5	2.43445e+06	13090	66033.5	234.67
2.5	2.63944e+06	14025	68927.5	109.489
2.5	2.83432e+06	14960	71321.2	161.294
2.5	2.95706e+06	15895	72501.4	176.015
2.5	3.10388e+06	16830	73849.8	183.13
2.5	3.23828e+06	17765	74724	181.075
2.5	3.36382e+06	18700	75806.8	177.54
2.5	3.50266e+06	19635	76800.8	152.745
2.5	3.61734e+06	20570	77482.2	119.176
2.5	3.76737e+06	21505	78187.3	117.413
2.5	3.96107e+06	22440	79192.8	152.455
2.5	4.11718e+06	23375	79847.6	120.034
2.5	4.25765e+06	24310	80573.6	130.075
2.5	4.44712e+06	25245	81212.3	163.976
2.5	4.62895e+06	26180	81785.8	137.515
2.5	4.76443e+06	27115	82258.2	151.052
2.5	4.91938e+06	28050	82672.5	153.176
2.5	5.08391e+06	28985	83109	101.3
2.5	5.23774e+06	29920	83379.8	109.209
2.5	5.4043e+06	30855	83850.4	141.452
2.5	5.5742e+06	31790	84344.8	120.894
2.75	247011	1870	2657.12	20.0435
2.75	405118	2805	2611.62	18.3943
2.75	536671	3740	2651.83	23.9538
2.75	749399	4675	2777.71	40.8474
2.75	948796	5610	3252.62	178.689
2.75	1.17861e+06	6545	22995.2	898.05
2.75	1.33266e+06	7480	37761.3	557.142
2.75	1.55843e+06	8415	51268	264.112
2.75	1.67973e+06	9350	56572.5	244.095
2.75	1.79206e+06	10285	60595.3	285.921
2.75	2.00065e+06	11220	66382.7	179.788
2.75	2.21956e+06	12155	70599.5	170.519
2.75	2.43445e+06	13090	73995.5	134.531
2.75	2.63944e+06	14025	76500.5	162.652
2.75	2.83432e+06	14960	78419.4	177.071
2.75	2.95706e+06	15895	79498.5	124.103
2.75	3.10388e+06	16830	80584.4	141.85
2.75	3.23828e+06	17765	81573.6	112.971
2.75	3.36382e+06	18700	82245.9	153.871
2.75	3.50266e+06	19635	83098.4	141.412
2.75	3.61734e+06	20570	83798.6	113.832
2.75	3.76737e+06	21505	84456	111.035
2.75	3.96107e+06	22440	85224.5	142.924
2.75	4.11718e+06	23375	85866.3	145.632
2.75	4.25765e+06	24310	86299.4	122.569
2.75	4.44712e+06	25245	86785.2	112.664
2.75	4.62895e+06	26180	87301.6	114.783
2.75	4.76443e+06	27115	87712.4	139.162
2.75	4.91938e+06	28050	88155.2	88.8357
2.75	5.08391e+06	28985	88419.4	117.926
2.75	5.23774e+06	29920	88844.3	82.7824
2.75	5.4043e+06	30855	89303	87.2829
2.75	5.5742e+06	31790	89400.4	100.596
