population	links	time	infected	error
281901	1237	0	0	0
281901	1237	1	1631.79	16.1617
281901	1237	2	1298.38	12.3696
281901	1237	3	1178.58	13.8577
281901	1237	4	1043.33	16.0097
281901	1237	5	950.583	15.3738
281901	1237	6	870	15.824
281901	1237	7	817.292	16.7348
281901	1237	8	776.875	19.7695
281901	1237	9	744.125	22.9055
281901	1237	10	728.708	23.3497
281901	1237	11	724.25	28.0153
281901	1237	12	725.375	30.5777
281901	1237	13	735.25	32.278
281901	1237	14	756.458	35.3202
281901	1237	15	784.417	41.8875
281901	1237	16	819.292	40.9619
281901	1237	17	864.417	45.7577
281901	1237	18	916.958	48.8967
281901	1237	19	981.833	56.5786
281901	1237	20	1050.54	63.0748
281901	1237	21	1130.46	67.8816
281901	1237	22	1221.21	76.44
281901	1237	23	1320	83.9787
281901	1237	24	1445	90.2402
281901	1237	25	1570.96	101.789
281901	1237	26	1714.42	109.61
281901	1237	27	1880.25	119.631
281901	1237	28	2054.54	132.468
281901	1237	29	2249.46	147.956
281901	1237	30	2454	161.884
281901	1237	31	2681.67	170.99
281901	1237	32	2948.08	187.67
281901	1237	33	3227.21	204.436
281901	1237	34	3537.92	215.581
281901	1237	35	3878.83	239.414
281901	1237	36	4242.04	256.601
281901	1237	37	4648.38	278.521
281901	1237	38	5070.92	290.789
281901	1237	39	5528.75	310.064
281901	1237	40	6017.42	325.544
281901	1237	41	6529.96	340.951
281901	1237	42	7060.62	356.325
281901	1237	43	7634.83	371.995
281901	1237	44	8267.12	389.573
281901	1237	45	8899.29	395.621
281901	1237	46	9576.79	406.94
281901	1237	47	10229.1	415.683
281901	1237	48	10914.5	412.368
281901	1237	49	11570.8	421.894
281901	1237	50	12233.4	422.182
281901	1237	51	12909.9	415.72
281901	1237	52	13559.2	413.181
281901	1237	53	14199.4	408.537
281901	1237	54	14792.7	407.831
281901	1237	55	15365.8	389.747
281901	1237	56	15901.5	389.845
281901	1237	57	16367.5	383.363
281901	1237	58	16785.3	383.85
281901	1237	59	17104.4	359.353
281901	1237	60	17406.5	345.069
281901	1237	61	17646.4	335.849
281901	1237	62	17823.3	342.923
281901	1237	63	17887.9	333.341
281901	1237	64	17944.5	326.818
281901	1237	65	17945.9	322.525
281901	1237	66	17861.2	316.645
281901	1237	67	17709.9	302.026
281901	1237	68	17530.9	299.123
281901	1237	69	17277.2	285.255
281901	1237	70	16967.6	292.495
281901	1237	71	16616.7	295.768
281901	1237	72	16261.7	294.507
281901	1237	73	15886	293.039
281901	1237	74	15506.8	290.977
281901	1237	75	15098.4	298.446
281901	1237	76	14720.6	297.076
281901	1237	77	14312.6	301.142
281901	1237	78	13918.9	302.714
281901	1237	79	13526.9	302.066
281901	1237	80	13143.9	290.751
281901	1237	81	12752.4	285.399
281901	1237	82	12420.7	281.415
281901	1237	83	12060.5	274.573
281901	1237	84	11709.6	272.062
281901	1237	85	11401.5	271.105
281901	1237	86	11096.8	274.107
281901	1237	87	10824.3	260.715
281901	1237	88	10558.3	259.422
281901	1237	89	10306.4	249.77
281901	1237	90	10086	246.341
281901	1237	91	9910.79	249.217
281901	1237	92	9715.96	236.353
281901	1237	93	9545.92	234.614
281901	1237	94	9389.75	240.377
281901	1237	95	9257.04	240.327
281901	1237	96	9105.33	230.136
281901	1237	97	8987.83	224.303
281901	1237	98	8880.08	215.885
281901	1237	99	8767.83	211.756
281901	1237	100	8678.21	199.98
281901	1237	101	8583.46	191.514
281901	1237	102	8502.04	184.289
281901	1237	103	8417.96	183.309
281901	1237	104	8336.67	178.295
281901	1237	105	8262.46	169.787
281901	1237	106	8184.75	172.349
281901	1237	107	8114.96	164.654
281901	1237	108	8049.04	162.178
281901	1237	109	7992	156.843
281901	1237	110	7936.21	150.067
281901	1237	111	7868.12	149.365
281901	1237	112	7827.33	151.12
281901	1237	113	7763.12	144.476
281901	1237	114	7707.21	149.544
281901	1237	115	7641.71	145.391
281901	1237	116	7596	151.54
281901	1237	117	7530.71	143.343
281901	1237	118	7464.25	147.808
281901	1237	119	7373.67	139.079
281901	1237	120	7285.29	136.489
281901	1237	121	7200.25	130.241
281901	1237	122	7105.5	129.282
281901	1237	123	7023.96	125.066
281901	1237	124	6940.54	125.267
281901	1237	125	6860.88	126.725
281901	1237	126	6757.17	123.37
281901	1237	127	6676.58	122.036
281901	1237	128	6583	124.452
281901	1237	129	6511.33	119.175
281901	1237	130	6420.96	122.836
281901	1237	131	6323.38	120.582
281901	1237	132	6232.62	122.903
281901	1237	133	6150.5	131.843
281901	1237	134	6053.62	123.327
281901	1237	135	5961.21	123.928
281901	1237	136	5873.88	119.071
281901	1237	137	5778.38	123.046
281901	1237	138	5673.58	126.126
281901	1237	139	5570.21	120.46
281901	1237	140	5471.58	119.897
281901	1237	141	5383.54	116.279
281901	1237	142	5269.54	109.6
281901	1237	143	5176.38	110.511
281901	1237	144	5065.83	109.67
281901	1237	145	4978.92	107.872
281901	1237	146	4880.88	104.811
281901	1237	147	4792.04	104.439
281901	1237	148	4682.88	105.095
281901	1237	149	4587.12	107.805
281901	1237	150	4504.17	111.386
281901	1237	151	4411.12	108.87
281901	1237	152	4320.29	105.375
281901	1237	153	4233.21	104.893
281901	1237	154	4139.92	103.014
281901	1237	155	4047.88	102.493
281901	1237	156	3964.12	103.131
281901	1237	157	3870.75	103.111
281901	1237	158	3791.17	98.6051
281901	1237	159	3707.62	102.245
281901	1237	160	3625	101.161
281901	1237	161	3542.5	102.722
281901	1237	162	3457.92	97.5656
281901	1237	163	3381.54	97.8178
281901	1237	164	3308.54	98.229
281901	1237	165	3232.54	98.3823
281901	1237	166	3151.75	95.8766
281901	1237	167	3083.67	94.2417
281901	1237	168	2995.79	94.6972
281901	1237	169	2922.04	95.5011
281901	1237	170	2846.46	93.1295
281901	1237	171	2775.71	92.5467
281901	1237	172	2714.5	93.8424
281901	1237	173	2648.83	94.7186
281901	1237	174	2579.5	94.6732
281901	1237	175	2516.67	94.3904
281901	1237	176	2444.75	90.8226
281901	1237	177	2393.04	91.2813
281901	1237	178	2336.92	92.6989
281901	1237	179	2275.33	91.8144
281901	1237	180	2204.71	89.981
281901	1237	181	2153	85.8364
281901	1237	182	2092.21	85.5175
281901	1237	183	2041.33	84.0725
281901	1237	184	1988.38	85.2873
281901	1237	185	1938.79	86.304
281901	1237	186	1882.75	88.1438
281901	1237	187	1833.25	86.5541
281901	1237	188	1792.42	88.937
281901	1237	189	1742.54	88.4504
281901	1237	190	1697.83	90.7221
281901	1237	191	1653.88	86.2075
281901	1237	192	1613.5	84.2522
281901	1237	193	1562.75	81.7545
281901	1237	194	1518.79	84.6849
281901	1237	195	1473.12	81.5835
281901	1237	196	1424.96	79.2007
281901	1237	197	1389.33	79.5032
281901	1237	198	1350.25	76.8379
281901	1237	199	1304.67	77.5969
281901	1237	200	1267.83	76.907
281901	1237	201	1234.62	76.2583
281901	1237	202	1193.5	73.845
281901	1237	203	1158.54	71.8099
