population	links	time	infected	error
470296	5000	66	20828	401.871
470296	5000	67	21174.8	371.299
470296	5000	68	21485	359.308
470296	5000	69	21744.4	353.28
470296	5000	70	21987.7	346.64
470296	5000	71	22190	333.775
470296	5000	72	22349.8	328.447
470296	5000	73	22492.8	324.229
470296	5000	74	22624.1	324.017
470296	5000	75	22683.2	326.402
470296	5000	76	22769	330.843
470296	5000	77	22787.2	321.407
470296	5000	78	22825.4	323.371
470296	5000	79	22834.6	310.44
470296	5000	80	22817.8	315.708
470296	5000	81	22782.3	320.769
470296	5000	82	22709.1	340.238
470296	5000	83	22655.2	341.398
470296	5000	84	22554.1	345.578
470296	5000	85	22440.7	350.222
470296	5000	86	22357.8	349.626
470296	5000	87	22205.8	356.791
470296	5000	88	22104.6	350.016
470296	5000	89	21974.4	369.482
470296	5000	90	21851.2	378.414
470296	5000	91	21706.4	369.623
470296	5000	92	21543	364.303
470296	5000	93	21390.8	363.764
470296	5000	94	21229.7	346.859
470296	5000	95	21053.2	343.763
470296	5000	96	20891.8	344.581
470296	5000	97	20745.9	350.133
470296	5000	98	20563.8	347.792
470296	5000	99	20371.3	342.749
470296	5000	100	20189.3	330.209
470296	5000	101	20006.5	325.262
470296	5000	102	19823.5	312.413
470296	5000	103	19623.5	298.145
470296	5000	104	19448.2	302.2
470296	5000	105	19258.5	293.299
470296	5000	106	19017.8	291.431
470296	5000	107	18790.6	277.593
470296	5000	108	18582.3	266.063
470296	5000	109	18389.4	260.443
470296	5000	110	18179.9	244.938
470296	5000	111	17987.5	246.114
470296	5000	112	17784.1	237.513
470296	5000	113	17564.2	238.931
470296	5000	114	17330.5	221.151
470296	5000	115	17116.2	216.795
470296	5000	116	16886	222.781
470296	5000	117	16688.6	216.589
470296	5000	118	16458.2	204.405
470296	5000	119	16303.3	193.034
470296	5000	120	16116.9	184.784
470296	5000	121	15890.9	187.921
470296	5000	122	15702.3	190.935
470296	5000	123	15518.5	188.529
470296	5000	124	15321.2	190.51
470296	5000	125	15110.2	182.024
470296	5000	126	14923.8	179.134
470296	5000	127	14730	187.976
470296	5000	128	14510.1	200.867
470296	5000	129	14312.2	198.662
470296	5000	130	14113	210.575
470296	5000	131	13925.1	202.205
470296	5000	132	13731.6	200.741
470296	5000	133	13519.5	212.467
470296	5000	134	13323.6	217.538
470296	5000	135	13135.2	219.075
470296	5000	136	12955.8	217.242
470296	5000	137	12755	223.922
470296	5000	138	12561.7	229.277
470296	5000	139	12361.3	224.88
470296	5000	140	12148	221.509
470296	5000	141	11962.3	216.306
470296	5000	142	11771.4	213.485
470296	5000	143	11576	215.613
470296	5000	144	11386.7	204.345
470296	5000	145	11193.9	207.916
470296	5000	146	11002.7	209.145
470296	5000	147	10819.6	213.317
470296	5000	148	10619.7	215.885
470296	5000	149	10455.2	219.605
470296	5000	150	10266.2	220.072
470296	5000	151	10077.5	211.887
470296	5000	152	9893.54	204.967
470296	5000	153	9713.58	209.061
470296	5000	154	9551.33	217.248
470296	5000	155	9369.38	223.395
470296	5000	156	9199.71	221.357
470296	5000	157	9018.62	214.83
470296	5000	158	8855.42	220.166
470296	5000	159	8702.38	214.421
470296	5000	160	8512.88	214.657
470296	5000	161	8343.58	215.846
470296	5000	162	8176.12	216.484
470296	5000	163	8024.21	216.321
470296	5000	164	7860.67	211.086
470296	5000	165	7700	209.134
470296	5000	166	7540.79	208.03
470296	5000	167	7396.29	209.766
470296	5000	168	7271.29	207.392
470296	5000	169	7120.54	204.408
470296	5000	170	6976.88	200.73
470296	5000	171	6823.12	199.951
470296	5000	172	6699.75	194.114
470296	5000	173	6560.67	197.556
470296	5000	174	6408.71	193.834
470296	5000	175	6303.29	197.264
470296	5000	176	6168.75	197.905
470296	5000	177	6033.25	202.645
470296	5000	178	5908.58	197.713
470296	5000	179	5788.42	196.307
470296	5000	180	5653.83	191.106
470296	5000	181	5520.92	184.132
470296	5000	182	5400.21	173.118
470296	5000	183	5294.5	174.607
470296	5000	184	5183.62	170.163
470296	5000	185	5078.46	167.36
470296	5000	186	4957.71	163.48
470296	5000	187	4847.58	164.397
470296	5000	188	4758.04	165.533
470296	5000	189	4653.79	158.871
470296	5000	190	4553.38	158.293
470296	5000	191	4451.54	155.908
470296	5000	192	4347.38	150.641
470296	5000	193	4255.88	144.222
470296	5000	194	4160.08	142.203
470296	5000	195	4070.58	137.592
470296	5000	196	3975.5	131.841
470296	5000	197	3886.46	130.858
470296	5000	198	3799.08	129.775
470296	5000	199	3696.33	126.516
470296	5000	200	3619.54	120.529
470296	5000	201	3533.25	119.79
470296	5000	202	3465.88	122.046
470296	5000	203	3395.42	113.936
470296	5000	204	3316.75	112.128
470296	5000	205	3238.88	110.868
470296	5000	206	3165.88	113.331
470296	5000	207	3102	110.537
470296	5000	208	3031.62	105.288
470296	5000	209	2962.04	98.8505
470296	5000	210	2893.38	101.737
470296	5000	211	2825.08	100.977
470296	5000	212	2758.42	96.1419
470296	5000	213	2694.71	91.3502
470296	5000	214	2640.04	86.1212
470296	5000	215	2580.62	85.1476
470296	5000	216	2522.12	86.8238
470296	5000	217	2463.79	88.413
470296	5000	218	2418.92	86.4373
470296	5000	219	2374.21	88.3546
470296	5000	220	2323.17	88.7626
470296	5000	221	2273.62	88.8082
470296	5000	222	2226.83	86.2209
470296	5000	223	2178.42	84.9578
470296	5000	224	2125.17	84.8672
470296	5000	225	2073.83	83.1229
470296	5000	226	2018.12	81.4977
470296	5000	227	1967.12	77.3774
470296	5000	228	1917.5	79.3598
470296	5000	229	1872.46	79.902
470296	5000	230	1818.29	77.1868
470296	5000	231	1776.38	73.6513
470296	5000	232	1742.21	71.9466
470296	5000	233	1689.88	70.2061
470296	5000	234	1652	69.4432
470296	5000	235	1604.71	67.6524
470296	5000	236	1566.12	67.8547
470296	5000	237	1529.92	67.5114
470296	5000	238	1489.83	66.0171
470296	5000	239	1450.83	64.7702
470296	5000	240	1416.21	65.0928
470296	5000	241	1381.75	62.7829
470296	5000	242	1346.67	61.194
470296	5000	243	1310.79	59.0663
470296	5000	244	1278.42	56.1845
470296	5000	245	1247.04	56.1676
470296	5000	246	1218.17	56.0948
470296	5000	247	1186.58	54.7927
470296	5000	248	1162.75	52.9973
470296	5000	249	1134.88	51.6215
470296	5000	250	1105.79	51.7211
470296	5000	251	1081.83	51.1508
470296	5000	252	1060.29	51.2262
470296	5000	253	1026.54	49.29
470296	5000	254	1004.17	50.0673
470296	5000	255	977.458	49.3143
470296	5000	256	955.792	48.3591
470296	5000	257	936.833	51.2155
470296	5000	258	912.208	50.8902
470296	5000	259	888.375	48.8013
470296	5000	260	864.542	50.9648
470296	5000	261	837.958	47.872
470296	5000	262	816.125	46.2539
470296	5000	263	800.125	45.1009
470296	5000	264	782.292	44.2504
470296	5000	265	767.125	46.7003
470296	5000	266	742.208	43.5018
470296	5000	267	727.625	44.8883
470296	5000	268	710.083	42.2772
470296	5000	269	689.833	40.8631
470296	5000	270	672.833	38.2454
470296	5000	271	660.292	37.3757
470296	5000	272	643.667	37.5424
470296	5000	273	622.875	36.229
470296	5000	274	606.958	36.4108
470296	5000	275	586.917	37.4266
470296	5000	276	573.458	35.7738
470296	5000	277	556.75	34.9188
470296	5000	278	541.583	35.761
470296	5000	279	532	34.6153
470296	5000	280	520.125	34.6967
470296	5000	281	501.875	32.8334
470296	5000	282	486.458	34.9136
470296	5000	283	474.417	32.8337
470296	5000	284	461.292	30.6792
470296	5000	285	448.125	31.7977
470296	5000	286	433.75	32.2715
470296	5000	287	425.667	33.7349
470296	5000	288	411.042	33.8294
470296	5000	289	405.583	34.2957
470296	5000	290	398.875	35.5313
470296	5000	291	389.042	34.3506
470296	5000	292	378.167	33.0723
470296	5000	293	369	30.8449
470296	5000	294	363	29.8436
470296	5000	295	351.417	29.2252
470296	5000	296	340.333	30.5499
470296	5000	297	332.458	30.0967
470296	5000	298	319.167	30.4106
470296	5000	299	312.833	31.6011
1.12458e+06	10000	0	0	0
1.12458e+06	10000	1	2785.04	26.0701
1.12458e+06	10000	2	2177	19.9571
1.12458e+06	10000	3	2153	23.4091
1.12458e+06	10000	4	2027.29	26.4499
1.12458e+06	10000	5	1936	25.7871
1.12458e+06	10000	6	1859.58	25.5463
1.12458e+06	10000	7	1804.54	25.4157
1.12458e+06	10000	8	1736.04	27.4447
1.12458e+06	10000	9	1689.25	29.1788
1.12458e+06	10000	10	1638.67	26.8427
1.12458e+06	10000	11	1610.54	27.5405
1.12458e+06	10000	12	1576.88	27.8474
1.12458e+06	10000	13	1557.92	30.6437
1.12458e+06	10000	14	1530.12	31.9131
1.12458e+06	10000	15	1509.58	34.9046
1.12458e+06	10000	16	1499.25	36.022
1.12458e+06	10000	17	1496.62	38.7906
1.12458e+06	10000	18	1490.54	42.497
1.12458e+06	10000	19	1500.08	45.146
1.12458e+06	10000	20	1509.33	44.9857
1.12458e+06	10000	21	1528.21	48.3281
1.12458e+06	10000	22	1540.96	49.7023
1.12458e+06	10000	23	1566.62	54.0132
1.12458e+06	10000	24	1593.67	56.6291
1.12458e+06	10000	25	1624.92	58.9096
1.12458e+06	10000	26	1659.38	63.1022
1.12458e+06	10000	27	1707.25	69.4363
1.12458e+06	10000	28	1755.25	71.4816
1.12458e+06	10000	29	1804.21	72.7498
1.12458e+06	10000	30	1857.67	75.87
1.12458e+06	10000	31	1913.08	78.6084
1.12458e+06	10000	32	1994	85.7116
1.12458e+06	10000	33	2066.04	89.5705
1.12458e+06	10000	34	2154.21	90.249
1.12458e+06	10000	35	2238.79	94.1429
1.12458e+06	10000	36	2350.75	105.275
1.12458e+06	10000	37	2449.71	112.054
1.12458e+06	10000	38	2559.17	119.6
1.12458e+06	10000	39	2680.62	128.301
1.12458e+06	10000	40	2811.5	134.84
1.12458e+06	10000	41	2947.62	146.725
1.12458e+06	10000	42	3095.54	154.353
1.12458e+06	10000	43	3262.21	166.158
1.12458e+06	10000	44	3411.75	179.666
1.12458e+06	10000	45	3576.29	189.089
1.12458e+06	10000	46	3761	202.505
1.12458e+06	10000	47	3953.17	216.237
1.12458e+06	10000	48	4164.04	227.74
1.12458e+06	10000	49	4370.62	240.028
1.12458e+06	10000	50	4584.54	256.125
1.12458e+06	10000	51	4817.04	268.289
1.12458e+06	10000	52	5027.21	283.536
1.12458e+06	10000	53	5282.42	295.981
1.12458e+06	10000	54	5515.21	308.395
1.12458e+06	10000	55	5786	325.461
1.12458e+06	10000	56	6033.83	339.62
1.12458e+06	10000	57	6289.58	340.342
1.12458e+06	10000	58	6551.58	346.643
1.12458e+06	10000	59	6834.29	359.582
1.12458e+06	10000	60	7094.79	369.509
1.12458e+06	10000	61	7368.08	381.53
1.12458e+06	10000	62	7646.29	387.768
1.12458e+06	10000	63	7929.75	396.028
1.12458e+06	10000	64	8196.38	402.865
1.12458e+06	10000	65	8456.96	407.426
1.12458e+06	10000	66	8743.29	415.03
1.12458e+06	10000	67	9002.46	419.453
1.12458e+06	10000	68	9252.33	422.345
1.12458e+06	10000	69	9491.04	429.737
1.12458e+06	10000	70	9733.17	431.471
1.12458e+06	10000	71	9956.42	435.109
1.12458e+06	10000	72	10175.6	440.334
1.12458e+06	10000	73	10377.7	431.689
1.12458e+06	10000	74	10584.4	434.059
1.12458e+06	10000	75	10785.2	430.286
1.12458e+06	10000	76	10990.7	430.419
1.12458e+06	10000	77	11156.9	430.497
1.12458e+06	10000	78	11328.5	423.355
1.12458e+06	10000	79	11464.7	426.735
1.12458e+06	10000	80	11620.2	414.155
1.12458e+06	10000	81	11755.4	410.844
1.12458e+06	10000	82	11895.9	402.577
1.12458e+06	10000	83	12027.2	389.852
1.12458e+06	10000	84	12129.3	398.236
1.12458e+06	10000	85	12241.9	385.373
1.12458e+06	10000	86	12341	377.029
1.12458e+06	10000	87	12420.4	372.874
1.12458e+06	10000	88	12505.4	356.977
1.12458e+06	10000	89	12550.6	350.428
1.12458e+06	10000	90	12616.2	350.233
1.12458e+06	10000	91	12647	335.449
1.12458e+06	10000	92	12680.6	334.398
1.12458e+06	10000	93	12718.6	319.798
1.12458e+06	10000	94	12740.9	307.654
1.12458e+06	10000	95	12725.2	305.028
1.12458e+06	10000	96	12747.9	297.724
1.12458e+06	10000	97	12753.5	288.279
1.12458e+06	10000	98	12760	275.33
1.12458e+06	10000	99	12746.6	266.403
1.12458e+06	10000	100	12739.2	257.498
1.12458e+06	10000	101	12716.5	254.155
1.12458e+06	10000	102	12674.8	264.194
1.12458e+06	10000	103	12658.4	254.99
1.12458e+06	10000	104	12635.8	258.481
1.12458e+06	10000	105	12628.2	259.115
1.12458e+06	10000	106	12576.1	265.343
1.12458e+06	10000	107	12567.8	265.881
1.12458e+06	10000	108	12508.9	258.491
1.12458e+06	10000	109	12489.6	254.484
1.12458e+06	10000	110	12437.9	255.204
1.12458e+06	10000	111	12387.6	264.859
1.12458e+06	10000	112	12339.6	252.91
1.12458e+06	10000	113	12266.4	255.625
1.12458e+06	10000	114	12204.5	252.719
1.12458e+06	10000	115	12133.3	244.966
1.12458e+06	10000	116	12075.2	246.061
1.12458e+06	10000	117	12016.6	231.698
1.12458e+06	10000	118	11950	244.774
1.12458e+06	10000	119	11879.4	242.992
1.12458e+06	10000	120	11796.9	241.63
1.12458e+06	10000	121	11718.1	240.727
1.12458e+06	10000	122	11670.2	242.559
1.12458e+06	10000	123	11573.4	238.945
1.12458e+06	10000	124	11517	239.587
1.12458e+06	10000	125	11433.3	235.196
1.12458e+06	10000	126	11330.3	233.956
1.12458e+06	10000	127	11246.8	240.706
1.12458e+06	10000	128	11184.9	237.677
1.12458e+06	10000	129	11093	230.567
1.12458e+06	10000	130	10985	219.395
1.12458e+06	10000	131	10876.4	225.266
1.12458e+06	10000	132	10800.2	214.171
1.12458e+06	10000	133	10708.9	210.504
1.12458e+06	10000	134	10618.4	210.387
1.12458e+06	10000	135	10534.8	203.929
1.12458e+06	10000	136	10428.5	188.89
1.12458e+06	10000	137	10327.7	197.226
1.12458e+06	10000	138	10248.1	194.5
1.12458e+06	10000	139	10143.8	189.936
1.12458e+06	10000	140	10053.5	191.211
1.12458e+06	10000	141	9960.42	195.285
1.12458e+06	10000	142	9844.88	194.013
1.12458e+06	10000	143	9753.5	189.172
1.12458e+06	10000	144	9660.75	191.162
1.12458e+06	10000	145	9573.21	191.825
1.12458e+06	10000	146	9476.38	194.178
1.12458e+06	10000	147	9372.79	191.585
1.12458e+06	10000	148	9252.92	187.265
1.12458e+06	10000	149	9181.38	188.338
1.12458e+06	10000	150	9089.75	184.725
1.12458e+06	10000	151	9003.04	183.484
1.12458e+06	10000	152	8893.79	184.204
1.12458e+06	10000	153	8796.25	193.344
1.12458e+06	10000	154	8711.29	185.954
1.12458e+06	10000	155	8604.62	183.938
1.12458e+06	10000	156	8504.25	184.615
1.12458e+06	10000	157	8409.08	190.633
1.12458e+06	10000	158	8316.38	185.818
1.12458e+06	10000	159	8196	182.412
1.12458e+06	10000	160	8105.54	183.422
1.12458e+06	10000	161	7998.75	191.99
1.12458e+06	10000	162	7911.17	189.307
1.12458e+06	10000	163	7826.83	185.084
1.12458e+06	10000	164	7749.92	180.837
1.12458e+06	10000	165	7651.54	182.936
1.12458e+06	10000	166	7535.38	190.393
1.12458e+06	10000	167	7443.67	194.537
1.12458e+06	10000	168	7358.96	189.408
1.12458e+06	10000	169	7282.12	190.93
1.12458e+06	10000	170	7187.75	191.25
1.12458e+06	10000	171	7097.33	193.105
1.12458e+06	10000	172	6994.58	189.943
1.12458e+06	10000	173	6903.12	195.624
1.12458e+06	10000	174	6809.5	190.483
1.12458e+06	10000	175	6711.08	189.117
1.12458e+06	10000	176	6606.67	184.163
1.12458e+06	10000	177	6517.29	186.512
1.12458e+06	10000	178	6403.25	188.119
1.12458e+06	10000	179	6321.83	185.402
1.12458e+06	10000	180	6213.5	184.507
1.12458e+06	10000	181	6126.33	182.612
1.12458e+06	10000	182	6038.75	182.988
1.12458e+06	10000	183	5946.08	181.392
1.12458e+06	10000	184	5856.54	182.865
1.12458e+06	10000	185	5770.75	184.107
1.12458e+06	10000	186	5682.12	184.566
1.12458e+06	10000	187	5604.62	188.663
1.12458e+06	10000	188	5507.67	187.327
1.12458e+06	10000	189	5422.25	184.865
1.12458e+06	10000	190	5343.42	182.113
1.12458e+06	10000	191	5265.42	194.154
1.12458e+06	10000	192	5187.25	193.998
1.12458e+06	10000	193	5095.83	197.761
1.12458e+06	10000	194	5005.29	187.941
1.12458e+06	10000	195	4937.75	184.442
1.12458e+06	10000	196	4844.67	181.606
1.12458e+06	10000	197	4768.46	181.295
1.12458e+06	10000	198	4694.79	182.36
1.12458e+06	10000	199	4615.29	180.654
1.12458e+06	10000	200	4553.71	183.848
1.12458e+06	10000	201	4481.12	182.021
1.12458e+06	10000	202	4414.42	178.329
1.12458e+06	10000	203	4330.83	176.354
1.12458e+06	10000	204	4245.33	175.925
1.12458e+06	10000	205	4171.62	170.417
1.12458e+06	10000	206	4101.62	168.976
1.12458e+06	10000	207	4027.92	163.937
1.12458e+06	10000	208	3949.5	163.934
1.12458e+06	10000	209	3886.08	163.789
1.12458e+06	10000	210	3832	156.655
1.12458e+06	10000	211	3756.5	159.105
1.12458e+06	10000	212	3698.25	154.502
1.12458e+06	10000	213	3628.12	154.515
1.12458e+06	10000	214	3564.67	154.497
1.12458e+06	10000	215	3513.79	150.104
1.12458e+06	10000	216	3452.29	148.789
1.12458e+06	10000	217	3393.88	141.952
1.12458e+06	10000	218	3339.62	142.974
1.12458e+06	10000	219	3278.96	147.73
1.12458e+06	10000	220	3224.33	143.107
1.12458e+06	10000	221	3176.83	140.869
1.12458e+06	10000	222	3120.46	136.637
1.12458e+06	10000	223	3067.88	133.245
1.12458e+06	10000	224	3003.92	125.735
1.12458e+06	10000	225	2949.21	123.846
1.12458e+06	10000	226	2887.12	122.933
1.12458e+06	10000	227	2833.38	121.99
1.12458e+06	10000	228	2786.88	123.356
1.12458e+06	10000	229	2733.42	120.226
1.12458e+06	10000	230	2681.33	116.673
1.12458e+06	10000	231	2624.58	118.503
1.12458e+06	10000	232	2574.62	117.097
1.12458e+06	10000	233	2529.62	115.011
1.12458e+06	10000	234	2484.5	110.204
1.12458e+06	10000	235	2429.33	108.675
1.12458e+06	10000	236	2390.08	109.916
1.12458e+06	10000	237	2347.5	113.533
1.12458e+06	10000	238	2311.12	109.781
1.12458e+06	10000	239	2264.33	107.264
1.12458e+06	10000	240	2211.33	104.8
1.12458e+06	10000	241	2168.17	103.384
1.12458e+06	10000	242	2128.08	106.682
1.12458e+06	10000	243	2091.12	107.368
1.12458e+06	10000	244	2054.5	102.734
1.12458e+06	10000	245	2007.62	103.405
1.12458e+06	10000	246	1961.58	97.5532
1.12458e+06	10000	247	1913.5	98.3733
1.12458e+06	10000	248	1887.71	102.151
1.12458e+06	10000	249	1850.67	96.1415
1.12458e+06	10000	250	1822.29	98.8506
1.12458e+06	10000	251	1777.25	92.866
1.12458e+06	10000	252	1739.54	91.0235
1.12458e+06	10000	253	1705.67	90.6748
1.12458e+06	10000	254	1679.67	88.0719
1.12458e+06	10000	255	1639.75	87.2826
1.12458e+06	10000	256	1605.17	85.1265
1.12458e+06	10000	257	1568.92	81.6149
1.12458e+06	10000	258	1541.04	79.0983
1.12458e+06	10000	259	1512.29	76.7043
1.12458e+06	10000	260	1478.5	75.355
1.12458e+06	10000	261	1451.79	76.6851
1.12458e+06	10000	262	1419.38	76.9329
1.12458e+06	10000	263	1390.88	73.1129
1.12458e+06	10000	264	1368.75	71.4267
1.12458e+06	10000	265	1338.58	70.1064
1.12458e+06	10000	266	1319.71	67.3086
1.12458e+06	10000	267	1291	65.254
1.12458e+06	10000	268	1264.58	63.0778
1.12458e+06	10000	269	1239.79	59.7171
1.12458e+06	10000	270	1219.08	59.687
1.12458e+06	10000	271	1199.67	61.7289
1.12458e+06	10000	272	1176.46	58.3163
1.12458e+06	10000	273	1153.58	60.8458
1.12458e+06	10000	274	1134.62	63.8993
1.12458e+06	10000	275	1111.42	62.8348
1.12458e+06	10000	276	1091.08	66.8392
1.12458e+06	10000	277	1065.17	64.3784
1.12458e+06	10000	278	1040.08	63.0735
1.12458e+06	10000	279	1019.08	58.0275
1.12458e+06	10000	280	1005.96	59.4202
1.12458e+06	10000	281	988.917	58.3853
1.12458e+06	10000	282	961.333	55.0735
1.12458e+06	10000	283	947.208	55.871
1.12458e+06	10000	284	930	53.8822
1.12458e+06	10000	285	913.792	51.8485
1.12458e+06	10000	286	893.083	51.8195
1.12458e+06	10000	287	873.292	49.9678
1.12458e+06	10000	288	857.5	51.7254
1.12458e+06	10000	289	848.5	52.1535
1.12458e+06	10000	290	830.333	52.3224
1.12458e+06	10000	291	815.708	52.5995
1.12458e+06	10000	292	800.292	50.094
1.12458e+06	10000	293	787.875	50.3232
1.12458e+06	10000	294	766.167	49.397
1.12458e+06	10000	295	750.375	48.2964
1.12458e+06	10000	296	732.833	48.3177
1.12458e+06	10000	297	721.292	45.4128
1.12458e+06	10000	298	705.083	45.0909
1.12458e+06	10000	299	690.167	43.6605
2.67171e+06	25000	0	0	0
2.67171e+06	25000	1	2773.08	20.4732
2.67171e+06	25000	2	2174.25	17.2124
2.67171e+06	25000	3	2135.17	20.5728
2.67171e+06	25000	4	2007.42	20.449
2.67171e+06	25000	5	1919.46	22.1438
2.67171e+06	25000	6	1833.92	23.0187
2.67171e+06	25000	7	1767.29	22.6989
2.67171e+06	25000	8	1710.38	24.8054
2.67171e+06	25000	9	1654.58	23.9858
2.67171e+06	25000	10	1621.88	23.3999
2.67171e+06	25000	11	1590.92	26.4376
2.67171e+06	25000	12	1565.21	25.5032
2.67171e+06	25000	13	1562.04	28.1527
2.67171e+06	25000	14	1564.96	35.3701
2.67171e+06	25000	15	1573.92	38.9885
2.67171e+06	25000	16	1602.79	43.7979
2.67171e+06	25000	17	1640	49.1442
2.67171e+06	25000	18	1695.17	53.6251
2.67171e+06	25000	19	1754.67	58.8035
2.67171e+06	25000	20	1831.96	66.8886
2.67171e+06	25000	21	1922.08	74.6957
2.67171e+06	25000	22	2032.04	88.526
2.67171e+06	25000	23	2168.92	99.9349
2.67171e+06	25000	24	2326	115.755
2.67171e+06	25000	25	2519	135.551
2.67171e+06	25000	26	2718.88	154.401
2.67171e+06	25000	27	2967	180.018
2.67171e+06	25000	28	3227.62	206.152
2.67171e+06	25000	29	3532.83	225.336
2.67171e+06	25000	30	3869.88	249.313
2.67171e+06	25000	31	4244.67	276.046
2.67171e+06	25000	32	4651.08	304.106
2.67171e+06	25000	33	5077.42	324.782
2.67171e+06	25000	34	5535.33	348.697
2.67171e+06	25000	35	6032.75	367.17
2.67171e+06	25000	36	6534.75	386.908
2.67171e+06	25000	37	7057.38	400.321
2.67171e+06	25000	38	7585.42	402.814
2.67171e+06	25000	39	8115.5	410.331
2.67171e+06	25000	40	8655.08	417.26
2.67171e+06	25000	41	9181.04	412.989
2.67171e+06	25000	42	9696.17	422.947
2.67171e+06	25000	43	10164.1	428.23
2.67171e+06	25000	44	10643	434.321
2.67171e+06	25000	45	11094	446.791
2.67171e+06	25000	46	11551.7	467.363
2.67171e+06	25000	47	11951.5	463.671
2.67171e+06	25000	48	12358.9	464.016
2.67171e+06	25000	49	12732.1	477.592
2.67171e+06	25000	50	13093.5	472.278
2.67171e+06	25000	51	13417	474.702
2.67171e+06	25000	52	13720.1	464.89
2.67171e+06	25000	53	14026.6	451.625
2.67171e+06	25000	54	14289.4	432.473
2.67171e+06	25000	55	14538.4	413.449
2.67171e+06	25000	56	14754.5	394.51
2.67171e+06	25000	57	14935.6	383.101
2.67171e+06	25000	58	15102.2	366.289
2.67171e+06	25000	59	15217.8	352.375
2.67171e+06	25000	60	15279.4	355.006
2.67171e+06	25000	61	15316.4	356.087
2.67171e+06	25000	62	15334.5	354.24
2.67171e+06	25000	63	15328.5	352.323
2.67171e+06	25000	64	15302.2	362.391
2.67171e+06	25000	65	15238.4	361.144
2.67171e+06	25000	66	15150	359.848
2.67171e+06	25000	67	15053.2	365.789
2.67171e+06	25000	68	14918.6	372.752
2.67171e+06	25000	69	14789	362.772
2.67171e+06	25000	70	14613.1	363.576
2.67171e+06	25000	71	14430.4	361.007
2.67171e+06	25000	72	14227	367.73
2.67171e+06	25000	73	14067.3	365.596
2.67171e+06	25000	74	13834.5	356.48
2.67171e+06	25000	75	13631.2	356.964
2.67171e+06	25000	76	13409.6	344.534
2.67171e+06	25000	77	13175.7	339.794
2.67171e+06	25000	78	12957.1	322.109
2.67171e+06	25000	79	12748.9	309.808
2.67171e+06	25000	80	12541.7	303.402
2.67171e+06	25000	81	12319.6	303.132
2.67171e+06	25000	82	12119.3	308.808
2.67171e+06	25000	83	11900.4	294.674
2.67171e+06	25000	84	11693.1	289.566
2.67171e+06	25000	85	11528.7	284.895
2.67171e+06	25000	86	11331	278.148
2.67171e+06	25000	87	11128.9	269.141
2.67171e+06	25000	88	10967.8	271.985
2.67171e+06	25000	89	10773.3	271.64
2.67171e+06	25000	90	10586.7	265.559
2.67171e+06	25000	91	10430.1	263.105
2.67171e+06	25000	92	10272.2	263.2
2.67171e+06	25000	93	10111.1	253.599
2.67171e+06	25000	94	9975.5	243.234
2.67171e+06	25000	95	9809.25	234.024
2.67171e+06	25000	96	9688.42	222.312
2.67171e+06	25000	97	9556.42	210.005
2.67171e+06	25000	98	9415.67	208.615
2.67171e+06	25000	99	9296.79	210.29
2.67171e+06	25000	100	9178.67	205.772
2.67171e+06	25000	101	9053.29	199.526
