population	links	time	infected	error
281901	1237	84	9673.58	389.451
281901	1237	85	9455.21	392.494
281901	1237	86	9246.04	394.987
281901	1237	87	9045.62	401.078
281901	1237	88	8855.79	393.129
281901	1237	89	8687.67	393.7
281901	1237	90	8514.92	383.61
281901	1237	91	8349.21	370.004
281901	1237	92	8188.46	359.701
281901	1237	93	8043.42	358.269
281901	1237	94	7894.33	346.845
281901	1237	95	7764.79	331.337
281901	1237	96	7622.29	322.516
281901	1237	97	7497.38	316.204
281901	1237	98	7372.75	307.953
281901	1237	99	7268.29	293.224
281901	1237	100	7166.21	277.967
281901	1237	101	7088.75	268.151
281901	1237	102	6986.96	251.87
281901	1237	103	6916.12	243.168
281901	1237	104	6838.25	232.64
281901	1237	105	6780.62	215.322
281901	1237	106	6732.12	209.121
281901	1237	107	6678.17	203.68
281901	1237	108	6639.12	194.417
281901	1237	109	6589.38	186.124
281901	1237	110	6543.67	183.713
281901	1237	111	6497.75	178.339
281901	1237	112	6470.21	177.171
281901	1237	113	6437.46	169.971
281901	1237	114	6392.42	162.927
281901	1237	115	6346.96	161.055
281901	1237	116	6311.46	153.468
281901	1237	117	6281.54	148.167
281901	1237	118	6245.83	148.085
281901	1237	119	6225.46	145.878
281901	1237	120	6177.92	140.243
281901	1237	121	6143.38	141.567
281901	1237	122	6104.75	138.84
281901	1237	123	6057.21	136.884
281901	1237	124	6038.54	133.645
281901	1237	125	5990.46	132.888
281901	1237	126	5952.62	125.442
281901	1237	127	5903	126.384
281901	1237	128	5868.54	123.289
281901	1237	129	5829.17	117.993
281901	1237	130	5779.46	114.569
281901	1237	131	5742.38	117.832
281901	1237	132	5674.17	116.003
281901	1237	133	5622.79	115.12
281901	1237	134	5582	114.019
281901	1237	135	5518.54	113.033
281901	1237	136	5451.33	116.691
281901	1237	137	5385.38	121.51
281901	1237	138	5339.5	120.114
281901	1237	139	5286.29	127.486
281901	1237	140	5216.38	125.049
281901	1237	141	5152.25	122.056
281901	1237	142	5093.25	122.369
281901	1237	143	5052.12	124.749
281901	1237	144	4983.62	120.732
281901	1237	145	4928.12	124.238
281901	1237	146	4873.29	118.258
281901	1237	147	4801.25	121.202
281901	1237	148	4748.54	117.561
281901	1237	149	4683.21	116.041
281901	1237	150	4631.21	121.834
281901	1237	151	4566.83	121.445
281901	1237	152	4484.88	124.887
281901	1237	153	4398.12	125.216
281901	1237	154	4333.96	122.187
281901	1237	155	4276.62	125.512
281901	1237	156	4207.12	124.571
281901	1237	157	4132.29	125.655
281901	1237	158	4052.96	124.05
281901	1237	159	3984.29	125.051
281901	1237	160	3920.54	128.588
281901	1237	161	3861.38	124.531
281901	1237	162	3789.04	120.8
281901	1237	163	3735.33	120.435
281901	1237	164	3660.67	118.979
281901	1237	165	3593.21	120.683
281901	1237	166	3535.21	123.096
281901	1237	167	3471.5	119.971
281901	1237	168	3409.04	115.166
281901	1237	169	3329.62	112.868
281901	1237	170	3273.83	109.139
281901	1237	171	3210.33	108.821
281901	1237	172	3156.25	109.228
281901	1237	173	3100.71	111.672
281901	1237	174	3046.12	112.4
281901	1237	175	2978.54	112.595
281901	1237	176	2917.17	114.872
281901	1237	177	2865.17	114.08
281901	1237	178	2809.33	114.316
281901	1237	179	2746.33	111.098
281901	1237	180	2700.42	110.722
281901	1237	181	2640.83	109.934
281901	1237	182	2589	108.699
281901	1237	183	2528.25	109.541
281901	1237	184	2472.29	103.271
281901	1237	185	2427.58	103.615
281901	1237	186	2374.12	102.566
281901	1237	187	2317.29	102.152
281901	1237	188	2275.33	102.849
281901	1237	189	2231.83	104.141
281901	1237	190	2189.04	105.062
281901	1237	191	2140.42	102.098
281901	1237	192	2092.17	102.609
281901	1237	193	2046.08	101.293
281901	1237	194	2001.83	101.456
281901	1237	195	1949.58	99.9588
281901	1237	196	1906.12	100.254
281901	1237	197	1869.71	99.977
281901	1237	198	1825.42	95.7697
281901	1237	199	1786.54	97.1106
281901	1237	200	1742.25	96.9911
281901	1237	201	1708.67	97.1994
281901	1237	202	1678.67	96.8083
281901	1237	203	1634.21	100.233
281901	1237	204	1599.67	97.5903
281901	1237	205	1566.04	96.282
281901	1237	206	1534.38	95.3676
281901	1237	207	1493.67	94.3884
281901	1237	208	1454.25	92.1851
281901	1237	209	1422.12	93.4683
281901	1237	210	1383.21	91.2497
281901	1237	211	1344.92	90.1429
281901	1237	212	1316.42	89.3978
281901	1237	213	1286.12	85.9336
281901	1237	214	1261.33	87.1004
281901	1237	215	1224.12	85.3706
281901	1237	216	1195.71	83.2527
281901	1237	217	1167.75	80.9651
281901	1237	218	1132.04	78.5237
281901	1237	219	1109	76.2117
281901	1237	220	1081.38	72.9792
281901	1237	221	1057.5	72.0104
281901	1237	222	1033.92	72.0528
281901	1237	223	1015.62	69.8522
281901	1237	224	990.375	66.3911
281901	1237	225	969	65.7506
281901	1237	226	949.125	66.2806
281901	1237	227	922.542	66.5207
281901	1237	228	895.167	63.8634
281901	1237	229	874.625	63.4374
281901	1237	230	852.458	61.4756
281901	1237	231	831.333	59.1848
281901	1237	232	810.333	58.7179
281901	1237	233	785.667	58.3103
281901	1237	234	767.25	56.9895
281901	1237	235	738.5	56.5039
281901	1237	236	720.792	57.283
281901	1237	237	699.75	54.2346
281901	1237	238	676.125	54.1008
281901	1237	239	659	55.0639
281901	1237	240	644.667	52.3038
281901	1237	241	629.583	53.7095
281901	1237	242	618.042	52.176
281901	1237	243	600.083	51.185
281901	1237	244	589.875	50.6264
281901	1237	245	576	51.4012
281901	1237	246	561.667	50.6174
281901	1237	247	548.875	49.4862
281901	1237	248	535.625	47.4442
281901	1237	249	518.792	46.586
281901	1237	250	508.125	46.6051
281901	1237	251	491.958	43.1146
281901	1237	252	475.458	42.8482
281901	1237	253	460.333	41.2451
281901	1237	254	447.875	40.0578
281901	1237	255	434.833	40.173
281901	1237	256	417.792	38.7159
281901	1237	257	404.417	38.7804
281901	1237	258	399.75	40.2069
281901	1237	259	387.333	39.8788
281901	1237	260	382.667	39.6525
281901	1237	261	372.958	38.3878
281901	1237	262	363.375	37.0271
281901	1237	263	355.458	37.0318
281901	1237	264	347.917	36.6415
281901	1237	265	338.625	36.287
281901	1237	266	329.792	37.763
281901	1237	267	323.375	35.356
281901	1237	268	318.333	35.2015
281901	1237	269	307.583	33.8241
281901	1237	270	299.25	32.4065
281901	1237	271	293.458	31.6632
281901	1237	272	285.833	30.4621
281901	1237	273	276.75	30.6149
281901	1237	274	266.583	31.2976
281901	1237	275	259.625	30.4022
281901	1237	276	253.625	28.9582
281901	1237	277	247.792	26.9355
281901	1237	278	243.167	27.0203
281901	1237	279	233.917	26.3242
281901	1237	280	226.708	25.4618
281901	1237	281	218.792	25.4157
281901	1237	282	214	24.1432
281901	1237	283	207.75	23.2842
281901	1237	284	202.25	22.4782
281901	1237	285	198.125	22.4668
281901	1237	286	190.083	22.5122
281901	1237	287	186.292	23.4739
281901	1237	288	177.792	22.6613
281901	1237	289	173.792	21.86
281901	1237	290	167.792	20.6872
281901	1237	291	160.292	18.6213
281901	1237	292	155.458	18.0337
281901	1237	293	150.417	16.9301
281901	1237	294	144.667	16.8319
281901	1237	295	141.125	16.433
281901	1237	296	140.292	15.8075
281901	1237	297	136.25	15.9241
281901	1237	298	133.792	16.0068
281901	1237	299	127.792	15.6915
446555	2474	0	0	0
446555	2474	1	1609.5	18.7452
446555	2474	2	1259.29	18.6011
446555	2474	3	1140.75	14.7181
446555	2474	4	1006.25	13.3149
446555	2474	5	909.333	12.5499
446555	2474	6	825	13.7524
446555	2474	7	755.167	13.9253
446555	2474	8	708.917	15.0286
446555	2474	9	670.417	17.1377
446555	2474	10	635.042	16.6343
446555	2474	11	616.792	15.3371
446555	2474	12	602.792	16.4261
446555	2474	13	597.75	15.2101
446555	2474	14	601.375	20.8764
446555	2474	15	608.708	22.4867
446555	2474	16	617.208	22.7588
446555	2474	17	633.792	25.6358
446555	2474	18	656.583	28.9525
446555	2474	19	681.292	29.9184
446555	2474	20	718.417	33.1583
446555	2474	21	755.875	38.3816
446555	2474	22	799.875	40.3975
446555	2474	23	849.458	42.1667
446555	2474	24	902.083	47.4582
446555	2474	25	965.25	50.6808
446555	2474	26	1030.71	57.4811
446555	2474	27	1105.08	65.2535
446555	2474	28	1190.12	69.3345
446555	2474	29	1276.29	78.0691
446555	2474	30	1378.58	82.6556
446555	2474	31	1488.17	93.4422
446555	2474	32	1599.88	99.5369
446555	2474	33	1741.08	106.98
446555	2474	34	1871.08	118.037
446555	2474	35	2035.04	128.871
446555	2474	36	2200	144.859
446555	2474	37	2365.46	152.922
446555	2474	38	2547.29	163.551
446555	2474	39	2739.25	169.542
446555	2474	40	2945.92	180.266
446555	2474	41	3155.71	184.709
446555	2474	42	3360.33	193.008
446555	2474	43	3590.33	197.714
446555	2474	44	3815.71	202.012
446555	2474	45	4034.96	204.947
446555	2474	46	4268.46	211.599
446555	2474	47	4487.58	205.334
446555	2474	48	4714.08	199.414
446555	2474	49	4936.08	190.355
446555	2474	50	5147.79	181.56
446555	2474	51	5331.62	172.457
446555	2474	52	5502.29	157.504
446555	2474	53	5654.83	142.389
446555	2474	54	5812	132.96
446555	2474	55	5931.38	117.761
446555	2474	56	6035	112.658
446555	2474	57	6108.12	108.024
446555	2474	58	6150.04	106.735
446555	2474	59	6176.17	110.668
446555	2474	60	6140.12	112.7
446555	2474	61	6111.12	126.117
446555	2474	62	6073.71	139.806
446555	2474	63	6016.25	159.645
446555	2474	64	5919.62	171.977
446555	2474	65	5825.21	180.979
446555	2474	66	5702.04	187.05
446555	2474	67	5598.08	189.667
446555	2474	68	5464.04	199.826
446555	2474	69	5324.92	206.139
446555	2474	70	5166.92	207.472
446555	2474	71	5037.54	210.34
446555	2474	72	4892.54	217.861
446555	2474	73	4768.46	212.549
446555	2474	74	4657.12	206.932
446555	2474	75	4516.79	199.409
446555	2474	76	4409.83	199.595
446555	2474	77	4306.38	196.85
446555	2474	78	4211.79	196.003
446555	2474	79	4126.17	194.993
446555	2474	80	4035.04	187.584
446555	2474	81	3967.04	180.49
446555	2474	82	3893.33	173.191
446555	2474	83	3841.71	165.421
446555	2474	84	3784.42	168.298
446555	2474	85	3754.29	162.253
446555	2474	86	3718.83	162.528
446555	2474	87	3690.92	162.418
446555	2474	88	3681	160.678
446555	2474	89	3666.21	156.111
446555	2474	90	3662.5	153.788
446555	2474	91	3657.79	150.097
446555	2474	92	3651	156.238
446555	2474	93	3650.92	149.727
446555	2474	94	3657.92	152.838
446555	2474	95	3656.67	150.976
446555	2474	96	3672.33	152.81
446555	2474	97	3683.46	151.563
446555	2474	98	3684.46	147.455
446555	2474	99	3714.54	149.383
446555	2474	100	3717.29	149.484
446555	2474	101	3751.67	153.523
446555	2474	102	3774.71	150.574
446555	2474	103	3791.08	148.948
446555	2474	104	3812.79	146.228
446555	2474	105	3825.71	143.649
446555	2474	106	3841.42	146.238
446555	2474	107	3858.5	144.585
446555	2474	108	3878.08	145.85
446555	2474	109	3907.75	153.436
446555	2474	110	3918.42	151.895
446555	2474	111	3949.25	149.856
446555	2474	112	3959.62	151.393
446555	2474	113	3972.79	143.543
446555	2474	114	3985.71	141.842
446555	2474	115	4007.83	137.01
446555	2474	116	3999.25	135.633
446555	2474	117	4013.38	128.436
446555	2474	118	4022.88	128.478
446555	2474	119	4029.58	124.265
446555	2474	120	4028.71	119.746
446555	2474	121	4025.75	121.215
446555	2474	122	4038.79	124.957
446555	2474	123	4044.67	116.569
446555	2474	124	4049.75	120.29
446555	2474	125	4036.5	113.423
446555	2474	126	4033.25	110.938
446555	2474	127	4039.92	114.837
446555	2474	128	4030	113.02
446555	2474	129	4012.88	104.656
446555	2474	130	3998.96	103.768
446555	2474	131	3992.75	99.598
446555	2474	132	3968.04	101.182
446555	2474	133	3958.38	98.3793
446555	2474	134	3951.42	98.4015
446555	2474	135	3926.67	96.5099
446555	2474	136	3916.42	107.799
446555	2474	137	3902.58	96.6306
446555	2474	138	3877.83	101.099
446555	2474	139	3850.75	102.346
446555	2474	140	3822.08	102.245
446555	2474	141	3796.21	98.5512
446555	2474	142	3772.88	103.769
446555	2474	143	3738.92	101.222
446555	2474	144	3713.79	105.747
446555	2474	145	3699.12	102.506
446555	2474	146	3669.79	105.63
446555	2474	147	3636.75	103.231
446555	2474	148	3595.62	110.319
446555	2474	149	3553.12	104.191
446555	2474	150	3519.67	100.691
446555	2474	151	3479.08	108.135
446555	2474	152	3440.54	107.88
446555	2474	153	3408.5	106.348
446555	2474	154	3381.38	104.268
446555	2474	155	3345.71	105.634
446555	2474	156	3313.54	105.141
446555	2474	157	3279.88	104.717
446555	2474	158	3251.17	108.055
446555	2474	159	3217.17	106.858
446555	2474	160	3175.83	108.198
446555	2474	161	3143.25	109.96
446555	2474	162	3105.46	108.662
446555	2474	163	3067.04	114.335
446555	2474	164	3034.12	117.318
446555	2474	165	2991.54	116.968
446555	2474	166	2950.5	121.158
446555	2474	167	2911.96	120.25
446555	2474	168	2865.67	121.825
446555	2474	169	2826.58	119.576
446555	2474	170	2790.29	119.073
446555	2474	171	2758.12	117.803
446555	2474	172	2711.83	113.427
446555	2474	173	2677.25	112.322
446555	2474	174	2646.25	112.181
446555	2474	175	2602.04	107.653
446555	2474	176	2567.83	109.454
446555	2474	177	2513.88	107.046
446555	2474	178	2481	106.606
446555	2474	179	2447.25	107.221
446555	2474	180	2402.88	104.134
446555	2474	181	2374.38	103.069
446555	2474	182	2335.71	103.645
446555	2474	183	2301.12	100.305
446555	2474	184	2275.33	103.594
446555	2474	185	2241.71	100.6
446555	2474	186	2203.04	99.0234
446555	2474	187	2184.54	98.9576
446555	2474	188	2158.96	102.725
446555	2474	189	2122.75	100.31
446555	2474	190	2090.62	98.5369
446555	2474	191	2055.79	94.1145
446555	2474	192	2038.29	91.5953
446555	2474	193	2009.5	89.601
446555	2474	194	1990.42	89.6588
446555	2474	195	1945.79	87.8021
446555	2474	196	1927.17	83.757
446555	2474	197	1889.54	83.019
446555	2474	198	1861.21	82.0829
446555	2474	199	1835.08	79.6686
446555	2474	200	1801.42	80.9116
446555	2474	201	1772.79	77.2405
446555	2474	202	1741.96	76.9801
446555	2474	203	1717.46	76.3246
446555	2474	204	1691.96	75.6872
446555	2474	205	1653.08	74.0717
446555	2474	206	1627.71	73.4021
446555	2474	207	1602.88	72.8285
446555	2474	208	1575.12	72.2551
446555	2474	209	1553.92	68.6855
446555	2474	210	1530.25	66.6447
446555	2474	211	1506.42	67.0138
446555	2474	212	1478.29	64.0078
446555	2474	213	1445.88	61.6445
446555	2474	214	1421.58	57.2763
446555	2474	215	1397.33	55.5928
446555	2474	216	1377.08	56.0119
446555	2474	217	1350.33	55.572
446555	2474	218	1324.5	54.6648
446555	2474	219	1298.42	53.949
446555	2474	220	1275.71	53.0313
446555	2474	221	1246.12	53.1287
446555	2474	222	1229.92	51.7913
446555	2474	223	1195.96	50.9325
446555	2474	224	1176.29	53.304
446555	2474	225	1162.12	50.0299
446555	2474	226	1138.42	51.1436
446555	2474	227	1112.58	47.2811
446555	2474	228	1094.29	48.237
446555	2474	229	1074.75	45.6436
446555	2474	230	1046.71	45.6442
446555	2474	231	1031.96	44.5683
446555	2474	232	1009.08	44.9453
446555	2474	233	993.625	47.2374
446555	2474	234	975.625	50.2494
446555	2474	235	956.542	50.9625
446555	2474	236	937.417	51.2735
446555	2474	237	915.917	52.8678
446555	2474	238	898.333	53.1465
446555	2474	239	881.792	52.4663
446555	2474	240	865.625	50.0664
446555	2474	241	858.708	48.7893
446555	2474	242	839.583	48.6163
446555	2474	243	824.75	49.3653
446555	2474	244	814.208	46.8492
446555	2474	245	796.25	45.2077
446555	2474	246	785	46.3457
446555	2474	247	767.792	43.04
446555	2474	248	759.083	43.2491
446555	2474	249	738.167	41.8946
446555	2474	250	724.208	42.0838
446555	2474	251	705.292	41.1271
446555	2474	252	696.917	43.5449
446555	2474	253	678.167	47.5981
446555	2474	254	663.625	47.189
446555	2474	255	654.042	46.4502
446555	2474	256	647.417	47.6834
446555	2474	257	635.542	46.9568
446555	2474	258	628.208	49.9881
446555	2474	259	607.625	49.1681
446555	2474	260	598.208	49.3144
446555	2474	261	586.583	50.4928
446555	2474	262	573.708	50.2997
446555	2474	263	563.167	48.095
446555	2474	264	555.333	47.8973
446555	2474	265	541.25	48.1445
446555	2474	266	532.625	47.9029
446555	2474	267	523.083	45.394
446555	2474	268	513.625	46.189
446555	2474	269	500.833	42.9322
446555	2474	270	491.625	42.7367
446555	2474	271	480.792	41.8887
446555	2474	272	478.458	40.9007
446555	2474	273	467.875	41.0213
446555	2474	274	461.583	40.382
446555	2474	275	454.583	39.8364
446555	2474	276	447.542	40.7153
446555	2474	277	438.833	39.1856
446555	2474	278	427.5	40.0725
446555	2474	279	419.167	38.9754
446555	2474	280	411.667	38.2736
446555	2474	281	401.958	37.3073
446555	2474	282	396.667	36.4164
446555	2474	283	385.875	38.0516
446555	2474	284	376.542	37.9316
446555	2474	285	366.5	37.1577
446555	2474	286	362.167	36.6741
446555	2474	287	358.333	35.4659
446555	2474	288	347.75	34.1575
446555	2474	289	345.75	35.2493
446555	2474	290	341.625	33.5296
446555	2474	291	335.958	34.2018
446555	2474	292	324.917	31.8438
446555	2474	293	313.958	31.8867
446555	2474	294	307.292	31.2645
446555	2474	295	303.333	30.8548
446555	2474	296	295.833	32.0715
446555	2474	297	289.417	31.0484
446555	2474	298	285.542	29.985
446555	2474	299	277.083	29.8349
585388	3711	0	0	0
585388	3711	1	1607.29	11.2782
585388	3711	2	1264.83	12.4648
585388	3711	3	1153.25	13.6571
585388	3711	4	1017.88	15.1777
585388	3711	5	924.417	15.0564
585388	3711	6	844	16.4464
585388	3711	7	788.792	17.0375
585388	3711	8	741.583	17.7955
585388	3711	9	707.75	18.2448
585388	3711	10	696.417	19.59
585388	3711	11	691.083	21.6717
585388	3711	12	698.667	25.109
585388	3711	13	719.833	28.0445
585388	3711	14	745.583	31.5368
585388	3711	15	789.333	37.8422
585388	3711	16	843.458	42.6756
585388	3711	17	918.417	46.8407
585388	3711	18	1000.17	56.2667
585388	3711	19	1108.58	62.7521
585388	3711	20	1242.08	71.376
585388	3711	21	1392.96	82.7469
585388	3711	22	1566.62	98.8968
585388	3711	23	1776.04	113.008
585388	3711	24	1995.04	131.391
585388	3711	25	2261.25	149.529
585388	3711	26	2575.42	167.992
585388	3711	27	2921.67	188.059
585388	3711	28	3316.42	218.99
585388	3711	29	3762.83	246.313
585388	3711	30	4246.38	277.375
585388	3711	31	4800.62	309.438
585388	3711	32	5381.25	332.391
585388	3711	33	6022.96	356.248
585388	3711	34	6668.96	374.225
585388	3711	35	7368.25	393.411
585388	3711	36	8064.75	399.137
585388	3711	37	8772.04	403.015
585388	3711	38	9475.83	395.865
585388	3711	39	10113.4	377.715
585388	3711	40	10719.6	348.863
585388	3711	41	11218.3	314.96
585388	3711	42	11606.4	279.447
585388	3711	43	11911.8	216.474
585388	3711	44	12090.5	170.075
585388	3711	45	12197.7	146.74
585388	3711	46	12118	149.479
585388	3711	47	11941.1	161.243
585388	3711	48	11660.6	201.491
585388	3711	49	11329.4	232.293
585388	3711	50	10922.2	270.047
585388	3711	51	10467.7	294.979
585388	3711	52	9997.42	308.24
585388	3711	53	9498.83	324.556
585388	3711	54	8994.71	313.036
585388	3711	55	8516.92	309.259
585388	3711	56	8027.58	308.572
585388	3711	57	7588.21	297.696
585388	3711	58	7146.38	287.062
585388	3711	59	6780.04	274.795
585388	3711	60	6432.33	259.094
585388	3711	61	6103.25	239.293
585388	3711	62	5858.33	223.624
585388	3711	63	5620.96	203.589
585388	3711	64	5399.38	197.994
585388	3711	65	5223.38	181.781
585388	3711	66	5065.79	170.728
585388	3711	67	4920.29	160.865
585388	3711	68	4806.54	154.639
585388	3711	69	4706.38	135.325
585388	3711	70	4623.79	123.502
585388	3711	71	4527.71	121.161
585388	3711	72	4478.54	109.648
585388	3711	73	4415.08	109.801
585388	3711	74	4363.71	101.663
585388	3711	75	4324.21	104.186
585388	3711	76	4270.29	102.701
585388	3711	77	4227.96	99.4267
585388	3711	78	4181.29	97.3416
585388	3711	79	4155.33	97.0275
585388	3711	80	4133.38	98.147
585388	3711	81	4114.92	104.105
585388	3711	82	4073.08	105.7
585388	3711	83	4032.12	106.328
585388	3711	84	4000.29	105.149
585388	3711	85	3962.54	110.783
585388	3711	86	3920.75	112.595
585388	3711	87	3881.71	113.297
585388	3711	88	3833.17	108.231
585388	3711	89	3780.42	105.932
585388	3711	90	3748.46	104.541
585388	3711	91	3715.5	109.565
585388	3711	92	3679.58	115.714
585388	3711	93	3648.42	112.155
585388	3711	94	3609.04	112.952
585388	3711	95	3559.83	108.327
585388	3711	96	3518.04	110.266
585388	3711	97	3470.25	106.467
585388	3711	98	3431.12	108.069
585388	3711	99	3389.38	109.267
585388	3711	100	3349.62	110.709
585388	3711	101	3313.58	111.374
585388	3711	102	3272.42	111.011
585388	3711	103	3226.25	109.666
585388	3711	104	3199.42	107.107
585388	3711	105	3162.17	102.505
585388	3711	106	3129.21	102.476
585388	3711	107	3093.12	100.629
585388	3711	108	3054.42	96.0357
585388	3711	109	3009.83	95.7027
585388	3711	110	2971.33	94.7029
585388	3711	111	2934.46	90.9615
585388	3711	112	2902.21	90.3998
585388	3711	113	2863.79	83.2299
585388	3711	114	2827.5	86.2582
585388	3711	115	2788.75	83.6728
585388	3711	116	2748.17	88.1383
585388	3711	117	2725.33	83.9686
585388	3711	118	2678.46	83.4352
585388	3711	119	2639.79	82.7524
585388	3711	120	2606	82.6554
585388	3711	121	2578.29	80.1865
585388	3711	122	2548.42	84.218
585388	3711	123	2505.54	85.0237
585388	3711	124	2478.75	81.7037
585388	3711	125	2438.67	83.9966
585388	3711	126	2418.5	82.8969
585388	3711	127	2371.38	80.6244
585388	3711	128	2341.25	82.1531
585388	3711	129	2312.17	81.1136
585388	3711	130	2263.33	80.5934
585388	3711	131	2237.79	88.2199
585388	3711	132	2197.58	81.7651
585388	3711	133	2158.79	84.691
585388	3711	134	2117.33	81.6685
585388	3711	135	2080.08	80.5168
585388	3711	136	2051.33	80.6938
585388	3711	137	2002.79	77.413
585388	3711	138	1973.17	77.325
585388	3711	139	1934.29	78.5807
585388	3711	140	1892	73.9601
585388	3711	141	1859.04	74.6425
585388	3711	142	1825.12	74.0647
585388	3711	143	1794.54	75.3038
585388	3711	144	1765.46	74.2031
585388	3711	145	1735.08	71.8496
585388	3711	146	1706.67	72.0748
585388	3711	147	1670.46	72.364
585388	3711	148	1657.46	71.6087
585388	3711	149	1621.04	73.6315
585388	3711	150	1594.88	70.8952
585388	3711	151	1568.54	71.6578
585388	3711	152	1534.12	72.417
585388	3711	153	1506.38	71.3324
585388	3711	154	1470.46	70.4507
585388	3711	155	1449.46	70.7025
585388	3711	156	1425.75	74.0131
585388	3711	157	1398.38	72.6705
585388	3711	158	1368.83	73.1969
585388	3711	159	1344.83	69.0675
585388	3711	160	1315.58	67.5251
585388	3711	161	1293.38	68.8568
585388	3711	162	1266.21	66.2551
585388	3711	163	1239.67	63.3656
585388	3711	164	1223.21	65.4669
585388	3711	165	1202.12	63.3266
585388	3711	166	1181.71	64.839
585388	3711	167	1157.42	61.3993
585388	3711	168	1126.08	60.3914
585388	3711	169	1113.96	59.2097
585388	3711	170	1094.79	57.9076
585388	3711	171	1083.21	57.9178
585388	3711	172	1062.79	57.3898
585388	3711	173	1043.42	58.9695
585388	3711	174	1026.96	54.4628
585388	3711	175	1005.58	54.5586
585388	3711	176	987.667	55.2394
585388	3711	177	972.167	55.5388
585388	3711	178	949.458	51.6685
585388	3711	179	924.5	51.9614
585388	3711	180	905.917	49.0187
585388	3711	181	888.833	49.0867
585388	3711	182	871.917	46.8629
585388	3711	183	858.708	45.1974
585388	3711	184	840.583	44.4353
585388	3711	185	824.625	42.9126
585388	3711	186	804.083	44.0417
585388	3711	187	784.625	45.6779
585388	3711	188	770.75	46.0593
585388	3711	189	758.625	46.2051
585388	3711	190	744.583	47.1505
585388	3711	191	729.458	45.5016
585388	3711	192	715.917	46.5123
585388	3711	193	696.625	45.3647
585388	3711	194	681.875	44.7903
585388	3711	195	670.958	43.6217
585388	3711	196	652.083	41.2873
585388	3711	197	641.583	40.2553
585388	3711	198	626.042	42.274
585388	3711	199	614.125	41.4215
585388	3711	200	601.75	41.7395
585388	3711	201	592.417	41.809
585388	3711	202	580.583	43.6157
585388	3711	203	565.542	42.0693
585388	3711	204	556.458	41.3333
585388	3711	205	535.375	38.5996
585388	3711	206	528.292	38.0827
585388	3711	207	517.458	38.9707
585388	3711	208	505.333	36.9501
585388	3711	209	497.458	35.9574
585388	3711	210	484.958	36.4693
585388	3711	211	477.833	36.8594
585388	3711	212	464.458	36.0019
585388	3711	213	457.208	36.5768
585388	3711	214	453.917	37.259
585388	3711	215	447.958	36.5794
585388	3711	216	439.833	36.6587
585388	3711	217	436.333	34.3068
