population	links	tests	detected	time	error	time_error
41467	1326	1200000	10368.1	37.9062	3835.16	5.02163
56374	2008	1200000	21781.1	28.0208	4263.38	11.0621
66207	2855	1200000	19531	28.5104	3741.66	11.0368
78094	3503	1200000	16896.4	29.2396	3231.41	10.9631
89892	4487	1200000	18565	28.2135	2923.42	7.88104
100957	5445	1200000	22692.2	27.0677	3068.59	5.9445
118504	6170	1200000	24277.3	26.7812	3038.93	5.20265
131010	7074	1200000	22208.4	27.2396	2809.52	5.31332
140801	7867	1200000	20618	27.625	2576.07	5.3434
150419	8726	1200000	23148.4	26.9948	2553.73	4.64638
161711	9620	1200000	24779.2	26.7188	2492.72	4.37084
175928	10536	1200000	23174.1	26.9948	2336.48	4.36209
185463	11673	1200000	23437	27.0573	2374.04	4.30989
195381	12555	1200000	25355.2	25.2552	2249.89	3.36074
211475	13661	1200000	26107.5	24.651	2197.17	3.32821
221125	14743	1200000	25106	24.8594	2133.6	3.41012
235255	15641	1200000	24502.9	25	2098.11	3.39482
245475	16684	1200000	24698.1	25.1667	2184.49	3.32535
255030	17682	1200000	23966.5	25.2708	2132.96	3.42392
265737	18757	1200000	23826.2	25.4531	2171.47	3.3341
276472	19866	1200000	23719.5	25.5833	2289.89	3.34933
287258	21079	1200000	23273.2	25.7344	2281.52	3.29144
298035	22103	1200000	23095.1	25.6406	2218.64	3.41305
308078	23224	1200000	23319.4	25.3542	2170.5	3.48186
323250	24050	1200000	22800.2	25.526	2132.78	3.4932
333024	25344	1200000	22547.4	25.6042	2100.37	3.42976
350720	26143	1200000	22379.5	25.7188	2095.43	3.42069
361272	27328	1200000	22409.9	25.849	2058.17	3.34321
372710	28367	1200000	21842	25.974	2023.75	3.38558
388951	29319	1200000	21203.1	26.0938	2002.41	3.46573
399154	30356	1200000	20740.1	26.1719	1973.13	3.44551
409709	31190	1200000	20244	26.3594	1875.26	3.37176
420658	32161	1200000	19859.6	26.4323	1888.95	3.37448
432407	32915	1200000	19420.5	26.5625	1865.65	3.40438
443246	33759	1200000	19519.3	26.5729	1818.75	3.32027
452846	34744	1200000	20525.1	26.3229	1827.64	3.06651
463596	35934	1200000	20423.4	26.3542	1857.88	3.03351
474804	37042	1200000	20059.8	26.4167	1788.38	3.06875
484414	37928	1200000	19944.7	26.5573	1853.73	3.15461
495650	39066	1200000	20243.1	26.4844	1857.81	3.04679
506152	40408	1200000	20244.9	26.5156	1831.14	2.96019
516387	41126	1200000	19864.7	26.5677	1812.65	2.94381
527050	42592	1200000	19562.1	26.6667	1827.04	2.99618
537140	43957	1200000	19951.3	26.6719	1828.08	2.8931
547166	44795	1200000	19997.1	26.7656	1830.87	2.83768
558098	46032	1200000	19668.4	26.8281	1794.46	2.79818
569148	47145	1200000	19437.1	26.8802	1781.23	2.93402
582000	47936	1200000	19093.2	27.0104	1788.77	2.86409
591622	48986	1200000	18828.9	27.0781	1735.51	2.87054
607841	50023	1200000	18447	27.1875	1717.97	2.81217
617936	50921	1200000	18286.3	27.224	1697.4	2.9242
628961	51997	1200000	18019.8	27.375	1684.07	2.88157
639164	53210	1200000	17753.6	27.4375	1654.6	2.83343
648561	54582	1200000	17537.8	27.474	1621.59	2.82856
659379	55753	1200000	17649.7	27.5625	1610.11	2.7979
670650	57124	1200000	17493.8	27.6302	1633.32	2.85277
682366	58628	1200000	17258	27.6771	1632.18	2.79336
693434	60013	1200000	17098.1	27.7135	1617.56	2.86851
703253	61251	1200000	16908.7	27.776	1623.21	2.85496
715831	62079	1200000	16721.5	27.8333	1594.11	2.79582
725129	64218	1200000	17197.8	27.6667	1610.62	2.72331
735321	65293	1200000	17026.8	27.724	1565.22	2.67027
746537	66219	1200000	16978.4	27.7396	1650.7	2.70234
757303	67349	1200000	16787.3	27.8385	1599.71	2.66887
768210	68744	1200000	16612.9	27.8958	1541.7	2.68353
778218	70159	1200000	16430	27.9427	1540.31	2.60964
789477	71127	1200000	16247.1	28.0417	1552.45	2.77066
799229	72494	1200000	16308.9	28.0625	1560.67	2.63589
809181	73658	1200000	16531.4	28.099	1620.79	2.73962
823781	74644	1200000	16300	28.1667	1577.62	2.74526
835488	75858	1200000	16128.7	28.2135	1566.29	2.66981
851120	77212	1200000	15925.1	28.3333	1545.36	2.69376
861210	78889	1200000	15768.6	28.3854	1496.88	2.62153
873696	79726	1200000	15620.4	28.4219	1524.27	2.70917
883206	80876	1200000	15467.7	28.4635	1496.14	2.75646
895243	81862	1200000	15323.4	28.5365	1481.67	2.67542
904847	82988	1200000	15197.5	28.599	1487.57	2.68429
914728	84188	1200000	15101.3	28.6406	1470.09	2.75086
