population	links	tests	detected	time	error	time_error
42256	1503	600000	209.875	30	175.196	0
56374	2008	600000	916.802	28.9167	1518.93	3.51831
66207	2855	600000	821.948	29.1198	1350.06	3.24489
78094	3503	600000	700.807	29.401	1131.44	2.66934
89892	4487	600000	699.786	29.5052	948.109	2.2808
100957	5445	600000	777.599	29.4583	863.759	2.26174
118504	6170	600000	797.766	29.4479	783.488	2.17061
131010	7074	600000	726.781	29.6198	707.167	1.75105
140801	7867	600000	671.214	29.7188	648.388	1.5288
150419	8726	600000	731.698	29.6667	640.184	1.52784
161711	9620	600000	768.531	29.5885	634.717	1.65258
175928	10536	600000	715.672	29.7188	590.658	1.28722
185463	11673	600000	710.552	29.75	563.566	1.21681
195381	12555	600000	971.578	29.1875	668.716	2.07528
211475	13661	600000	1116.14	28.7865	816.712	2.60148
221125	14743	600000	1070.28	28.8958	787.884	2.53792
235255	15641	600000	1023.36	29.0104	735.677	2.37528
245475	16684	600000	1000.02	29.099	705.061	2.24154
255030	17682	600000	955.922	29.25	670.821	2.0885
265737	18757	600000	935.339	29.3281	640.487	1.89949
276472	19866	600000	908.901	29.3958	614.299	1.78876
287258	21079	600000	881.625	29.4531	595.78	1.75295
298035	22103	600000	898.688	29.4219	620.517	1.82701
308078	23224	600000	954.115	29.2396	696.828	2.09318
323250	24050	600000	925.432	29.3281	674.39	2.03182
333024	25344	600000	902.651	29.3906	654.929	1.93794
350720	26143	600000	879.25	29.4531	622.096	1.842
361272	27328	600000	861.359	29.5052	611.431	1.74389
372710	28367	600000	837.698	29.5833	584.105	1.54088
388951	29319	600000	814.51	29.6302	555.313	1.44768
399154	30356	600000	794.781	29.6667	553.184	1.37627
409709	31190	600000	771.422	29.6979	534.96	1.31541
420658	32161	600000	754.349	29.724	522.234	1.28378
432407	32915	600000	738.198	29.7708	504.306	1.13087
443246	33759	600000	737.443	29.7969	492.873	1.10547
452846	34744	600000	772.422	29.75	489.312	1.23314
463596	35934	600000	764.495	29.7604	484.767	1.1748
474804	37042	600000	748.24	29.8021	464.838	1.02471
484414	37928	600000	737.781	29.8125	463.74	0.951513
495650	39066	600000	744.458	29.8073	453.444	0.958007
506152	40408	600000	736.604	29.8333	442.601	0.902038
516387	41126	600000	728.458	29.8542	431.09	0.823782
527050	42592	600000	712.854	29.8802	419.45	0.777913
537140	43957	600000	709.677	29.875	414.472	0.787565
547166	44795	600000	701.583	29.8906	400.681	0.757827
558098	46032	600000	687.865	29.8906	395.131	0.730948
569148	47145	600000	682.115	29.8906	391.91	0.757827
582000	47936	600000	668.12	29.8958	389.219	0.720104
591622	48986	600000	658.479	29.9323	374.822	0.49244
607841	50023	600000	643.844	29.9531	368.904	0.460055
617936	50921	600000	635.203	29.9583	358.826	0.39166
628961	51997	600000	626.198	29.974	354.539	0.312148
639164	53210	600000	614.948	29.9688	346.849	0.341026
648561	54582	600000	608.901	29.974	347.408	0.312148
659379	55753	600000	610.823	29.9688	342.152	0.341026
670650	57124	600000	602.438	29.974	336.9	0.312148
682366	58628	600000	589.672	29.974	333.95	0.312148
693434	60013	600000	583.703	29.9792	320.778	0.279939
703253	61251	600000	578.068	29.9792	316.736	0.279939
715831	62079	600000	569.693	29.9948	317.193	0.141082
725129	64218	600000	584.698	29.9948	311.952	0.141082
735321	65293	600000	576.729	30	311.027	0
746537	66219	600000	570.797	29.9948	303.497	0.141082
757303	67349	600000	564.104	30	301.789	0
768210	68744	600000	559.021	30	302.479	0
778218	70159	600000	553.833	30	295.911	0
789477	71127	600000	549.005	30	292.027	0
799229	72494	600000	541.828	30	286.689	0
809181	73658	600000	543.281	30	287.701	0
823781	74644	600000	534.255	30	275.801	0
835488	75858	600000	530.333	30	275.848	0
851120	77212	600000	518.495	30	265.136	0
861210	78889	600000	517.995	30	276.587	0
873696	79726	600000	508.083	30	260.66	0
883206	80876	600000	506.151	30	266.499	0
895243	81862	600000	500.099	30	259.477	0
904847	82988	600000	495.344	30	257.897	0
914728	84188	600000	491.229	30	251.358	0
927369	85458	600000	487.766	30	250.699	0
939978	86557	600000	482.271	30	251.612	0
952503	88391	600000	477.349	30	253.755	0
962628	89467	600000	475.38	30	240.151	0
975435	90259	600000	471.156	30	244.771	0
985229	91756	600000	466.708	30	238.008	0
1001179	92754	600000	465.188	30	235.796	0
1011553	94020	600000	456.99	30	228.718	0
1021325	95986	600000	457.193	30	232.396	0
1035416	96758	600000	452.75	30	232.942	0
1046705	97667	600000	446.125	30	226.718	0
1056800	98703	600000	439.995	30	220.599	0
1069644	99666	600000	440.771	30	213.213	0
1081480	100699	600000	436.771	30	226.437	0
1093041	102989	600000	432.094	30	215.597	0
1103239	104448	600000	428.203	30	213.74	0
1113726	106335	600000	426.635	30	216.824	0
